"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","92.39","86","1694","55","68","111","140","200","90.77","94.01","8","270","80","80"
"1984","Employed","higher education","110.79","105","632","60","82","136","160","240","107.48","114.1","15","280","100","110"
"1984","Employed","higher vocational","104.38","100","469","60","78","129","150","226","100.81","107.95","25","300","98","100"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","72.04","70","636","35","55","85","100","200","69.88","74.2","6","260","69","70"
"1984","Employed","middle vocational","94.23","90","3804","56","70","110","140","220","93.09","95.37","8","442","85","87"
"1984","Employed","vocational + Abi","92.86","85.36","231","46","63","120","150","250","87.92","97.8","18","250","75","84"
"1984","Not Employed","general elemantary","86.38","80","1745","49","60","103","134","200","84.72","88.04","14","300","80","82"
"1984","Not Employed","higher education","99.33","90","159","54","68","120","156","300","92.13","106.53","19","300","83","100"
"1984","Not Employed","higher vocational","90.35","80","184","54","67","110","140","260","84.67","96.03","32","300","80","90"
"1984","Not Employed","in school","113.4","110","178","70","90","130","155","240","108.11","118.69","20","270","100","115"
"1984","Not Employed","inadequately","74.82","70","376","44","60","85","114","165","72.36","77.28","16","200","68","72"
"1984","Not Employed","middle vocational","87.93","80","1885","50","62","105","138","200","86.23","89.63","13","442","80","83"
"1984","Not Employed","vocational + Abi","82.91","75","81","42","55","104","140","200","74.87","90.95","12","200","69","85"
"1985","Employed","general elemantary","93.48","87","1483","55","67","112","140","210","91.65","95.31","10","340","80","82"
"1985","Employed","higher education","110.24","107.15","591","56","80","136","160","240","106.82","113.66","16","300","100","110"
"1985","Employed","higher vocational","100.78","100","447","54","70","120","150","210","97.21","104.35","26","254","97","100"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","73.03","69.39","472","35","55","85","110","200","69.87","76.19","6","550","70","70"
"1985","Employed","middle vocational","94.22","90","3351","55","70","116","140","220","93.01","95.43","10","270","85","90"
"1985","Employed","vocational + Abi","90.78","84.74","186","45","63","118","150","210","85.23","96.33","9","245","72","85"
"1985","Not Employed","general elemantary","84.93","80","1484","48","60","100","130","198.98","83.05","86.81","10","550","80","83"
"1985","Not Employed","higher education","102.01","90","145","60","77","120","150","250","94.81","109.21","20","250","90","105"
"1985","Not Employed","higher vocational","90.63","80","161","56","67","110","140","220","84.91","96.35","32","240","80","94"
"1985","Not Employed","in school","118.35","115","174","75","91","135","160","220","112.9","123.8","40","240","106","120"
"1985","Not Employed","inadequately","76.63","70","317","45","60","90","115","180","73.51","79.75","15","220","70","75"
"1985","Not Employed","middle vocational","85.94","80","1680","50","60","100","130","220","84.1","87.78","10","564","80","84"
"1985","Not Employed","vocational + Abi","76.46","70","76","43","56","97","120","200","69.28","83.64","17","200","70","89"
"1986","Employed","general elemantary","80.48","75.24","209","38","56","100","125","170","76.02","84.94","15","200","70","80"
"1986","Employed","higher education","101.53","87.46","99","50","62","120","165","270","91.66","111.4","20","270","85","110"
