"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Employed","91.47","85","3095","50","67","110","140","220","90.19","92.75","8","442","80","81"
"1984","16-34 y.","Not Employed","97.32","90.61","1475","50","70","120","150","220","95.41","99.23","12","300","82","86"
"1984","35-65 y.","Employed","98.89","93","4355","60","72","120","150","220","97.79","99.99","6","442","85","89"
"1984","35-65 y.","Not Employed","94.18","86","1952","56","70","115","140","204","92.56","95.8","14","442","80","85"
"1984","66 and older","Employed","90.41","79.24","62","45","58","100","148","300","78.13","102.69","40","300","70","98"
"1984","66 and older","Not Employed","77.09","70","1210","46","56","90","120","200","75.11","79.07","18","300","70","71"
"1985","16-34 y.","Employed","90.62","85","2724","50","65","110","140","200","89.28","91.96","9","260","80","84"
"1985","16-34 y.","Not Employed","98.57","92","1305","56","70","120","150","220","96.55","100.59","10","280","85","90"
"1985","35-65 y.","Employed","99.53","94","3826","60","72","120","150","220","98.31","100.75","6","550","86","90"
"1985","35-65 y.","Not Employed","92","86","1737","55","68","110","140","200","90.27","93.73","10","550","83","87"
"1985","66 and older","Employed","96.49","79.79","44","50","55","120","150","340","79.39","113.59","30","340","72","116"
"1985","66 and older","Not Employed","75.9","68","1043","45","55","90","120","200","73.57","78.23","16","564","70","71"
"1986","16-34 y.","Employed","81.05","75","598","38","58","100","127","200","78.29","83.81","10","240","74","80"
"1986","16-34 y.","Not Employed","82.17","76","185","30","60","100","137","240","76.75","87.59","8","240","70","80"
"1986","35-65 y.","Employed","97.45","89.17","323","50","67","120","156","250","92.76","102.14","12","270","80","90"
"1986","35-65 y.","Not Employed","95.65","84.33","117","50","65","120","150","215","87.97","103.33","14","250","80","95"
"1986","66 and older","Employed","","","","","","","","","","","","","",""
"1986","66 and older","Not Employed","52.57","51.26","34","20","38","65","80","150","40.48","64.66","10","150","50","76"
"1987","16-34 y.","Employed","77.59","74.79","514","38","58","100","120","150","74.99","80.19","15","200","70","77"
"1987","16-34 y.","Not Employed","81.83","80","132","35","58","103","136","175","75.76","87.9","8","175","75","85"
"1987","35-65 y.","Employed","91.74","84.57","283","50","70","115","136","200","87.61","95.87","16","220","80","90"
"1987","35-65 y.","Not Employed","90.39","84","94","55","66","108","130","180","83.41","97.37","20","220","80","96"
"1987","66 and older","Employed","","","","","","","","","","","","","",""
"1987","66 and older","Not Employed","75.58","67.22","33","45","48","90","130","175","60.27","90.89","20","220","59","90"
"1988","16-34 y.","Employed","83.38","75","519","42","60","98","135","250","79.66","87.1","10","312","74","80"
"1988","16-34 y.","Not Employed","76.13","70","126","25","50","95","125","200","69.01","83.25","10","220","68","80"
"1988","35-65 y.","Employed","96.62","87","246","50","66","118","156","312","90.42","102.82","20","312","83","90"
"1988","35-65 y.","Not Employed","79.45","68","83","30","55","92","135","260","69.09","89.81","18","260","65","85"
"1988","66 and older","Employed","","","","","","","","","","","","","",""
"1988","66 and older","Not Employed","53.68","53.86","35","20","25","66","90","120","42.01","65.35","12","150","50","68"
"1989","16-34 y.","Employed","81.19","76","505","40","55","100","127","200","77.96","84.42","12","270","73","80"
"1989","16-34 y.","Not Employed","85.49","78.96","114","41","55","114","135","250","78.03","92.95","12","250","69","80"
"1989","35-65 y.","Employed","102.08","90.36","235","50","68","130","168","250","96.27","107.89","18","270","83","100"
"1989","35-65 y.","Not Employed","83.74","70","80","35","62","110","130","200","75.09","92.39","12","200","68","90"
"1989","66 and older","Employed","","","","","","","","","","","","","",""
"1989","66 and older","Not Employed","","","","","","","","","","","","","",""
"1990","16-34 y.","Employed","80.95","73.08","461","37","55","100","130","240","77.16","84.74","10","300","72","80"
"1990","16-34 y.","Not Employed","86.52","77.53","103","30","56","120","135","240","78.1","94.94","6","240","68","80"
"1990","35-65 y.","Employed","99.38","86","223","54","73","128","160","250","93.36","105.4","15","260","85","98"
"1990","35-65 y.","Not Employed","96.99","85","65","40","52","130","160","260","84.88","109.1","18","260","72","110"
"1990","66 and older","Employed","","","","","","","","","","","","","",""
"1990","66 and older","Not Employed","58.7","51.42","30","20","28","90","110","130","45.9","71.5","0","130","49","90"
"1991","16-34 y.","Employed","78.89","70","415","40","55","104","125","170","75.51","82.27","9","204","70","75"
"1991","16-34 y.","Not Employed","86.4","72","98","49","60","110","148","250","78.24","94.56","9","250","68","87"
"1991","35-65 y.","Employed","106.31","100","217","56","80","136","167","200","100.7","111.92","25","204","92","108"
"1991","35-65 y.","Not Employed","97.17","88.26","65","49","61","120","150","250","86.18","108.16","31","250","70","100"
"1991","66 and older","Employed","","","","","","","","","","","","","",""
"1991","66 and older","Not Employed","","","","","","","","","","","","","",""
"1992","16-34 y.","Employed","78.58","69.05","619","40","54","96","130","200","75.58","81.58","9","250","68","74"
"1992","16-34 y.","Not Employed","74.6","66.79","112","28","46","97","126","200","67.08","82.12","14","200","65","83"
"1992","35-65 y.","Employed","98.4","92","328","50","60","126","155","240","93.75","103.05","15","250","80","92"
"1992","35-65 y.","Not Employed","94.98","86.87","67","54","68","110","150","200","84.34","105.62","24","200","76","98"
"1992","66 and older","Employed","","","","","","","","","","","","","",""
"1992","66 and older","Not Employed","64.5","46.07","35","20","30","95","120","250","47.95","81.05","16","250","45","95"
"1993","16-34 y.","Employed","83.01","72","647","40","58","100","135","240","79.78","86.24","15","350","70","76"
"1993","16-34 y.","Not Employed","87.07","83","158","38","57","120","140","200","81.3","92.84","12","200","70","86"
"1993","35-65 y.","Employed","102.43","100","340","50","70","130","160","210","97.95","106.91","10","300","90","100"
"1993","35-65 y.","Not Employed","94.29","86","85","50","60","120","160","200","85.46","103.12","20","200","75","100"
"1993","66 and older","Employed","","","","","","","","","","","","","",""
"1993","66 and older","Not Employed","75.09","65.48","41","25","40","96","132","300","55.04","95.14","15","300","64","100"
"1994","16-34 y.","Employed","78.64","73","672","40","52","95","125","220","75.82","81.46","10","270","70","80"
"1994","16-34 y.","Not Employed","87.64","75","168","30","54","116","163","250","81.39","93.89","10","250","73","83"
"1994","35-65 y.","Employed","100.41","95","351","42","60","130","160","250","95.57","105.25","15","270","90","100"
"1994","35-65 y.","Not Employed","91.95","80","92","41","54","130","161","180","83.32","100.58","16","230","72","85"
"1994","66 and older","Employed","","","","","","","","","","","","","",""
"1994","66 and older","Not Employed","56.46","49.24","56","20","26","70","120","135","46.05","66.87","16","200","50","70"
"1995","16-34 y.","Employed","81.89","75","785","40","55","100","135","200","79.21","84.57","10","350","75","80"
"1995","16-34 y.","Not Employed","81.83","72","268","38","59","100","124","300","76.97","86.69","15","300","70","80"
"1995","35-65 y.","Employed","101.63","95","548","54","69","123","160","250","97.67","105.59","22","400","90","98"
"1995","35-65 y.","Not Employed","81.41","72","186","41","62","100","136","210","75.9","86.92","13","250","72","80"
"1995","66 and older","Employed","","","","","","","","","","","","","",""
"1995","66 and older","Not Employed","58.84","54.13","71","27","35","75","100","160","49.17","68.51","15","250","53","72"
"1996","16-34 y.","Employed","82.69","77","745","43","60","100","130","190","80.18","85.2","10","260","72","78"
"1996","16-34 y.","Not Employed","88.43","78","213","35","56","105","150","260","82.34","94.52","12","270","76","85"
"1996","35-65 y.","Employed","99.26","85","470","50","64","125","160","320","95.19","103.33","14","400","85","93"
"1996","35-65 y.","Not Employed","88.54","80","120","46","60","100","150","190","81.32","95.76","32","260","73","90"
"1996","66 and older","Employed","","","","","","","","","","","","","",""
"1996","66 and older","Not Employed","63.53","57","52","23","47","65","100","270","52.19","74.87","17","270","55","65"
"1997","16-34 y.","Employed","80.03","74","662","40","56","100","120","230","77.05","83.01","10","365","74","77"
"1997","16-34 y.","Not Employed","88.85","75","194","50","60","107","150","200","83.22","94.48","10","230","74","85"
"1997","35-65 y.","Employed","96.9","88","420","50","69","126","150","220","93.14","100.66","10","230","88","100"
"1997","35-65 y.","Not Employed","90.61","82","151","40","59","120","150","200","83.73","97.49","10","220","70","88"
"1997","66 and older","Employed","","","","","","","","","","","","","",""
"1997","66 and older","Not Employed","70.86","62","64","41","51","83","120","165","62.96","78.76","20","165","60","74"
"1998","16-34 y.","Employed","88.5","80","3468","49","60","110","136","220","87.27","89.73","10","350","80","84"
"1998","16-34 y.","Not Employed","99.91","93","1395","52","69","120","160","220","97.72","102.1","10","350","87","90"
"1998","35-65 y.","Employed","103.34","97","5300","58","72","125","156","240","102.25","104.43","8","420","94","98"
