"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Rural Area","100.86","97","7167","53","70","120","150","250","99.75","101.97","12","450","100","100"
"2004","Urban Area","95.66","86","14503","52","66","120","150","240","94.9","96.42","9","450","95","98"
"2005","Rural Area","101.76","96","6861","54","70","123","153","250","100.63","102.89","7","450","100","100"
"2005","Urban Area","95.29","86","13921","53","66","120","150","240","94.52","96.06","6","450","95","98"
"2006","Rural Area","101.41","96","7508","53","70","123","156","240","100.34","102.48","12","450","100","100"
"2006","Urban Area","95.49","85","14820","52","65","120","150","240","94.72","96.26","9","838","95","98"
"2007","Rural Area","103.16","98","7075","54","70","125","160","270","102.02","104.3","12","470","100","100"
"2007","Urban Area","96.26","86","13835","54","67","120","150","240","95.47","97.05","9","838","96","100"
"2008","Rural Area","104.09","100","6640","54","70","125","160","270","102.92","105.26","12","470","100","100"
"2008","Urban Area","97.21","87","12999","54","67","120","150","240","96.38","98.04","10","938","96","100"
"2009","Rural Area","105.07","100","6306","55","70","128","160","280","103.84","106.3","10","550","100","102"
"2009","Urban Area","97.67","87","12003","54","68","120","150","240","96.82","98.52","10","500","98","100"
"2010","Rural Area","106.11","100","8342","55","70","130","160","280","105.03","107.19","12","550","103","108"
"2010","Urban Area","98.5","88","16008","54","68","120","150","250","97.78","99.22","8","500","97","100"
"2011","Rural Area","106.36","100","10241","55","71","130","160","250","105.39","107.33","13","470","105","110"
"2011","Urban Area","99.02","89","18725","54","68","120","155","250","98.35","99.69","9","500","100","100"
"2012","Rural Area","106.28","100","10140","55","70","130","160","270","105.3","107.26","10","540","105","110"
"2012","Urban Area","99.91","90","18104","54","69","120","156","250","99.22","100.6","9","500","100","100"
"2013","Rural Area","106.45","100","10525","55","71","130","160","270","105.49","107.41","10","540","100","105"
"2013","Urban Area","99.38","90","20704","54","68","120","156","240","98.76","100","10","500","95","96"
"2014","Rural Area","105.97","100","9477","54","72","130","160","270","104.96","106.98","10","470","101","105"
"2014","Urban Area","100.33","90","18231","54","69","122","160","250","99.66","101","10","450","96","99"
"2015","Rural Area","106.23","100","9328","54","70","130","160","260","105.21","107.25","10","470","100","105"
"2015","Urban Area","100.14","90","18058","53","68","124","160","250","99.46","100.82","10","430","94","96"
"2016","Rural Area","107.63","100","9311","55","73","130","160","250","106.63","108.63","10","470","100","100"
"2016","Urban Area","99.5","90","18231","53","68","124","155","240","98.84","100.16","6","430","92","94"
"2017","Rural Area","107.71","100","10669","55","72","131","165","250","106.77","108.65","8","470","100","103"
"2017","Urban Area","99.81","90","20188","53","68","125","156","240","99.18","100.44","9","410","92","95"
"2018","Rural Area","108.72","100","10101","55","72","135","165","265","107.75","109.69","12","400","100","104"
"2018","Urban Area","100.42","91","19376","53","69","125","156","245","99.78","101.06","9","420","92","93"
"2019","Rural Area","109.6","103","9889","55","74","135","167","280","108.52","110.68","10","600","106","110"
"2019","Urban Area","103.06","95","18000","54","70","129","160","250","102.28","103.84","8","698","100","100"
