"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","college entrance qualification","106.84","100","568","56","80","130","156","230","103.45","110.23","30","300","100","105"
"1984","Full Time","lower secondary degree","95.88","90","2553","60","70","116","140","200","94.51","97.25","18","442","89","90"
"1984","Full Time","no degree/no degree yet","69.2","69.68","591","30","50","82","100","151","67.11","71.29","6","200","68","70"
"1984","Full Time","Other degree","69.57","65","941","35","51","84","105","160","67.86","71.28","8","250","66","70"
"1984","Full Time","secondary school degree","100.09","92","943","56","70","120","150","260","97.38","102.8","25","442","90","96"
"1984","Not Working","college entrance qualification","97.12","89","432","50","67","124","155","260","92.8","101.44","13","300","84","92"
"1984","Not Working","lower secondary degree","84.31","77","2609","50","60","100","130","200","82.99","85.63","14","300","80","80"
"1984","Not Working","no degree/no degree yet","98.07","95.75","572","54","68","120","150","230","95.29","100.85","16","270","75","80"
"1984","Not Working","Other degree","71.89","69.8","321","44","55","84","112","140","69.13","74.65","12","215","67","72"
"1984","Not Working","secondary school degree","97.56","90","664","55","70","120","150","230","94.42","100.7","30","442","90","99"
"1984","Part Time","college entrance qualification","99.01","90.09","290","50","70","120","156","260","93.96","104.06","24","280","87","100"
"1984","Part Time","lower secondary degree","92.51","87","912","59","70","110","130","200","90.38","94.64","16","270","85","90"
"1984","Part Time","no degree/no degree yet","86.61","77.19","132","40","65","100","131","260","80.5","92.72","15","260","68","79"
"1984","Part Time","Other degree","68.62","65","189","40","52","75","98","200","65.28","71.96","16","200","64","70"
"1984","Part Time","secondary school degree","99.8","98.62","340","60","76","120","140","210","96.06","103.54","8","250","90","100"
"1985","Full Time","college entrance qualification","106.29","100.25","548","51","75","130","152","240","102.69","109.89","18","300","100","109"
"1985","Full Time","lower secondary degree","94.52","90","2170","58","70","115","140","200","93.09","95.95","14","260","88","90"
"1985","Full Time","no degree/no degree yet","69.14","66.93","416","25","50","85","110","160","65.67","72.61","6","550","69","70"
