"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","83.22","76","1346","54","63","98","120","185","81.65","84.79","20","260","72","76"
"1984","(Married) couple without C.","Male","83.25","76","1347","54","63","98","120","190","81.68","84.82","20","260","72","76"
"1984","1-pers.-HH","Female","62.48","59","791","39","48","72","90","140","60.68","64.28","10","350","56","60"
"1984","1-pers.-HH","Male","58.98","54","539","30","40","72","96","180","56.48","61.48","6","300","47","51"
"1984","Couple + C. GT 16 ","Female","106.42","100","904","68","80","124","150","220","104.23","108.61","34","270","90","100"
"1984","Couple + C. GT 16 ","Male","109.35","102","1079","70","84","128","150","220","107.24","111.46","34","270","92","100"
"1984","Couple + C. LE 16","Female","98.67","94","1530","64","75","118","140","200","97.06","100.28","16","250","83","87"
"1984","Couple + C. LE 16","Male","99.19","95","1531","65","75","120","140","200","97.58","100.8","16","250","83","87"
"1984","Couple + C. LE and GT 16","Female","118.46","110","787","74","90","139","166","270","115.53","121.39","38","442","96","100"
"1984","Couple + C. LE and GT 16","Male","115.95","110","917","74","90","133","160","260","113.44","118.46","38","442","95","100"
"1984","Single parent","Female","87.03","80","377","58","67","100","120","300","83.73","90.33","16","300","74","80"
"1984","Single parent","Male","96.12","86","196","63","70","110","141","300","90.6","101.64","12","300","80","90"
"1985","(Married) couple without C.","Female","83.73","78","1177","55","63","100","120","180","82.03","85.43","20","250","74","78"
"1985","(Married) couple without C.","Male","83.86","78","1176","55","63","100","120","180","82.15","85.57","20","250","74","78"
"1985","1-pers.-HH","Female","61.09","58","680","39","48","70","90","125","59.46","62.72","14","174","55","60"
"1985","1-pers.-HH","Male","59.72","52","453","26","40","70","90","200","56.13","63.31","6","564","48","51"
"1985","Couple + C. GT 16 ","Female","107.15","100","888","70","82","124","150","240","104.78","109.52","25","340","95","100"
"1985","Couple + C. GT 16 ","Male","108.12","100","1075","70","80","125","150","240","105.94","110.3","25","340","95","100"
"1985","Couple + C. LE 16","Female","99.59","92","1279","64","75","120","145","219","97.63","101.55","20","550","84","89"
"1985","Couple + C. LE 16","Male","99.67","92","1282","64","75","120","145","214","97.71","101.63","20","550","84","89"
"1985","Couple + C. LE and GT 16","Female","117.5","115","658","77","90","140","160","220","114.73","120.27","35","270","100","104"
"1985","Couple + C. LE and GT 16","Male","115.99","110","787","75","90","138","160","200","113.54","118.44","35","270","96","100"
"1985","Single parent","Female","88.75","80","352","55","65","100","120","240","85.02","92.48","20","250","76","80"
"1985","Single parent","Male","98.78","90","185","60","71","120","150","240","93.18","104.38","10","240","80","90"
"1986","(Married) couple without C.","Female","82.91","75","178","50","60","96","120","230","77.88","87.94","10","270","70","80"
"1986","(Married) couple without C.","Male","85.26","76","169","50","60","100","130","230","79.95","90.57","10","270","70","80"
"1986","1-pers.-HH","Female","52.04","49.47","100","27","34","65","85","120","46.56","57.52","12","175","40","57"
"1986","1-pers.-HH","Male","53.86","53.18","103","20","38","70","86","100","48.83","58.89","8","118","40","55"
"1986","Couple + C. GT 16 ","Female","115.6","110","55","73","84","150","170","176","105.05","126.15","46","180","90","120"
"1986","Couple + C. GT 16 ","Male","107.04","100","70","64","80","140","156","176","98.3","115.78","46","180","90","107"
"1986","Couple + C. LE 16","Female","102.27","98.7","169","65","75","120","150","240","96.93","107.61","35","250","80","93"
"1986","Couple + C. LE 16","Male","101.76","95.94","169","65","74","120","150","240","96.42","107.1","35","250","80","93"
"1986","Couple + C. LE and GT 16","Female","131.27","126.06","43","83","107","150","200","200","118.63","143.91","58","200","83","130"
"1986","Couple + C. LE and GT 16","Male","135.37","129.19","52","75","103","156","200","200","123.16","147.58","58","200","83","120"
"1986","Single parent","Female","83.06","72","49","57","64","90","100","240","72.43","93.69","45","240","64","75"
"1986","Single parent","Male","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","Female","85.66","80","146","58","70","100","120","150","81.45","89.87","30","180","72","81"
"1987","(Married) couple without C.","Male","83.68","78.46","143","54","65","100","120","180","78.95","88.41","30","220","70","80"
"1987","1-pers.-HH","Female","58.78","55.88","90","30","43","72","85","125","52.34","65.22","10","220","47","60"
"1987","1-pers.-HH","Male","53.99","50.78","93","20","36","65","85","120","48.49","59.49","8","150","45","55"
"1987","Couple + C. GT 16 ","Female","115.58","106.94","42","73","86","135","200","200","103.64","127.52","30","200","86","112"
"1987","Couple + C. GT 16 ","Male","105.98","100","48","73","74","126","150","200","96.07","115.89","30","200","84","104"
"1987","Couple + C. LE 16","Female","98.27","95.26","157","60","76","120","137","180","93.72","102.82","30","180","80","90"
"1987","Couple + C. LE 16","Male","98.32","95","157","60","76","120","137","180","93.77","102.87","30","180","80","90"
"1987","Couple + C. LE and GT 16","Female","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","Male","121.3","113","40","74","93","150","175","175","110.09","132.51","48","175","95","125"
"1987","Single parent","Female","75.95","74.5","41","49","60","80","100","150","66.91","84.99","20","150","61","80"
"1987","Single parent","Male","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","Female","77.07","70","160","50","60","90","110","170","73.02","81.12","10","170","65","75"
