"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","Rural Area","East Germany","76.7","65","206","40","50","90","130","200","70.95","82.45","15","200","68","80"
"1992","Rural Area","West Germany","100.29","90","189","46","66","130","170","240","94.21","106.37","18","240","86","100"
"1992","Urban Area","East Germany","62.7","61.53","105","34","46","70","100","163","56.76","68.64","20","163","58","68"
"1992","Urban Area","West Germany","83.65","75","643","39","56","110","138","200","80.49","86.81","9","250","72","80"
"1993","Rural Area","East Germany","83.56","75","184","35","51","110","130","210","77.93","89.19","14","210","71","84"
"1993","Rural Area","West Germany","95.93","88","212","36","60","130","160","200","89.2","102.66","10","350","87","100"
"1993","Urban Area","East Germany","67.89","63","106","40","50","75","110","130","62.66","73.12","29","130","62","74"
"1993","Urban Area","West Germany","90.36","81.57","771","42","60","112","140","250","87.32","93.4","12","350","76","82"
"1994","Rural Area","East Germany","74.92","58.43","196","31","45","100","140","194","68.79","81.05","10","200","60","86"
"1994","Rural Area","West Germany","99.97","90","242","42","60","135","160","250","94.37","105.57","20","250","87","98"
"1994","Urban Area","East Germany","70.75","65","150","40","50","89","110","141","66.02","75.48","12","180","62","78"
"1994","Urban Area","West Germany","83.61","78","752","38","55","102","140","250","80.63","86.59","10","270","76","80"
"1995","Rural Area","East Germany","89.62","75","240","45","59","120","150","232","83.34","95.9","20","400","74","93"
"1995","Rural Area","West Germany","103.91","90","321","54","70","130","160","300","98.23","109.59","18","350","90","100"
"1995","Urban Area","East Germany","75.66","70","124","42","50","90","130","153","69.82","81.5","28","153","72","90"
"1995","Urban Area","West Germany","82.63","75.32","1177","40","57","100","136","210","80.48","84.78","10","250","76","80"
"1996","Rural Area","East Germany","78.3","65","279","40","54","96","135","180","73.28","83.32","16","400","68","80"
"1996","Rural Area","West Germany","89.1","80","230","41","57","120","146","220","83.25","94.95","10","250","87","105"
"1996","Urban Area","East Germany","75.69","66","164","47","55","85","120","240","70.61","80.77","12","240","65","75"
"1996","Urban Area","West Germany","91.09","80","930","47","62","108","150","270","88.53","93.65","10","320","80","81"
"1997","Rural Area","East Germany","71.96","67","276","41","50","90","120","157","67.78","76.14","10","220","69","76"
"1997","Rural Area","West Germany","106.69","101.92","218","60","72","132","160","250","99.82","113.56","20","365","90","107"
"1997","Urban Area","East Germany","72.72","65","165","38","51","92","119","141","68.03","77.41","24","160","64","75"
"1997","Urban Area","West Germany","86.69","80","836","45","60","105","142","200","84.12","89.26","10","230","79","83"
"1998","Rural Area","East Germany","84.17","75","2543","48","59","103","130","194","82.73","85.61","8","350","80","82"
"1998","Rural Area","West Germany","111.02","105","2305","60","80","135","170","250","109.22","112.82","10","330","104","110"
"1998","Urban Area","East Germany","72.63","67","1307","46","56","82","110","164","71.11","74.15","12","260","70","72"
"1998","Urban Area","West Germany","94.55","86","8043","52","66","118","150","220","93.71","95.39","6","420","86","89"
"1999","Rural Area","East Germany","78.51","67","266","44","54","100","130","200","74.01","83.01","18","213","68","80"
"1999","Rural Area","West Germany","106.97","90","255","50","70","125","200","330","99.99","113.95","10","330","88","100"
"1999","Urban Area","East Germany","92.82","77","142","46","60","97","150","350","85.63","100.01","16","350","70","83"
"1999","Urban Area","West Germany","90.05","80","937","43","59","102","145","300","86.84","93.26","12","450","80","84"
"2000","Rural Area","East Germany","85.83","80","1752","48","60","108","130","200","84.09","87.57","20","350","80","86"
"2000","Rural Area","West Germany","110.5","103.82","2379","60","80","130","160","250","108.69","112.31","14","450","110","116"
"2000","Urban Area","East Germany","73.42","68","809","47","56","84","115","180","71.15","75.69","15","250","69","70"
"2000","Urban Area","West Germany","98.06","90","7273","52","68","120","150","240","97.04","99.08","10","400","93","96"
"2001","Rural Area","East Germany","80.4","73","303","45","59","100","120","170","76.67","84.13","16","250","73","83"
"2001","Rural Area","West Germany","106.53","93","365","52","70","140","165","280","101.02","112.04","15","300","93","110"
"2001","Urban Area","East Germany","79.31","75","222","48","60","95","120","150","75.38","83.24","25","200","68","76"
"2001","Urban Area","West Germany","91.92","85","1293","47","61","117","150","220","89.58","94.26","8","320","85","90"
"2002","Rural Area","East Germany","83.92","79","3552","48","59","100","128","198","82.73","85.11","9","300","84","87"
"2002","Rural Area","West Germany","110.51","100","3979","62","80","130","160","250","109","112.02","16","450","110","120"
"2002","Urban Area","East Germany","75.14","69","1822","45","56","90","113","180","73.53","76.75","18","320","73","77"
"2002","Urban Area","West Germany","97.07","89","13462","53","68","120","150","240","96.27","97.87","10","450","100","100"
"2003","Rural Area","East Germany","85.38","79","3518","47","59","105","130","190","84.07","86.69","10","400","85","90"
"2003","Rural Area","West Germany","109.88","104","3801","60","80","130","160","250","108.34","111.42","11","450","110","120"
"2003","Urban Area","East Germany","75.52","69","1833","46","57","90","117","170","73.94","77.1","13","360","72","77"
"2003","Urban Area","West Germany","96.84","89","13072","53","68","120","150","244","96.04","97.64","10","450","100","100"
"2004","Rural Area","East Germany","85.08","80","3407","48","60","105","130","186","83.78","86.38","12","350","86","90"
"2004","Rural Area","West Germany","110.85","105","3760","60","80","130","160","260","109.2","112.5","15","450","112","120"
"2004","Urban Area","East Germany","75.51","69","1829","47","57","88","116","170","73.9","77.12","12","320","72","77"
"2004","Urban Area","West Germany","97.77","90","12674","54","68","120","150","250","96.95","98.59","9","450","100","100"
"2005","Rural Area","East Germany","86.07","80","3287","49","60","110","130","200","84.75","87.39","12","350","86","90"
"2005","Rural Area","West Germany","111.47","104","3574","60","80","135","170","260","109.77","113.17","7","450","110","120"
"2005","Urban Area","East Germany","75.47","69","1768","47","56","88","116","180","73.83","77.11","15","300","73","77"
"2005","Urban Area","West Germany","97.41","89","12153","54","68","120","150","240","96.58","98.24","6","450","100","100"
"2006","Rural Area","East Germany","85.53","77","3528","48","60","105","130","200","84.21","86.85","12","350","86","90"
"2006","Rural Area","West Germany","111.43","100","3980","60","80","140","165","256","109.87","112.99","12","450","112","120"
"2006","Urban Area","East Germany","75.48","70","1847","47","57","87","116","165","73.96","77","15","300","73","77"
"2006","Urban Area","West Germany","97.64","89","12973","54","68","120","150","240","96.8","98.48","9","838","100","100"
"2007","Rural Area","East Germany","86.88","80","3336","48","60","110","137","206","85.46","88.3","12","400","89","90"
"2007","Rural Area","West Germany","113.35","104","3739","60","80","140","170","300","111.69","115.01","12","470","112","120"
"2007","Urban Area","East Germany","76.92","70","1762","48","57","88","120","174","75.25","78.59","17","400","74","77"
"2007","Urban Area","West Germany","98.34","90","12073","55","69","120","150","240","97.48","99.2","9","838","100","100"
"2008","Rural Area","East Germany","86.84","80","3131","48","60","110","130","200","85.47","88.21","12","350","90","90"
"2008","Rural Area","West Germany","114.34","110","3509","61","80","140","170","300","112.61","116.07","12","470","115","120"
"2008","Urban Area","East Germany","76.94","70","1692","48","57","89","120","165","75.37","78.51","18","360","73","76"
"2008","Urban Area","West Germany","99.37","90","11307","55","69","120","150","240","98.47","100.27","10","938","100","100"
"2009","Rural Area","East Germany","88.28","80","2979","49","61","110","135","200","86.83","89.73","12","350","90","92"
"2009","Rural Area","West Germany","114.96","109","3327","61","80","140","170","300","113.13","116.79","10","550","117","120"
"2009","Urban Area","East Germany","75.85","69","1601","47","57","88","120","170","74.21","77.49","10","320","72","75"
"2009","Urban Area","West Germany","100.07","90","10402","55","70","120","155","250","99.15","100.99","10","500","100","101"
"2010","Rural Area","East Germany","89.13","82","3549","49","60","111","135","200","87.83","90.43","12","320","90","90"
"2010","Rural Area","West Germany","115.86","110","4793","60","80","140","180","300","114.35","117.37","18","550","120","120"
"2010","Urban Area","East Germany","77.29","70","1963","47","57","87","120","205","75.65","78.93","15","380","74","77"
"2010","Urban Area","West Germany","100.79","90","14045","55","70","122","157","250","100.02","101.56","8","500","100","100"
"2011","Rural Area","East Germany","89.08","80","4105","49","61","112","135","200","87.8","90.36","16","360","90","90"
"2011","Rural Area","West Germany","116.09","110","6136","60","80","140","180","280","114.8","117.38","13","470","120","120"
"2011","Urban Area","East Germany","77.85","70","2300","46","58","90","120","200","76.35","79.35","9","360","75","78"
"2011","Urban Area","West Germany","101.31","90","16425","55","70","124","160","250","100.58","102.04","11","500","100","101"
"2012","Rural Area","East Germany","89.02","80","4032","49","60","112","135","200","87.74","90.3","13","360","90","90"
"2012","Rural Area","West Germany","115.61","110","6108","60","80","140","177","300","114.3","116.92","10","540","120","120"
"2012","Urban Area","East Germany","78.57","70","2239","46","57","90","122","200","77.01","80.13","9","360","74","78"
"2012","Urban Area","West Germany","102.18","92","15865","55","70","125","160","250","101.44","102.92","12","500","100","102"
"2013","Rural Area","East Germany","89.5","80","3968","49","62","112","136","200","88.22","90.78","10","360","90","90"
"2013","Rural Area","West Germany","115.96","110","6557","60","80","140","176","300","114.68","117.24","10","540","116","120"
"2013","Urban Area","East Germany","78.47","70","2261","47","58","90","120","200","76.89","80.05","12","450","74","77"
"2013","Urban Area","West Germany","101.58","92","18443","55","70","125","160","245","100.92","102.24","10","500","98","100"
"2014","Rural Area","East Germany","88.67","80","3626","50","60","110","140","200","87.34","90","10","360","90","90"
"2014","Rural Area","West Germany","115.39","110","5851","60","80","140","180","280","114.05","116.73","12","470","120","120"
"2014","Urban Area","East Germany","78.14","70","2058","46","57","90","125","200","76.53","79.75","12","450","74","77"
"2014","Urban Area","West Germany","102.68","94","16173","55","70","125","160","250","101.97","103.39","10","430","100","100"
"2015","Rural Area","East Germany","88.4","80","3468","48","60","112","138","200","87.03","89.77","11","360","90","92"
"2015","Rural Area","West Germany","115.86","110","5860","60","80","140","180","275","114.5","117.22","10","470","115","120"
"2015","Urban Area","East Germany","77.53","70","2052","45","57","90","124","180","75.94","79.12","10","420","72","76"
"2015","Urban Area","West Germany","102.6","94","16006","55","70","126","160","250","101.87","103.33","10","430","98","100"
"2016","Rural Area","East Germany","90.9","83","3520","49","61","117","140","220","89.52","92.28","11","360","88","90"
"2016","Rural Area","West Germany","116.74","114","5791","60","80","140","180","280","115.41","118.07","10","470","110","115"
"2016","Urban Area","East Germany","77.89","69","2075","45","56","95","127","180","76.34","79.44","12","370","72","75"
"2016","Urban Area","West Germany","101.8","94","16156","54","70","125","160","245","101.09","102.51","6","430","95","98"
"2017","Rural Area","East Germany","91.27","85","4014","48","62","117","140","230","89.96","92.58","8","370","90","90"
"2017","Rural Area","West Germany","116.54","112","6655","60","80","140","180","270","115.3","117.78","9","470","110","117"
"2017","Urban Area","East Germany","78.24","70","2229","45","56","99","125","176","76.75","79.73","10","360","74","77"
"2017","Urban Area","West Germany","101.99","94","17959","54","70","125","160","245","101.31","102.67","9","410","95","98"
"2018","Rural Area","East Germany","92.29","85","3872","49","60","120","140","230","90.97","93.61","12","350","88","90"
"2018","Rural Area","West Germany","117.44","115","6229","60","80","140","180","290","116.14","118.74","12","400","110","119"
"2018","Urban Area","East Germany","78.89","70","2216","45","57","96","125","189","77.41","80.37","14","360","74","76"
"2018","Urban Area","West Germany","102.64","95","17160","54","70","125","160","250","101.96","103.32","9","420","95","96"
"2019","Rural Area","East Germany","93.78","88","3839","50","62","120","140","235","92.17","95.39","12","600","92","100"
"2019","Rural Area","West Germany","118.14","117","6050","60","80","145","180","300","116.73","119.55","10","570","119","120"
"2019","Urban Area","East Germany","81.85","72","1736","49","60","100","130","180","79.63","84.07","14","698","76","80"
"2019","Urban Area","West Germany","104.67","97","16264","55","72","130","160","250","103.85","105.49","8","600","100","100"
