"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","direct migration background","Male","81.26","70","111","49","58","106","121","204","75.17","87.35","9","204","62","70"
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","82.99","72.89","470","37","53","109","140","200","79.12","86.86","12","300","72","85"
"1991","no migration background","Male","89.37","82","425","40","58","115","150","204","85.26","93.48","10","300","80","92"
"1992","direct migration background","Female","91.49","75","106","42","54","110","190","240","83.06","99.92","15","240","65","87"
"1992","direct migration background","Male","87.19","75","110","50","60","100","156","200","79.79","94.59","15","200","67","82"
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","81.05","70","476","39","53","100","138","200","77.43","84.67","12","250","70","80"
"1992","no migration background","Male","86.86","77","433","40","60","110","145","210","82.96","90.76","12","250","76","82"
"1993","direct migration background","Female","84.64","74","113","38","55","108","146","210","78.26","91.02","18","210","68","85"
"1993","direct migration background","Male","90.47","74","132","45","57","100","180","240","82.68","98.26","16","350","68","80"
"1993","indirect migration background","Female","78.28","70","45","33","42","103","151","180","67.88","88.68","20","180","48","72"
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","90.09","80","495","40","58","116","146","240","86.17","94.01","10","350","79","86"
"1993","no migration background","Male","89.94","80","464","40","60","116","145","210","86","93.88","14","350","80","88"
"1994","direct migration background","Female","87.14","80","95","47","58","110","140","160","80.76","93.52","38","220","70","80"
"1994","direct migration background","Male","78.85","73.45","121","34","56","95","135","196","72.62","85.08","15","220","70","80"
"1994","indirect migration background","Female","70.39","67.05","41","35","48","90","116","120","61.88","78.9","25","130","69","90"
"1994","indirect migration background","Male","83.31","63.34","31","48","49","88","170","196","70.7","95.92","40","196","60","85"
"1994","no migration background","Female","86.9","78.85","557","40","55","113","147","250","83.27","90.53","10","270","75","85"
"1994","no migration background","Male","84.96","80","495","36","50","110","145","250","81.07","88.85","10","270","80","89"
"1995","direct migration background","Female","74.2","70","319","42","55","85","120","210","70.66","77.74","14","250","70","76"
"1995","direct migration background","Male","74.1","70","312","40","53","85","120","250","70.19","78.01","12","300","70","76"
"1995","indirect migration background","Female","81.39","70","30","45","59","100","190","190","69.06","93.72","10","190","60","80"
"1995","indirect migration background","Male","","","","","","","","","","","","","",""
"1995","no migration background","Female","91.69","80.46","591","44","63","120","150","230","88.08","95.3","15","400","83","94"
"1995","no migration background","Male","93.1","85","585","45","60","120","150","232","89.4","96.8","12","400","85","94"
"1996","direct migration background","Female","73.75","70","171","39","54","89","110","200","69.07","78.43","12","200","70","79"
"1996","direct migration background","Male","80.38","70.19","168","46","56","85","120","320","75.47","85.29","24","320","72","80"
"1996","indirect migration background","Female","72.12","68.9","52","43","55","85","101","150","64.39","79.85","10","150","62","77"
"1996","indirect migration background","Male","80.27","78","30","50","61","100","107","146","70.55","89.99","35","146","60","90"
"1996","no migration background","Female","88.85","80","629","45","58","107","148","260","85.37","92.33","11","400","78","85"
"1996","no migration background","Male","92.73","84.57","554","45","63","120","150","210","89.25","96.21","10","270","80","90"
"1997","direct migration background","Female","74.94","65","147","40","55","86","115","200","68.78","81.1","10","230","72","84"
"1997","direct migration background","Male","76.58","75","153","35","56","93","120","190","71.18","81.98","15","200","73","80"
"1997","indirect migration background","Female","80.87","75.33","49","43","59","95","118","150","72.57","89.17","24","150","60","85"
"1997","indirect migration background","Male","87.93","70","41","35","56","107","170","365","65.66","110.2","17","365","63","100"
"1997","no migration background","Female","89.6","80","575","48","62","115","142","220","86.47","92.73","10","250","77","85"
"1997","no migration background","Male","88.24","80","531","43","60","110","143","220","84.71","91.77","10","250","79","85"
"1998","direct migration background","Female","82.88","74","1185","50","60","99","120","220","80.9","84.86","10","350","75","78"
"1998","direct migration background","Male","87.16","77","1212","50","62","100","139","270","85.1","89.22","10","420","75","79"
"1998","indirect migration background","Female","92.46","85","293","54","68","110","150","200","88.47","96.45","19","225","74","82"
"1998","indirect migration background","Male","92.37","84","309","56","65","114","140","200","87.96","96.78","18","280","78","86"
"1998","no migration background","Female","94.58","87","5856","50","64","120","150","220","93.55","95.61","6","420","89","90"
"1998","no migration background","Male","98.32","92","5343","54","70","120","150","220","97.26","99.38","8","350","91","95"
"1999","direct migration background","Female","91.35","75","136","52","65","98","140","450","82.53","100.17","13","450","72","81"
"1999","direct migration background","Male","90.84","77.41","131","50","59","100","140","450","81.62","100.06","20","450","72","85"
"1999","indirect migration background","Female","84.26","72","68","43","58","85","150","300","73.47","95.05","20","300","65","80"
"1999","indirect migration background","Male","96.85","78.39","55","40","60","88","130","385","75.75","117.95","16","385","64","85"
"1999","no migration background","Female","93.13","82","628","47","60","110","150","290","89.56","96.7","10","350","80","89"
"1999","no migration background","Male","90.37","80","582","40","58","110","152","250","86.45","94.29","10","350","80","88"
"2000","direct migration background","Female","85.56","79","758","50","62","100","130","200","82.92","88.2","12","340","79","84"
"2000","direct migration background","Male","84.21","78.13","708","49","61","98","130","192","81.56","86.86","14","300","78","83"
"2000","indirect migration background","Female","98.56","84.4","167","49","63","125","180","240","91.56","105.56","20","261","75","90"
"2000","indirect migration background","Male","87.93","80","143","46","65","108","130","240","80.99","94.87","12","261","75","90"
"2000","no migration background","Female","98.82","90","5451","53","68","120","150","240","97.64","100","10","450","95","100"
"2000","no migration background","Male","100.83","94","4986","52","70","125","156","250","99.58","102.08","10","450","100","100"
"2001","direct migration background","Female","85.97","82","158","54","64","102","120","190","81.02","90.92","8","230","80","90"
"2001","direct migration background","Male","84.18","84","164","50","63","100","120","180","79.53","88.83","8","200","80","89"
"2001","indirect migration background","Female","80.22","78.62","66","45","50","93","120","208","70.99","89.45","12","208","70","86"
"2001","indirect migration background","Male","96.55","96.36","51","60","75","107","130","230","86.4","106.7","40","230","72","94"
"2001","no migration background","Female","92.64","83","903","48","60","120","150","240","89.77","95.51","12","320","84","90"
"2001","no migration background","Male","94.71","85","841","46","60","120","150","250","91.48","97.94","13","320","85","91"
"2002","direct migration background","Female","85.72","80","1433","50","63","100","130","200","83.66","87.78","10","450","80","83"
"2002","direct migration background","Male","85.8","79","1353","50","63","100","135","200","83.68","87.92","12","440","80","83"
"2002","indirect migration background","Female","91.67","84","403","50","65","112","140","230","87.65","95.69","17","250","82","92"
"2002","indirect migration background","Male","90.76","85","366","50","70","110","130","200","86.5","95.02","10","300","83","92"
"2002","no migration background","Female","96.93","90","9956","53","65","120","150","240","96.02","97.84","10","450","100","100"
"2002","no migration background","Male","99.85","93","9304","53","70","120","150","240","98.89","100.81","9","450","100","100"
"2003","direct migration background","Female","87.27","80","1370","51","63","104","130","200","85.07","89.47","12","440","80","83"
"2003","direct migration background","Male","85","78","1271","49","61","100","130","205","82.81","87.19","12","430","80","84"
"2003","indirect migration background","Female","96.61","86","414","48","65","120","150","350","92.44","100.78","20","350","80","90"
"2003","indirect migration background","Male","90.75","84","373","54","67","110","130","255","85.83","95.67","14","320","82","92"
"2003","no migration background","Female","96.74","90","9741","53","65","120","150","240","95.83","97.65","10","450","100","100"
"2003","no migration background","Male","99.71","92","9055","52","69","120","150","244","98.74","100.68","10","450","100","100"
"2004","direct migration background","Female","87.64","80","1322","52","63","102","130","200","85.34","89.94","20","450","80","85"
"2004","direct migration background","Male","88.72","80","1217","52","64","105","135","208","86.37","91.07","12","450","80","86"
"2004","indirect migration background","Female","96.4","89","420","50","70","120","140","300","92.3","100.5","16","300","84","92"
"2004","indirect migration background","Male","92.2","84","390","54","65","110","135","280","87.13","97.27","11","450","82","90"
"2004","no migration background","Female","97.63","90","9530","53","66","120","150","250","96.69","98.57","11","450","100","100"
"2004","no migration background","Male","100.07","92","8791","53","69","120","150","250","99.07","101.07","9","450","100","103"
"2005","direct migration background","Female","87.8","80","1258","54","64","104","134","200","85.52","90.08","18","450","80","86"
"2005","direct migration background","Male","88.64","80","1123","51","65","105","134","200","86.15","91.13","7","430","80","86"
"2005","indirect migration background","Female","95.88","86","428","56","70","112","140","350","91.66","100.1","16","360","84","90"
"2005","indirect migration background","Male","90.76","84","406","55","67","105","135","260","86.18","95.34","12","360","85","92"
"2005","no migration background","Female","97.95","90","9161","54","67","120","150","245","96.99","98.91","6","450","100","100"
"2005","no migration background","Male","99.96","92","8406","52","68","120","150","250","98.94","100.98","8","450","100","100"
"2006","direct migration background","Female","86.65","78","1286","50","63","100","136","200","84.48","88.82","12","450","80","85"
"2006","direct migration background","Male","87.33","80","1112","50","64","102","137","200","84.83","89.83","12","380","81","86"
"2006","indirect migration background","Female","93","85","448","55","70","115","140","230","88.71","97.29","12","400","83","90"
"2006","indirect migration background","Male","88.2","80","413","48","67","100","130","220","83.48","92.92","12","380","81","90"
"2006","no migration background","Female","98.02","90","9937","54","66","120","150","240","97.08","98.96","12","838","100","100"
"2006","no migration background","Male","100.74","93","9132","52","69","124","155","250","99.74","101.74","9","838","100","101"
"2007","direct migration background","Female","87.93","79.93","1154","54","63","103","131","200","85.55","90.31","16","450","80","86"
"2007","direct migration background","Male","87.6","80","990","50","64","101","138","200","84.92","90.28","14","360","80","87"
"2007","indirect migration background","Female","93.85","84","441","54","68","114","140","240","89.65","98.05","16","400","83","90"
"2007","indirect migration background","Male","89.32","80","404","46","67","107","135","240","84.55","94.09","12","360","84","94"
"2007","no migration background","Female","99.44","90","9337","55","67","120","150","250","98.46","100.42","10","838","100","100"
"2007","no migration background","Male","101.53","95","8584","54","70","125","160","250","100.5","102.56","9","838","100","103"
"2008","direct migration background","Female","89.16","80","1030","54","65","107","135","215","86.66","91.66","22","440","81","87"
"2008","direct migration background","Male","87.68","80","886","50","63","105","139","200","84.93","90.43","10","360","82","89"
"2008","indirect migration background","Female","93.91","84","428","54","67","115","140","240","89.74","98.08","20","300","82","90"
"2008","indirect migration background","Male","89.23","82","400","50","65","110","130","200","85.01","93.45","12","300","84","94"
"2008","no migration background","Female","100.07","90","8815","54","68","120","150","250","99.06","101.08","15","938","100","100"
"2008","no migration background","Male","103.08","96","8080","54","70","126","160","270","102","104.16","10","938","100","105"
"2009","direct migration background","Female","89.6","80","903","51","64","110","138","220","86.81","92.39","10","360","82","88"
"2009","direct migration background","Male","90.06","80","764","49","65","110","142","210","86.68","93.44","16","450","83","90"
"2009","indirect migration background","Female","95.89","87","390","55","70","115","140","250","91.33","100.45","16","360","85","95"
"2009","indirect migration background","Male","93.98","84","361","50","68","120","140","240","89.15","98.81","20","360","86","98"
"2009","no migration background","Female","100.27","90","8257","55","69","120","155","250","99.24","101.3","12","550","100","100"
"2009","no migration background","Male","103.46","96.47","7634","54","70","128","160","260","102.36","104.56","10","550","100","105"
"2010","direct migration background","Female","92.22","85","1605","55","67","110","138","220","90.29","94.15","8","400","85","89"
"2010","direct migration background","Male","90.97","84","1300","50","65","107","140","240","88.67","93.27","10","450","85","90"
"2010","indirect migration background","Female","96.44","85","674","55","70","115","144","260","92.98","99.9","24","460","85","91"
"2010","indirect migration background","Male","97.89","84","546","55","70","120","153","300","94.27","101.51","28","300","93","100"
"2010","no migration background","Female","101.27","90","10976","55","68","125","160","250","100.37","102.17","12","550","100","100"
"2010","no migration background","Male","103.93","96","9249","54","70","130","160","260","102.93","104.93","12","550","106","110"
"2011","direct migration background","Female","93.63","85","1830","54","66","115","140","240","91.72","95.54","20","400","86","90"
"2011","direct migration background","Male","92.6","83","1445","52","66","110","140","240","90.3","94.9","13","475","87","91"
"2011","indirect migration background","Female","99.51","90","778","56","70","120","150","260","96.05","102.97","12","460","90","95"
"2011","indirect migration background","Male","100.31","93","632","59","72","120","150","260","96.75","103.87","18","450","95","102"
"2011","no migration background","Female","101.37","90","13196","54","69","125","160","250","100.54","102.2","9","500","100","100"
"2011","no migration background","Male","104.13","98","11085","54","70","130","160","250","103.22","105.04","12","500","107","110"
"2012","direct migration background","Female","93.32","85","1705","54","67","110","140","246","91.31","95.33","25","400","87","90"
"2012","direct migration background","Male","91.93","83","1364","50","65","110","145","250","89.54","94.32","15","450","87","92"
"2012","indirect migration background","Female","101.64","94","757","53","70","120","150","250","98.3","104.98","16","320","91","100"
"2012","indirect migration background","Male","103.05","97","617","55","72","120","160","250","99.46","106.64","20","355","97","104"
"2012","no migration background","Female","102.14","92","12936","55","70","125","160","250","101.3","102.98","9","540","100","100"
"2012","no migration background","Male","104.83","100","10865","54","70","130","160","250","103.9","105.76","10","500","107","110"
"2013","direct migration background","Female","90.33","81","3521","53","65","105","140","230","89.04","91.62","11","375","84","86"
"2013","direct migration background","Male","86.95","80","2879","46","61","102","139","230","85.48","88.42","10","450","83","86"
"2013","indirect migration background","Female","93.93","85","1164","54","68","115","150","225","91.45","96.41","12","375","87","92"
"2013","indirect migration background","Male","94.26","85","1055","50","66","120","144","220","91.72","96.8","20","375","90","95"
"2013","no migration background","Female","103.08","95","12274","55","70","128","160","250","102.22","103.94","10","540","100","100"
"2013","no migration background","Male","105.63","100","10336","55","72","130","160","250","104.67","106.59","10","500","107","110"
"2014","direct migration background","Female","92.92","84","2820","54","66","110","140","250","91.41","94.43","12","360","85","88"
"2014","direct migration background","Male","88.96","80","2354","47","62","107","140","230","87.27","90.65","10","450","85","87"
"2014","indirect migration background","Female","97.03","85","1026","50","69","116","160","240","94.37","99.69","14","360","90","95"
"2014","indirect migration background","Male","96.53","88","898","50","70","120","150","220","93.79","99.27","12","360","90","95"
"2014","no migration background","Female","102.82","95","11111","56","70","125","160","250","101.93","103.71","10","470","100","100"
"2014","no migration background","Male","106.12","100","9499","54","71","130","160","256","105.12","107.12","10","470","108","110"
"2015","direct migration background","Female","91.67","82.08","3228","50","65","110","140","250","90.27","93.07","12","360","80","84"
"2015","direct migration background","Male","88.44","80","2742","44","60","107","140","240","86.88","90","10","435","80","83"
"2015","indirect migration background","Female","97.77","87","969","51","69","118","160","250","94.94","100.6","10","360","90","95"
"2015","indirect migration background","Male","96.29","86","832","50","70","120","150","240","93.33","99.25","12","360","88","95"
"2015","no migration background","Female","103.5","95.28","10573","56","70","127","160","250","102.58","104.42","11","470","100","101"
"2015","no migration background","Male","105.76","100","9042","54","70","130","160","250","104.73","106.79","11","470","108","110"
"2016","direct migration background","Female","91.34","82","3762","50","64","111","140","230","90.12","92.56","10","425","80","83"
"2016","direct migration background","Male","87.7","80","3812","45","60","104","140","230","86.47","88.93","6","425","76","80"
"2016","indirect migration background","Female","98.03","90","916","55","68","120","150","240","95.15","100.91","13","360","90","96"
"2016","indirect migration background","Male","92.21","85","768","48","65","115","150","220","89.15","95.27","11","360","90","96"
"2016","no migration background","Female","103.79","96","9860","56","70","128","160","250","102.84","104.74","11","470","100","104"
"2016","no migration background","Male","106.15","100","8424","54","72","130","160","250","105.1","107.2","12","470","110","110"
"2017","direct migration background","Female","91.75","80","4159","50","65","110","140","230","90.6","92.9","14","410","80","84"
"2017","direct migration background","Male","88.47","80","4227","45","60","110","140","210","87.32","89.62","9","450","78","80"
"2017","indirect migration background","Female","97.17","85.16","985","53","67","120","154","250","94.33","100.01","9","410","90","97"
"2017","indirect migration background","Male","95.89","87","848","49","65","120","150","240","92.92","98.86","15","360","90","97"
"2017","no migration background","Female","104.2","98","11026","56","70","128","160","250","103.3","105.1","11","470","100","105"
"2017","no migration background","Male","106.01","100","9612","53","72","130","160","250","105.02","107","8","470","110","110"
"2018","direct migration background","Female","91.85","82","3803","50","65","110","140","230","90.72","92.98","14","410","81","84"
"2018","direct migration background","Male","89.55","81.19","3945","45","60","110","145","240","88.41","90.69","14","420","79","80"
"2018","indirect migration background","Female","99.41","90","986","53","67","120","160","250","96.57","102.25","13","410","90","95"
"2018","indirect migration background","Male","97.64","90","830","47","66","120","150","250","94.68","100.6","12","320","90","96"
"2018","no migration background","Female","105.1","100","10647","56","70","130","160","250","104.18","106.02","11","420","100","104"
"2018","no migration background","Male","106.64","100","9266","53","72","130","160","250","105.63","107.65","9","400","108","110"
"2019","direct migration background","Female","94.18","84","3483","50","65","115","150","240","92.86","95.5","15","500","83","85"
"2019","direct migration background","Male","91.89","82.95","3721","47","60","116","149","240","90.56","93.22","8","600","80","82"
"2019","indirect migration background","Female","100.63","90","939","51","67","129","160","300","97.34","103.92","12","500","92","100"
"2019","indirect migration background","Male","100.85","94","836","45","68","130","160","220","97.12","104.58","12","698","96","104"
"2019","no migration background","Female","105.5","100","10613","56","72","130","160","250","104.49","106.51","11","600","105","110"
"2019","no migration background","Male","107.4","100","9929","54","72","133","162","260","106.26","108.54","9","600","114","119"
