"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Rural Area","Male","101.71","98","3465","54","70","120","150","250","100.12","103.3","12","450","100","102"
"2004","Urban Area","Female","94.59","85","7570","53","65","120","150","240","93.56","95.62","11","450","92","96"
"2004","Urban Area","Male","96.79","89","6933","52","67","120","150","244","95.68","97.9","9","450","98","100"
"2005","Rural Area","Female","101.21","96","3558","54","69","120","150","250","99.63","102.79","12","450","100","100"
"2005","Rural Area","Male","102.34","98","3303","55","70","125","154","250","100.71","103.97","7","450","100","102"
"2005","Urban Area","Female","94.39","85","7289","54","65","120","146","230","93.35","95.43","6","450","92","96"
"2005","Urban Area","Male","96.26","88","6632","52","67","120","150","244","95.13","97.39","8","450","96","100"
"2006","Rural Area","Female","100.47","95","3898","54","68","120","150","240","98.98","101.96","12","450","100","100"
"2006","Rural Area","Male","102.4","98","3610","52","70","127","160","240","100.84","103.96","12","450","100","104"
"2006","Urban Area","Female","94.37","84.57","7773","54","65","120","150","240","93.32","95.42","12","838","92","96"
"2006","Urban Area","Male","96.68","88","7047","52","67","120","150","240","95.53","97.83","9","838","98","100"
"2007","Rural Area","Female","102.83","98","3658","54","70","120","160","280","101.22","104.44","14","470","100","100"
"2007","Rural Area","Male","103.5","100","3417","52","70","128","160","270","101.87","105.13","12","470","100","102"
"2007","Urban Area","Female","95.32","85","7274","55","65","120","150","230","94.24","96.4","10","838","94","97"
"2007","Urban Area","Male","97.24","89","6561","53","68","120","150","240","96.07","98.41","9","838","100","100"
"2008","Rural Area","Female","103.6","100","3430","55","70","125","160","270","101.98","105.22","15","470","100","100"
"2008","Rural Area","Male","104.61","100","3210","54","70","125","160","270","102.94","106.28","12","470","100","105"
"2008","Urban Area","Female","95.95","85","6843","54","66","120","150","235","94.83","97.07","15","938","94","98"
"2008","Urban Area","Male","98.54","90","6156","54","68","120","150","250","97.32","99.76","10","938","100","100"
"2009","Rural Area","Female","104.13","100","3252","56","70","125","160","270","102.41","105.85","10","550","100","100"
"2009","Rural Area","Male","106.08","100","3054","54","70","130","160","280","104.31","107.85","12","550","100","107"
"2009","Urban Area","Female","96.17","85","6298","54","67","120","150","240","95.03","97.31","12","500","95","98"
"2009","Urban Area","Male","99.24","90","5705","52","69","120","154","250","97.99","100.49","10","500","100","100"
"2010","Rural Area","Female","105.24","100","4498","56","70","126","160","280","103.79","106.69","16","550","100","104"
"2010","Rural Area","Male","107.02","100","3844","54","70","130","160","280","105.42","108.62","12","550","108","110"
"2010","Urban Area","Female","97.34","86","8757","55","67","120","150","240","96.39","98.29","8","500","94","96"
"2010","Urban Area","Male","99.72","90","7251","53","70","120","155","250","98.63","100.81","10","500","100","100"
"2011","Rural Area","Female","105.63","100","5526","55","70","130","160","250","104.32","106.94","14","470","100","105"
"2011","Rural Area","Male","107.12","100","4715","55","71","130","160","250","105.69","108.55","13","470","110","110"
"2011","Urban Area","Female","97.75","86","10278","54","68","120","150","250","96.85","98.65","9","500","95","98"
"2011","Urban Area","Male","100.39","90","8447","54","70","122","160","250","99.38","101.4","12","500","100","102"
"2012","Rural Area","Female","105.75","100","5466","56","70","130","160","280","104.42","107.08","15","540","100","105"
"2012","Rural Area","Male","106.83","100","4674","54","71","130","160","260","105.39","108.27","10","470","110","110"
"2012","Urban Area","Female","98.63","87","9932","54","68","120","150","250","97.71","99.55","9","500","95","99"
"2012","Urban Area","Male","101.27","92","8172","54","70","125","160","250","100.23","102.31","12","500","100","103"
"2013","Rural Area","Female","105.79","100","5660","56","70","130","160","280","104.49","107.09","10","540","100","102"
"2013","Rural Area","Male","107.13","100","4865","54","72","130","160","270","105.7","108.56","10","470","105","110"
"2013","Urban Area","Female","98.61","87","11299","55","68","120","155","240","97.78","99.44","10","450","90","94"
"2013","Urban Area","Male","100.2","92","9405","52","70","124","160","245","99.26","101.14","10","500","96","100"
"2014","Rural Area","Female","104.56","100","5061","56","72","128","160","250","103.22","105.9","10","470","100","103"
"2014","Rural Area","Male","107.4","100","4416","52","71","130","160","280","105.89","108.91","10","470","105","110"
"2014","Urban Area","Female","99.58","89","9896","55","68","120","160","245","98.69","100.47","10","450","94","97"
"2014","Urban Area","Male","101.13","93","8335","52","70","125","160","250","100.13","102.13","10","450","100","100"
"2015","Rural Area","Female","105.18","100","4984","56","71","130","160","260","103.81","106.55","10","470","100","103"
"2015","Rural Area","Male","107.32","100","4344","51","70","130","160","260","105.79","108.85","10","470","104","110"
"2015","Urban Area","Female","99.77","90","9786","55","68","120","158","250","98.86","100.68","12","430","92","95"
"2015","Urban Area","Male","100.53","92","8272","51","69","125","160","250","99.51","101.55","10","430","95","99"
"2016","Rural Area","Female","106.71","100","4878","57","73","130","160","250","105.34","108.08","10","470","100","100"
"2016","Rural Area","Male","108.57","100","4433","52","72","135","167","250","107.1","110.04","10","470","100","104"
"2016","Urban Area","Female","99.28","90","9660","54","68","120","152","240","98.38","100.18","12","430","90","94"
"2016","Urban Area","Male","99.74","92","8571","51","68","125","156","250","98.75","100.73","6","430","92","95"
"2017","Rural Area","Female","106.32","100","5558","56","71","130","160","250","105.05","107.59","11","470","100","101"
"2017","Rural Area","Male","109.13","103","5111","53","72","138","167","250","107.75","110.51","8","470","100","105"
"2017","Urban Area","Female","99.79","90","10612","55","68","121","155","245","98.93","100.65","9","410","92","95"
"2017","Urban Area","Male","99.83","92","9576","50","68","125","156","240","98.9","100.76","9","410","92","95"
"2018","Rural Area","Female","107.53","100","5274","56","71","130","165","265","106.2","108.86","12","400","100","103"
"2018","Rural Area","Male","109.92","105","4827","52","72","140","165","265","108.49","111.35","12","400","100","105"
"2018","Urban Area","Female","100.41","90","10162","55","69","123","157","245","99.54","101.28","11","420","90","93"
"2018","Urban Area","Male","100.44","93","9214","50","69","125","156","250","99.5","101.38","9","420","92","95"
"2019","Rural Area","Female","108.6","100","5044","57","74","132","165","270","107.13","110.07","12","570","102","110"
"2019","Rural Area","Male","110.61","107","4845","52","74","140","170","280","109.01","112.21","10","600","110","110"
"2019","Urban Area","Female","102.44","93","9216","55","70","125","160","250","101.41","103.47","11","600","96","100"
"2019","Urban Area","Male","103.72","96","8784","54","70","130","160","250","102.55","104.89","8","698","100","100"
