"ple0024","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2010","Employed","Couple + C. GT 16 ","","","",""
"Yes","2010","Employed","Couple + C. LE and GT 16","","","",""
"No","2010","Not Employed","1-pers.-HH","","","",""
"No","2010","Not Employed","(Married) couple without C. ","","","",""
"No","2010","Not Employed","Single parent ","","","",""
"No","2010","Not Employed","Couple + C. LE 16 ","","","",""
"No","2010","Not Employed","Couple + C. GT 16 ","","","",""
"No","2010","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2010","Employed","1-pers.-HH","","","",""
"No","2010","Employed","(Married) couple without C. ","","","",""
"No","2010","Employed","Single parent ","","","",""
"No","2010","Employed","Couple + C. LE 16 ","","","",""
"No","2010","Employed","Couple + C. GT 16 ","","","",""
"No","2010","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2011","Not Employed","1-pers.-HH","302","0.170519014140991","0.153372070053559","0.187665958228424"
"Yes","2011","Not Employed","(Married) couple without C. ","655","0.153653079503825","0.142633607372444","0.164672551635207"
"Yes","2011","Not Employed","Single parent ","157","0.438099567500025","0.386989094379687","0.489210040620364"
"Yes","2011","Not Employed","Couple + C. LE 16 ","238","0.555920434448588","0.509174920394237","0.602665948502939"
"Yes","2011","Not Employed","Couple + C. GT 16 ","385","0.46698621179397","0.433247406596348","0.500725016991592"
"Yes","2011","Not Employed","Couple + C. LE and GT 16","184","0.604411200010779","0.548800532036405","0.660021867985153"
"Yes","2011","Employed","1-pers.-HH","745","0.455103328161129","0.431326154934218","0.478880501388039"
"Yes","2011","Employed","(Married) couple without C. ","1593","0.409646992736461","0.394316876093927","0.424977109378995"
"Yes","2011","Employed","Single parent ","415","0.535477437788497","0.500830444502417","0.570124431074577"
"Yes","2011","Employed","Couple + C. LE 16 ","1553","0.559776631473475","0.54079014262015","0.578763120326801"
"Yes","2011","Employed","Couple + C. GT 16 ","1172","0.523304390816528","0.502967580434847","0.543641201198209"
"Yes","2011","Employed","Couple + C. LE and GT 16","521","0.572249024353076","0.540417155433906","0.604080893272245"
"No","2011","Not Employed","1-pers.-HH","1546","0.829480985859009","0.812334041771576","0.846627929946441"
"No","2011","Not Employed","(Married) couple without C. ","3459","0.846346920496175","0.835327448364793","0.857366392627556"
"No","2011","Not Employed","Single parent ","205","0.561900432499975","0.510789959379636","0.613010905620313"
"No","2011","Not Employed","Couple + C. LE 16 ","196","0.444079565551412","0.397334051497061","0.490825079605763"
"No","2011","Not Employed","Couple + C. GT 16 ","455","0.53301378820603","0.499274983008408","0.566752593403652"
"No","2011","Not Employed","Couple + C. LE and GT 16","113","0.395588799989221","0.339978132014847","0.451199467963595"
"No","2011","Employed","1-pers.-HH","940","0.544896671838871","0.521119498611961","0.568673845065782"
"No","2011","Employed","(Married) couple without C. ","2360","0.590353007263539","0.575022890621005","0.605683123906073"
"No","2011","Employed","Single parent ","381","0.464522562211503","0.429875568925423","0.499169555497584"
"No","2011","Employed","Couple + C. LE 16 ","1073","0.440223368526525","0.421236879673199","0.45920985737985"
"No","2011","Employed","Couple + C. GT 16 ","1145","0.476695609183472","0.456358798801791","0.497032419565153"
"No","2011","Employed","Couple + C. LE and GT 16","407","0.427750975646924","0.395919106727755","0.459582844566094"
"Yes","2012","Not Employed","1-pers.-HH","","","",""
"Yes","2012","Not Employed","(Married) couple without C. ","","","",""
"Yes","2012","Not Employed","Single parent ","","","",""
"Yes","2012","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2012","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2012","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2012","Employed","1-pers.-HH","","","",""
"Yes","2012","Employed","(Married) couple without C. ","","","",""
"Yes","2012","Employed","Single parent ","","","",""
"Yes","2012","Employed","Couple + C. LE 16 ","","","",""
"Yes","2012","Employed","Couple + C. GT 16 ","","","",""
"Yes","2012","Employed","Couple + C. LE and GT 16","","","",""
"No","2012","Not Employed","1-pers.-HH","","","",""
"No","2012","Not Employed","(Married) couple without C. ","","","",""
"No","2012","Not Employed","Single parent ","","","",""
"No","2012","Not Employed","Couple + C. LE 16 ","","","",""
"No","2012","Not Employed","Couple + C. GT 16 ","","","",""
"No","2012","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2012","Employed","1-pers.-HH","","","",""
"No","2012","Employed","(Married) couple without C. ","","","",""
"No","2012","Employed","Single parent ","","","",""
"No","2012","Employed","Couple + C. LE 16 ","","","",""
"No","2012","Employed","Couple + C. GT 16 ","","","",""
"No","2012","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2013","Not Employed","1-pers.-HH","243","0.136423643607683","0.12032842675051","0.152518860464857"
"Yes","2013","Not Employed","(Married) couple without C. ","520","0.131524808200704","0.120944761012596","0.142104855388811"
"Yes","2013","Not Employed","Single parent ","120","0.388818995652501","0.334640547973858","0.442997443331144"
"Yes","2013","Not Employed","Couple + C. LE 16 ","195","0.439918300701184","0.389611813137316","0.490224788265053"
"Yes","2013","Not Employed","Couple + C. GT 16 ","264","0.44679368974649","0.407372968679468","0.486214410813513"
"Yes","2013","Not Employed","Couple + C. LE and GT 16","122","0.61440601091256","0.548259143895019","0.680552877930101"
"Yes","2013","Employed","1-pers.-HH","700","0.407565885063657","0.384214380058523","0.430917390068792"
"Yes","2013","Employed","(Married) couple without C. ","1363","0.392080139787376","0.376295669668638","0.407864609906115"
"Yes","2013","Employed","Single parent ","388","0.525954445472695","0.491288501199177","0.560620389746213"
"Yes","2013","Employed","Couple + C. LE 16 ","1304","0.535147225045188","0.515007441399795","0.555287008690581"
"Yes","2013","Employed","Couple + C. GT 16 ","951","0.489712136264628","0.467825587421193","0.511598685108063"
"Yes","2013","Employed","Couple + C. LE and GT 16","402","0.568025828568946","0.532042997208276","0.604008659929615"
"No","2013","Not Employed","1-pers.-HH","1504","0.863576356392317","0.847481139535143","0.87967157324949"
"No","2013","Not Employed","(Married) couple without C. ","3400","0.868475191799296","0.857895144611189","0.879055238987404"
"No","2013","Not Employed","Single parent ","191","0.611181004347499","0.557002556668855","0.665359452026142"
"No","2013","Not Employed","Couple + C. LE 16 ","179","0.560081699298816","0.509775211734947","0.610388186862684"
"No","2013","Not Employed","Couple + C. GT 16 ","347","0.55320631025351","0.513785589186487","0.592627031320532"
"No","2013","Not Employed","Couple + C. LE and GT 16","86","0.38559398908744","0.319447122069899","0.451740856104981"
"No","2013","Employed","1-pers.-HH","1001","0.592434114936343","0.569082609931208","0.615785619941478"
"No","2013","Employed","(Married) couple without C. ","2312","0.607919860212624","0.592135390093885","0.623704330331362"
"No","2013","Employed","Single parent ","409","0.474045554527305","0.439379610253787","0.508711498800823"
"No","2013","Employed","Couple + C. LE 16 ","1052","0.464852774954812","0.444712991309418","0.484992558600205"
"No","2013","Employed","Couple + C. GT 16 ","1053","0.510287863735372","0.488401314891937","0.532174412578807"
"No","2013","Employed","Couple + C. LE and GT 16","326","0.431974171431054","0.395991340070385","0.467957002791724"
"Yes","2014","Not Employed","1-pers.-HH","","","",""
"Yes","2014","Not Employed","(Married) couple without C. ","","","",""
"Yes","2014","Not Employed","Single parent ","","","",""
"Yes","2014","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2014","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2014","Employed","1-pers.-HH","","","",""
"Yes","2014","Employed","(Married) couple without C. ","","","",""
"Yes","2014","Employed","Single parent ","","","",""
"Yes","2014","Employed","Couple + C. LE 16 ","","","",""
"Yes","2014","Employed","Couple + C. GT 16 ","","","",""
"Yes","2014","Employed","Couple + C. LE and GT 16","","","",""
"No","2014","Not Employed","1-pers.-HH","","","",""
"No","2014","Not Employed","(Married) couple without C. ","","","",""
"No","2014","Not Employed","Single parent ","","","",""
"No","2014","Not Employed","Couple + C. LE 16 ","","","",""
"No","2014","Not Employed","Couple + C. GT 16 ","","","",""
"No","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2014","Employed","1-pers.-HH","","","",""
"No","2014","Employed","(Married) couple without C. ","","","",""
"No","2014","Employed","Single parent ","","","",""
"No","2014","Employed","Couple + C. LE 16 ","","","",""
"No","2014","Employed","Couple + C. GT 16 ","","","",""
"No","2014","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2015","Not Employed","1-pers.-HH","227","0.12940592887535","0.113426981016655","0.145384876734044"
"Yes","2015","Not Employed","(Married) couple without C. ","486","0.133085353666392","0.122084098885772","0.144086608447011"
"Yes","2015","Not Employed","Single parent ","295","0.440539350904196","0.403523631568505","0.477555070239886"
"Yes","2015","Not Employed","Couple + C. LE 16 ","451","0.468976693972709","0.436463755445699","0.501489632499719"
"Yes","2015","Not Employed","Couple + C. GT 16 ","306","0.458152920409337","0.421708632658713","0.494597208159961"
"Yes","2015","Not Employed","Couple + C. LE and GT 16","292","0.573529703192658","0.531062703299476","0.615996703085841"
"Yes","2015","Employed","1-pers.-HH","748","0.400841324908137","0.378182821424477","0.423499828391797"
"Yes","2015","Employed","(Married) couple without C. ","1475","0.389806475115271","0.374283596960326","0.405329353270216"
"Yes","2015","Employed","Single parent ","734","0.483883147121225","0.459532915260482","0.508233378981967"
"Yes","2015","Employed","Couple + C. LE 16 ","2944","0.5778207047197","0.564277384259811","0.591364025179589"
"Yes","2015","Employed","Couple + C. GT 16 ","1082","0.534193276205735","0.513117720104592","0.555268832306878"
"Yes","2015","Employed","Couple + C. LE and GT 16","874","0.555364674139632","0.531076426816649","0.579652921462615"
"No","2015","Not Employed","1-pers.-HH","1468","0.87059407112465","0.854615123265956","0.886573018983345"
"No","2015","Not Employed","(Married) couple without C. ","3176","0.866914646333608","0.855913391552989","0.877915901114228"
"No","2015","Not Employed","Single parent ","396","0.559460649095804","0.522444929760113","0.596476368431494"
"No","2015","Not Employed","Couple + C. LE 16 ","454","0.531023306027291","0.498510367500281","0.563536244554301"
"No","2015","Not Employed","Couple + C. GT 16 ","412","0.541847079590663","0.505402791840039","0.578291367341287"
"No","2015","Not Employed","Couple + C. LE and GT 16","229","0.426470296807342","0.384003296914159","0.468937296700524"
"No","2015","Employed","1-pers.-HH","1049","0.599158675091863","0.576500171608203","0.621817178575523"
"No","2015","Employed","(Married) couple without C. ","2317","0.610193524884729","0.594670646729784","0.625716403039673"
"No","2015","Employed","Single parent ","884","0.516116852878775","0.491766621018033","0.540467084739518"
"No","2015","Employed","Couple + C. LE 16 ","2165","0.4221792952803","0.408635974820411","0.435722615740189"
"No","2015","Employed","Couple + C. GT 16 ","1070","0.465806723794265","0.444731167693122","0.486882279895408"
"No","2015","Employed","Couple + C. LE and GT 16","734","0.444635325860368","0.420347078537385","0.468923573183351"
"Yes","2016","Not Employed","1-pers.-HH","","","",""
"Yes","2016","Not Employed","(Married) couple without C. ","","","",""
"Yes","2016","Not Employed","Single parent ","","","",""
"Yes","2016","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2016","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2016","Employed","1-pers.-HH","","","",""
"Yes","2016","Employed","(Married) couple without C. ","","","",""
"Yes","2016","Employed","Single parent ","","","",""
"Yes","2016","Employed","Couple + C. LE 16 ","","","",""
"Yes","2016","Employed","Couple + C. GT 16 ","","","",""
"Yes","2016","Employed","Couple + C. LE and GT 16","","","",""
"No","2016","Not Employed","1-pers.-HH","","","",""
"No","2016","Not Employed","(Married) couple without C. ","","","",""
"No","2016","Not Employed","Single parent ","","","",""
"No","2016","Not Employed","Couple + C. LE 16 ","","","",""
"No","2016","Not Employed","Couple + C. GT 16 ","","","",""
"No","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2016","Employed","1-pers.-HH","","","",""
"No","2016","Employed","(Married) couple without C. ","","","",""
"No","2016","Employed","Single parent ","","","",""
"No","2016","Employed","Couple + C. LE 16 ","","","",""
"No","2016","Employed","Couple + C. GT 16 ","","","",""
"No","2016","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2017","Not Employed","1-pers.-HH","226","0.125073528171022","0.109458314217908","0.140688742124137"
"Yes","2017","Not Employed","(Married) couple without C. ","506","0.141216102813183","0.129998141419979","0.152434064206387"
"Yes","2017","Not Employed","Single parent ","271","0.409240887935161","0.371614641551781","0.44686713431854"
"Yes","2017","Not Employed","Couple + C. LE 16 ","462","0.55315818284593","0.519636847415828","0.586679518276032"
"Yes","2017","Not Employed","Couple + C. GT 16 ","342","0.386279792425701","0.352519134023536","0.420040450827867"
"Yes","2017","Not Employed","Couple + C. LE and GT 16","305","0.570872804600909","0.529280657775952","0.612464951425866"
"Yes","2017","Employed","1-pers.-HH","913","0.419132818237734","0.398556650724","0.439708985751468"
"Yes","2017","Employed","(Married) couple without C. ","1625","0.366460108578603","0.352394566535131","0.380525650622076"
"Yes","2017","Employed","Single parent ","712","0.450663653100224","0.426043992975939","0.475283313224508"
"Yes","2017","Employed","Couple + C. LE 16 ","2857","0.571869422155776","0.558253338183625","0.585485506127928"
"Yes","2017","Employed","Couple + C. GT 16 ","1139","0.486874813756347","0.467054675572025","0.506694951940668"
"Yes","2017","Employed","Couple + C. LE and GT 16","864","0.527350577103803","0.503491459707665","0.551209694499941"
"No","2017","Not Employed","1-pers.-HH","1498","0.874926471828978","0.859311257875863","0.890541685782092"
"No","2017","Not Employed","(Married) couple without C. ","3196","0.858783897186817","0.847565935793613","0.870001858580021"
"No","2017","Not Employed","Single parent ","385","0.590759112064839","0.55313286568146","0.628385358448219"
"No","2017","Not Employed","Couple + C. LE 16 ","383","0.44684181715407","0.413320481723968","0.480363152584172"
"No","2017","Not Employed","Couple + C. GT 16 ","457","0.613720207574299","0.579959549172134","0.647480865976464"
"No","2017","Not Employed","Couple + C. LE and GT 16","239","0.429127195399091","0.387535048574134","0.470719342224048"
"No","2017","Employed","1-pers.-HH","1296","0.580867181762266","0.560291014248532","0.601443349276"
"No","2017","Employed","(Married) couple without C. ","2883","0.633539891421397","0.619474349377924","0.647605433464869"
"No","2017","Employed","Single parent ","857","0.549336346899776","0.524716686775492","0.573956007024061"
"No","2017","Employed","Couple + C. LE 16 ","2216","0.428130577844224","0.414514493872072","0.441746661816375"
"No","2017","Employed","Couple + C. GT 16 ","1304","0.513125186243653","0.493305048059331","0.532945324427975"
"No","2017","Employed","Couple + C. LE and GT 16","818","0.472649422896197","0.448790305500059","0.496508540292335"
"Yes","2018","Not Employed","1-pers.-HH","","","",""
"Yes","2018","Not Employed","(Married) couple without C. ","","","",""
"Yes","2018","Not Employed","Single parent ","","","",""
"Yes","2018","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2018","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2018","Employed","1-pers.-HH","","","",""
"Yes","2018","Employed","(Married) couple without C. ","","","",""
"Yes","2018","Employed","Single parent ","","","",""
"Yes","2018","Employed","Couple + C. LE 16 ","","","",""
"Yes","2018","Employed","Couple + C. GT 16 ","","","",""
"Yes","2018","Employed","Couple + C. LE and GT 16","","","",""
"No","2018","Not Employed","1-pers.-HH","","","",""
"No","2018","Not Employed","(Married) couple without C. ","","","",""
"No","2018","Not Employed","Single parent ","","","",""
"No","2018","Not Employed","Couple + C. LE 16 ","","","",""
"No","2018","Not Employed","Couple + C. GT 16 ","","","",""
"No","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2018","Employed","1-pers.-HH","","","",""
"No","2018","Employed","(Married) couple without C. ","","","",""
"No","2018","Employed","Single parent ","","","",""
"No","2018","Employed","Couple + C. LE 16 ","","","",""
"No","2018","Employed","Couple + C. GT 16 ","","","",""
"No","2018","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2019","Not Employed","1-pers.-HH","210","0.100450783197304","0.0866707861721432","0.114230780222464"
"Yes","2019","Not Employed","(Married) couple without C. ","421","0.116701126498226","0.106227770821896","0.127174482174557"
"Yes","2019","Not Employed","Single parent ","246","0.367436375607621","0.328501963180967","0.406370788034275"
"Yes","2019","Not Employed","Couple + C. LE 16 ","281","0.483859333318413","0.444836264764162","0.522882401872664"
"Yes","2019","Not Employed","Couple + C. GT 16 ","273","0.376449732199015","0.340377692104863","0.412521772293167"
"Yes","2019","Not Employed","Couple + C. LE and GT 16","261","0.511067327362127","0.467119897149805","0.555014757574448"
"Yes","2019","Employed","1-pers.-HH","834","0.350264837430847","0.331218738943428","0.369310935918265"
"Yes","2019","Employed","(Married) couple without C. ","1561","0.346318370898888","0.332966316352222","0.359670425445555"
"Yes","2019","Employed","Single parent ","598","0.411865981787505","0.386585606605112","0.437146356969898"
"Yes","2019","Employed","Couple + C. LE 16 ","2264","0.509530523451109","0.494964872628393","0.524096174273824"
"Yes","2019","Employed","Couple + C. GT 16 ","919","0.413506816584585","0.393212491550726","0.433801141618443"
"Yes","2019","Employed","Couple + C. LE and GT 16","811","0.489897223195125","0.4658999650227","0.513894481367549"
"No","2019","Not Employed","1-pers.-HH","1618","0.899549216802696","0.885769219777536","0.913329213827857"
"No","2019","Not Employed","(Married) couple without C. ","3189","0.883298873501774","0.872825517825443","0.893772229178105"
"No","2019","Not Employed","Single parent ","343","0.632563624392379","0.593629211965725","0.671498036819033"
"No","2019","Not Employed","Couple + C. LE 16 ","349","0.516140666681587","0.477117598127336","0.555163735235838"
"No","2019","Not Employed","Couple + C. GT 16 ","420","0.623550267800985","0.587478227706833","0.659622307895137"
"No","2019","Not Employed","Couple + C. LE and GT 16","236","0.488932672637873","0.444985242425552","0.532880102850195"
"No","2019","Employed","1-pers.-HH","1576","0.649735162569153","0.630689064081735","0.668781261056572"
"No","2019","Employed","(Married) couple without C. ","3317","0.653681629101112","0.640329574554446","0.667033683647778"
"No","2019","Employed","Single parent ","858","0.588134018212495","0.562853643030102","0.613414393394888"
"No","2019","Employed","Couple + C. LE 16 ","2261","0.490469476548891","0.475903825726176","0.505035127371607"
"No","2019","Employed","Couple + C. GT 16 ","1343","0.586493183415415","0.566198858381557","0.606787508449274"
"No","2019","Employed","Couple + C. LE and GT 16","856","0.510102776804875","0.486105518632451","0.5341000349773"
