"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"2005","(Married) couple without C.","(1a) inadequately completed","5.52","6","80","3","4","7","7","7","5.19","5.85","2","7","5","6"
"2005","(Married) couple without C.","(1b) general elementary school","5.5","6","599","3","5","7","7","7","5.39","5.61","1","7","6","6"
"2005","(Married) couple without C.","(1c) basic vocational qualification","5.56","6","2494","4","5","7","7","7","5.51","5.61","1","7","6","6"
"2005","(Married) couple without C.","(2a) intermediate vocational","5.55","6","1427","4","5","7","7","7","5.48","5.62","1","7","6","6"
"2005","(Married) couple without C.","(2b) intermediate general qualification","5.68","6","93","5","5","7","7","7","5.44","5.92","2","7","6","6"
"2005","(Married) couple without C.","(2c_gen) general maturity certificate","5.51","6","128","3","5","6","7","7","5.3","5.72","1","7","5","6"
"2005","(Married) couple without C.","(2c_voc) vocational maturity certificate","5.47","6","475","3","5","6","7","7","5.35","5.59","1","7","6","6"
"2005","(Married) couple without C.","(3a) lower tertiary education","5.43","6","694","4","5","7","7","7","5.33","5.53","1","7","6","6"
"2005","(Married) couple without C.","(3b) higher tertiary education","5.43","6","962","4","5","6","7","7","5.35","5.51","1","7","6","6"
"2005","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"2005","1-pers.-HH","(1a) inadequately completed","5.64","6","32","4","5","7","7","7","5.19","6.09","2","7","5","7"
"2005","1-pers.-HH","(1b) general elementary school","5.61","6","380","4","5","7","7","7","5.47","5.75","1","7","6","6"
"2005","1-pers.-HH","(1c) basic vocational qualification","5.56","6","883","4","5","7","7","7","5.47","5.65","1","7","6","6"
"2005","1-pers.-HH","(2a) intermediate vocational","5.5","6","646","4","5","7","7","7","5.39","5.61","1","7","6","6"
"2005","1-pers.-HH","(2b) intermediate general qualification","5.92","6","55","4","5","7","7","7","5.59","6.25","2","7","6","6"
"2005","1-pers.-HH","(2c_gen) general maturity certificate","5.53","6","141","4","5","6","7","7","5.3","5.76","1","7","6","6"
"2005","1-pers.-HH","(2c_voc) vocational maturity certificate","5.43","6","230","4","5","6","7","7","5.26","5.6","1","7","6","6"
"2005","1-pers.-HH","(3a) lower tertiary education","5.5","6","231","3","5","7","7","7","5.33","5.67","1","7","5","6"
"2005","1-pers.-HH","(3b) higher tertiary education","5.5","6","328","3","5","7","7","7","5.36","5.64","2","7","6","6"
"2005","Couple + C. GT 16 ","(0) in school","5.69","6","269","4","5","6","7","7","5.56","5.82","2","7","6","6"
"2005","Couple + C. GT 16 ","(1a) inadequately completed","5.63","6","36","4","5","7","7","7","5.05","6.21","1","7","4","6"
"2005","Couple + C. GT 16 ","(1b) general elementary school","5.65","6","273","4","5","7","7","7","5.49","5.81","1","7","6","6"
"2005","Couple + C. GT 16 ","(1c) basic vocational qualification","5.43","6","821","4","5","6","7","7","5.34","5.52","1","7","6","6"
"2005","Couple + C. GT 16 ","(2a) intermediate vocational","5.43","6","811","4","5","6","7","7","5.34","5.52","1","7","6","6"
"2005","Couple + C. GT 16 ","(2b) intermediate general qualification","5.49","6","171","3","5","6","7","7","5.3","5.68","2","7","6","6"
"2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5.51","6","278","4","5","6","7","7","5.37","5.65","2","7","5","6"
"2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","5.4","6","218","4","5","6","7","7","5.23","5.57","1","7","5","6"
"2005","Couple + C. GT 16 ","(3a) lower tertiary education","5.55","6","235","4","5","6","7","7","5.4","5.7","2","7","6","6"
"2005","Couple + C. GT 16 ","(3b) higher tertiary education","5.38","6","395","4","5","6","7","7","5.26","5.5","1","7","6","6"
"2005","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"2005","Couple + C. LE 16","(1a) inadequately completed","4.99","5","34","2","4","7","7","7","4.41","5.57","2","7","4","7"
"2005","Couple + C. LE 16","(1b) general elementary school","5.73","6","214","4","5","7","7","7","5.57","5.89","1","7","6","6"
"2005","Couple + C. LE 16","(1c) basic vocational qualification","5.46","6","800","4","5","7","7","7","5.37","5.55","1","7","6","6"
