"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","5.49","6","12831","4","5","6","7","7","5.47","5.51","1","7","6","6"
"2005","Not Employed","5.54","6","7851","4","5","7","7","7","5.51","5.57","1","7","6","6"
"2006","Employed","","","","","","","","","","","","","",""
"2006","Not Employed","","","","","","","","","","","","","",""
"2007","Employed","","","","","","","","","","","","","",""
"2007","Not Employed","","","","","","","","","","","","","",""
"2008","Employed","","","","","","","","","","","","","",""
"2008","Not Employed","","","","","","","","","","","","","",""
"2009","Employed","5.27","6","11201","3","4","6","7","7","5.25","5.29","1","7","6","6"
"2009","Not Employed","5.41","6","6796","4","5","6","7","7","5.38","5.44","1","7","6","6"
"2010","Employed","","","","","","","","","","","","","",""
"2010","Not Employed","","","","","","","","","","","","","",""
"2011","Employed","","","","","","","","","","","","","",""
"2011","Not Employed","","","","","","","","","","","","","",""
"2012","Employed","5.53","6","5380","4","5","6","7","7","5.5","5.56","1","7","6","6"
"2012","Not Employed","5.52","6","1746","4","5","7","7","7","5.46","5.58","1","7","6","6"
"2013","Employed","5.38","6","11566","4","5","6","7","7","5.36","5.4","1","7","6","6"
"2013","Not Employed","5.47","6","7298","4","5","7","7","7","5.44","5.5","1","7","6","6"
"2014","Employed","","","","","","","","","","","","","",""
"2014","Not Employed","","","","","","","","","","","","","",""
"2015","Employed","","","","","","","","","","","","","",""
"2015","Not Employed","","","","","","","","","","","","","",""
"2016","Employed","","","","","","","","","","","","","",""
"2016","Not Employed","","","","","","","","","","","","","",""
"2017","Employed","5.44","6","18301","4","5","6","7","7","5.42","5.46","1","7","6","6"
"2017","Not Employed","5.48","6","10981","4","5","7","7","7","5.45","5.51","1","7","6","6"
"2018","Employed","","","","","","","","","","","","","",""
"2018","Not Employed","","","","","","","","","","","","","",""
"2019","Employed","5.34","6","17698","3","5","6","7","7","5.32","5.36","1","7","6","6"
"2019","Not Employed","5.4","6","8048","3","5","6","7","7","5.37","5.43","1","7","6","6"
