"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2017","1-pers.-HH","5.48","6","4477","4","5","7","7","7","5.44","5.52","1","7","6","6"
"2017","Couple + C. GT 16 ","5.47","6","3306","4","5","6","7","7","5.43","5.51","1","7","6","6"
"2017","Couple + C. LE 16","5.49","6","7138","4","5","6","7","7","5.46","5.52","1","7","6","6"
"2017","Couple + C. LE and GT 16","5.54","6","2571","4","5","7","7","7","5.49","5.59","1","7","6","6"
"2017","Single parent","5.43","6","2451","3","5","6","7","7","5.37","5.49","1","7","6","6"
"2018","(Married) couple without C.","","","","","","","","","","","","","",""
"2018","1-pers.-HH","","","","","","","","","","","","","",""
"2018","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2018","Couple + C. LE 16","","","","","","","","","","","","","",""
"2018","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2018","Single parent","","","","","","","","","","","","","",""
"2019","(Married) couple without C.","5.33","6","8501","3","5","6","7","7","5.3","5.36","1","7","6","6"
"2019","1-pers.-HH","5.41","6","4239","4","5","6","7","7","5.37","5.45","1","7","6","6"
"2019","Couple + C. GT 16 ","5.35","6","2963","4","5","6","7","7","5.3","5.4","1","7","6","6"
"2019","Couple + C. LE 16","5.38","6","5186","4","5","6","7","7","5.34","5.42","1","7","6","6"
"2019","Couple + C. LE and GT 16","5.38","6","2178","4","5","6","7","7","5.32","5.44","1","7","6","6"
"2019","Single parent","5.29","6","2059","3","4","6","7","7","5.23","5.35","1","7","6","6"
