"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","(0) in school","East Germany","5.72","6","147","4","5","7","7","7","5.53","5.91","2","7","6","6"
"2005","(0) in school","West Germany","5.64","6","506","4","5","7","7","7","5.53","5.75","1","7","6","6"
"2005","(1a) inadequately completed","East Germany","","","","","","","","","","","","","",""
"2005","(1a) inadequately completed","West Germany","5.33","5","228","3","4","7","7","7","5.12","5.54","1","7","5","6"
"2005","(1b) general elementary school","East Germany","5.42","6","211","4","5","7","7","7","5.22","5.62","1","7","6","6"
"2005","(1b) general elementary school","West Germany","5.58","6","1646","4","5","7","7","7","5.51","5.65","1","7","6","6"
"2005","(1c) basic vocational qualification","East Germany","5.58","6","1085","4","5","7","7","7","5.5","5.66","1","7","6","6"
"2005","(1c) basic vocational qualification","West Germany","5.51","6","4618","4","5","7","7","7","5.47","5.55","1","7","6","6"
"2005","(2a) intermediate vocational","East Germany","5.4","6","1699","3","5","6","7","7","5.34","5.46","1","7","6","6"
"2005","(2a) intermediate vocational","West Germany","5.52","6","3096","4","5","6","7","7","5.47","5.57","1","7","6","6"
"2005","(2b) intermediate general qualification","East Germany","5.57","6","141","4","5","7","7","7","5.36","5.78","2","7","5","6"
"2005","(2b) intermediate general qualification","West Germany","5.6","6","439","4","5","7","7","7","5.48","5.72","1","7","6","6"
"2005","(2c_gen) general maturity certificate","East Germany","5.21","6","186","3","4","6","7","7","5.02","5.4","2","7","5","6"
"2005","(2c_gen) general maturity certificate","West Germany","5.54","6","609","4","5","6","7","7","5.44","5.64","1","7","6","6"
"2005","(2c_voc) vocational maturity certificate","East Germany","5.46","6","212","4","5","6","7","7","5.29","5.63","1","7","6","6"
"2005","(2c_voc) vocational maturity certificate","West Germany","5.57","6","1304","4","5","7","7","7","5.5","5.64","1","7","6","6"
"2005","(3a) lower tertiary education","East Germany","5.52","6","661","4","5","7","7","7","5.42","5.62","1","7","6","6"
"2005","(3a) lower tertiary education","West Germany","5.51","6","989","4","5","6","7","7","5.43","5.59","1","7","6","6"
"2005","(3b) higher tertiary education","East Germany","5.54","6","594","4","5","6","7","7","5.44","5.64","1","7","6","6"
"2005","(3b) higher tertiary education","West Germany","5.46","6","1920","4","5","6","7","7","5.4","5.52","1","7","6","6"
