"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","Rural Area","5.43","6","1764","4","5","6","7","7","5.37","5.49","1","7","6","6"
"2005","16-34 y.","Urban Area","5.52","6","3550","4","5","6","7","7","5.48","5.56","1","7","6","6"
"2005","35-65 y.","Rural Area","5.45","6","3810","4","5","7","7","7","5.41","5.49","1","7","6","6"
"2005","35-65 y.","Urban Area","5.52","6","7781","4","5","7","7","7","5.49","5.55","1","7","6","6"
"2005","66 and older","Rural Area","5.58","6","1264","4","5","7","7","7","5.51","5.65","1","7","6","6"
"2005","66 and older","Urban Area","5.57","6","2513","4","5","7","7","7","5.52","5.62","1","7","6","6"
"2006","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2006","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2006","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2006","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2006","66 and older","Rural Area","","","","","","","","","","","","","",""
"2006","66 and older","Urban Area","","","","","","","","","","","","","",""
"2007","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2007","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2007","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2007","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2007","66 and older","Rural Area","","","","","","","","","","","","","",""
"2007","66 and older","Urban Area","","","","","","","","","","","","","",""
"2008","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2008","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2008","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2008","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2008","66 and older","Rural Area","","","","","","","","","","","","","",""
"2008","66 and older","Urban Area","","","","","","","","","","","","","",""
"2009","16-34 y.","Rural Area","5.26","5","1344","3","4","6","7","7","5.19","5.33","1","7","5","6"
"2009","16-34 y.","Urban Area","5.28","6","2642","3","4","6","7","7","5.23","5.33","1","7","5","6"
