"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","East Germany","","","","","","","","","","","","","",""
"1984","West Germany","7.91","8","12153","5","7","10","10","10","7.86","7.96","0","10","8","8"
"1985","East Germany","","","","","","","","","","","","","",""
"1985","West Germany","7.85","8","10976","5","7","10","10","10","7.81","7.89","0","10","8","8"
"1986","East Germany","","","","","","","","","","","","","",""
"1986","West Germany","7.78","8","10585","5","7","10","10","10","7.74","7.82","0","10","8","8"
"1987","East Germany","","","","","","","","","","","","","",""
"1987","West Germany","7.9","8","7942","5","7","10","10","10","7.85","7.95","0","10","8","8"
"1988","East Germany","","","","","","","","","","","","","",""
"1988","West Germany","7.74","8","9978","5","7","9","10","10","7.7","7.78","0","10","8","8"
"1989","East Germany","","","","","","","","","","","","","",""
"1989","West Germany","7.71","8","9652","5","7","9","10","10","7.67","7.75","0","10","8","8"
"1990","East Germany","6.93","8","4412","3","5","9","10","10","6.85","7.01","0","10","8","8"
"1990","West Germany","7.65","8","9475","5","7","9","10","10","7.61","7.69","0","10","8","8"
"1991","East Germany","6.88","7","4148","3","5","9","10","10","6.8","6.96","0","10","7","8"
"1991","West Germany","7.72","8","9473","5","7","9","10","10","7.68","7.76","0","10","8","8"
"1992","East Germany","6.57","7","3958","3","5","8","10","10","6.5","6.64","0","10","7","7"
"1992","West Germany","7.68","8","9343","5","7","9","10","10","7.63","7.73","0","10","8","8"
"1993","East Germany","6.68","7","3816","3","5","8","10","10","6.6","6.76","0","10","7","7"
"1993","West Germany","7.71","8","9278","5","7","9","10","10","7.66","7.76","0","10","8","8"
"1994","East Germany","6.83","7","3764","3","5","8","10","10","6.75","6.91","0","10","7","7"
"1994","West Germany","7.7","8","9097","5","7","9","10","10","7.65","7.75","0","10","8","8"
"1995","East Germany","6.8","7","3655","3","5","8","10","10","6.73","6.87","0","10","7","7"
"1995","West Germany","7.63","8","9577","5","7","9","10","10","7.59","7.67","0","10","8","8"
"1996","East Germany","6.88","7","3670","4","5","9","10","10","6.81","6.95","0","10","7","8"
"1996","West Germany","7.67","8","9371","5","7","9","10","10","7.63","7.71","0","10","8","8"
"1997","East Germany","6.97","7","3618","4","5","9","10","10","6.9","7.04","0","10","7","8"
"1997","West Germany","7.6","8","9185","5","7","9","10","10","7.56","7.64","0","10","8","8"
"1998","East Germany","7.2","8","3836","4","6","9","10","10","7.13","7.27","0","10","8","8"
"1998","West Germany","7.67","8","10352","5","7","9","10","10","7.63","7.71","0","10","8","8"
"1999","East Germany","7.36","8","3762","5","6","9","10","10","7.3","7.42","0","10","8","8"
"1999","West Germany","7.68","8","9888","5","7","9","10","10","7.64","7.72","0","10","8","8"
"2000","East Germany","7.47","8","5820","5","6","9","10","10","7.42","7.52","0","10","8","8"
"2000","West Germany","7.8","8","18275","5","7","9","10","10","7.77","7.83","0","10","8","8"
"2001","East Germany","7.59","8","5427","5","7","9","10","10","7.54","7.64","0","10","8","8"
"2001","West Germany","7.79","8","16481","5","7","9","10","10","7.76","7.82","0","10","8","8"
"2002","East Germany","7.49","8","5413","5","6","9","10","10","7.44","7.54","0","10","8","8"
"2002","West Germany","7.7","8","17581","5","7","9","10","10","7.67","7.73","0","10","8","8"
"2003","East Germany","7.48","8","5341","5","7","9","10","10","7.43","7.53","0","10","8","8"
"2003","West Germany","7.71","8","16841","5","7","9","10","10","7.68","7.74","0","10","8","8"
"2004","East Germany","7.63","8","5203","5","7","9","10","10","7.58","7.68","0","10","8","8"
"2004","West Germany","7.76","8","16371","5","7","9","10","10","7.73","7.79","0","10","8","8"
"2005","East Germany","7.51","8","5025","5","7","9","10","10","7.46","7.56","0","10","8","8"
"2005","West Germany","7.72","8","15651","5","7","9","10","10","7.69","7.75","0","10","8","8"
"2006","East Germany","7.52","8","5268","5","7","9","10","10","7.47","7.57","0","10","8","8"
"2006","West Germany","7.68","8","16685","5","7","9","10","10","7.65","7.71","0","10","8","8"
"2007","East Germany","7.55","8","4999","5","7","9","10","10","7.5","7.6","0","10","8","8"
"2007","West Germany","7.71","8","15503","5","7","9","10","10","7.68","7.74","0","10","8","8"
"2008","East Germany","7.76","8","4769","5","7","9","10","10","7.71","7.81","0","10","8","8"
"2008","West Germany","7.82","8","14578","5","7","9","10","10","7.79","7.85","0","10","8","8"
"2009","East Germany","7.61","8","4542","5","7","9","10","10","7.56","7.66","0","10","8","8"
"2009","West Germany","7.75","8","13494","5","7","9","10","10","7.72","7.78","0","10","8","8"
"2010","East Germany","7.58","8","5464","5","7","9","10","10","7.53","7.63","0","10","8","8"
"2010","West Germany","7.73","8","18513","5","7","9","10","10","7.7","7.76","0","10","8","8"
"2011","East Germany","7.63","8","5796","5","7","9","10","10","7.58","7.68","0","10","8","8"
"2011","West Germany","7.78","8","20037","5","7","9","10","10","7.75","7.81","0","10","8","8"
"2012","East Germany","7.63","8","5966","5","7","9","10","10","7.58","7.68","0","10","8","8"
"2012","West Germany","7.83","8","20492","5","7","9","10","10","7.8","7.86","0","10","8","8"
"2013","East Germany","7.72","8","6127","5","7","9","10","10","7.67","7.77","0","10","8","8"
"2013","West Germany","7.83","8","24555","5","7","9","10","10","7.8","7.86","0","10","8","8"
