"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","East Germany","","","","","","","","","","","","","",""
"1984","Employed","West Germany","7.79","8","7523","5","7","10","10","10","7.73","7.85","0","10","8","8"
"1984","Not Employed","East Germany","","","","","","","","","","","","","",""
"1984","Not Employed","West Germany","8.07","9","4630","5","7","10","10","10","8","8.14","0","10","8","8"
"1985","Employed","East Germany","","","","","","","","","","","","","",""
"1985","Employed","West Germany","7.73","8","6789","5","7","10","10","10","7.67","7.79","0","10","8","8"
"1985","Not Employed","East Germany","","","","","","","","","","","","","",""
"1985","Not Employed","West Germany","8","8","4187","5","7","10","10","10","7.93","8.07","0","10","8","8"
"1986","Employed","East Germany","","","","","","","","","","","","","",""
"1986","Employed","West Germany","7.61","8","6671","5","7","9","10","10","7.55","7.67","0","10","8","8"
"1986","Not Employed","East Germany","","","","","","","","","","","","","",""
"1986","Not Employed","West Germany","7.99","8","3914","5","7","10","10","10","7.92","8.06","0","10","8","8"
"1987","Employed","East Germany","","","","","","","","","","","","","",""
"1987","Employed","West Germany","7.75","8","4891","5","7","9","10","10","7.69","7.81","0","10","8","8"
"1987","Not Employed","East Germany","","","","","","","","","","","","","",""
"1987","Not Employed","West Germany","8.09","8","3051","5","7","10","10","10","8.02","8.16","0","10","8","9"
"1988","Employed","East Germany","","","","","","","","","","","","","",""
"1988","Employed","West Germany","7.62","8","6426","5","7","9","10","10","7.57","7.67","0","10","8","8"
"1988","Not Employed","East Germany","","","","","","","","","","","","","",""
"1988","Not Employed","West Germany","7.91","8","3552","5","7","10","10","10","7.84","7.98","0","10","8","8"
"1989","Employed","East Germany","","","","","","","","","","","","","",""
"1989","Employed","West Germany","7.58","8","6237","5","6","9","10","10","7.52","7.64","0","10","8","8"
"1989","Not Employed","East Germany","","","","","","","","","","","","","",""
"1989","Not Employed","West Germany","7.91","8","3415","5","7","10","10","10","7.83","7.99","0","10","8","8"
"1990","Employed","East Germany","","","","","","","","","","","","","",""
"1990","Employed","West Germany","7.5","8","6148","5","6","9","10","10","7.44","7.56","0","10","8","8"
"1990","Not Employed","East Germany","","","","","","","","","","","","","",""
"1990","Not Employed","West Germany","7.88","8","3327","5","7","10","10","10","7.8","7.96","0","10","8","8"
"1991","Employed","East Germany","","","","","","","","","","","","","",""
"1991","Employed","West Germany","7.52","8","6180","5","6","9","10","10","7.46","7.58","0","10","8","8"
"1991","Not Employed","East Germany","","","","","","","","","","","","","",""
"1991","Not Employed","West Germany","8.04","8","3254","5","7","10","10","10","7.97","8.11","0","10","8","8"
"1992","Employed","East Germany","6.35","7","2928","3","5","8","9","10","6.27","6.43","0","10","7","7"
"1992","Employed","West Germany","7.5","8","6139","5","6","9","10","10","7.44","7.56","0","10","8","8"
"1992","Not Employed","East Germany","7.04","8","1030","4","6","9","10","10","6.9","7.18","0","10","7","8"
"1992","Not Employed","West Germany","7.95","8","3204","5","7","10","10","10","7.87","8.03","0","10","8","8"
"1993","Employed","East Germany","6.47","7","2575","3","5","8","10","10","6.38","6.56","0","10","7","7"
"1993","Employed","West Germany","7.54","8","6122","5","7","9","10","10","7.48","7.6","0","10","8","8"
"1993","Not Employed","East Germany","7","8","1241","3","5","9","10","10","6.87","7.13","0","10","7","8"
"1993","Not Employed","West Germany","7.97","8","3156","5","7","10","10","10","7.89","8.05","0","10","8","8"
"1994","Employed","East Germany","6.54","7","2438","3","5","8","9","10","6.45","6.63","0","10","7","7"
"1994","Employed","West Germany","7.51","8","5881","5","6","9","10","10","7.45","7.57","0","10","8","8"
"1994","Not Employed","East Germany","7.22","8","1326","4","6","9","10","10","7.09","7.35","0","10","8","8"
"1994","Not Employed","West Germany","7.98","8","3216","5","7","10","10","10","7.9","8.06","0","10","8","8"
"1995","Employed","East Germany","6.62","7","2367","3","5","8","10","10","6.53","6.71","0","10","7","7"
"1995","Employed","West Germany","7.52","8","6093","5","6","9","10","10","7.47","7.57","0","10","8","8"
"1995","Not Employed","East Germany","7.03","8","1288","4","6","9","10","10","6.91","7.15","0","10","7","8"
"1995","Not Employed","West Germany","7.78","8","3484","5","7","9","10","10","7.71","7.85","0","10","8","8"
"1996","Employed","East Germany","6.72","7","2390","3","5","8","10","10","6.63","6.81","0","10","7","7"
"1996","Employed","West Germany","7.58","8","6030","5","7","9","10","10","7.53","7.63","0","10","8","8"
"1996","Not Employed","East Germany","7.09","8","1280","4","5","9","10","10","6.96","7.22","0","10","7","8"
"1996","Not Employed","West Germany","7.81","8","3341","5","7","9","10","10","7.74","7.88","0","10","8","8"
"1997","Employed","East Germany","6.88","7","2304","4","5","8","9","10","6.79","6.97","0","10","7","7"
"1997","Employed","West Germany","7.5","8","5812","5","7","9","10","10","7.45","7.55","0","10","8","8"
"1997","Not Employed","East Germany","7.09","8","1314","4","6","9","10","10","6.97","7.21","0","10","8","8"
"1997","Not Employed","West Germany","7.74","8","3373","5","7","9","10","10","7.67","7.81","0","10","8","8"
"1998","Employed","East Germany","7.09","7","2437","4","6","9","10","10","7.01","7.17","0","10","7","8"
"1998","Employed","West Germany","7.61","8","6388","5","7","9","10","10","7.56","7.66","0","10","8","8"
"1998","Not Employed","East Germany","7.34","8","1399","5","6","9","10","10","7.23","7.45","0","10","8","8"
"1998","Not Employed","West Germany","7.75","8","3964","5","7","9","10","10","7.68","7.82","0","10","8","8"
"1999","Employed","East Germany","7.19","8","2402","4","6","9","10","10","7.11","7.27","0","10","8","8"
"1999","Employed","West Germany","7.61","8","6339","5","7","9","10","10","7.56","7.66","0","10","8","8"
"1999","Not Employed","East Germany","7.57","8","1360","5","7","9","10","10","7.46","7.68","0","10","8","8"
"1999","Not Employed","West Germany","7.78","8","3549","5","7","9","10","10","7.71","7.85","0","10","8","8"
"2000","Employed","East Germany","7.42","8","3607","5","6","9","10","10","7.35","7.49","0","10","8","8"
"2000","Employed","West Germany","7.71","8","11496","5","7","9","10","10","7.67","7.75","0","10","8","8"
"2000","Not Employed","East Germany","7.53","8","2211","5","7","9","10","10","7.45","7.61","0","10","8","8"
"2000","Not Employed","West Germany","7.93","8","6779","5","7","10","10","10","7.88","7.98","0","10","8","8"
"2001","Employed","East Germany","7.48","8","3325","5","6","9","10","10","7.41","7.55","0","10","8","8"
"2001","Employed","West Germany","7.67","8","10513","5","7","9","10","10","7.63","7.71","0","10","8","8"
"2001","Not Employed","East Germany","7.74","8","2102","5","7","9","10","10","7.66","7.82","0","10","8","8"
"2001","Not Employed","West Germany","7.97","8","5968","5","7","10","10","10","7.92","8.02","0","10","8","8"
"2002","Employed","East Germany","7.43","8","3321","5","6","9","10","10","7.37","7.49","0","10","8","8"
"2002","Employed","West Germany","7.62","8","11438","5","7","9","10","10","7.59","7.65","0","10","8","8"
"2002","Not Employed","East Germany","7.55","8","2092","5","7","9","10","10","7.47","7.63","0","10","8","8"
"2002","Not Employed","West Germany","7.83","8","6143","5","7","9","10","10","7.78","7.88","0","10","8","8"
"2003","Employed","East Germany","7.44","8","3219","5","6","9","10","10","7.37","7.51","0","10","8","8"
"2003","Employed","West Germany","7.62","8","10803","5","7","9","10","10","7.58","7.66","0","10","8","8"
"2003","Not Employed","East Germany","7.52","8","2122","5","7","9","10","10","7.44","7.6","0","10","8","8"
"2003","Not Employed","West Germany","7.84","8","6038","5","7","9","10","10","7.79","7.89","0","10","8","8"
"2004","Employed","East Germany","7.65","8","3065","5","7","9","10","10","7.59","7.71","0","10","8","8"
"2004","Employed","West Germany","7.69","8","10367","5","7","9","10","10","7.65","7.73","0","10","8","8"
"2004","Not Employed","East Germany","7.6","8","2138","5","7","9","10","10","7.52","7.68","0","10","8","8"
"2004","Not Employed","West Germany","7.87","8","6004","5","7","9","10","10","7.82","7.92","0","10","8","8"
"2005","Employed","East Germany","7.49","8","2935","5","6","9","10","10","7.42","7.56","0","10","8","8"
"2005","Employed","West Germany","7.64","8","9883","5","7","9","10","10","7.6","7.68","0","10","8","8"
"2005","Not Employed","East Germany","7.55","8","2090","5","7","9","10","10","7.47","7.63","0","10","8","8"
"2005","Not Employed","West Germany","7.85","8","5768","5","7","9","10","10","7.8","7.9","0","10","8","8"
"2006","Employed","East Germany","7.51","8","3052","5","7","9","10","10","7.44","7.58","0","10","8","8"
"2006","Employed","West Germany","7.61","8","10369","5","7","9","10","10","7.57","7.65","0","10","8","8"
"2006","Not Employed","East Germany","7.52","8","2216","5","7","9","10","10","7.44","7.6","0","10","8","8"
"2006","Not Employed","West Germany","7.8","8","6316","5","7","9","10","10","7.75","7.85","0","10","8","8"
"2007","Employed","East Germany","7.54","8","2904","5","7","9","10","10","7.48","7.6","0","10","8","8"
"2007","Employed","West Germany","7.64","8","9650","5","7","9","10","10","7.6","7.68","0","10","8","8"
"2007","Not Employed","East Germany","7.55","8","2095","5","7","9","10","10","7.47","7.63","0","10","8","8"
"2007","Not Employed","West Germany","7.82","8","5853","5","7","9","10","10","7.77","7.87","0","10","8","8"
"2008","Employed","East Germany","7.74","8","2793","5","7","9","10","10","7.67","7.81","0","10","8","8"
"2008","Employed","West Germany","7.76","8","9102","5","7","9","10","10","7.72","7.8","0","10","8","8"
"2008","Not Employed","East Germany","7.79","8","1976","5","7","9","10","10","7.71","7.87","0","10","8","8"
"2008","Not Employed","West Germany","7.93","8","5476","5","7","9","10","10","7.88","7.98","0","10","8","8"
"2009","Employed","East Germany","7.53","8","2688","5","7","9","10","10","7.46","7.6","0","10","8","8"
"2009","Employed","West Germany","7.65","8","8518","5","7","9","10","10","7.61","7.69","0","10","8","8"
"2009","Not Employed","East Germany","7.71","8","1854","5","7","9","10","10","7.63","7.79","0","10","8","8"
"2009","Not Employed","West Germany","7.9","8","4976","5","7","9","10","10","7.85","7.95","0","10","8","8"
"2010","Employed","East Germany","7.55","8","3403","5","7","9","10","10","7.49","7.61","0","10","8","8"
"2010","Employed","West Germany","7.65","8","12163","5","7","9","10","10","7.62","7.68","0","10","8","8"
"2010","Not Employed","East Germany","7.62","8","2061","5","7","9","10","10","7.53","7.71","0","10","8","8"
