"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Full Time","7.8","8","5646","5","7","10","10","10","7.73","7.87","0","10","8","8"
"1984","Employed","Not Working","","","","","","","","","","","","","",""
"1984","Employed","Part Time","7.77","8","1877","5","6","10","10","10","7.65","7.89","0","10","8","8"
"1984","Not Employed","Full Time","","","","","","","","","","","","","",""
"1984","Not Employed","Not Working","8.07","9","4630","5","7","10","10","10","8","8.14","0","10","8","8"
"1984","Not Employed","Part Time","","","","","","","","","","","","","",""
"1985","Employed","Full Time","7.76","8","4939","5","7","10","10","10","7.69","7.83","0","10","8","8"
"1985","Employed","Not Working","","","","","","","","","","","","","",""
"1985","Employed","Part Time","7.65","8","1850","4","7","10","10","10","7.54","7.76","0","10","8","8"
"1985","Not Employed","Full Time","","","","","","","","","","","","","",""
"1985","Not Employed","Not Working","8","8","4187","5","7","10","10","10","7.93","8.07","0","10","8","8"
"1985","Not Employed","Part Time","","","","","","","","","","","","","",""
"1986","Employed","Full Time","7.65","8","4850","5","7","9","10","10","7.59","7.71","0","10","8","8"
"1986","Employed","Not Working","","","","","","","","","","","","","",""
"1986","Employed","Part Time","7.52","8","1821","4","6","9","10","10","7.41","7.63","0","10","8","8"
"1986","Not Employed","Full Time","","","","","","","","","","","","","",""
"1986","Not Employed","Not Working","7.99","8","3914","5","7","10","10","10","7.92","8.06","0","10","8","8"
"1986","Not Employed","Part Time","","","","","","","","","","","","","",""
"1987","Employed","Full Time","7.77","8","3462","5","7","9","10","10","7.7","7.84","0","10","8","8"
"1987","Employed","Not Working","","","","","","","","","","","","","",""
"1987","Employed","Part Time","7.7","8","1429","5","7","9","10","10","7.58","7.82","0","10","8","8"
"1987","Not Employed","Full Time","","","","","","","","","","","","","",""
"1987","Not Employed","Not Working","8.09","8","3051","5","7","10","10","10","8.02","8.16","0","10","8","9"
"1987","Not Employed","Part Time","","","","","","","","","","","","","",""
"1988","Employed","Full Time","7.66","8","4581","5","7","9","10","10","7.6","7.72","0","10","8","8"
"1988","Employed","Not Working","","","","","","","","","","","","","",""
"1988","Employed","Part Time","7.5","8","1845","5","6","9","10","10","7.39","7.61","0","10","8","8"
"1988","Not Employed","Full Time","","","","","","","","","","","","","",""
"1988","Not Employed","Not Working","7.91","8","3552","5","7","10","10","10","7.84","7.98","0","10","8","8"
"1988","Not Employed","Part Time","","","","","","","","","","","","","",""
"1989","Employed","Full Time","7.58","8","4534","5","6","9","10","10","7.52","7.64","0","10","8","8"
"1989","Employed","Not Working","","","","","","","","","","","","","",""
"1989","Employed","Part Time","7.57","8","1703","5","6","9","10","10","7.46","7.68","0","10","8","8"
"1989","Not Employed","Full Time","","","","","","","","","","","","","",""
"1989","Not Employed","Not Working","7.91","8","3415","5","7","10","10","10","7.83","7.99","0","10","8","8"
"1989","Not Employed","Part Time","","","","","","","","","","","","","",""
"1990","Employed","Full Time","7.53","8","4421","5","6","9","10","10","7.47","7.59","0","10","8","8"
"1990","Employed","Not Working","","","","","","","","","","","","","",""
"1990","Employed","Part Time","7.43","8","1727","4","6","9","10","10","7.32","7.54","0","10","8","8"
"1990","Not Employed","Full Time","","","","","","","","","","","","","",""
"1990","Not Employed","Not Working","7.88","8","3327","5","7","10","10","10","7.8","7.96","0","10","8","8"
"1990","Not Employed","Part Time","","","","","","","","","","","","","",""
"1991","Employed","Full Time","7.51","8","4423","5","6","9","10","10","7.44","7.58","0","10","8","8"
"1991","Employed","Not Working","","","","","","","","","","","","","",""
"1991","Employed","Part Time","7.52","8","1757","5","6","9","10","10","7.41","7.63","0","10","8","8"
"1991","Not Employed","Full Time","","","","","","","","","","","","","",""
"1991","Not Employed","Not Working","8.04","8","3254","5","7","10","10","10","7.97","8.11","0","10","8","8"
"1991","Not Employed","Part Time","","","","","","","","","","","","","",""
"1992","Employed","Full Time","7.23","8","6569","4","6","9","10","10","7.17","7.29","0","10","7","8"
"1992","Employed","Not Working","","","","","","","","","","","","","",""
"1992","Employed","Part Time","7.3","8","2498","4","6","9","10","10","7.21","7.39","0","10","7","8"
"1992","Not Employed","Full Time","","","","","","","","","","","","","",""
"1992","Not Employed","Not Working","7.8","8","4234","5","7","9","10","10","7.73","7.87","0","10","8","8"
"1992","Not Employed","Part Time","","","","","","","","","","","","","",""
