"year","pgcasmin","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2017","(0) in school","8.44","9","384","8.25","8.63","7","8","10","10"
"2017","(1a) inadequately completed","7.1","8","511","6.88","7.32","3","6","9","10"
"2017","(1b) general elementary school","7.52","8","1985","7.42","7.62","5","7","9","10"
"2017","(1c) basic vocational qualification","7.91","8","5199","7.86","7.96","5","7","9","10"
"2017","(2a) intermediate vocational","7.85","8","6117","7.8","7.9","5","7","9","10"
"2017","(2b) intermediate general qualification","7.79","8","800","7.64","7.94","5","7","9","10"
"2017","(2c_gen) general maturity certificate","7.72","8","1477","7.62","7.82","5","7","9","10"
"2017","(2c_voc) vocational maturity certificate","7.8","8","2658","7.73","7.87","5","7","9","10"
"2017","(3a) lower tertiary education","8.07","8","2045","8","8.14","6","7","9","10"
"2017","(3b) higher tertiary education","8.02","8","4479","7.97","8.07","6","7","9","10"
"2018","(0) in school","8.27","9","333","8.07","8.47","6","8","10","10"
"2018","(1a) inadequately completed","6.78","7","535","6.56","7","3","5","9","10"
"2018","(1b) general elementary school","7.7","8","1915","7.6","7.8","5","7","9","10"
"2018","(1c) basic vocational qualification","7.85","8","4846","7.8","7.9","5","7","9","10"
"2018","(2a) intermediate vocational","7.81","8","5800","7.76","7.86","5","7","9","10"
"2018","(2b) intermediate general qualification","7.75","8","788","7.59","7.91","5","7","9","10"
"2018","(2c_gen) general maturity certificate","7.66","8","1452","7.55","7.77","5","7","9","10"
"2018","(2c_voc) vocational maturity certificate","7.82","8","2539","7.75","7.89","5","7","9","10"
"2018","(3a) lower tertiary education","8.06","8","1976","7.99","8.13","6","7","9","10"
"2018","(3b) higher tertiary education","7.99","8","4337","7.94","8.04","6","7","9","10"
"2019","(0) in school","8.34","9","326","8.11","8.57","6","8","10","10"
"2019","(1a) inadequately completed","7.05","8","441","6.8","7.3","3","5","9","10"
"2019","(1b) general elementary school","7.62","8","1673","7.51","7.73","5","7","9","10"
"2019","(1c) basic vocational qualification","7.95","8","4501","7.9","8","5","7","9","10"
"2019","(2a) intermediate vocational","7.95","8","5919","7.91","7.99","6","7","9","10"
"2019","(2b) intermediate general qualification","7.77","8","786","7.62","7.92","5","7","9","10"
"2019","(2c_gen) general maturity certificate","7.84","8","1458","7.74","7.94","5","7","9","10"
"2019","(2c_voc) vocational maturity certificate","7.92","8","2662","7.85","7.99","6","7","9","10"
"2019","(3a) lower tertiary education","8.16","8","2201","8.09","8.23","6","7","9","10"
"2019","(3b) higher tertiary education","8","8","4811","7.95","8.05","6","7","9","10"
