"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","general elemantary","8.3","9","697","5","8","10","10","10","8.12","8.48","0","10","8","9"
"1984","(Married) couple without C.","higher education","8.21","9","204","5","7","10","10","10","7.89","8.53","0","10","8","9"
"1984","(Married) couple without C.","higher vocational","8.41","9","160","5","8","10","10","10","8.09","8.73","2","10","8","10"
"1984","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","inadequately","6.46","7","128","1","4","10","10","10","5.95","6.97","0","10","7","8"
"1984","(Married) couple without C.","middle vocational","8.21","9","1415","5","7","10","10","10","8.09","8.33","0","10","8","9"
"1984","(Married) couple without C.","vocational + Abi","8.11","8.15","85","5","7","10","10","10","7.61","8.61","1","10","8","9"
"1984","1-pers.-HH","general elemantary","8.06","9","391","5","7","10","10","10","7.81","8.31","0","10","8","9"
"1984","1-pers.-HH","higher education","7.47","8","117","4","6","10","10","10","6.99","7.95","0","10","7","8"
"1984","1-pers.-HH","higher vocational","7.66","9","80","4","5","10","10","10","7.08","8.24","0","10","7","9"
"1984","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","inadequately","6.29","6","70","2","4","9","10","10","5.57","7.01","0","10","5","8"
"1984","1-pers.-HH","middle vocational","7.95","8","619","5","7","10","10","10","7.77","8.13","0","10","8","8"
"1984","1-pers.-HH","vocational + Abi","7.26","8","46","3","7","10","10","10","6.41","8.11","0","10","7","9"
"1984","Couple + C. GT 16 ","general elemantary","8.1","9","581","5","7","10","10","10","7.9","8.3","0","10","8","9"
"1984","Couple + C. GT 16 ","higher education","8.25","9","97","5","8","10","10","10","7.83","8.67","0","10","8","9"
"1984","Couple + C. GT 16 ","higher vocational","8.45","9","96","5","8","10","10","10","8.09","8.81","3","10","8","9"
"1984","Couple + C. GT 16 ","in school","8.18","9","76","5","7","10","10","10","7.65","8.71","0","10","8","10"
"1984","Couple + C. GT 16 ","inadequately","6.33","6","147","3","5","9","10","10","5.88","6.78","0","10","6","8"
"1984","Couple + C. GT 16 ","middle vocational","8.02","9","924","5","7","10","10","10","7.87","8.17","0","10","8","9"
"1984","Couple + C. GT 16 ","vocational + Abi","7.16","8","38","4","6","9","10","10","6.3","8.02","0","10","7","8"
"1984","Couple + C. LE 16","general elemantary","7.47","8","664","3","6","10","10","10","7.25","7.69","0","10","8","8"
"1984","Couple + C. LE 16","higher education","7.96","8","265","5","7","10","10","10","7.7","8.22","1","10","8","8"
"1984","Couple + C. LE 16","higher vocational","7.82","8","206","5","7","10","10","10","7.52","8.12","0","10","8","9"
"1984","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","inadequately","6.16","7","319","1","4","9","10","10","5.81","6.51","0","10","6","7"
"1984","Couple + C. LE 16","middle vocational","7.83","8","1505","5","7","10","10","10","7.7","7.96","0","10","8","8"
"1984","Couple + C. LE 16","vocational + Abi","7.75","9","85","4","6","10","10","10","7.11","8.39","0","10","7","9"
"1984","Couple + C. LE and GT 16","general elemantary","7.62","8","586","4","6","10","10","10","7.42","7.82","0","10","8","8"
"1984","Couple + C. LE and GT 16","higher education","8.41","9","59","5","8","10","10","10","7.83","8.99","0","10","8","9"
"1984","Couple + C. LE and GT 16","higher vocational","8.03","9","47","5","7","10","10","10","7.4","8.66","2","10","8","9"
"1984","Couple + C. LE and GT 16","in school","7.84","8","74","5","7","10","10","10","7.33","8.35","0","10","7","10"
"1984","Couple + C. LE and GT 16","inadequately","6.8","8","221","2","5","10","10","10","6.42","7.18","0","10","6","8"
"1984","Couple + C. LE and GT 16","middle vocational","7.73","8","679","5","6","10","10","10","7.54","7.92","0","10","8","8"
"1984","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1984","Single parent","general elemantary","7.31","8","197","3","6","9","10","10","6.95","7.67","0","10","8","8"
"1984","Single parent","higher education","","","","","","","","","","","","","",""
"1984","Single parent","higher vocational","","","","","","","","","","","","","",""
"1984","Single parent","in school","","","","","","","","","","","","","",""
"1984","Single parent","inadequately","6.45","6","50","4","4","9","10","10","5.69","7.21","0","10","5","7"
"1984","Single parent","middle vocational","7.55","8","258","4","6","10","10","10","7.23","7.87","0","10","8","8"
"1984","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","general elemantary","8.18","9","591","5","7","10","10","10","8.01","8.35","0","10","8","9"
"1985","(Married) couple without C.","higher education","8.26","9","195","5","7","10","10","10","7.98","8.54","0","10","8","9"
"1985","(Married) couple without C.","higher vocational","8.35","9","156","6","8","10","10","10","8.03","8.67","0","10","8","9"
"1985","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","inadequately","6.54","6","99","3","5","9","10","10","6.1","6.98","1","10","6","8"
"1985","(Married) couple without C.","middle vocational","8.18","9","1284","5","7","10","10","10","8.07","8.29","0","10","8","9"
"1985","(Married) couple without C.","vocational + Abi","8.13","9","73","5","7","10","10","10","7.61","8.65","2","10","8","9"
"1985","1-pers.-HH","general elemantary","8.02","8","335","5","7","10","10","10","7.79","8.25","0","10","8","8"
"1985","1-pers.-HH","higher education","7.5","8","106","5","6","9","10","10","7.05","7.95","1","10","7","8"
"1985","1-pers.-HH","higher vocational","7.7","8","81","4","6","10","10","10","7.18","8.22","0","10","7","9"
"1985","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1985","1-pers.-HH","inadequately","6.36","6.36","55","3","5","8","10","10","5.59","7.13","0","10","5","8"
"1985","1-pers.-HH","middle vocational","7.57","8","552","4","6","10","10","10","7.36","7.78","0","10","8","8"
"1985","1-pers.-HH","vocational + Abi","6.37","8","39","1","3","9","10","10","5.34","7.4","0","10","5","9"
"1985","Couple + C. GT 16 ","general elemantary","7.89","8","604","5","7","10","10","10","7.69","8.09","0","10","8","8"
"1985","Couple + C. GT 16 ","higher education","8.18","9","108","6","8","9","10","10","7.83","8.53","2","10","8","9"
"1985","Couple + C. GT 16 ","higher vocational","8.43","9","100","6","8","10","10","10","8.04","8.82","0","10","8","10"
"1985","Couple + C. GT 16 ","in school","8.4","9","79","6","8","10","10","10","7.97","8.83","2","10","8","9"
"1985","Couple + C. GT 16 ","inadequately","7.08","8","134","3","5","10","10","10","6.57","7.59","0","10","7","8"
"1985","Couple + C. GT 16 ","middle vocational","7.96","8","922","5","7","10","10","10","7.82","8.1","0","10","8","8"
"1985","Couple + C. GT 16 ","vocational + Abi","7.28","7","35","5","6","8","9","10","6.51","8.05","0","10","7","8"
"1985","Couple + C. LE 16","general elemantary","7.48","8","551","4","6","10","10","10","7.24","7.72","0","10","7","8"
"1985","Couple + C. LE 16","higher education","7.67","8","246","5","7","9","10","10","7.39","7.95","1","10","8","8"
"1985","Couple + C. LE 16","higher vocational","7.96","8","188","5","7","10","10","10","7.67","8.25","2","10","8","9"
"1985","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","inadequately","5.97","6","254","1","4","9","10","10","5.6","6.34","0","10","6","7"
"1985","Couple + C. LE 16","middle vocational","7.71","8","1323","5","7","10","10","10","7.58","7.84","0","10","8","8"
"1985","Couple + C. LE 16","vocational + Abi","7.33","8","78","3","6","10","10","10","6.69","7.97","0","10","7","8"
"1985","Couple + C. LE and GT 16","general elemantary","7.8","8","493","5","7","10","10","10","7.59","8.01","0","10","8","8"
"1985","Couple + C. LE and GT 16","higher education","8.48","8.91","47","7","8","10","10","10","8.03","8.93","4","10","8","9"
"1985","Couple + C. LE and GT 16","higher vocational","7.95","8","37","6","7","9","10","10","7.43","8.47","4","10","7","9"
"1985","Couple + C. LE and GT 16","in school","8.14","9","74","5","7","10","10","10","7.61","8.67","0","10","8","9"
