"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(Married) couple without C.","7.97","9","1160","5","7","10","10","10","7.83","8.11","0","10","8","8"
"1984","Full Time","1-pers.-HH","7.42","8","540","4","6","10","10","10","7.2","7.64","0","10","8","8"
"1984","Full Time","Couple + C. GT 16 ","8.12","9","948","5","7","10","10","10","7.98","8.26","0","10","8","9"
"1984","Full Time","Couple + C. LE 16","7.76","8","1654","4","7","10","10","10","7.63","7.89","0","10","8","8"
"1984","Full Time","Couple + C. LE and GT 16","7.72","8","797","4","7","10","10","10","7.54","7.9","0","10","8","8"
"1984","Full Time","Single parent","7.46","8","245","4","6","10","10","10","7.13","7.79","0","10","7","8"
"1984","Not Working","(Married) couple without C.","8.44","9","1209","5","8","10","10","10","8.32","8.56","0","10","9","9"
"1984","Not Working","1-pers.-HH","8.15","9","651","5","7","10","10","10","7.97","8.33","0","10","8","9"
"1984","Not Working","Couple + C. GT 16 ","8.02","9","680","5","7","10","10","10","7.83","8.21","0","10","8","9"
"1984","Not Working","Couple + C. LE 16","7.64","8","888","4","6","10","10","10","7.46","7.82","0","10","8","8"
"1984","Not Working","Couple + C. LE and GT 16","7.77","8","598","5","7","10","10","10","7.56","7.98","0","10","8","8"
"1984","Not Working","Single parent","7.5","8","228","4","6","10","10","10","7.16","7.84","0","10","8","8"
"1984","Part Time","(Married) couple without C.","8.07","9","331","5","7","10","10","10","7.81","8.33","0","10","8","9"
"1984","Part Time","1-pers.-HH","7.55","8","136","4","6","10","10","10","7.1","8","0","10","7","8"
"1984","Part Time","Couple + C. GT 16 ","7.9","8.41","341","5","7","10","10","10","7.63","8.17","0","10","8","9"
"1984","Part Time","Couple + C. LE 16","7.74","8","529","5","6","10","10","10","7.53","7.95","0","10","8","8"
"1984","Part Time","Couple + C. LE and GT 16","7.59","8","305","4","6","10","10","10","7.3","7.88","0","10","8","8"
"1984","Part Time","Single parent","7.24","8","101","4","5","9","10","10","6.71","7.77","0","10","7","8"
"1985","Full Time","(Married) couple without C.","7.98","8","1027","5","7","10","10","10","7.85","8.11","0","10","8","8"
"1985","Full Time","1-pers.-HH","7.28","8","460","4","6","9","10","10","7.05","7.51","0","10","7","8"
"1985","Full Time","Couple + C. GT 16 ","8.03","8","929","5","7","10","10","10","7.89","8.17","0","10","8","8"
"1985","Full Time","Couple + C. LE 16","7.65","8","1362","5","7","10","10","10","7.52","7.78","0","10","8","8"
"1985","Full Time","Couple + C. LE and GT 16","7.93","8","682","5","7","10","10","10","7.75","8.11","0","10","8","8"
"1985","Full Time","Single parent","7.21","8","232","4","5","9","10","10","6.88","7.54","0","10","7","8"
"1985","Not Working","(Married) couple without C.","8.36","9","1082","5","8","10","10","10","8.24","8.48","0","10","8","9"
"1985","Not Working","1-pers.-HH","7.9","8","570","5","7","10","10","10","7.72","8.08","0","10","8","8"
"1985","Not Working","Couple + C. GT 16 ","8.09","8","684","5","7","10","10","10","7.91","8.27","0","10","8","9"
"1985","Not Working","Couple + C. LE 16","7.56","8","774","4","6","10","10","10","7.37","7.75","0","10","8","8"
"1985","Not Working","Couple + C. LE and GT 16","7.95","8","519","5","7","10","10","10","7.74","8.16","0","10","8","8"
"1985","Not Working","Single parent","7.29","8","206","4","6","9","10","10","6.96","7.62","0","10","8","8"
