"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","general elemantary","Rural Area","7.92","8","717","5","7","10","10","10","7.75","8.09","0","10","8","9"
"1985","general elemantary","Urban Area","7.85","8","2316","5","7","10","10","10","7.75","7.95","0","10","8","8"
"1985","higher education","Rural Area","8.38","9","117","5","8","10","10","10","8.01","8.75","1","10","8","9"
"1985","higher education","Urban Area","7.78","8","638","5","7","9","10","10","7.61","7.95","0","10","8","8"
"1985","higher vocational","Rural Area","8.34","8","128","6","7","10","10","10","8.03","8.65","0","10","8","9"
"1985","higher vocational","Urban Area","8.05","8","490","5","7","10","10","10","7.86","8.24","0","10","8","9"
"1985","in school","Rural Area","8.7","9","33","6","8","10","10","10","7.94","9.46","2","10","8","10"
"1985","in school","Urban Area","8.13","9","146","5","7","10","10","10","7.78","8.48","0","10","8","9"
"1985","inadequately","Rural Area","7.44","8","106","3","6","10","10","10","6.92","7.96","0","10","7","8"
"1985","inadequately","Urban Area","6.46","7","736","3","5","9","10","10","6.26","6.66","0","10","7","7"
"1985","middle vocational","Rural Area","8.11","8","1106","5","7","10","10","10","7.99","8.23","0","10","8","9"
"1985","middle vocational","Urban Area","7.77","8","4054","5","7","10","10","10","7.7","7.84","0","10","8","8"
"1985","vocational + Abi","Rural Area","8.37","9","43","6","7","10","10","10","7.69","9.05","0","10","8","9"
"1985","vocational + Abi","Urban Area","7.17","8","233","3","6","9","10","10","6.82","7.52","0","10","7","8"
"1986","general elemantary","Rural Area","7.96","8","681","5","7","10","10","10","7.79","8.13","0","10","8","8"
"1986","general elemantary","Urban Area","7.79","8","2219","5","7","10","10","10","7.69","7.89","0","10","8","8"
"1986","higher education","Rural Area","8.01","8","120","5","7","9","10","10","7.69","8.33","0","10","8","9"
"1986","higher education","Urban Area","7.68","8","629","5","7","9","10","10","7.51","7.85","0","10","8","8"
"1986","higher vocational","Rural Area","7.69","8","120","5","7","9","10","10","7.32","8.06","2","10","8","8"
"1986","higher vocational","Urban Area","7.87","8","461","5","7","10","10","10","7.68","8.06","0","10","8","8"
"1986","in school","Rural Area","","","","","","","","","","","","","",""
"1986","in school","Urban Area","7.96","8","164","5","7","10","10","10","7.62","8.3","0","10","8","9"
"1986","inadequately","Rural Area","7.34","8","105","4","6","9","10","10","6.82","7.86","0","10","7","8"
"1986","inadequately","Urban Area","6.5","7","680","2","5","9","10","10","6.29","6.71","0","10","7","7"
"1986","middle vocational","Rural Area","8.02","8","1063","5","7","10","10","10","7.9","8.14","0","10","8","8"
"1986","middle vocational","Urban Area","7.74","8","3930","5","7","10","10","10","7.67","7.81","0","10","8","8"
"1986","vocational + Abi","Rural Area","8.13","8","46","5","7","10","10","10","7.48","8.78","2","10","7","9"
"1986","vocational + Abi","Urban Area","7.31","8","232","4","6","9","10","10","6.98","7.64","0","10","7","8"
"1987","general elemantary","Rural Area","7.99","8","537","5","7","10","10","10","7.81","8.17","0","10","8","9"
"1987","general elemantary","Urban Area","8","8","1425","5","7","10","10","10","7.89","8.11","0","10","8","9"
"1987","higher education","Rural Area","8.5","9","114","6","8","10","10","10","8.21","8.79","1","10","8","9"
"1987","higher education","Urban Area","7.73","8","575","5","7","9","10","10","7.55","7.91","0","10","8","8"
"1987","higher vocational","Rural Area","7.81","8","114","5","7","10","10","10","7.39","8.23","0","10","8","9"
"1987","higher vocational","Urban Area","7.89","8","433","5","7","10","10","10","7.71","8.07","1","10","8","8"
"1987","in school","Rural Area","","","","","","","","","","","","","",""
"1987","in school","Urban Area","7.84","8","134","5","7","9","10","10","7.54","8.14","2","10","8","8"
"1987","inadequately","Rural Area","","","","","","","","","","","","","",""
"1987","inadequately","Urban Area","7.18","8","59","4","5","9","10","10","6.55","7.81","1","10","7","8"
"1987","middle vocational","Rural Area","8.03","8","992","5","7","10","10","10","7.91","8.15","0","10","8","8"
"1987","middle vocational","Urban Area","7.84","8","3269","5","7","10","10","10","7.77","7.91","0","10","8","8"
"1987","vocational + Abi","Rural Area","7.97","8","32","6","7","9","10","10","7.35","8.59","4","10","7","9"
"1987","vocational + Abi","Urban Area","7.4","8","154","4","6","9","10","10","7.05","7.75","0","10","8","8"
"1988","general elemantary","Rural Area","8.04","8","596","5","7","10","10","10","7.87","8.21","0","10","8","8"
"1988","general elemantary","Urban Area","7.67","8","2130","5","7","10","10","10","7.57","7.77","0","10","8","8"
"1988","higher education","Rural Area","8.3","9","111","5","8","10","10","10","7.91","8.69","2","10","8","9"
"1988","higher education","Urban Area","7.68","8","590","5","7","9","10","10","7.52","7.84","0","10","8","8"
"1988","higher vocational","Rural Area","7.59","8","110","5","7","9","10","10","7.18","8","0","10","8","8"
"1988","higher vocational","Urban Area","7.97","8","430","5","7","10","10","10","7.79","8.15","1","10","8","8"
"1988","in school","Rural Area","","","","","","","","","","","","","",""
"1988","in school","Urban Area","7.92","8","133","5","7","9","10","10","7.58","8.26","1","10","8","9"
"1988","inadequately","Rural Area","6.65","7","94","4","5","8","10","10","6.05","7.25","0","10","6","8"
"1988","inadequately","Urban Area","6.72","7","604","3","5","9","10","10","6.51","6.93","0","10","7","7"
