"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Female","7.4","8","2315","4","5","10","10","10","7.29","7.51","0","10","8","8"
"1984","16-34 y.","Male","7.39","8","2243","4","6","10","10","10","7.28","7.5","0","10","8","8"
"1984","35-65 y.","Female","8.11","9","3112","5","7","10","10","10","8.02","8.2","0","10","8","9"
"1984","35-65 y.","Male","8.02","8","3210","5","7","10","10","10","7.93","8.11","0","10","8","8"
"1984","66 and older","Female","8.43","9","767","5","8","10","10","10","8.29","8.57","0","10","9","9"
"1984","66 and older","Male","8.45","9","506","5","8","10","10","10","8.28","8.62","0","10","9","9"
"1985","16-34 y.","Female","7.42","8","2038","4","6","10","10","10","7.31","7.53","0","10","8","8"
"1985","16-34 y.","Male","7.44","8","2072","4","6","9","10","10","7.33","7.55","0","10","8","8"
"1985","35-65 y.","Female","8.01","8","2868","5","7","10","10","10","7.93","8.09","0","10","8","8"
"1985","35-65 y.","Male","7.92","8","2888","5","7","10","10","10","7.84","8","0","10","8","8"
"1985","66 and older","Female","8.27","9","666","5","7","10","10","10","8.13","8.41","2","10","8","9"
"1985","66 and older","Male","8.31","9","444","5","8","10","10","10","8.13","8.49","0","10","8","9"
"1986","16-34 y.","Female","7.32","8","1995","4","6","9","10","10","7.21","7.43","0","10","8","8"
"1986","16-34 y.","Male","7.32","8","2071","4","6","9","10","10","7.22","7.42","0","10","8","8"
"1986","35-65 y.","Female","7.92","8","2729","5","7","10","10","10","7.84","8","0","10","8","8"
"1986","35-65 y.","Male","7.88","8","2750","5","7","10","10","10","7.8","7.96","0","10","8","8"
"1986","66 and older","Female","8.3","9","616","6","7","10","10","10","8.16","8.44","0","10","8","9"
"1986","66 and older","Male","8.31","9","424","6","7","10","10","10","8.13","8.49","0","10","8","9"
"1987","16-34 y.","Female","7.39","8","1447","4","6","9","10","10","7.27","7.51","0","10","8","8"
"1987","16-34 y.","Male","7.45","8","1506","4","6","9","10","10","7.34","7.56","0","10","8","8"
"1987","35-65 y.","Female","8.09","8","2045","5","7","10","10","10","8","8.18","0","10","8","9"
"1987","35-65 y.","Male","8","8","1880","5","7","10","10","10","7.91","8.09","0","10","8","8"
"1987","66 and older","Female","8.34","9","641","5","8","10","10","10","8.19","8.49","0","10","9","9"
"1987","66 and older","Male","8.29","9","423","6","8","10","10","10","8.11","8.47","0","10","8","9"
"1988","16-34 y.","Female","7.38","8","1870","4","6","9","10","10","7.27","7.49","0","10","8","8"
"1988","16-34 y.","Male","7.37","8","1956","5","6","9","10","10","7.27","7.47","0","10","8","8"
"1988","35-65 y.","Female","7.85","8","2546","5","7","10","10","10","7.77","7.93","0","10","8","8"
"1988","35-65 y.","Male","7.78","8","2556","5","7","9","10","10","7.7","7.86","0","10","8","8"
"1988","66 and older","Female","8.12","8.13","630","5","7","10","10","10","7.97","8.27","0","10","8","9"
"1988","66 and older","Male","8.21","8","420","5","8","10","10","10","8.04","8.38","0","10","8","9"
"1989","16-34 y.","Female","7.27","8","1818","4","6","9","10","10","7.16","7.38","0","10","8","8"
"1989","16-34 y.","Male","7.33","8","1922","4","6","9","10","10","7.23","7.43","0","10","8","8"
"1989","35-65 y.","Female","7.82","8","2446","5","7","9","10","10","7.73","7.91","0","10","8","8"
"1989","35-65 y.","Male","7.76","8","2440","5","7","9","10","10","7.68","7.84","0","10","8","8"
"1989","66 and older","Female","8.18","8","627","5","7","10","10","10","8.03","8.33","0","10","8","9"
"1989","66 and older","Male","8.37","9","399","6","8","10","10","10","8.21","8.53","1","10","8","9"
"1990","16-34 y.","Female","7.04","8","2637","3","5","9","10","10","6.94","7.14","0","10","7","8"
"1990","16-34 y.","Male","6.92","7","2672","3","5","9","10","10","6.82","7.02","0","10","7","8"
"1990","35-65 y.","Female","7.72","8","3555","5","7","9","10","10","7.65","7.79","0","10","8","8"
"1990","35-65 y.","Male","7.6","8","3534","5","6","9","10","10","7.53","7.67","0","10","8","8"
"1990","66 and older","Female","8.03","8","931","5","7","10","10","10","7.89","8.17","0","10","8","9"
"1990","66 and older","Male","8.23","8","558","5","7","10","10","10","8.07","8.39","0","10","8","9"
"1991","16-34 y.","Female","7.02","8","2557","3","6","9","10","10","6.92","7.12","0","10","7","8"
"1991","16-34 y.","Male","6.91","7","2585","3","5","9","10","10","6.81","7.01","0","10","7","7"
"1991","35-65 y.","Female","7.69","8","3506","5","7","9","10","10","7.62","7.76","0","10","8","8"
"1991","35-65 y.","Male","7.66","8","3491","5","7","9","10","10","7.59","7.73","0","10","8","8"
"1991","66 and older","Female","8.2","8.22","925","5","7","10","10","10","8.08","8.32","0","10","8","9"
"1991","66 and older","Male","8.35","9","557","6","8","10","10","10","8.2","8.5","0","10","8","9"
"1992","16-34 y.","Female","6.89","7","2481","3","5","9","10","10","6.79","6.99","0","10","7","7"
"1992","16-34 y.","Male","6.9","7","2466","4","5","9","10","10","6.8","7","0","10","7","7"
"1992","35-65 y.","Female","7.54","8","3462","5","6","9","10","10","7.47","7.61","0","10","8","8"
"1992","35-65 y.","Male","7.53","8","3425","5","6","9","10","10","7.46","7.6","0","10","8","8"
"1992","66 and older","Female","8.19","8","913","6","7","10","10","10","8.07","8.31","0","10","8","8"
"1992","66 and older","Male","8.24","8","554","6","7","10","10","10","8.08","8.4","0","10","8","9"
"1993","16-34 y.","Female","7.11","8","2425","4","6","9","10","10","7.01","7.21","0","10","7","8"
"1993","16-34 y.","Male","6.94","7","2442","4","5","9","10","10","6.84","7.04","0","10","7","7"
"1993","35-65 y.","Female","7.63","8","3380","5","7","9","10","10","7.55","7.71","0","10","8","8"
"1993","35-65 y.","Male","7.5","8","3357","5","6","9","10","10","7.42","7.58","0","10","8","8"
"1993","66 and older","Female","8.13","8","933","5","7","10","10","10","8","8.26","0","10","8","8"
"1993","66 and older","Male","8.24","8","557","6","8","10","10","10","8.08","8.4","1","10","8","9"
"1994","16-34 y.","Female","7.08","8","2404","4","6","9","10","10","6.98","7.18","0","10","7","8"
"1994","16-34 y.","Male","6.99","7","2360","4","6","9","10","10","6.89","7.09","0","10","7","7"
"1994","35-65 y.","Female","7.57","8","3302","5","6","9","10","10","7.49","7.65","0","10","8","8"
"1994","35-65 y.","Male","7.52","8","3280","5","6","9","10","10","7.45","7.59","0","10","8","8"
"1994","66 and older","Female","8.24","9","945","5","7","10","10","10","8.12","8.36","0","10","8","9"
"1994","66 and older","Male","8.36","9","570","6","8","10","10","10","8.22","8.5","0","10","8","9"
"1995","16-34 y.","Female","7.02","8","2466","4","5","9","10","10","6.92","7.12","0","10","7","8"
"1995","16-34 y.","Male","7","7","2408","4","6","9","10","10","6.91","7.09","0","10","7","8"
"1995","35-65 y.","Female","7.55","8","3436","5","6","9","10","10","7.48","7.62","0","10","8","8"
"1995","35-65 y.","Male","7.49","8","3375","5","6","9","10","10","7.42","7.56","0","10","8","8"
"1995","66 and older","Female","8.04","8","957","5","7","10","10","10","7.92","8.16","0","10","8","8"
"1995","66 and older","Male","8.07","8","590","5","7","10","10","10","7.92","8.22","0","10","8","8"
"1996","16-34 y.","Female","7.19","8","2394","4","6","9","10","10","7.09","7.29","0","10","8","8"
"1996","16-34 y.","Male","7.04","8","2328","4","6","9","10","10","6.95","7.13","0","10","7","8"
"1996","35-65 y.","Female","7.65","8","3405","5","7","9","10","10","7.58","7.72","0","10","8","8"
"1996","35-65 y.","Male","7.48","8","3342","4","6","9","10","10","7.41","7.55","0","10","8","8"
"1996","66 and older","Female","7.97","8","966","5","7","10","10","10","7.84","8.1","0","10","8","8"
"1996","66 and older","Male","8.11","8","606","5","7","10","10","10","7.96","8.26","0","10","8","8"
"1997","16-34 y.","Female","7.16","8","2297","4","6","9","10","10","7.07","7.25","0","10","8","8"
"1997","16-34 y.","Male","7.07","7","2265","4","6","9","10","10","6.98","7.16","0","10","7","8"
"1997","35-65 y.","Female","7.57","8","3365","5","7","9","10","10","7.5","7.64","0","10","8","8"
"1997","35-65 y.","Male","7.44","8","3273","5","6","9","10","10","7.37","7.51","0","10","8","8"
"1997","66 and older","Female","7.95","8","965","5","7","10","10","10","7.83","8.07","0","10","8","8"
"1997","66 and older","Male","7.96","8","638","5","7","9","10","10","7.82","8.1","0","10","8","8"
"1998","16-34 y.","Female","7.24","8","2423","4","6","9","10","10","7.15","7.33","0","10","8","8"
"1998","16-34 y.","Male","7.23","8","2370","4","6","9","10","10","7.14","7.32","0","10","8","8"
"1998","35-65 y.","Female","7.66","8","3801","5","7","9","10","10","7.59","7.73","0","10","8","8"
"1998","35-65 y.","Male","7.58","8","3719","5","7","9","10","10","7.52","7.64","0","10","8","8"
"1998","66 and older","Female","7.96","8","1116","5","7","10","10","10","7.85","8.07","0","10","8","8"
"1998","66 and older","Male","7.95","8","759","5","7","9","10","10","7.82","8.08","0","10","8","8"
"1999","16-34 y.","Female","7.34","8","2299","4","6","9","10","10","7.25","7.43","0","10","8","8"
"1999","16-34 y.","Male","7.19","8","2241","4","6","9","10","10","7.1","7.28","0","10","8","8"
"1999","35-65 y.","Female","7.73","8","3682","5","7","9","10","10","7.66","7.8","0","10","8","8"
"1999","35-65 y.","Male","7.57","8","3607","5","7","9","10","10","7.51","7.63","0","10","8","8"
"1999","66 and older","Female","8.06","8","1065","5","7","10","10","10","7.95","8.17","0","10","8","8"
"1999","66 and older","Male","8.01","8","756","5","7","9","10","10","7.88","8.14","0","10","8","8"
"2000","16-34 y.","Female","7.47","8","3629","4","6","9","10","10","7.4","7.54","0","10","8","8"
"2000","16-34 y.","Male","7.26","8","3407","4","6","9","10","10","7.19","7.33","0","10","8","8"
"2000","35-65 y.","Female","7.82","8","6803","5","7","9","10","10","7.77","7.87","0","10","8","8"
"2000","35-65 y.","Male","7.71","8","6628","5","7","9","10","10","7.66","7.76","0","10","8","8"
"2000","66 and older","Female","8.09","8","2084","5","7","10","10","10","8.01","8.17","0","10","8","8"
"2000","66 and older","Male","8.26","8","1542","6","7","10","10","10","8.18","8.34","1","10","8","9"
"2001","16-34 y.","Female","7.46","8","3220","5","6","9","10","10","7.39","7.53","0","10","8","8"
"2001","16-34 y.","Male","7.29","8","2994","5","6","9","10","10","7.22","7.36","0","10","8","8"
"2001","35-65 y.","Female","7.83","8","6229","5","7","9","10","10","7.78","7.88","0","10","8","8"
