"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","East Germany","","","","","","","","","","","","","",""
"1985","Rural Area","West Germany","8.08","8","2265","5","7","10","10","10","7.99","8.17","0","10","8","8"
"1985","Urban Area","East Germany","","","","","","","","","","","","","",""
"1985","Urban Area","West Germany","7.77","8","8711","5","7","10","10","10","7.72","7.82","0","10","8","8"
"1986","Rural Area","East Germany","","","","","","","","","","","","","",""
"1986","Rural Area","West Germany","7.97","8","2174","5","7","10","10","10","7.88","8.06","0","10","8","8"
"1986","Urban Area","East Germany","","","","","","","","","","","","","",""
"1986","Urban Area","West Germany","7.72","8","8411","5","7","10","10","10","7.67","7.77","0","10","8","8"
"1987","Rural Area","East Germany","","","","","","","","","","","","","",""
"1987","Rural Area","West Germany","8.03","8","1844","5","7","10","10","10","7.94","8.12","0","10","8","8"
"1987","Urban Area","East Germany","","","","","","","","","","","","","",""
"1987","Urban Area","West Germany","7.85","8","6098","5","7","10","10","10","7.8","7.9","0","10","8","8"
"1988","Rural Area","East Germany","","","","","","","","","","","","","",""
"1988","Rural Area","West Germany","7.92","8","2013","5","7","10","10","10","7.83","8.01","0","10","8","8"
"1988","Urban Area","East Germany","","","","","","","","","","","","","",""
"1988","Urban Area","West Germany","7.68","8","7965","5","7","9","10","10","7.63","7.73","0","10","8","8"
"1989","Rural Area","East Germany","","","","","","","","","","","","","",""
"1989","Rural Area","West Germany","7.87","8","1913","5","7","10","10","10","7.77","7.97","0","10","8","8"
"1989","Urban Area","East Germany","","","","","","","","","","","","","",""
"1989","Urban Area","West Germany","7.67","8","7739","5","7","9","10","10","7.62","7.72","0","10","8","8"
"1990","Rural Area","East Germany","7.08","8","2796","3","5","10","10","10","6.98","7.18","0","10","8","8"
"1990","Rural Area","West Germany","7.81","8","1910","5","7","9","10","10","7.71","7.91","0","10","8","8"
"1990","Urban Area","East Germany","6.67","7","1529","2","5","9","10","10","6.53","6.81","0","10","7","8"
"1990","Urban Area","West Germany","7.61","8","7565","5","7","9","10","10","7.56","7.66","0","10","8","8"
"1991","Rural Area","East Germany","7.02","8","2680","3","5","9","10","10","6.93","7.11","0","10","7","8"
"1991","Rural Area","West Germany","7.87","8","1953","5","7","9","10","10","7.78","7.96","0","10","8","8"
"1991","Urban Area","East Germany","6.6","7","1382","3","5","9","10","10","6.46","6.74","0","10","7","7"
"1991","Urban Area","West Germany","7.68","8","7517","5","7","9","10","10","7.63","7.73","0","10","8","8"
"1992","Rural Area","East Germany","6.79","7","2477","3","5","8","10","10","6.7","6.88","0","10","7","7"
"1992","Rural Area","West Germany","7.83","8","1937","5","7","9","10","10","7.73","7.93","0","10","8","8"
"1992","Urban Area","East Germany","6.28","7","1376","3","5","8","9","10","6.16","6.4","0","10","6","7"
"1992","Urban Area","West Germany","7.63","8","7393","5","7","9","10","10","7.58","7.68","0","10","8","8"
"1993","Rural Area","East Germany","6.86","7","2442","3","5","9","10","10","6.77","6.95","0","10","7","7"
"1993","Rural Area","West Germany","7.85","8","1928","5","7","9","10","10","7.75","7.95","0","10","8","8"
"1993","Urban Area","East Germany","6.37","7","1374","3","5","8","10","10","6.24","6.5","0","10","6","7"
"1993","Urban Area","West Germany","7.67","8","7350","5","7","9","10","10","7.62","7.72","0","10","8","8"
"1994","Rural Area","East Germany","6.99","8","2403","4","5","9","10","10","6.9","7.08","0","10","7","8"
"1994","Rural Area","West Germany","7.88","8","1888","5","7","9","10","10","7.78","7.98","0","10","8","8"
"1994","Urban Area","East Germany","6.57","7","1361","3","5","8","10","10","6.44","6.7","0","10","7","7"
"1994","Urban Area","West Germany","7.65","8","7209","5","7","9","10","10","7.6","7.7","0","10","8","8"
"1995","Rural Area","East Germany","6.94","8","2394","4","5","9","10","10","6.85","7.03","0","10","7","8"
