"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2008","no degree/no degree yet","7.64","8","536","5","6","9","10","10","7.48","7.8","0","10","8","8"
"2008","Other degree","7.37","8","949","5","6","9","10","10","7.24","7.5","0","10","8","8"
"2008","secondary school degree","7.8","8","5752","5","7","9","10","10","7.76","7.84","0","10","8","8"
"2009","college entrance qualification","7.73","8","4890","5","7","9","10","10","7.68","7.78","0","10","8","8"
"2009","lower secondary degree","7.86","8","5951","5","7","9","10","10","7.81","7.91","0","10","8","8"
"2009","no degree/no degree yet","7.41","8","472","5","6","9","10","10","7.23","7.59","0","10","8","8"
"2009","Other degree","7.38","8","811","5","6","9","10","10","7.24","7.52","0","10","8","8"
"2009","secondary school degree","7.66","8","5413","5","7","9","10","10","7.61","7.71","0","10","8","8"
"2010","college entrance qualification","7.77","8","6803","5","7","9","10","10","7.73","7.81","0","10","8","8"
"2010","lower secondary degree","7.8","8","6858","5","7","9","10","10","7.75","7.85","0","10","8","8"
"2010","no degree/no degree yet","7.48","8","768","5","6","9","10","10","7.31","7.65","0","10","8","8"
"2010","Other degree","7.35","8","1589","5","6","9","10","10","7.23","7.47","0","10","8","8"
"2010","secondary school degree","7.67","8","7446","5","7","9","10","10","7.63","7.71","0","10","8","8"
"2011","college entrance qualification","7.82","8","7347","5","7","9","10","10","7.78","7.86","0","10","8","8"
"2011","lower secondary degree","7.82","8","7285","5","7","9","10","10","7.77","7.87","0","10","8","8"
"2011","no degree/no degree yet","7.5","8","798","4","6","9","10","10","7.34","7.66","0","10","8","8"
"2011","Other degree","7.36","8","1643","4","6","9","10","10","7.25","7.47","0","10","8","8"
"2011","secondary school degree","7.77","8","7969","5","7","9","10","10","7.73","7.81","0","10","8","8"
"2012","college entrance qualification","7.92","8","7525","6","7","9","10","10","7.88","7.96","0","10","8","8"
"2012","lower secondary degree","7.82","8","7515","5","7","9","10","10","7.78","7.86","0","10","8","8"
"2012","no degree/no degree yet","7.45","8","839","4","6","9","10","10","7.29","7.61","0","10","8","8"
"2012","Other degree","7.53","8","1761","5","7","9","10","10","7.43","7.63","0","10","8","8"
"2012","secondary school degree","7.78","8","8148","5","7","9","10","10","7.74","7.82","0","10","8","8"
"2013","college entrance qualification","7.93","8","8090","6","7","9","10","10","7.89","7.97","0","10","8","8"
"2013","lower secondary degree","7.85","8","7775","5","7","9","10","10","7.8","7.9","0","10","8","8"
"2013","no degree/no degree yet","7.41","8","1320","4","6","9","10","10","7.27","7.55","0","10","8","8"
"2013","Other degree","7.55","8","4146","5","7","9","10","10","7.48","7.62","0","10","8","8"
"2013","secondary school degree","7.81","8","8492","5","7","9","10","10","7.77","7.85","0","10","8","8"
"2014","college entrance qualification","7.97","8","7436","6","7","9","10","10","7.93","8.01","0","10","8","8"
"2014","lower secondary degree","7.88","8","6917","5","7","9","10","10","7.83","7.93","0","10","8","8"
"2014","no degree/no degree yet","7.43","8","990","4","6","9","10","10","7.28","7.58","0","10","8","8"
"2014","Other degree","7.47","8","3307","5","6","9","10","10","7.39","7.55","0","10","8","8"
"2014","secondary school degree","7.85","8","7543","5","7","9","10","10","7.81","7.89","0","10","8","8"
"2015","college entrance qualification","8","8","7100","6","7","9","10","10","7.96","8.04","0","10","8","8"
"2015","lower secondary degree","7.9","8","6328","5","7","9","10","10","7.85","7.95","0","10","8","8"
"2015","no degree/no degree yet","7.19","8","804","3","6","9","10","10","7.02","7.36","0","10","8","8"
"2015","Other degree","7.57","8","2783","5","7","9","10","10","7.49","7.65","0","10","8","8"
"2015","secondary school degree","7.87","8","7118","5","7","9","10","10","7.83","7.91","0","10","8","8"
"2016","college entrance qualification","8.02","8","6787","6","7","9","10","10","7.98","8.06","0","10","8","8"
"2016","lower secondary degree","7.92","8","5851","5","7","9","10","10","7.87","7.97","0","10","8","8"
"2016","no degree/no degree yet","7.25","8","805","3","6","9","10","10","7.08","7.42","0","10","8","8"
"2016","Other degree","7.61","8","3248","5","7","9","10","10","7.54","7.68","0","10","8","8"
"2016","secondary school degree","7.86","8","6608","5","7","9","10","10","7.82","7.9","0","10","8","8"
"2017","college entrance qualification","7.98","8","7901","6","7","9","10","10","7.94","8.02","0","10","8","8"
"2017","lower secondary degree","7.85","8","6074","5","7","9","10","10","7.8","7.9","0","10","8","8"
"2017","no degree/no degree yet","7.57","8","901","4","7","9","10","10","7.42","7.72","0","10","8","8"
"2017","Other degree","7.6","8","3091","5","7","9","10","10","7.52","7.68","0","10","8","8"
"2017","secondary school degree","7.86","8","7567","5","7","9","10","10","7.82","7.9","0","10","8","8"
"2018","college entrance qualification","7.97","8","7643","6","7","9","10","10","7.93","8.01","0","10","8","8"
"2018","lower secondary degree","7.82","8","5709","5","7","9","10","10","7.77","7.87","0","10","8","8"
"2018","no degree/no degree yet","7.27","8","871","4","6","9","10","10","7.11","7.43","0","10","8","8"
"2018","Other degree","7.63","8","2928","5","7","9","10","10","7.55","7.71","0","10","8","8"
"2018","secondary school degree","7.83","8","7229","5","7","9","10","10","7.79","7.87","0","10","8","8"
"2019","college entrance qualification","8.04","8","8535","6","7","9","10","10","8","8.08","0","10","8","9"
"2019","lower secondary degree","7.87","8","5314","5","7","9","10","10","7.82","7.92","0","10","8","8"
"2019","no degree/no degree yet","7.47","8","773","4","6","9","10","10","7.29","7.65","0","10","8","8"
"2019","Other degree","7.71","8","2564","5","7","9","10","10","7.63","7.79","0","10","8","8"
"2019","secondary school degree","7.95","8","7427","6","7","9","10","10","7.91","7.99","0","10","8","8"
