"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1986","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.21","8","1030","3","6","9","10","7.04","7.38","7","8"
"1986","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","Other degree","Westdeutschland, alte Bundeslaender","6.74","7","1166","3","5","9","10","6.59","6.89","7","8"
"1986","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1986","secondary school degree","Westdeutschland, alte Bundeslaender","7.8","8","1830","5","7","10","10","7.7","7.9","8","8"
"1987","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","college entrance qualification","Westdeutschland, alte Bundeslaender","7.63","8","1183","5","7","9","10","7.51","7.75","8","8"
"1987","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","lower secondary degree","Westdeutschland, alte Bundeslaender","7.99","8","4664","5","7","10","10","7.93","8.05","8","8"
"1987","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.8","8","223","5","7","9","10","7.55","8.05","8","8"
"1987","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","Other degree","Westdeutschland, alte Bundeslaender","7.17","8","59","5","6","9","10","6.53","7.81","7","8"
"1987","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1987","secondary school degree","Westdeutschland, alte Bundeslaender","7.85","8","1737","5","7","10","10","7.75","7.95","8","8"
"1988","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","college entrance qualification","Westdeutschland, alte Bundeslaender","7.6","8","1177","5","7","9","10","7.48","7.72","8","8"
"1988","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","lower secondary degree","Westdeutschland, alte Bundeslaender","7.85","8","4878","5","7","10","10","7.79","7.91","8","8"
"1988","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.27","8","905","4","6","9","10","7.1","7.44","7","7"
"1988","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","Other degree","Westdeutschland, alte Bundeslaender","6.92","7","1074","3","5","9","10","6.78","7.06","7","8"
"1988","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","secondary school degree","Westdeutschland, alte Bundeslaender","7.72","8","1754","5","7","9","10","7.62","7.82","8","8"
"1989","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","college entrance qualification","Westdeutschland, alte Bundeslaender","7.58","8","1198","5","7","9","10","7.46","7.7","8","8"
"1989","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","lower secondary degree","Westdeutschland, alte Bundeslaender","7.82","8","4655","5","7","10","10","7.76","7.88","8","8"
"1989","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.37","8","875","4","6","9","10","7.2","7.54","7","8"
"1989","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","Other degree","Westdeutschland, alte Bundeslaender","6.77","7","1027","3","5","9","10","6.61","6.93","7","8"
"1989","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","secondary school degree","Westdeutschland, alte Bundeslaender","7.76","8","1705","5","7","9","10","7.66","7.86","8","8"
"1990","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.45","7","536","3","5","8","10","6.23","6.67","7","7"
"1990","college entrance qualification","Westdeutschland, alte Bundeslaender","7.51","8","1205","5","6","9","10","7.4","7.62","8","8"
"1990","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.41","8","1743","4","6","10","10","7.28","7.54","8","8"
"1990","lower secondary degree","Westdeutschland, alte Bundeslaender","7.77","8","4536","5","7","9","10","7.71","7.83","8","8"
"1990","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","8.35","9","44","5","8","10","10","7.71","8.99","8","10"
"1990","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.32","8","835","4","6","9","10","7.15","7.49","7","7"
"1990","Other degree","Ostdeutschland, neue Bundeslaender","7.03","7.8","57","2","5","10","10","6.18","7.88","6","10"
"1990","Other degree","Westdeutschland, alte Bundeslaender","6.79","7","1009","3","5","8","10","6.64","6.94","7","8"
"1990","secondary school degree","Ostdeutschland, neue Bundeslaender","6.49","7","2020","2","5","9","10","6.36","6.62","7","7"
"1990","secondary school degree","Westdeutschland, alte Bundeslaender","7.66","8","1681","5","7","9","10","7.56","7.76","8","8"
"1991","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.19","7","494","3","5","8","9","5.98","6.4","6","7"
"1991","college entrance qualification","Westdeutschland, alte Bundeslaender","7.41","8","1252","5","6","9","10","7.29","7.53","8","8"
"1991","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.33","8","1586","4","6","9","10","7.21","7.45","8","8"
"1991","lower secondary degree","Westdeutschland, alte Bundeslaender","7.91","8","4467","5","7","10","10","7.85","7.97","8","8"
"1991","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.29","8","41","4","6","9","10","6.53","8.05","6","8"
"1991","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.27","8","819","4","6","9","10","7.1","7.44","7","8"
"1991","Other degree","Ostdeutschland, neue Bundeslaender","7.44","8","48","5","5","10","10","6.71","8.17","7","9"
"1991","Other degree","Westdeutschland, alte Bundeslaender","6.86","7","995","3","5","9","10","6.71","7.01","7","8"
"1991","secondary school degree","Ostdeutschland, neue Bundeslaender","6.53","7","1943","3","5","8","10","6.41","6.65","7","7"
"1991","secondary school degree","Westdeutschland, alte Bundeslaender","7.73","8","1715","5","7","9","10","7.63","7.83","8","8"
"1992","college entrance qualification","Ostdeutschland, neue Bundeslaender","5.77","6","481","3","4","8","9","5.56","5.98","5","6"
"1992","college entrance qualification","Westdeutschland, alte Bundeslaender","7.52","8","1260","5","6","9","10","7.41","7.63","8","8"
"1992","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.04","8","1497","4","6","9","10","6.93","7.15","7","8"
"1992","lower secondary degree","Westdeutschland, alte Bundeslaender","7.83","8","4354","5","7","9","10","7.77","7.89","8","8"
"1992","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.08","7","57","5","5","9","10","6.51","7.65","6","8"
"1992","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.14","8","785","4","6","9","10","6.96","7.32","7","7"
"1992","Other degree","Ostdeutschland, neue Bundeslaender","7.04","7","47","5","6","8","10","6.39","7.69","7","8"
"1992","Other degree","Westdeutschland, alte Bundeslaender","6.73","7","961","3","5","9","10","6.57","6.89","7","7"
"1992","secondary school degree","Ostdeutschland, neue Bundeslaender","6.25","7","1843","3","5","8","9","6.14","6.36","6","7"
"1992","secondary school degree","Westdeutschland, alte Bundeslaender","7.71","8","1745","5","7","9","10","7.61","7.81","8","8"
"1993","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.13","7","483","3","4","8","9","5.92","6.34","6","7"
"1993","college entrance qualification","Westdeutschland, alte Bundeslaender","7.53","8","1286","5","7","9","10","7.42","7.64","8","8"
"1993","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.04","8","1411","4","5","9","10","6.92","7.16","7","8"
"1993","lower secondary degree","Westdeutschland, alte Bundeslaender","7.89","8","4267","5","7","10","10","7.83","7.95","8","8"
"1993","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.44","8","65","4","6","10","10","6.88","8","7","8"
"1993","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.15","8","753","3","5","9","10","6.96","7.34","7","7"
"1993","Other degree","Ostdeutschland, neue Bundeslaender","6.92","7","43","4","5","9","10","6.27","7.57","6","8"
"1993","Other degree","Westdeutschland, alte Bundeslaender","6.82","7","935","3","5","9","10","6.65","6.99","7","7"
"1993","secondary school degree","Ostdeutschland, neue Bundeslaender","6.42","7","1780","3","5","8","10","6.31","6.53","7","7"
"1993","secondary school degree","Westdeutschland, alte Bundeslaender","7.68","8","1786","5","7","9","10","7.58","7.78","8","8"
"1994","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.24","7","498","3","5","8","9","6.04","6.44","6","7"
"1994","college entrance qualification","Westdeutschland, alte Bundeslaender","7.62","8","1323","5","7","9","10","7.51","7.73","8","8"
"1994","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.19","8","1367","4","6","9","10","7.07","7.31","8","8"
"1994","lower secondary degree","Westdeutschland, alte Bundeslaender","7.83","8","4134","5","7","10","10","7.76","7.9","8","8"
"1994","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.43","8","82","3","6","9","10","6.93","7.93","7","8"
"1994","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.15","8","728","3","6","9","10","6.98","7.32","7","8"
"1994","Other degree","Ostdeutschland, neue Bundeslaender","6.84","7.33","34","4","5","9","9","6.05","7.63","6","8"
"1994","Other degree","Westdeutschland, alte Bundeslaender","6.95","7","865","3","5","9","10","6.79","7.11","7","7"
"1994","secondary school degree","Ostdeutschland, neue Bundeslaender","6.62","7","1746","3","5","8","10","6.51","6.73","7","7"
"1994","secondary school degree","Westdeutschland, alte Bundeslaender","7.77","8","1757","5","7","9","10","7.67","7.87","8","8"
"1995","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.41","7","503","3","5","8","9","6.21","6.61","7","7"
"1995","college entrance qualification","Westdeutschland, alte Bundeslaender","7.57","8","1402","5","7","9","10","7.46","7.68","8","8"
"1995","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.11","8","1313","4","6","9","10","6.99","7.23","7","8"
"1995","lower secondary degree","Westdeutschland, alte Bundeslaender","7.75","8","4081","5","7","9","10","7.69","7.81","8","8"
"1995","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.67","8","87","5","7","9","10","7.22","8.12","7","8"
"1995","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.16","8","745","4","6","9","10","6.99","7.33","7","8"
"1995","Other degree","Ostdeutschland, neue Bundeslaender","6.19","6.38","33","3","4","8","9","5.4","6.98","5","8"
"1995","Other degree","Westdeutschland, alte Bundeslaender","6.94","8","1142","3","5","9","10","6.8","7.08","7","8"
"1995","secondary school degree","Ostdeutschland, neue Bundeslaender","6.58","7","1680","3","5","8","9","6.47","6.69","7","7"
"1995","secondary school degree","Westdeutschland, alte Bundeslaender","7.75","8","1875","5","7","9","10","7.66","7.84","8","8"
"1996","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.57","7","517","3","5","8","9","6.38","6.76","7","7"
"1996","college entrance qualification","Westdeutschland, alte Bundeslaender","7.68","8","1393","5","7","9","10","7.58","7.78","8","8"
"1996","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.08","8","1275","4","5","9","10","6.95","7.21","7","8"
"1996","lower secondary degree","Westdeutschland, alte Bundeslaender","7.78","8","3999","5","7","9","10","7.72","7.84","8","8"
"1996","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.69","8","100","4","6","10","10","7.21","8.17","8","9"
"1996","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.22","8","710","4","6","9","10","7.05","7.39","7","8"
"1996","Other degree","Ostdeutschland, neue Bundeslaender","7","8","36","2","6","9","10","6.14","7.86","6","8"
"1996","Other degree","Westdeutschland, alte Bundeslaender","6.91","8","1062","3","5","9","10","6.77","7.05","7","8"
"1996","secondary school degree","Ostdeutschland, neue Bundeslaender","6.73","7","1692","3","5","8","10","6.62","6.84","7","7"
"1996","secondary school degree","Westdeutschland, alte Bundeslaender","7.75","8","1873","5","7","9","10","7.66","7.84","8","8"
"1997","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.78","7","533","3","5","8","9","6.59","6.97","7","7"
"1997","college entrance qualification","Westdeutschland, alte Bundeslaender","7.57","8","1401","5","7","9","10","7.47","7.67","8","8"
"1997","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.12","8","1237","4","6","9","10","7","7.24","8","8"
"1997","lower secondary degree","Westdeutschland, alte Bundeslaender","7.7","8","3906","5","7","9","10","7.64","7.76","8","8"
"1997","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.67","8","111","5","6","9","10","7.23","8.11","7","8"
"1997","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.92","7","690","4","5","9","10","6.75","7.09","7","8"
"1997","Other degree","Ostdeutschland, neue Bundeslaender","6.77","6.57","33","5","5","8","10","6.02","7.52","5","8"
"1997","Other degree","Westdeutschland, alte Bundeslaender","7.11","8","985","4","6","9","10","6.97","7.25","7","8"
"1997","secondary school degree","Ostdeutschland, neue Bundeslaender","6.86","7","1645","4","5","8","10","6.75","6.97","7","7"
"1997","secondary school degree","Westdeutschland, alte Bundeslaender","7.7","8","1874","5","7","9","10","7.61","7.79","8","8"
"1998","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.09","7","538","4","6","9","10","6.92","7.26","7","8"
"1998","college entrance qualification","Westdeutschland, alte Bundeslaender","7.63","8","1660","5","7","9","10","7.54","7.72","8","8"
"1998","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.34","8","1278","5","6","9","10","7.23","7.45","8","8"
"1998","lower secondary degree","Westdeutschland, alte Bundeslaender","7.76","8","4333","5","7","9","10","7.7","7.82","8","8"
"1998","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.18","8","112","4","5","9","10","6.75","7.61","7","8"
"1998","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.29","8","678","4","6","9","10","7.12","7.46","7","8"
"1998","Other degree","Ostdeutschland, neue Bundeslaender","6.84","8","36","4","4","9","9","5.98","7.7","5","8"
"1998","Other degree","Westdeutschland, alte Bundeslaender","7.14","8","955","3","6","9","10","7","7.28","7","8"
"1998","secondary school degree","Ostdeutschland, neue Bundeslaender","7.12","7","1755","4","6","9","10","7.02","7.22","7","8"
"1998","secondary school degree","Westdeutschland, alte Bundeslaender","7.8","8","2106","5","7","9","10","7.72","7.88","8","8"
"1999","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.2","8","559","4","6","9","10","7.03","7.37","8","8"
"1999","college entrance qualification","Westdeutschland, alte Bundeslaender","7.67","8","1667","5","7","9","10","7.58","7.76","8","8"
"1999","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.54","8","1249","5","7","9","10","7.43","7.65","8","8"
"1999","lower secondary degree","Westdeutschland, alte Bundeslaender","7.76","8","4236","5","7","9","10","7.7","7.82","8","8"
"1999","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.7","8","105","5","7","10","10","7.26","8.14","8","9"
"1999","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.4","8","651","5","6","9","10","7.23","7.57","7","8"
"1999","Other degree","Ostdeutschland, neue Bundeslaender","7.4","8","40","5","6","9","10","6.68","8.12","6","8"
"1999","Other degree","Westdeutschland, alte Bundeslaender","7.16","8","888","4","6","9","10","7.02","7.3","8","8"
"1999","secondary school degree","Ostdeutschland, neue Bundeslaender","7.23","8","1743","5","6","9","10","7.14","7.32","8","8"
"1999","secondary school degree","Westdeutschland, alte Bundeslaender","7.77","8","2096","5","7","9","10","7.69","7.85","8","8"
"2000","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.53","8","1026","5","7","9","10","7.41","7.65","8","8"
"2000","college entrance qualification","Westdeutschland, alte Bundeslaender","7.75","8","3690","5","7","9","10","7.69","7.81","8","8"
"2000","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.58","8","1883","5","7","9","10","7.49","7.67","8","8"
"2000","lower secondary degree","Westdeutschland, alte Bundeslaender","7.91","8","8059","5","7","10","10","7.87","7.95","8","8"
"2000","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.25","8","156","4","6","9","10","6.92","7.58","8","8"
"2000","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.55","8","730","5","6","9","10","7.39","7.71","8","8"
"2000","Other degree","Ostdeutschland, neue Bundeslaender","7.71","8","81","5","6","10","10","7.23","8.19","7","9"
"2000","Other degree","Westdeutschland, alte Bundeslaender","7.22","8","1454","4","6","9","10","7.1","7.34","7","8"
"2000","secondary school degree","Ostdeutschland, neue Bundeslaender","7.36","8","2669","5","6","9","10","7.28","7.44","8","8"
"2000","secondary school degree","Westdeutschland, alte Bundeslaender","7.84","8","4292","5","7","9","10","7.78","7.9","8","8"
"2001","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.74","8","1000","5","7","9","10","7.63","7.85","8","8"
"2001","college entrance qualification","Westdeutschland, alte Bundeslaender","7.75","8","3434","5","7","9","10","7.69","7.81","8","8"
"2001","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.66","8","1718","5","7","9","10","7.57","7.75","8","8"
"2001","lower secondary degree","Westdeutschland, alte Bundeslaender","7.89","8","7016","5","7","9","10","7.84","7.94","8","8"
"2001","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.79","8","172","4","7","10","10","7.47","8.11","8","9"
"2001","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.64","8","682","5","7","9","10","7.48","7.8","8","8"
"2001","Other degree","Ostdeutschland, neue Bundeslaender","7.61","8","52","4","6","10","10","6.93","8.29","7","9"
"2001","Other degree","Westdeutschland, alte Bundeslaender","7.19","8","1317","4","6","9","10","7.07","7.31","7","8"
"2001","secondary school degree","Ostdeutschland, neue Bundeslaender","7.47","8","2462","5","6","9","10","7.39","7.55","8","8"
"2001","secondary school degree","Westdeutschland, alte Bundeslaender","7.84","8","3944","5","7","9","10","7.78","7.9","8","8"
"2002","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.65","8","1112","5","7","9","10","7.54","7.76","8","8"
"2002","college entrance qualification","Westdeutschland, alte Bundeslaender","7.72","8","4469","5","7","9","10","7.67","7.77","8","8"
"2002","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.52","8","1617","5","7","9","10","7.43","7.61","8","8"
"2002","lower secondary degree","Westdeutschland, alte Bundeslaender","7.76","8","6724","5","7","9","10","7.71","7.81","8","8"
"2002","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.68","8","167","4","7","10","10","7.35","8.01","8","8"
"2002","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.42","8","714","5","6","9","10","7.27","7.57","8","8"
"2002","Other degree","Ostdeutschland, neue Bundeslaender","7.5","8","46","4","6","9","10","6.77","8.23","7","9"
"2002","Other degree","Westdeutschland, alte Bundeslaender","7.09","8","1275","4","6","9","10","6.97","7.21","8","8"
"2002","secondary school degree","Ostdeutschland, neue Bundeslaender","7.4","8","2426","5","6","9","10","7.32","7.48","8","8"
"2002","secondary school degree","Westdeutschland, alte Bundeslaender","7.82","8","4251","5","7","9","10","7.76","7.88","8","8"
"2003","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.66","8","1121","5","7","9","10","7.55","7.77","8","8"
"2003","college entrance qualification","Westdeutschland, alte Bundeslaender","7.7","8","4308","5","7","9","10","7.65","7.75","8","8"
"2003","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.54","8","1552","5","7","9","10","7.45","7.63","8","8"
"2003","lower secondary degree","Westdeutschland, alte Bundeslaender","7.8","8","6375","5","7","9","10","7.75","7.85","8","8"
"2003","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.26","8","175","4","5","9","10","6.92","7.6","8","9"
"2003","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.36","8","692","4","6","9","10","7.2","7.52","8","8"
"2003","Other degree","Ostdeutschland, neue Bundeslaender","7.81","8","45","7","7","9","9","7.28","8.34","8","8"
"2003","Other degree","Westdeutschland, alte Bundeslaender","7.3","8","1202","4","6","9","10","7.18","7.42","8","8"
"2003","secondary school degree","Ostdeutschland, neue Bundeslaender","7.37","8","2393","5","6","9","10","7.29","7.45","8","8"
"2003","secondary school degree","Westdeutschland, alte Bundeslaender","7.76","8","4052","5","7","9","10","7.7","7.82","8","8"
"2004","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.83","8","1128","5","7","9","10","7.73","7.93","8","8"
"2004","college entrance qualification","Westdeutschland, alte Bundeslaender","7.79","8","4238","5","7","9","10","7.74","7.84","8","8"
"2004","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.63","8","1476","5","7","9","10","7.54","7.72","8","8"
"2004","lower secondary degree","Westdeutschland, alte Bundeslaender","7.81","8","6085","5","7","9","10","7.76","7.86","8","8"
"2004","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.77","8","170","5","7","9","10","7.48","8.06","8","9"
"2004","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.45","8","707","5","6","9","10","7.29","7.61","8","8"
"2004","Other degree","Ostdeutschland, neue Bundeslaender","7.62","8","52","5","7","9","10","7.04","8.2","8","8"
"2004","Other degree","Westdeutschland, alte Bundeslaender","7.36","8","1137","5","6","9","10","7.24","7.48","8","8"
"2004","secondary school degree","Ostdeutschland, neue Bundeslaender","7.56","8","2305","5","7","9","10","7.49","7.63","8","8"
"2004","secondary school degree","Westdeutschland, alte Bundeslaender","7.87","8","3950","5","7","9","10","7.81","7.93","8","8"
"2005","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.66","8","1125","5","7","9","10","7.55","7.77","8","8"
"2005","college entrance qualification","Westdeutschland, alte Bundeslaender","7.69","8","4060","5","7","9","10","7.64","7.74","8","8"
"2005","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.61","8","1391","5","7","9","10","7.51","7.71","8","8"
"2005","lower secondary degree","Westdeutschland, alte Bundeslaender","7.8","8","5705","5","7","9","10","7.75","7.85","8","8"
"2005","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.8","8","156","5","7","10","10","7.49","8.11","8","9"
"2005","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.6","8","718","5","7","9","10","7.45","7.75","8","8"
"2005","Other degree","Ostdeutschland, neue Bundeslaender","7.15","7.26","48","5","5","8","9","6.57","7.73","7","8"
"2005","Other degree","Westdeutschland, alte Bundeslaender","7.18","8","1079","4","6","9","10","7.05","7.31","8","8"
"2005","secondary school degree","Ostdeutschland, neue Bundeslaender","7.39","8","2217","5","6","9","10","7.31","7.47","8","8"
"2005","secondary school degree","Westdeutschland, alte Bundeslaender","7.86","8","3796","5","7","9","10","7.8","7.92","8","8"
"2006","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.65","8","1189","5","7","9","10","7.55","7.75","8","8"
"2006","college entrance qualification","Westdeutschland, alte Bundeslaender","7.73","8","4422","5","7","9","10","7.68","7.78","8","8"
"2006","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.6","8","1475","5","7","9","10","7.51","7.69","8","8"
"2006","lower secondary degree","Westdeutschland, alte Bundeslaender","7.77","8","6126","5","7","9","10","7.72","7.82","8","8"
"2006","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","8.06","8","93","6","7","10","10","7.71","8.41","8","9"
"2006","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.22","8","547","4","6","9","10","7.04","7.4","8","8"
"2006","Other degree","Ostdeutschland, neue Bundeslaender","6.57","7","70","4","5","9","10","5.96","7.18","7","9"
"2006","Other degree","Westdeutschland, alte Bundeslaender","7.17","8","1126","4","6","9","10","7.05","7.29","8","8"
"2006","secondary school degree","Ostdeutschland, neue Bundeslaender","7.48","8","2347","5","6","9","10","7.4","7.56","8","8"
"2006","secondary school degree","Westdeutschland, alte Bundeslaender","7.79","8","4113","5","7","9","10","7.73","7.85","8","8"
"2007","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.73","8","1173","5","7","9","10","7.63","7.83","8","8"
"2007","college entrance qualification","Westdeutschland, alte Bundeslaender","7.77","8","4252","5","7","9","10","7.72","7.82","8","8"
"2007","lower secondary degree","Ostdeutschland, neue Bundeslaender","7.74","8","1362","5","7","9","10","7.64","7.84","8","8"
"2007","lower secondary degree","Westdeutschland, alte Bundeslaender","7.78","8","5573","5","7","9","10","7.73","7.83","8","8"
"2007","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.83","8","98","5","7","9","10","7.49","8.17","8","8"
"2007","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.23","8","448","4","6","9","10","7.03","7.43","8","8"
"2007","Other degree","Ostdeutschland, neue Bundeslaender","6.21","6","58","2","5","8","10","5.62","6.8","7","8"
"2007","Other degree","Westdeutschland, alte Bundeslaender","7.16","8","1018","4","5","9","10","7.03","7.29","8","8"
"2007","secondary school degree","Ostdeutschland, neue Bundeslaender","7.41","8","2196","4","7","9","10","7.33","7.49","8","8"
"2007","secondary school degree","Westdeutschland, alte Bundeslaender","7.82","8","3844","5","7","9","10","7.76","7.88","8","8"
