"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Female","7.96","9","6194","5","7","10","10","10","7.9","8.02","0","10","8","8"
"1984","Male","7.86","8","5959","5","7","10","10","10","7.8","7.92","0","10","8","8"
"1985","Female","7.88","8","5572","5","7","10","10","10","7.82","7.94","0","10","8","8"
"1985","Male","7.8","8","5404","5","7","10","10","10","7.74","7.86","0","10","8","8"
"1986","Female","7.81","8","5340","5","7","10","10","10","7.75","7.87","0","10","8","8"
"1986","Male","7.73","8","5245","5","7","10","10","10","7.67","7.79","0","10","8","8"
"1987","Female","7.94","8","4133","5","7","10","10","10","7.88","8","0","10","8","8"
"1987","Male","7.85","8","3809","5","7","9","10","10","7.79","7.91","0","10","8","8"
"1988","Female","7.77","8","5046","5","7","10","10","10","7.71","7.83","0","10","8","8"
"1988","Male","7.7","8","4932","5","7","9","10","10","7.64","7.76","0","10","8","8"
"1989","Female","7.74","8","4891","5","7","9","10","10","7.68","7.8","0","10","8","8"
"1989","Male","7.69","8","4761","5","7","9","10","10","7.63","7.75","0","10","8","8"
"1990","Female","7.58","8","7123","4","6","9","10","10","7.52","7.64","0","10","8","8"
"1990","Male","7.44","8","6764","4","6","9","10","10","7.38","7.5","0","10","8","8"
"1991","Female","7.61","8","6988","5","7","9","10","10","7.56","7.66","0","10","8","8"
"1991","Male","7.49","8","6633","5","6","9","10","10","7.43","7.55","0","10","8","8"
"1992","Female","7.5","8","6856","4","6","9","10","10","7.44","7.56","0","10","8","8"
"1992","Male","7.41","8","6445","5","6","9","10","10","7.35","7.47","0","10","8","8"
"1993","Female","7.59","8","6738","5","7","9","10","10","7.53","7.65","0","10","8","8"
"1993","Male","7.41","8","6356","4","6","9","10","10","7.35","7.47","0","10","8","8"
"1994","Female","7.59","8","6651","5","6","9","10","10","7.53","7.65","0","10","8","8"
"1994","Male","7.47","8","6210","5","6","9","10","10","7.41","7.53","0","10","8","8"
"1995","Female","7.52","8","6859","5","6","9","10","10","7.47","7.57","0","10","8","8"
"1995","Male","7.42","8","6373","5","6","9","10","10","7.37","7.47","0","10","8","8"
"1996","Female","7.6","8","6765","5","7","9","10","10","7.55","7.65","0","10","8","8"
"1996","Male","7.44","8","6276","4","6","9","10","10","7.39","7.49","0","10","8","8"
"1997","Female","7.55","8","6627","5","6","9","10","10","7.5","7.6","0","10","8","8"
"1997","Male","7.41","8","6176","5","6","9","10","10","7.36","7.46","0","10","8","8"
"1998","Female","7.62","8","7340","5","7","9","10","10","7.57","7.67","0","10","8","8"
"1998","Male","7.54","8","6848","5","7","9","10","10","7.49","7.59","0","10","8","8"
"1999","Female","7.71","8","7046","5","7","9","10","10","7.66","7.76","0","10","8","8"
"1999","Male","7.53","8","6604","5","7","9","10","10","7.48","7.58","0","10","8","8"
"2000","Female","7.8","8","12517","5","7","9","10","10","7.76","7.84","0","10","8","8"
"2000","Male","7.67","8","11578","5","7","9","10","10","7.63","7.71","0","10","8","8"
"2001","Female","7.83","8","11397","5","7","9","10","10","7.79","7.87","0","10","8","8"
"2001","Male","7.67","8","10511","5","7","9","10","10","7.63","7.71","0","10","8","8"
"2002","Female","7.71","8","11887","5","7","9","10","10","7.68","7.74","0","10","8","8"
"2002","Male","7.61","8","11107","5","7","9","10","10","7.58","7.64","0","10","8","8"
"2003","Female","7.72","8","11508","5","7","9","10","10","7.68","7.76","0","10","8","8"
"2003","Male","7.61","8","10674","5","7","9","10","10","7.57","7.65","0","10","8","8"
"2004","Female","7.8","8","11207","5","7","9","10","10","7.77","7.83","0","10","8","8"
"2004","Male","7.68","8","10367","5","7","9","10","10","7.64","7.72","0","10","8","8"
"2005","Female","7.75","8","10782","5","7","9","10","10","7.71","7.79","0","10","8","8"
"2005","Male","7.61","8","9894","5","7","9","10","10","7.57","7.65","0","10","8","8"
"2006","Female","7.72","8","11488","5","7","9","10","10","7.68","7.76","0","10","8","8"
"2006","Male","7.58","8","10465","5","7","9","10","10","7.54","7.62","0","10","8","8"
"2007","Female","7.72","8","10743","5","7","9","10","10","7.68","7.76","0","10","8","8"
"2007","Male","7.64","8","9759","5","7","9","10","10","7.6","7.68","0","10","8","8"
"2008","Female","7.86","8","10131","5","7","9","10","10","7.83","7.89","0","10","8","8"
"2008","Male","7.76","8","9216","5","7","9","10","10","7.72","7.8","0","10","8","8"
"2009","Female","7.77","8","9429","5","7","9","10","10","7.73","7.81","0","10","8","8"
"2009","Male","7.66","8","8607","5","7","9","10","10","7.62","7.7","0","10","8","8"
"2010","Female","7.72","8","13062","5","7","9","10","10","7.68","7.76","0","10","8","8"
"2010","Male","7.69","8","10915","5","7","9","10","10","7.65","7.73","0","10","8","8"
"2011","Female","7.77","8","14183","5","7","9","10","10","7.74","7.8","0","10","8","8"
"2011","Male","7.74","8","11650","5","7","9","10","10","7.71","7.77","0","10","8","8"
"2012","Female","7.8","8","14463","5","7","9","10","10","7.77","7.83","0","10","8","8"
