"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1986","general elemantary","Male","7.58","8","1007","5","6","9","10","7.43","7.73","8","8"
"1986","higher education","Female","7.72","8","244","5","7","9","10","7.43","8.01","8","9"
"1986","higher education","Male","7.75","8","505","5","7","9","10","7.57","7.93","8","8"
"1986","higher vocational","Female","7.88","8","249","5","7","10","10","7.63","8.13","8","9"
"1986","higher vocational","Male","7.79","8","332","5","7","10","10","7.56","8.02","8","8"
"1986","in school","Female","8.11","8","71","6","7","9","10","7.64","8.58","8","9"
"1986","in school","Male","7.97","8","115","5","7","10","10","7.54","8.4","8","9"
"1986","inadequately","Female","6.54","7","455","2","5","9","10","6.29","6.79","7","7"
"1986","inadequately","Male","6.86","7.18","330","3","5","9","10","6.56","7.16","6","7"
"1986","middle vocational","Female","7.79","8","2255","5","7","10","10","7.7","7.88","8","8"
"1986","middle vocational","Male","7.82","8","2738","5","7","10","10","7.74","7.9","8","8"
"1986","vocational + Abi","Female","7.81","8","112","5","7","10","10","7.34","8.28","8","9"
"1986","vocational + Abi","Male","7.22","8","166","4","6","9","10","6.84","7.6","7","8"
"1987","general elemantary","Female","8.06","8","1430","5","7","10","10","7.95","8.17","8","9"
"1987","general elemantary","Male","7.81","8","532","5","7","10","10","7.63","7.99","8","8"
"1987","higher education","Female","7.97","8.2","231","5","7","10","10","7.68","8.26","8","9"
"1987","higher education","Male","7.81","8","458","5","7","9","10","7.62","8","8","8"
"1987","higher vocational","Female","7.82","8","240","5","7","10","10","7.54","8.1","8","9"
"1987","higher vocational","Male","7.92","8","307","5","7","10","10","7.71","8.13","8","8"
"1987","in school","Female","7.7","8","75","5","7","9","10","7.29","8.11","8","8"
"1987","in school","Male","8","8","79","5","7","9","10","7.61","8.39","8","9"
"1987","inadequately","Female","7.18","7.24","39","4","5","9","10","6.41","7.95","6","9"
"1987","inadequately","Male","7.74","8","45","5","7","9","10","7.09","8.39","7","9"
"1987","middle vocational","Female","7.89","8","2001","5","7","10","10","7.8","7.98","8","8"
"1987","middle vocational","Male","7.88","8","2260","5","7","10","10","7.8","7.96","8","8"
"1987","vocational + Abi","Female","7.83","8","89","6","7","9","10","7.43","8.23","8","9"
"1987","vocational + Abi","Male","7.23","8","97","3","6","9","10","6.76","7.7","7","8"
"1988","general elemantary","Female","7.82","8","1754","5","7","10","10","7.71","7.93","8","8"
"1988","general elemantary","Male","7.62","8","972","5","6","9","10","7.47","7.77","8","8"
"1988","higher education","Female","7.71","8","230","4","7","9","10","7.42","8","8","8"
"1988","higher education","Male","7.82","8","471","5","7","9","10","7.64","8","8","8"
"1988","higher vocational","Female","8.01","8","229","5","7","9","10","7.76","8.26","8","8"
"1988","higher vocational","Male","7.8","8","311","5","7","9","10","7.57","8.03","8","8"
"1988","in school","Female","8.2","9","72","6","7","10","10","7.74","8.66","8","9"
"1988","in school","Male","7.86","8","88","5","7","9","10","7.45","8.27","8","9"
"1988","inadequately","Female","6.73","7","421","3","5","9","10","6.49","6.97","7","7"
"1988","inadequately","Male","6.67","7","277","3","5","9","10","6.34","7","6","7"
"1988","middle vocational","Female","7.77","8","2152","5","7","10","10","7.68","7.86","8","8"
"1988","middle vocational","Male","7.74","8","2586","5","7","9","10","7.66","7.82","8","8"
"1988","vocational + Abi","Female","7.55","8","116","5","7","9","10","7.16","7.94","7","8"
"1988","vocational + Abi","Male","7.38","8","154","5","6","9","10","7.04","7.72","7","8"
"1989","general elemantary","Female","7.77","8","1667","5","7","10","10","7.66","7.88","8","8"
"1989","general elemantary","Male","7.38","8","903","5","6","9","10","7.22","7.54","8","8"
"1989","higher education","Female","7.51","8","226","4","6","9","10","7.2","7.82","8","8"
"1989","higher education","Male","7.77","8","472","5","7","9","10","7.59","7.95","8","8"
"1989","higher vocational","Female","7.56","8","222","3","7","9","10","7.25","7.87","8","8"
"1989","higher vocational","Male","7.89","8","294","5","7","9","10","7.67","8.11","8","8"
"1989","in school","Female","8.08","9","80","5","6","10","10","7.57","8.59","8","9"
"1989","in school","Male","8.27","9","90","5","8","10","10","7.81","8.73","8","9"
"1989","inadequately","Female","6.59","7","392","3","5","8","10","6.33","6.85","7","7"
"1989","inadequately","Male","6.92","7","261","3","5","9","10","6.6","7.24","6","8"
"1989","middle vocational","Female","7.83","8","2098","5","7","10","10","7.74","7.92","8","8"
"1989","middle vocational","Male","7.75","8","2517","5","7","9","10","7.67","7.83","8","8"
"1989","vocational + Abi","Female","7.42","8","133","5","6","9","10","7","7.84","7","8"
"1989","vocational + Abi","Male","7.4","8","155","5","7","9","10","7.01","7.79","7","8"
"1990","general elemantary","Female","7.65","8","1978","5","6","10","10","7.54","7.76","8","8"
"1990","general elemantary","Male","7.24","8","999","4","6","9","10","7.09","7.39","7","8"
"1990","higher education","Female","7.3","8","769","4","6","9","10","7.12","7.48","8","8"
"1990","higher education","Male","7.55","8","926","5","6","9","10","7.41","7.69","8","8"
"1990","higher vocational","Female","7.77","8","271","5","7","9","10","7.51","8.03","8","8"
"1990","higher vocational","Male","7.7","8","502","5","7","9","10","7.52","7.88","8","8"
"1990","in school","Female","8.07","9","80","5","7","10","10","7.51","8.63","8","9"
"1990","in school","Male","8.14","8","107","6","7","10","10","7.7","8.58","8","8"
"1990","inadequately","Female","6.95","7","383","3","5","9","10","6.7","7.2","7","7"
"1990","inadequately","Male","6.72","7","263","3","5","9","10","6.4","7.04","7","8"
"1990","middle vocational","Female","7.58","8","3396","5","6","9","10","7.5","7.66","8","8"
"1990","middle vocational","Male","7.46","8","3676","5","6","9","10","7.38","7.54","8","8"
"1990","vocational + Abi","Female","7.57","8","163","5","6","9","10","7.22","7.92","8","8"
"1990","vocational + Abi","Male","6.87","7","212","4","5","8","10","6.54","7.2","7","8"
"1991","general elemantary","Female","7.83","8","1891","5","7","10","10","7.72","7.94","8","8"
"1991","general elemantary","Male","7.27","8","979","4","6","9","10","7.11","7.43","7","8"
"1991","higher education","Female","7.17","8","756","4","6","9","10","7","7.34","7","8"
"1991","higher education","Male","7.39","8","926","4","6","9","10","7.25","7.53","8","8"
"1991","higher vocational","Female","7.86","8","262","5","7","9","10","7.63","8.09","8","8"
"1991","higher vocational","Male","7.81","8","493","5","7","9","10","7.63","7.99","8","8"
"1991","in school","Female","8.05","8.14","70","5","7","10","10","7.54","8.56","8","9"
"1991","in school","Male","7.97","8","90","5","7","9","10","7.46","8.48","8","8"
"1991","inadequately","Female","6.94","7","394","4","6","9","10","6.71","7.17","7","7"
"1991","inadequately","Male","7.03","7.53","266","3","6","9","10","6.72","7.34","7","8"
"1991","middle vocational","Female","7.58","8","3348","5","6","9","10","7.5","7.66","8","8"
"1991","middle vocational","Male","7.55","8","3582","5","6","9","10","7.47","7.63","8","8"
"1991","vocational + Abi","Female","7.21","8","166","4","6","8","10","6.84","7.58","7","8"
"1991","vocational + Abi","Male","7","7.41","213","3","6","9","10","6.66","7.34","7","8"
"1992","general elemantary","Female","7.75","8","1812","5","7","9","10","7.64","7.86","8","8"
"1992","general elemantary","Male","7.17","8","968","4","6","9","10","7.01","7.33","7","8"
"1992","higher education","Female","6.86","7","746","4","5","9","10","6.69","7.03","7","7"
"1992","higher education","Male","7.3","8","907","4","6","9","10","7.16","7.44","7","8"
"1992","higher vocational","Female","7.62","8","275","4","7","9","10","7.38","7.86","8","8"
"1992","higher vocational","Male","7.59","8","491","5","7","9","10","7.4","7.78","8","8"
"1992","in school","Female","7.9","8","92","5","7","10","10","7.43","8.37","8","9"
"1992","in school","Male","7.91","8.65","87","5","7","9","10","7.47","8.35","7","8"
"1992","inadequately","Female","6.73","7","371","3","5","9","10","6.47","6.99","7","7"
"1992","inadequately","Male","6.84","7","250","4","5","9","10","6.53","7.15","7","7"
"1992","middle vocational","Female","7.51","8","3289","5","6","9","10","7.43","7.59","8","8"
"1992","middle vocational","Male","7.49","8","3435","5","6","9","10","7.41","7.57","8","8"
"1992","vocational + Abi","Female","7.2","8","169","4","6","9","10","6.83","7.57","7","8"
"1992","vocational + Abi","Male","7.12","7","218","4","6","9","10","6.81","7.43","7","8"
"1993","general elemantary","Female","7.8","8","1743","5","7","10","10","7.69","7.91","8","8"
"1993","general elemantary","Male","7.2","8","941","4","6","9","10","7.04","7.36","7","8"
"1993","higher education","Female","7.05","8","727","4","5","9","10","6.88","7.22","7","8"
"1993","higher education","Male","7.22","8","908","4","6","9","10","7.07","7.37","7","8"
"1993","higher vocational","Female","7.68","8","273","5","7","9","10","7.42","7.94","8","8"
"1993","higher vocational","Male","7.62","8","474","5","7","9","10","7.43","7.81","8","8"
"1993","in school","Female","7.91","8","90","5","7","9","10","7.44","8.38","8","8"
"1993","in school","Male","7.9","8.71","85","5","7","10","10","7.37","8.43","7","9"
"1993","inadequately","Female","6.93","8","359","3","5","9","10","6.64","7.22","6","7"
"1993","inadequately","Male","6.88","7","245","4","5","9","10","6.56","7.2","6","7"
"1993","middle vocational","Female","7.6","8","3274","5","7","9","10","7.52","7.68","8","8"
"1993","middle vocational","Male","7.49","8","3391","5","6","9","10","7.41","7.57","8","8"
"1993","vocational + Abi","Female","7.56","8","168","5","7","9","10","7.23","7.89","7","8"
"1993","vocational + Abi","Male","7.17","8","218","4","6","9","10","6.86","7.48","7","8"
"1994","general elemantary","Female","7.79","8","1637","5","7","10","10","7.68","7.9","8","8"
"1994","general elemantary","Male","7.28","8","854","4","6","9","10","7.12","7.44","7","8"
"1994","higher education","Female","7.09","8","742","4","6","9","10","6.92","7.26","7","8"
"1994","higher education","Male","7.5","8","913","4","7","9","10","7.36","7.64","8","8"
"1994","higher vocational","Female","7.68","8","281","5","7","9","10","7.41","7.95","8","8"
"1994","higher vocational","Male","7.68","8","475","5","7","9","10","7.51","7.85","8","8"
"1994","in school","Female","7.84","8","124","5","7","10","10","7.44","8.24","7","8"
"1994","in school","Male","7.84","8","102","6","7","9","10","7.44","8.24","8","8"
"1994","inadequately","Female","6.72","7.19","325","3","5","9","10","6.45","6.99","7","8"
"1994","inadequately","Male","6.87","7","225","3","5","9","10","6.55","7.19","7","8"
"1994","middle vocational","Female","7.62","8","3247","5","7","9","10","7.54","7.7","8","8"
"1994","middle vocational","Male","7.51","8","3324","5","6","9","10","7.43","7.59","8","8"
"1994","vocational + Abi","Female","7.3","8","176","5","6","9","10","6.97","7.63","7","8"
"1994","vocational + Abi","Male","7.3","8","216","4","6","9","10","7.01","7.59","7","8"
"1995","general elemantary","Female","7.68","8","1627","5","7","9","10","7.57","7.79","8","8"
"1995","general elemantary","Male","7.2","8","857","4","6","9","10","7.05","7.35","7","8"
"1995","higher education","Female","7.25","8","801","4","6","9","10","7.09","7.41","7","8"
"1995","higher education","Male","7.48","8","958","5","7","9","10","7.35","7.61","8","8"
"1995","higher vocational","Female","7.74","8","283","5","7","9","10","7.48","8","8","8"
"1995","higher vocational","Male","7.66","8","474","5","7","9","10","7.48","7.84","8","8"
"1995","in school","Female","7.74","8","129","5","7","9","10","7.34","8.14","8","8"
"1995","in school","Male","7.57","8","136","5","7","9","10","7.24","7.9","7","8"
"1995","inadequately","Female","6.93","8","319","3","5","9","10","6.67","7.19","7","8"
"1995","inadequately","Male","6.48","7","206","3","5","8","9","6.14","6.82","7","8"
"1995","middle vocational","Female","7.51","8","3328","5","6","9","10","7.43","7.59","8","8"
"1995","middle vocational","Male","7.47","8","3376","5","6","9","10","7.4","7.54","8","8"
"1995","vocational + Abi","Female","7.15","8","226","4","6","9","10","6.85","7.45","7","8"
"1995","vocational + Abi","Male","7.2","8","251","3","6","9","10","6.92","7.48","7","8"
"1996","general elemantary","Female","7.68","8","1567","5","7","9","10","7.57","7.79","8","8"
"1996","general elemantary","Male","7.09","8","809","4","6","9","10","6.93","7.25","7","8"
"1996","higher education","Female","7.29","8","799","4","6","9","10","7.13","7.45","8","8"
"1996","higher education","Male","7.57","8","969","5","7","9","10","7.45","7.69","8","8"
"1996","higher vocational","Female","7.72","8","294","5","7","9","10","7.46","7.98","8","8"
"1996","higher vocational","Male","7.74","8","471","5","7","9","10","7.56","7.92","8","8"
"1996","in school","Female","7.46","8","148","4","6","9","10","7.06","7.86","7","8"
"1996","in school","Male","7.84","8","131","6","7","9","10","7.51","8.17","8","8"
"1996","inadequately","Female","7.05","8","292","4","6","9","10","6.79","7.31","7","8"
"1996","inadequately","Male","6.76","7","200","3","5","9","10","6.43","7.09","7","8"
"1996","middle vocational","Female","7.64","8","3287","5","7","9","10","7.57","7.71","8","8"
"1996","middle vocational","Male","7.47","8","3337","4","6","9","10","7.4","7.54","8","8"
"1996","vocational + Abi","Female","7.38","8","237","5","6","9","10","7.13","7.63","7","8"
"1996","vocational + Abi","Male","7.07","8","240","3","6","9","9","6.79","7.35","7","8"
"1997","general elemantary","Female","7.74","8","1500","5","7","10","10","7.63","7.85","8","8"
"1997","general elemantary","Male","7.25","8","812","4","6","9","10","7.1","7.4","7","8"
"1997","higher education","Female","7.37","8","801","5","6","9","10","7.22","7.52","8","8"
"1997","higher education","Male","7.57","8","971","5","7","9","10","7.45","7.69","8","8"
"1997","higher vocational","Female","7.56","8","288","4","7","9","10","7.3","7.82","8","8"
"1997","higher vocational","Male","7.44","8","473","5","7","9","10","7.26","7.62","8","8"
"1997","in school","Female","7.34","8","153","4","6","9","10","6.94","7.74","7","8"
"1997","in school","Male","7.3","8","150","5","6","9","10","6.92","7.68","7","8"
"1997","inadequately","Female","6.93","7","273","3","5","8","10","6.67","7.19","7","7"
"1997","inadequately","Male","6.26","6","189","4","5","8","9","5.94","6.58","6","8"
"1997","middle vocational","Female","7.55","8","3247","5","6","9","10","7.48","7.62","8","8"
"1997","middle vocational","Male","7.46","8","3229","5","6","9","10","7.39","7.53","8","8"
"1997","vocational + Abi","Female","7.23","7","220","5","6","9","10","6.97","7.49","7","8"
"1997","vocational + Abi","Male","7.02","8","235","4","6","8","9","6.75","7.29","7","8"
"1998","general elemantary","Female","7.71","8","1611","5","7","9","10","7.61","7.81","8","8"
"1998","general elemantary","Male","7.3","8","904","4","6","9","10","7.16","7.44","8","8"
"1998","higher education","Female","7.4","8","892","4","6","9","10","7.26","7.54","8","8"
"1998","higher education","Male","7.75","8","1080","5","7","9","10","7.64","7.86","8","8"
"1998","higher vocational","Female","7.68","8","327","4","7","9","10","7.45","7.91","8","8"
"1998","higher vocational","Male","7.62","8","500","5","7","9","10","7.46","7.78","8","8"
"1998","in school","Female","7.22","8","161","4","6","9","10","6.86","7.58","7","8"
"1998","in school","Male","7.93","8","153","5","7","9","10","7.61","8.25","8","8"
"1998","inadequately","Female","6.83","7","259","3","6","9","10","6.53","7.13","7","7"
"1998","inadequately","Male","7.07","7","185","4","6","9","10","6.75","7.39","7","7"
"1998","middle vocational","Female","7.68","8","3512","5","7","9","10","7.61","7.75","8","8"
"1998","middle vocational","Male","7.56","8","3505","5","7","9","10","7.49","7.63","8","8"
"1998","vocational + Abi","Female","7.51","8","266","5","6","9","10","7.26","7.76","8","8"
"1998","vocational + Abi","Male","7.1","8","239","3","6","9","10","6.84","7.36","7","8"
"1999","general elemantary","Female","7.75","8","1547","5","7","9","10","7.64","7.86","8","8"
"1999","general elemantary","Male","7.37","8","867","5","6","9","10","7.23","7.51","8","8"
"1999","higher education","Female","7.57","8","884","5","6","9","10","7.44","7.7","8","8"
"1999","higher education","Male","7.82","8","1082","5","7","9","10","7.71","7.93","8","8"
"1999","higher vocational","Female","7.79","8","332","5","7","9","10","7.59","7.99","8","8"
"1999","higher vocational","Male","7.59","8","488","5","7","9","10","7.43","7.75","8","8"
"1999","in school","Female","7.86","8","149","5","7","9","10","7.52","8.2","8","8"
"1999","in school","Male","7.7","8","150","5","7","9","10","7.35","8.05","8","8"
"1999","inadequately","Female","7.21","8","250","4","6","9","10","6.93","7.49","7","8"
"1999","inadequately","Male","7.02","7","174","5","6","8","10","6.71","7.33","7","8"
"1999","middle vocational","Female","7.73","8","3462","5","7","9","10","7.66","7.8","8","8"
"1999","middle vocational","Male","7.52","8","3473","5","7","9","10","7.45","7.59","8","8"
"1999","vocational + Abi","Female","7.77","8","269","5","7","9","10","7.53","8.01","8","8"
"1999","vocational + Abi","Male","7.17","8","240","4","6","9","10","6.91","7.43","7","8"
"2000","general elemantary","Female","7.75","8","2396","5","7","10","10","7.66","7.84","8","8"
"2000","general elemantary","Male","7.36","8","1144","5","6","9","10","7.24","7.48","8","8"
"2000","higher education","Female","7.71","8","1662","5","7","9","10","7.61","7.81","8","8"
"2000","higher education","Male","7.84","8","2166","5","7","9","10","7.76","7.92","8","8"
"2000","higher vocational","Female","7.64","8","810","5","7","9","10","7.5","7.78","8","8"
"2000","higher vocational","Male","7.82","8","1075","5","7","9","10","7.71","7.93","8","8"
"2000","in school","Female","7.89","8","238","5","7","9","10","7.64","8.14","8","9"
"2000","in school","Male","7.71","8","226","5","7","9","10","7.43","7.99","8","8"
"2000","inadequately","Female","7.22","8","231","4","6","9","10","6.92","7.52","7","8"
"2000","inadequately","Male","6.98","7","168","4","5","9","10","6.63","7.33","7","8"
"2000","middle vocational","Female","7.87","8","6540","5","7","9","10","7.82","7.92","8","8"
"2000","middle vocational","Male","7.68","8","6274","5","7","9","10","7.63","7.73","8","8"
"2000","vocational + Abi","Female","7.82","8","616","5","7","9","10","7.66","7.98","8","8"
"2000","vocational + Abi","Male","7.49","8","509","5","6","9","10","7.31","7.67","8","8"
"2001","general elemantary","Female","7.81","8","2083","5","7","10","10","7.72","7.9","8","8"
"2001","general elemantary","Male","7.15","8","999","4","5","9","10","7.01","7.29","8","8"
"2001","higher education","Female","7.86","8","1559","5","7","9","10","7.77","7.95","8","8"
"2001","higher education","Male","7.83","8","1997","5","7","9","10","7.75","7.91","8","8"
"2001","higher vocational","Female","7.75","8","711","5","7","9","10","7.61","7.89","8","8"
"2001","higher vocational","Male","7.85","8","959","5","7","9","10","7.74","7.96","8","8"
"2001","in school","Female","7.92","8","272","5","7","10","10","7.66","8.18","8","9"
"2001","in school","Male","7.9","8","260","5","7","9","10","7.66","8.14","8","8"
"2001","inadequately","Female","7.21","7","178","5","6","9","10","6.88","7.54","7","8"
"2001","inadequately","Male","7.04","7","129","5","6","8","10","6.68","7.4","7","8"
"2001","middle vocational","Female","7.86","8","5951","5","7","9","10","7.81","7.91","8","8"
"2001","middle vocational","Male","7.69","8","5644","5","7","9","10","7.64","7.74","8","8"
"2001","vocational + Abi","Female","7.72","8","593","5","7","9","10","7.57","7.87","8","8"
"2001","vocational + Abi","Male","7.45","8","481","5","7","9","10","7.27","7.63","8","8"
"2002","general elemantary","Female","7.58","8","1943","5","7","9","10","7.49","7.67","8","8"
"2002","general elemantary","Male","7.19","8","948","4","6","9","10","7.05","7.33","8","8"
"2002","higher education","Female","7.72","8","1960","5","7","9","10","7.64","7.8","8","8"
"2002","higher education","Male","7.82","8","2598","5","7","9","10","7.75","7.89","8","8"
"2002","higher vocational","Female","7.59","8","736","5","7","9","10","7.46","7.72","8","8"
"2002","higher vocational","Male","7.73","8","1010","5","7","9","10","7.62","7.84","8","8"
"2002","in school","Female","7.58","8","302","4","6","9","10","7.36","7.8","8","9"
"2002","in school","Male","8.07","8","287","6","7","10","10","7.87","8.27","8","9"
"2002","inadequately","Female","6.99","8","160","4","6","8","10","6.63","7.35","7","8"
"2002","inadequately","Male","6.43","7","115","4","5","8","9","6.03","6.83","6","7"
"2002","middle vocational","Female","7.81","8","6036","5","7","9","10","7.76","7.86","8","8"
"2002","middle vocational","Male","7.62","8","5563","5","7","9","10","7.57","7.67","8","8"
"2002","vocational + Abi","Female","7.6","8","673","5","7","9","10","7.45","7.75","8","8"
"2002","vocational + Abi","Male","7.39","8","497","4","7","9","10","7.22","7.56","8","8"
"2003","general elemantary","Female","7.67","8","1831","5","7","9","10","7.58","7.76","8","8"
"2003","general elemantary","Male","7.29","8","907","5","6","9","10","7.15","7.43","8","8"
"2003","higher education","Female","7.82","8","1899","5","7","9","10","7.74","7.9","8","8"
"2003","higher education","Male","7.79","8","2463","5","7","9","10","7.72","7.86","8","8"
"2003","higher vocational","Female","7.48","8","713","5","7","9","10","7.34","7.62","8","8"
"2003","higher vocational","Male","7.81","8","979","5","7","9","10","7.7","7.92","8","8"
"2003","in school","Female","7.79","8","302","5","7","10","10","7.56","8.02","8","9"
"2003","in school","Male","7.79","8","285","5","7","9","10","7.57","8.01","8","9"
"2003","inadequately","Female","6.76","7","157","3","5","8","10","6.38","7.14","7","8"
"2003","inadequately","Male","6.27","7","109","3","5","8","9","5.82","6.72","6","7"
"2003","middle vocational","Female","7.79","8","5815","5","7","9","10","7.74","7.84","8","8"
"2003","middle vocational","Male","7.62","8","5331","5","7","9","10","7.57","7.67","8","8"
"2003","vocational + Abi","Female","7.62","8","676","5","7","9","10","7.48","7.76","8","8"
"2003","vocational + Abi","Male","7.46","8","485","5","7","9","10","7.3","7.62","8","8"
"2004","general elemantary","Female","7.68","8","1743","5","7","9","10","7.59","7.77","8","8"
"2004","general elemantary","Male","7.33","8","834","4","6","9","10","7.19","7.47","8","8"
"2004","higher education","Female","7.9","8","1879","5","7","9","10","7.82","7.98","8","8"
"2004","higher education","Male","7.92","8","2417","5","7","9","10","7.86","7.98","8","8"
"2004","higher vocational","Female","7.73","8","699","5","7","9","10","7.6","7.86","8","8"
"2004","higher vocational","Male","7.83","8","935","5","7","9","10","7.72","7.94","8","8"
"2004","in school","Female","7.87","8","307","5","7","10","10","7.66","8.08","8","9"
"2004","in school","Male","7.76","8","303","5","7","9","10","7.54","7.98","8","9"
"2004","inadequately","Female","6.74","7","147","4","5","8","10","6.38","7.1","7","8"
"2004","inadequately","Male","6.74","7","100","4","5","8","10","6.29","7.19","7","8"
"2004","middle vocational","Female","7.87","8","5630","5","7","9","10","7.82","7.92","8","8"
"2004","middle vocational","Male","7.68","8","5158","5","7","9","10","7.63","7.73","8","8"
"2004","vocational + Abi","Female","7.71","8","676","5","7","9","10","7.56","7.86","8","8"
"2004","vocational + Abi","Male","7.49","8","485","5","6","9","10","7.32","7.66","8","8"
"2005","general elemantary","Female","7.64","8","1616","5","6","9","10","7.54","7.74","8","8"
"2005","general elemantary","Male","7.18","8","775","4","6","9","10","7.03","7.33","8","8"
"2005","higher education","Female","7.83","8","1856","5","7","9","10","7.75","7.91","8","8"
"2005","higher education","Male","7.82","8","2311","5","7","9","10","7.75","7.89","8","8"
"2005","higher vocational","Female","7.66","8","667","5","7","9","10","7.53","7.79","8","8"
"2005","higher vocational","Male","7.81","8","896","5","7","9","10","7.7","7.92","8","8"
"2005","in school","Female","7.9","8","319","5","7","9","10","7.69","8.11","8","9"
"2005","in school","Male","7.9","8","300","5","7","9","10","7.69","8.11","8","9"
"2005","inadequately","Female","6.93","7.07","137","4","5","8","10","6.52","7.34","6","8"
"2005","inadequately","Male","7.05","8","102","4","6","8","9","6.62","7.48","7","8"
"2005","middle vocational","Female","7.83","8","5377","5","7","9","10","7.78","7.88","8","8"
"2005","middle vocational","Male","7.6","8","4887","5","7","9","10","7.55","7.65","8","8"
"2005","vocational + Abi","Female","7.63","8","669","5","7","9","10","7.48","7.78","8","8"
"2005","vocational + Abi","Male","7.33","8","467","4","6","9","10","7.15","7.51","8","8"
"2006","general elemantary","Female","7.57","8","1704","5","7","9","10","7.47","7.67","8","8"
"2006","general elemantary","Male","7.21","8","770","4","6","9","10","7.06","7.36","8","8"
"2006","higher education","Female","7.82","8","2029","5","7","9","10","7.74","7.9","8","8"
"2006","higher education","Male","7.8","8","2552","5","7","9","10","7.74","7.86","8","8"
"2006","higher vocational","Female","7.66","8","711","5","7","9","10","7.52","7.8","8","8"
"2006","higher vocational","Male","7.81","8","943","6","7","9","10","7.7","7.92","8","8"
"2006","in school","Female","7.45","8","192","4","6","9","10","7.16","7.74","8","9"
"2006","in school","Male","8.14","8","189","6","7","10","10","7.9","8.38","8","9"
"2006","inadequately","Female","6.65","7","142","3","5","8","10","6.26","7.04","6","7"
"2006","inadequately","Male","6.72","7","96","3","5","8","9","6.31","7.13","7","8"
"2006","middle vocational","Female","7.84","8","5824","5","7","9","10","7.79","7.89","8","8"
"2006","middle vocational","Male","7.57","8","5271","5","7","9","10","7.52","7.62","8","8"
"2006","vocational + Abi","Female","7.47","8","731","4","6","9","10","7.33","7.61","8","8"
"2006","vocational + Abi","Male","7.29","8","479","5","6","9","9","7.12","7.46","8","8"
"2007","general elemantary","Female","7.59","8","1516","5","7","9","10","7.49","7.69","8","8"
"2007","general elemantary","Male","7.27","8","681","4","6","9","10","7.12","7.42","8","8"
"2007","higher education","Female","7.81","8","1980","5","7","9","10","7.73","7.89","8","8"
"2007","higher education","Male","7.9","8","2409","6","7","9","10","7.84","7.96","8","8"
"2007","higher vocational","Female","7.77","8","634","5","7","9","10","7.63","7.91","8","8"
"2007","higher vocational","Male","7.72","8","894","5","7","9","10","7.61","7.83","8","8"
"2007","in school","Female","7.61","8","171","4","7","9","10","7.31","7.91","8","8"
"2007","in school","Male","8.17","8","155","6","7","9","10","7.91","8.43","8","9"
"2007","inadequately","Female","6.51","7","138","3","5","8","9","6.13","6.89","7","8"
"2007","inadequately","Male","6.64","7","81","3","5","8","10","6.15","7.13","6","8"
