"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","East Germany","","","","","","","","","","","","","",""
"1984","general elemantary","West Germany","7.94","9","3437","5","7","10","10","10","7.85","8.03","0","10","8","8"
"1984","higher education","East Germany","","","","","","","","","","","","","",""
"1984","higher education","West Germany","7.97","9","792","5","7","10","10","10","7.81","8.13","0","10","8","9"
"1984","higher vocational","East Germany","","","","","","","","","","","","","",""
"1984","higher vocational","West Germany","8.08","9","656","5","7","10","10","10","7.91","8.25","0","10","8","9"
"1984","in school","East Germany","","","","","","","","","","","","","",""
"1984","in school","West Germany","7.99","9","179","5","7","10","10","10","7.67","8.31","0","10","8","9"
"1984","inadequately","East Germany","","","","","","","","","","","","","",""
"1984","inadequately","West Germany","6.42","7","1019","2","4","9","10","10","6.24","6.6","0","10","7","7"
"1984","middle vocational","East Germany","","","","","","","","","","","","","",""
"1984","middle vocational","West Germany","7.95","8","5694","5","7","10","10","10","7.89","8.01","0","10","8","8"
"1984","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1984","vocational + Abi","West Germany","7.66","8","312","4","7","10","10","10","7.36","7.96","0","10","8","8"
"1985","general elemantary","East Germany","","","","","","","","","","","","","",""
"1985","general elemantary","West Germany","7.87","8","3033","5","7","10","10","10","7.78","7.96","0","10","8","8"
"1985","higher education","East Germany","","","","","","","","","","","","","",""
"1985","higher education","West Germany","7.88","8","755","5","7","10","10","10","7.73","8.03","0","10","8","8"
"1985","higher vocational","East Germany","","","","","","","","","","","","","",""
"1985","higher vocational","West Germany","8.11","8","618","5","7","10","10","10","7.95","8.27","0","10","8","9"
"1985","in school","East Germany","","","","","","","","","","","","","",""
"1985","in school","West Germany","8.24","9","179","5","7","10","10","10","7.92","8.56","0","10","8","9"
"1985","inadequately","East Germany","","","","","","","","","","","","","",""
"1985","inadequately","West Germany","6.67","7","842","3","5","9","10","10","6.48","6.86","0","10","7","7"
"1985","middle vocational","East Germany","","","","","","","","","","","","","",""
"1985","middle vocational","West Germany","7.85","8","5160","5","7","10","10","10","7.79","7.91","0","10","8","8"
"1985","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1985","vocational + Abi","West Germany","7.37","8","276","3","6","9","10","10","7.06","7.68","0","10","8","8"
"1986","general elemantary","East Germany","","","","","","","","","","","","","",""
"1986","general elemantary","West Germany","7.83","8","2900","5","7","10","10","10","7.75","7.91","0","10","8","8"
"1986","higher education","East Germany","","","","","","","","","","","","","",""
"1986","higher education","West Germany","7.74","8","749","5","7","9","10","10","7.59","7.89","0","10","8","8"
"1986","higher vocational","East Germany","","","","","","","","","","","","","",""
"1986","higher vocational","West Germany","7.83","8","581","5","7","10","10","10","7.66","8","0","10","8","8"
"1986","in school","East Germany","","","","","","","","","","","","","",""
"1986","in school","West Germany","8.02","8","186","5","7","10","10","10","7.7","8.34","0","10","8","9"
"1986","inadequately","East Germany","","","","","","","","","","","","","",""
"1986","inadequately","West Germany","6.69","7","785","3","5","9","10","10","6.5","6.88","0","10","7","7"
"1986","middle vocational","East Germany","","","","","","","","","","","","","",""
"1986","middle vocational","West Germany","7.8","8","4993","5","7","10","10","10","7.74","7.86","0","10","8","8"
"1986","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1986","vocational + Abi","West Germany","7.46","8","278","5","6","9","10","10","7.16","7.76","0","10","8","8"
"1987","general elemantary","East Germany","","","","","","","","","","","","","",""
"1987","general elemantary","West Germany","8","8","1962","5","7","10","10","10","7.91","8.09","0","10","8","8"
"1987","higher education","East Germany","","","","","","","","","","","","","",""
"1987","higher education","West Germany","7.87","8","689","5","7","10","10","10","7.71","8.03","0","10","8","8"
"1987","higher vocational","East Germany","","","","","","","","","","","","","",""
"1987","higher vocational","West Germany","7.87","8","547","5","7","10","10","10","7.7","8.04","0","10","8","8"
"1987","in school","East Germany","","","","","","","","","","","","","",""
"1987","in school","West Germany","7.85","8","154","5","7","9","10","10","7.57","8.13","2","10","8","8"
"1987","inadequately","East Germany","","","","","","","","","","","","","",""
"1987","inadequately","West Germany","7.47","8","84","5","6","9","10","10","6.98","7.96","1","10","7","8"
"1987","middle vocational","East Germany","","","","","","","","","","","","","",""
"1987","middle vocational","West Germany","7.88","8","4261","5","7","10","10","10","7.82","7.94","0","10","8","8"
"1987","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1987","vocational + Abi","West Germany","7.51","8","186","4","7","9","10","10","7.2","7.82","0","10","8","8"
"1988","general elemantary","East Germany","","","","","","","","","","","","","",""
"1988","general elemantary","West Germany","7.77","8","2726","5","7","10","10","10","7.68","7.86","0","10","8","8"
"1988","higher education","East Germany","","","","","","","","","","","","","",""
"1988","higher education","West Germany","7.78","8","701","5","7","9","10","10","7.63","7.93","0","10","8","8"
"1988","higher vocational","East Germany","","","","","","","","","","","","","",""
"1988","higher vocational","West Germany","7.89","8","540","5","7","9","10","10","7.72","8.06","0","10","8","8"
"1988","in school","East Germany","","","","","","","","","","","","","",""
"1988","in school","West Germany","8.01","8","160","5","7","9","10","10","7.71","8.31","1","10","8","9"
"1988","inadequately","East Germany","","","","","","","","","","","","","",""
"1988","inadequately","West Germany","6.7","7","698","3","5","9","10","10","6.5","6.9","0","10","7","7"
"1988","middle vocational","East Germany","","","","","","","","","","","","","",""
"1988","middle vocational","West Germany","7.75","8","4738","5","7","9","10","10","7.69","7.81","0","10","8","8"
"1988","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1988","vocational + Abi","West Germany","7.46","8","270","5","7","9","10","10","7.21","7.71","0","10","7","8"
"1989","general elemantary","East Germany","","","","","","","","","","","","","",""
"1989","general elemantary","West Germany","7.67","8","2570","5","7","9","10","10","7.58","7.76","0","10","8","8"
"1989","higher education","East Germany","","","","","","","","","","","","","",""
"1989","higher education","West Germany","7.69","8","698","5","7","9","10","10","7.53","7.85","0","10","8","8"
"1989","higher vocational","East Germany","","","","","","","","","","","","","",""
"1989","higher vocational","West Germany","7.75","8","516","5","7","9","10","10","7.57","7.93","0","10","8","8"
"1989","in school","East Germany","","","","","","","","","","","","","",""
"1989","in school","West Germany","8.19","9","170","5","7","10","10","10","7.85","8.53","0","10","8","9"
"1989","inadequately","East Germany","","","","","","","","","","","","","",""
"1989","inadequately","West Germany","6.73","7","653","3","5","8","10","10","6.53","6.93","0","10","7","7"
"1989","middle vocational","East Germany","","","","","","","","","","","","","",""
"1989","middle vocational","West Germany","7.79","8","4615","5","7","9","10","10","7.73","7.85","0","10","8","8"
"1989","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"1989","vocational + Abi","West Germany","7.41","8","288","5","6","9","10","10","7.13","7.69","0","10","8","8"
"1990","general elemantary","East Germany","7.11","8","507","3","5","10","10","10","6.85","7.37","0","10","8","8"
"1990","general elemantary","West Germany","7.6","8","2470","5","6","9","10","10","7.51","7.69","0","10","8","8"
"1990","higher education","East Germany","6.99","8","995","4","5","9","10","10","6.83","7.15","0","10","7","8"
"1990","higher education","West Germany","7.72","8","700","5","7","9","10","10","7.57","7.87","0","10","8","8"
"1990","higher vocational","East Germany","7.42","8","259","5","6","10","10","10","7.14","7.7","0","10","8","8"
"1990","higher vocational","West Germany","7.8","8","514","5","7","9","10","10","7.62","7.98","0","10","8","8"
"1990","in school","East Germany","8.67","9","31","7","8","10","10","10","8.14","9.2","4","10","8","10"
"1990","in school","West Germany","8.06","8.13","156","6","7","10","10","10","7.66","8.46","0","10","8","8"
"1990","inadequately","East Germany","","","","","","","","","","","","","",""
"1990","inadequately","West Germany","6.82","7","635","3","5","9","10","10","6.62","7.02","0","10","7","7"
"1990","middle vocational","East Germany","6.79","8","2523","2","5","9","10","10","6.68","6.9","0","10","7","8"
"1990","middle vocational","West Germany","7.7","8","4549","5","7","9","10","10","7.64","7.76","0","10","8","8"
"1990","vocational + Abi","East Germany","6.65","7","80","2","5","9","10","10","6.04","7.26","0","10","6","8"
"1990","vocational + Abi","West Germany","7.25","7","295","5","6","9","10","10","6.99","7.51","0","10","7","8"
"1991","general elemantary","East Germany","7.24","8","456","3","6","9","10","10","7","7.48","0","10","8","8"
"1991","general elemantary","West Germany","7.74","8","2414","5","7","9","10","10","7.64","7.84","0","10","8","8"
"1991","higher education","East Germany","6.79","7","956","3","5","8","10","10","6.64","6.94","0","10","7","7"
"1991","higher education","West Germany","7.6","8","726","5","7","9","10","10","7.45","7.75","0","10","8","8"
"1991","higher vocational","East Germany","7.38","8","238","5","6","9","10","10","7.11","7.65","0","10","7","8"
"1991","higher vocational","West Germany","7.94","8","517","5","7","9","10","10","7.78","8.1","0","10","8","8"
"1991","in school","East Germany","","","","","","","","","","","","","",""
"1991","in school","West Germany","8.03","8","148","5","7","10","10","10","7.65","8.41","0","10","8","9"
"1991","inadequately","East Germany","7.31","8","39","4","6","9","10","10","6.58","8.04","1","10","6","8"
"1991","inadequately","West Germany","6.95","7","621","4","6","9","10","10","6.76","7.14","0","10","7","7"
"1991","middle vocational","East Germany","6.79","7","2360","3","5","9","10","10","6.69","6.89","0","10","7","8"
"1991","middle vocational","West Germany","7.78","8","4570","5","7","9","10","10","7.72","7.84","0","10","8","8"
"1991","vocational + Abi","East Germany","5.98","7","70","2","4","8","9","10","5.37","6.59","0","10","5","7"
"1991","vocational + Abi","West Germany","7.24","8","309","4","6","9","10","10","6.97","7.51","0","10","7","8"
"1992","general elemantary","East Germany","7.15","8","448","4","6","9","10","10","6.95","7.35","0","10","7","8"
"1992","general elemantary","West Germany","7.65","8","2332","5","7","9","10","10","7.55","7.75","0","10","8","8"
"1992","higher education","East Germany","6.22","6","917","3","5","8","9","10","6.07","6.37","0","10","6","7"
"1992","higher education","West Germany","7.63","8","736","5","7","9","10","10","7.49","7.77","0","10","8","8"
"1992","higher vocational","East Germany","6.82","7","231","4","5","8","10","10","6.54","7.1","0","10","7","8"
"1992","higher vocational","West Germany","7.78","8","535","5","7","9","10","10","7.61","7.95","0","10","8","8"
"1992","in school","East Germany","6.95","7","42","5","5","8","10","10","6.29","7.61","0","10","6","8"
"1992","in school","West Germany","8.05","9","137","5","7","10","10","10","7.69","8.41","2","10","8","9"
"1992","inadequately","East Germany","","","","","","","","","","","","","",""
"1992","inadequately","West Germany","6.75","7","600","3","5","9","10","10","6.55","6.95","0","10","7","7"
"1992","middle vocational","East Germany","6.56","7","2212","3","5","8","10","10","6.46","6.66","0","10","7","7"
"1992","middle vocational","West Germany","7.75","8","4512","5","7","9","10","10","7.69","7.81","0","10","8","8"
"1992","vocational + Abi","East Germany","5.64","6","68","2","4","7","8","10","5.08","6.2","0","10","5","7"
"1992","vocational + Abi","West Germany","7.34","8","319","5","6","9","10","10","7.09","7.59","0","10","7","8"
"1993","general elemantary","East Germany","7.04","8","424","3","6","9","10","10","6.8","7.28","0","10","7","8"
"1993","general elemantary","West Germany","7.71","8","2260","5","7","10","10","10","7.61","7.81","0","10","8","8"
"1993","higher education","East Germany","6.36","7","871","3","5","8","9","10","6.2","6.52","0","10","6","7"
"1993","higher education","West Germany","7.57","8","764","5","7","9","10","10","7.43","7.71","0","10","8","8"
"1993","higher vocational","East Germany","6.9","7","226","3","5","8","10","10","6.59","7.21","0","10","7","8"
"1993","higher vocational","West Germany","7.82","8","521","5","7","9","10","10","7.65","7.99","0","10","8","8"
"1993","in school","East Germany","7.06","7","54","4","6","9","10","10","6.42","7.7","1","10","6","8"
"1993","in school","West Germany","8.1","8","121","5","7","10","10","10","7.68","8.52","0","10","8","9"
"1993","inadequately","East Germany","","","","","","","","","","","","","",""
"1993","inadequately","West Germany","6.86","7","587","3","5","9","10","10","6.64","7.08","0","10","6","7"
"1993","middle vocational","East Germany","6.67","7","2137","3","5","8","10","10","6.57","6.77","0","10","7","7"
"1993","middle vocational","West Germany","7.78","8","4528","5","7","9","10","10","7.72","7.84","0","10","8","8"
"1993","vocational + Abi","East Germany","6.76","7","69","4","6","8","9","10","6.23","7.29","0","10","6","8"
"1993","vocational + Abi","West Germany","7.42","8","317","5","6","9","10","10","7.17","7.67","0","10","7","8"
"1994","general elemantary","East Germany","7.16","8","402","4","5","9","10","10","6.92","7.4","0","10","7","8"
"1994","general elemantary","West Germany","7.71","8","2089","5","7","10","10","10","7.61","7.81","0","10","8","8"
"1994","higher education","East Germany","6.63","7","860","3","5","8","10","10","6.47","6.79","0","10","7","7"
"1994","higher education","West Germany","7.69","8","795","5","7","9","10","10","7.55","7.83","0","10","8","8"
"1994","higher vocational","East Germany","7.16","8","235","4","6","8","10","10","6.89","7.43","1","10","7","8"
"1994","higher vocational","West Germany","7.8","8","521","5","7","9","10","10","7.62","7.98","0","10","8","8"
"1994","in school","East Germany","7.3","8","78","3","6","9","10","10","6.76","7.84","0","10","7","8"
"1994","in school","West Germany","7.98","8","148","6","7","9","10","10","7.66","8.3","2","10","8","9"
"1994","inadequately","East Germany","","","","","","","","","","","","","",""
"1994","inadequately","West Germany","6.75","7","539","3","5","9","10","10","6.54","6.96","0","10","7","8"
"1994","middle vocational","East Germany","6.79","7","2086","3","5","8","10","10","6.69","6.89","0","10","7","7"
"1994","middle vocational","West Germany","7.76","8","4485","5","7","9","10","10","7.7","7.82","0","10","8","8"
"1994","vocational + Abi","East Germany","6.76","7","74","4","5","8","10","10","6.24","7.28","0","10","5","7"
"1994","vocational + Abi","West Germany","7.38","8","318","4","6","9","10","10","7.15","7.61","0","10","7","8"
"1995","general elemantary","East Germany","7.27","8","374","4","6","9","10","10","7.04","7.5","0","10","7","8"
"1995","general elemantary","West Germany","7.59","8","2110","5","6","9","10","10","7.49","7.69","0","10","8","8"
"1995","higher education","East Germany","6.63","7","835","3","5","8","9","10","6.48","6.78","0","10","7","7"
"1995","higher education","West Germany","7.72","8","924","5","7","9","10","10","7.59","7.85","0","10","8","8"
"1995","higher vocational","East Germany","7.14","8","232","4","6","9","10","10","6.85","7.43","0","10","7","8"
"1995","higher vocational","West Germany","7.82","8","525","5","7","9","10","10","7.65","7.99","0","10","8","8"
"1995","in school","East Germany","7.42","8","83","4","5","9","10","10","6.9","7.94","0","10","7","8"
"1995","in school","West Germany","7.7","8","182","5","7","9","10","10","7.41","7.99","0","10","8","8"
"1995","inadequately","East Germany","","","","","","","","","","","","","",""
"1995","inadequately","West Germany","6.73","7","516","3","5","8","10","10","6.52","6.94","0","10","7","8"
"1995","middle vocational","East Germany","6.73","7","2036","3","5","8","10","10","6.63","6.83","0","10","7","7"
"1995","middle vocational","West Germany","7.68","8","4668","5","7","9","10","10","7.62","7.74","0","10","8","8"
"1995","vocational + Abi","East Germany","6.56","7","68","3","5","8","9","10","6","7.12","1","10","6","8"
"1995","vocational + Abi","West Germany","7.24","8","409","4","6","9","10","10","7.02","7.46","0","10","7","8"
"1996","general elemantary","East Germany","7.14","8","364","4","5","9","10","10","6.89","7.39","0","10","7","8"
"1996","general elemantary","West Germany","7.57","8","2012","5","7","9","10","10","7.47","7.67","0","10","8","8"
"1996","higher education","East Germany","6.84","7","840","4","5","8","10","10","6.69","6.99","0","10","7","8"
"1996","higher education","West Germany","7.73","8","928","5","7","9","10","10","7.61","7.85","0","10","8","8"
"1996","higher vocational","East Germany","7.04","8","230","4","6","9","10","10","6.75","7.33","0","10","7","8"
"1996","higher vocational","West Germany","7.9","8","535","6","7","9","10","10","7.74","8.06","0","10","8","8"
"1996","in school","East Germany","7.84","8","93","5","7","10","10","10","7.36","8.32","0","10","8","9"
"1996","in school","West Germany","7.6","8","186","5","7","9","10","10","7.28","7.92","0","10","8","8"
"1996","inadequately","East Germany","","","","","","","","","","","","","",""
"1996","inadequately","West Germany","6.9","7.15","480","3","5","9","10","10","6.7","7.1","0","10","7","8"
"1996","middle vocational","East Germany","6.78","7","2026","3","5","8","10","10","6.68","6.88","0","10","7","7"
"1996","middle vocational","West Germany","7.75","8","4598","5","7","9","10","10","7.69","7.81","0","10","8","8"
"1996","vocational + Abi","East Germany","6.78","7","75","3","5","8","10","10","6.28","7.28","1","10","7","8"
"1996","vocational + Abi","West Germany","7.27","8","402","5","6","9","10","10","7.07","7.47","1","10","8","8"
"1997","general elemantary","East Germany","7.14","7","343","4","6","9","10","10","6.91","7.37","0","10","7","8"
"1997","general elemantary","West Germany","7.66","8","1969","5","7","9","10","10","7.56","7.76","0","10","8","8"
"1997","higher education","East Germany","7","7","840","4","6","8","10","10","6.85","7.15","0","10","7","8"
"1997","higher education","West Germany","7.71","8","932","5","7","9","10","10","7.6","7.82","0","10","8","8"
"1997","higher vocational","East Germany","6.98","8","232","3","6","8","9","10","6.7","7.26","0","10","8","8"
"1997","higher vocational","West Germany","7.61","8","529","5","7","9","10","10","7.44","7.78","0","10","8","8"
"1997","in school","East Germany","7.51","8","103","5","6","9","10","10","7.07","7.95","0","10","7","8"
"1997","in school","West Germany","7.28","8","200","4","6","9","10","10","6.93","7.63","0","10","7","8"
"1997","inadequately","East Germany","","","","","","","","","","","","","",""
"1997","inadequately","West Germany","6.61","7","451","4","5","8","10","10","6.41","6.81","0","10","7","7"
"1997","middle vocational","East Germany","6.91","7","1980","4","5","8","10","10","6.81","7.01","0","10","7","8"
"1997","middle vocational","West Germany","7.65","8","4496","5","7","9","10","10","7.59","7.71","0","10","8","8"
"1997","vocational + Abi","East Germany","6.48","7","72","3","5","9","9","10","5.93","7.03","0","10","6","7"
"1997","vocational + Abi","West Germany","7.19","8","383","5","6","9","10","10","6.99","7.39","0","10","8","8"
"1998","general elemantary","East Germany","7.41","8","365","5","7","9","10","10","7.19","7.63","0","10","8","8"
"1998","general elemantary","West Germany","7.61","8","2150","5","6","9","10","10","7.52","7.7","0","10","8","8"
"1998","higher education","East Germany","7.23","8","868","4","6","9","10","10","7.09","7.37","0","10","7","8"
"1998","higher education","West Germany","7.77","8","1104","5","7","9","10","10","7.66","7.88","0","10","8","8"
"1998","higher vocational","East Germany","7.51","8","239","5","6","9","10","10","7.25","7.77","1","10","8","8"
"1998","higher vocational","West Germany","7.68","8","588","5","7","9","10","10","7.52","7.84","0","10","8","8"
"1998","in school","East Germany","6.97","8","101","4","5","9","10","10","6.52","7.42","0","10","7","8"
"1998","in school","West Germany","7.71","8","213","5","7","9","10","10","7.42","8","0","10","8","8"
"1998","inadequately","East Germany","","","","","","","","","","","","","",""
"1998","inadequately","West Germany","6.9","7","430","4","6","9","10","10","6.68","7.12","0","10","7","7"
"1998","middle vocational","East Germany","7.14","8","2091","4","6","9","10","10","7.05","7.23","0","10","7","8"
"1998","middle vocational","West Germany","7.75","8","4926","5","7","9","10","10","7.69","7.81","0","10","8","8"
"1998","vocational + Abi","East Germany","6.74","7","67","3","5","9","10","10","6.19","7.29","1","10","6","8"
"1998","vocational + Abi","West Germany","7.36","8","438","4","6","9","10","10","7.17","7.55","0","10","8","8"
"1999","general elemantary","East Germany","7.52","8","358","5","6","9","10","10","7.32","7.72","1","10","8","8"
"1999","general elemantary","West Germany","7.65","8","2056","5","7","9","10","10","7.56","7.74","0","10","8","8"
"1999","higher education","East Germany","7.46","8","861","5","7","9","10","10","7.33","7.59","0","10","8","8"
"1999","higher education","West Germany","7.82","8","1105","5","7","9","10","10","7.71","7.93","0","10","8","8"
"1999","higher vocational","East Germany","7.6","8","243","5","7","9","10","10","7.35","7.85","0","10","8","8"
"1999","higher vocational","West Germany","7.7","8","577","5","7","9","10","10","7.56","7.84","0","10","8","8"
"1999","in school","East Germany","7.45","8","93","4","6","9","10","10","6.96","7.94","0","10","7","9"
