"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Baden-W?rttemberg","general elemantary","3.3","3","345","2","3","4","4","5","3.21","3.39","1","5","3","3"
"2007","Baden-W?rttemberg","higher education","3.63","4","486","3","3","4","4","5","3.56","3.7","1","5","4","4"
"2007","Baden-W?rttemberg","higher vocational","3.36","4","185","2","3","4","4","5","3.23","3.49","1","5","3","4"
"2007","Baden-W?rttemberg","in school","3.68","4","62","3","3","4","5","5","3.5","3.86","2","5","4","4"
"2007","Baden-W?rttemberg","inadequately","3.11","3","38","2","3","4","4","5","2.76","3.46","1","5","3","4"
"2007","Baden-W?rttemberg","middle vocational","3.47","4","1183","2","3","4","4","5","3.42","3.52","1","5","4","4"
"2007","Baden-W?rttemberg","vocational + Abi","3.83","4","146","3","3","4","5","5","3.69","3.97","1","5","4","4"
"2007","Bavaria","general elemantary","3.19","3","333","2","3","4","4","5","3.09","3.29","1","5","3","3"
"2007","Bavaria","higher education","3.52","4","578","2","3","4","4","5","3.45","3.59","1","5","4","4"
"2007","Bavaria","higher vocational","3.65","4","231","2","3","4","5","5","3.54","3.76","1","5","4","4"
"2007","Bavaria","in school","4.19","4","34","4","4","5","5","5","4","4.38","3","5","4","4"
"2007","Bavaria","inadequately","","","","","","","","","","","","","",""
"2007","Bavaria","middle vocational","3.45","4","1567","2","3","4","4","5","3.41","3.49","1","5","4","4"
"2007","Bavaria","vocational + Abi","3.65","4","153","3","3","4","4","5","3.52","3.78","1","5","4","4"
"2007","Berlin","general elemantary","3.42","4","60","2","3","4","4","5","3.16","3.68","1","5","3","4"
"2007","Berlin","higher education","3.28","3","266","2","3","4","4","5","3.18","3.38","1","5","3","4"
"2007","Berlin","higher vocational","3.56","4","58","3","3","4","4","5","3.31","3.81","1","5","3","4"
"2007","Berlin","in school","","","","","","","","","","","","","",""
"2007","Berlin","inadequately","","","","","","","","","","","","","",""
"2007","Berlin","middle vocational","3.32","3","306","2","3","4","4","5","3.21","3.43","1","5","3","4"
"2007","Berlin","vocational + Abi","3.13","3","36","1","2","4","4","5","2.78","3.48","1","5","3","4"
"2007","Brandenburg","general elemantary","2.87","3","64","2","2","3","4","5","2.66","3.08","1","5","3","3"
"2007","Brandenburg","higher education","3.47","4","249","2","3","4","4","5","3.37","3.57","1","5","3","4"
"2007","Brandenburg","higher vocational","3.25","3","66","3","3","4","4","4","3.09","3.41","2","5","3","4"
"2007","Brandenburg","in school","","","","","","","","","","","","","",""
"2007","Brandenburg","inadequately","","","","","","","","","","","","","",""
"2007","Brandenburg","middle vocational","3.3","3","424","2","3","4","4","5","3.22","3.38","1","5","3","3"
"2007","Brandenburg","vocational + Abi","3.65","4","32","2","3","4","5","5","3.31","3.99","1","5","4","4"
"2007","Bremen","general elemantary","","","","","","","","","","","","","",""
"2007","Bremen","higher education","3.72","4","34","3","3","4","5","5","3.43","4.01","2","5","3","4"
"2007","Bremen","higher vocational","","","","","","","","","","","","","",""
"2007","Bremen","in school","","","","","","","","","","","","","",""
"2007","Bremen","inadequately","","","","","","","","","","","","","",""
"2007","Bremen","middle vocational","3.54","4","72","3","3","4","4","5","3.33","3.75","1","5","4","4"
"2007","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"2007","Hamburg","general elemantary","","","","","","","","","","","","","",""
"2007","Hamburg","higher education","3.43","4","78","2","3","4","4","5","3.24","3.62","1","5","3","4"
"2007","Hamburg","higher vocational","","","","","","","","","","","","","",""
"2007","Hamburg","in school","","","","","","","","","","","","","",""
"2007","Hamburg","inadequately","","","","","","","","","","","","","",""
"2007","Hamburg","middle vocational","3.33","3","129","2","3","4","4","5","3.18","3.48","1","5","3","4"
"2007","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"2007","Hesse","general elemantary","3.16","3","145","2","3","4","4","5","2.99","3.33","1","5","3","4"
"2007","Hesse","higher education","3.55","4","332","2","3","4","5","5","3.46","3.64","1","5","4","4"
"2007","Hesse","higher vocational","3.57","4","85","3","3","4","4","5","3.42","3.72","1","5","3","4"
"2007","Hesse","in school","","","","","","","","","","","","","",""
"2007","Hesse","inadequately","","","","","","","","","","","","","",""
"2007","Hesse","middle vocational","3.45","4","660","2","3","4","4","5","3.38","3.52","1","5","4","4"
"2007","Hesse","vocational + Abi","3.54","4","107","2","3","4","4","5","3.37","3.71","1","5","4","4"
"2007","Lower Saxony","general elemantary","3.43","4","229","2","3","4","5","5","3.31","3.55","1","5","3","4"
"2007","Lower Saxony","higher education","3.64","4","312","3","3","4","5","5","3.55","3.73","1","5","4","4"
"2007","Lower Saxony","higher vocational","3.48","4","116","2","3","4","4","5","3.32","3.64","1","5","3","4"
"2007","Lower Saxony","in school","","","","","","","","","","","","","",""
"2007","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"2007","Lower Saxony","middle vocational","3.52","4","971","2","3","4","4","5","3.47","3.57","1","5","4","4"
"2007","Lower Saxony","vocational + Abi","3.46","4","121","2","3","4","4","5","3.3","3.62","1","5","4","4"
"2007","Mecklenburg-Western Pomerania","general elemantary","3.54","4","33","3","3","4","4","5","3.22","3.86","1","5","3","4"
"2007","Mecklenburg-Western Pomerania","higher education","3.52","4","135","3","3","4","4","5","3.39","3.65","1","5","4","4"
"2007","Mecklenburg-Western Pomerania","higher vocational","3.63","4","43","3","3","4","4","5","3.42","3.84","1","5","3","4"
"2007","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"2007","Mecklenburg-Western Pomerania","middle vocational","3.4","4","261","2","3","4","4","5","3.29","3.51","1","5","3","4"
"2007","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"2007","North Rhine-Westphalia","general elemantary","3.2","3","510","2","3","4","4","5","3.12","3.28","1","5","3","3"
"2007","North Rhine-Westphalia","higher education","3.41","4","844","2","3","4","4","5","3.36","3.46","1","5","4","4"
"2007","North Rhine-Westphalia","higher vocational","3.38","3.22","297","2","3","4","4","5","3.29","3.47","1","5","3","4"
"2007","North Rhine-Westphalia","in school","3.79","4","70","3","3","4","5","5","3.62","3.96","2","5","4","4"
"2007","North Rhine-Westphalia","inadequately","3.17","3","68","2","2","4","4","5","2.94","3.4","1","5","3","3"
"2007","North Rhine-Westphalia","middle vocational","3.44","4","2015","2","3","4","4","5","3.4","3.48","1","5","3","4"
"2007","North Rhine-Westphalia","vocational + Abi","3.51","4","328","2","3","4","5","5","3.41","3.61","1","5","4","4"
"2007","Rhineland-Palatinate,Saarland","general elemantary","3.19","3","178","2","3","4","4","5","3.05","3.33","1","5","3","3"
"2007","Rhineland-Palatinate,Saarland","higher education","3.45","4","183","3","3","4","4","5","3.32","3.58","1","5","3","4"
"2007","Rhineland-Palatinate,Saarland","higher vocational","3.29","3","101","2","3","4","4","5","3.14","3.44","1","5","3","4"
"2007","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","inadequately","","","","","","","","","","","","","",""
"2007","Rhineland-Palatinate,Saarland","middle vocational","3.24","3","611","2","3","4","4","5","3.17","3.31","1","5","3","4"
"2007","Rhineland-Palatinate,Saarland","vocational + Abi","3.25","3","54","2","3","4","4","5","3.01","3.49","1","5","3","4"
"2007","Saxony","general elemantary","3.42","3","94","2","3","4","5","5","3.25","3.59","2","5","3","4"
"2007","Saxony","higher education","3.42","3.22","379","2","3","4","4","5","3.34","3.5","1","5","4","4"
"2007","Saxony","higher vocational","3.47","4","129","2","3","4","4","5","3.33","3.61","1","5","3","4"
"2007","Saxony","in school","","","","","","","","","","","","","",""
"2007","Saxony","inadequately","","","","","","","","","","","","","",""
"2007","Saxony","middle vocational","3.38","3","818","2","3","4","4","5","3.32","3.44","1","5","4","4"
"2007","Saxony","vocational + Abi","3.34","4","55","1","3","4","4","5","3.09","3.59","1","5","3","4"
"2007","Saxony-Anhalt","general elemantary","3.24","3","54","2","3","4","4","5","2.94","3.54","1","5","3","4"
"2007","Saxony-Anhalt","higher education","3.47","3.19","226","2","3","4","5","5","3.37","3.57","1","5","3","4"
"2007","Saxony-Anhalt","higher vocational","3.35","3","83","2","3","4","4","5","3.15","3.55","1","5","3","4"
"2007","Saxony-Anhalt","in school","","","","","","","","","","","","","",""
"2007","Saxony-Anhalt","inadequately","","","","","","","","","","","","","",""
"2007","Saxony-Anhalt","middle vocational","3.29","3","435","2","3","4","4","5","3.2","3.38","1","5","3","4"
"2007","Saxony-Anhalt","vocational + Abi","3.45","3","33","3","3","4","4","5","3.23","3.67","2","5","3","4"
"2007","Schleswig-Holstein","general elemantary","3.38","4","66","2","3","4","4","5","3.15","3.61","1","5","3","4"
"2007","Schleswig-Holstein","higher education","3.67","4","108","3","3","4","5","5","3.51","3.83","1","5","4","4"
"2007","Schleswig-Holstein","higher vocational","3.35","3","49","2","3","4","4","5","3.07","3.63","1","5","3","4"
"2007","Schleswig-Holstein","in school","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","inadequately","","","","","","","","","","","","","",""
"2007","Schleswig-Holstein","middle vocational","3.57","4","334","3","3","4","5","5","3.48","3.66","1","5","3","4"
"2007","Schleswig-Holstein","vocational + Abi","3.42","3.73","35","2","3","4","4","5","3.12","3.72","1","5","3","4"
"2007","Thuringia","general elemantary","3.37","3.07","63","2","3","4","4","5","3.15","3.59","1","5","3","4"
"2007","Thuringia","higher education","3.39","4","184","2","3","4","4","5","3.27","3.51","1","5","3","4"
"2007","Thuringia","higher vocational","3.3","3","60","2","3","4","4","5","3.06","3.54","1","5","3","4"
"2007","Thuringia","in school","","","","","","","","","","","","","",""
"2007","Thuringia","inadequately","","","","","","","","","","","","","",""
"2007","Thuringia","middle vocational","3.29","3","555","2","3","4","4","5","3.22","3.36","1","5","3","3"
"2007","Thuringia","vocational + Abi","","","","","","","","","","","","","",""
"2008","Baden-W?rttemberg","general elemantary","3.38","3","308","2","3","4","4","5","3.28","3.48","1","5","3","4"
"2008","Baden-W?rttemberg","higher education","3.6","4","459","3","3","4","5","5","3.53","3.67","1","5","4","4"
