"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2012","general elemantary","Rural Area","3.36","3","735","2","3","4","4","5","3.29","3.43","1","5","3","4"
"2012","general elemantary","Urban Area","3.4","3","1380","2","3","4","4","5","3.35","3.45","1","5","3","4"
"2012","higher education","Rural Area","3.56","4","1360","3","3","4","4","5","3.52","3.6","1","5","4","4"
"2012","higher education","Urban Area","3.61","4","3291","3","3","4","4","5","3.58","3.64","1","5","4","4"
"2012","higher vocational","Rural Area","3.51","4","580","2","3","4","4","5","3.44","3.58","1","5","4","4"
"2012","higher vocational","Urban Area","3.53","4","863","2","3","4","4","5","3.48","3.58","1","5","4","4"
"2012","in school","Rural Area","3.9","4","76","3","3","4","5","5","3.74","4.06","2","5","4","4"
"2012","in school","Urban Area","3.93","4","207","3","4","4","5","5","3.83","4.03","1","5","4","4"
"2012","inadequately","Rural Area","3.16","3","69","2","2","4","5","5","2.88","3.44","1","5","3","4"
"2012","inadequately","Urban Area","3.26","3","162","2","3","4","5","5","3.11","3.41","1","5","3","4"
"2012","middle vocational","Rural Area","3.52","4","4038","2","3","4","4","5","3.49","3.55","1","5","4","4"
"2012","middle vocational","Urban Area","3.48","4","6264","2","3","4","4","5","3.46","3.5","1","5","4","4"
"2012","vocational + Abi","Rural Area","3.55","4","333","3","3","4","4","5","3.47","3.63","1","5","4","4"
"2012","vocational + Abi","Urban Area","3.6","4","876","3","3","4","5","5","3.54","3.66","1","5","4","4"
"2013","general elemantary","Rural Area","3.38","3","915","2","3","4","4","5","3.32","3.44","1","5","4","4"
"2013","general elemantary","Urban Area","3.37","3","1699","2","3","4","4","5","3.33","3.41","1","5","3","4"
"2013","higher education","Rural Area","3.52","4","1635","3","3","4","4","5","3.48","3.56","1","5","4","4"
"2013","higher education","Urban Area","3.6","4","4218","3","3","4","4","5","3.58","3.62","1","5","4","4"
"2013","higher vocational","Rural Area","3.54","4","674","3","3","4","4","5","3.48","3.6","1","5","4","4"
"2013","higher vocational","Urban Area","3.54","4","1007","2","3","4","4","5","3.49","3.59","1","5","4","4"
"2013","in school","Rural Area","3.75","4","140","3","3","4","5","5","3.62","3.88","1","5","4","4"
"2013","in school","Urban Area","3.79","4","318","2","3","4","5","5","3.7","3.88","1","5","4","4"
"2013","inadequately","Rural Area","3.51","4","118","2","3","4","5","5","3.32","3.7","1","5","3","4"
"2013","inadequately","Urban Area","3.22","3","215","2","3","4","4","5","3.09","3.35","1","5","3","4"
"2013","middle vocational","Rural Area","3.5","4","5091","2","3","4","4","5","3.48","3.52","1","5","4","4"
"2013","middle vocational","Urban Area","3.48","4","7426","2","3","4","4","5","3.46","3.5","1","5","4","4"
"2013","vocational + Abi","Rural Area","3.59","4","491","3","3","4","4","5","3.52","3.66","1","5","4","4"
"2013","vocational + Abi","Urban Area","3.54","4","1297","2","3","4","4","5","3.5","3.58","1","5","4","4"
"2014","general elemantary","Rural Area","3.43","3","1023","2","3","4","5","5","3.37","3.49","1","5","4","4"
"2014","general elemantary","Urban Area","3.46","4","2091","2","3","4","4","5","3.42","3.5","1","5","4","4"
"2014","higher education","Rural Area","3.58","4","1690","3","3","4","4","5","3.54","3.62","1","5","4","4"
"2014","higher education","Urban Area","3.66","4","4541","3","3","4","5","5","3.64","3.68","1","5","4","4"
"2014","higher vocational","Rural Area","3.54","4","633","2","3","4","4","5","3.48","3.6","1","5","4","4"
"2014","higher vocational","Urban Area","3.58","4","959","3","3","4","4","5","3.53","3.63","1","5","4","4"
"2014","in school","Rural Area","3.95","4","150","3","4","4","5","5","3.83","4.07","1","5","4","4"
"2014","in school","Urban Area","3.8","4","299","3","3","4","5","5","3.71","3.89","1","5","4","4"
"2014","inadequately","Rural Area","3.29","3","143","2","3","4","5","5","3.12","3.46","1","5","3","4"
"2014","inadequately","Urban Area","3.2","3","361","2","3","4","4","5","3.09","3.31","1","5","3","4"
"2014","middle vocational","Rural Area","3.54","4","4876","3","3","4","4","5","3.52","3.56","1","5","4","4"
"2014","middle vocational","Urban Area","3.54","4","7692","2","3","4","4","5","3.52","3.56","1","5","4","4"
"2014","vocational + Abi","Rural Area","3.75","4","555","3","3","4","5","5","3.68","3.82","1","5","4","4"
"2014","vocational + Abi","Urban Area","3.61","4","1496","3","3","4","4","5","3.57","3.65","1","5","4","4"
"2015","general elemantary","Rural Area","3.38","3","896","2","3","4","4","5","3.32","3.44","1","5","3","4"
"2015","general elemantary","Urban Area","3.47","4","1779","2","3","4","4","5","3.43","3.51","1","5","4","4"
"2015","higher education","Rural Area","3.61","4","1631","3","3","4","4","5","3.57","3.65","1","5","4","4"
"2015","higher education","Urban Area","3.65","4","4252","3","3","4","5","5","3.63","3.67","1","5","4","4"
"2015","higher vocational","Rural Area","3.47","4","601","2","3","4","4","5","3.41","3.53","1","5","4","4"
"2015","higher vocational","Urban Area","3.54","4","926","3","3","4","4","5","3.49","3.59","1","5","4","4"
"2015","in school","Rural Area","4.01","4","119","3","4","4","5","5","3.88","4.14","2","5","4","4"
"2015","in school","Urban Area","3.89","4","233","3","4","4","5","5","3.8","3.98","2","5","4","4"
"2015","inadequately","Rural Area","3.85","4","129","3","3","4","5","5","3.7","4","1","5","4","4"
"2015","inadequately","Urban Area","3.13","3","282","2","3","4","4","5","3.01","3.25","1","5","3","4"
"2015","middle vocational","Rural Area","3.5","4","4595","2","3","4","4","5","3.48","3.52","1","5","4","4"
"2015","middle vocational","Urban Area","3.51","4","7089","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2015","vocational + Abi","Rural Area","3.64","4","527","3","3","4","4","5","3.57","3.71","1","5","4","4"
"2015","vocational + Abi","Urban Area","3.59","4","1430","3","3","4","5","5","3.55","3.63","1","5","4","4"
"2016","general elemantary","Rural Area","3.4","4","883","2","3","4","4","5","3.34","3.46","1","5","4","4"
"2016","general elemantary","Urban Area","3.46","4","1692","2","3","4","4","5","3.42","3.5","1","5","4","4"
"2016","higher education","Rural Area","3.53","4","1632","2","3","4","4","5","3.49","3.57","1","5","4","4"
"2016","higher education","Urban Area","3.64","4","4259","3","3","4","5","5","3.62","3.66","1","5","4","4"
"2016","higher vocational","Rural Area","3.48","4","563","2","3","4","4","5","3.42","3.54","1","5","4","4"
"2016","higher vocational","Urban Area","3.48","4","847","2","3","4","4","5","3.43","3.53","1","5","4","4"
"2016","in school","Rural Area","3.61","4","89","2","3","4","4","5","3.44","3.78","1","5","4","4"
"2016","in school","Urban Area","3.85","4","244","3","4","4","5","5","3.75","3.95","1","5","4","4"
"2016","inadequately","Rural Area","3.6","4","120","2","3","4","5","5","3.43","3.77","1","5","3","4"
"2016","inadequately","Urban Area","3.29","3","281","2","3","4","4","5","3.18","3.4","1","5","3","4"
"2016","middle vocational","Rural Area","3.55","4","4339","3","3","4","4","5","3.52","3.58","1","5","4","4"
"2016","middle vocational","Urban Area","3.53","4","6676","2","3","4","4","5","3.51","3.55","1","5","4","4"
"2016","vocational + Abi","Rural Area","3.68","4","534","3","3","4","5","5","3.61","3.75","1","5","4","4"
"2016","vocational + Abi","Urban Area","3.63","4","1488","3","3","4","5","5","3.59","3.67","1","5","4","4"
"2017","general elemantary","Rural Area","3.42","4","1009","2","3","4","4","5","3.36","3.48","1","5","4","4"
"2017","general elemantary","Urban Area","3.51","4","1734","2","3","4","5","5","3.47","3.55","1","5","4","4"
"2017","higher education","Rural Area","3.66","4","1831","3","3","4","4","5","3.63","3.69","1","5","4","4"
"2017","higher education","Urban Area","3.7","4","4697","3","3","4","5","5","3.68","3.72","1","5","4","4"
"2017","higher vocational","Rural Area","3.6","4","640","3","3","4","4","5","3.54","3.66","1","5","4","4"
"2017","higher vocational","Urban Area","3.55","4","901","3","3","4","5","5","3.5","3.6","1","5","4","4"
"2017","in school","Rural Area","3.95","4","118","3","4","4","5","5","3.82","4.08","2","5","4","4"
"2017","in school","Urban Area","3.91","4","282","3","4","4","5","5","3.83","3.99","2","5","4","4"
"2017","inadequately","Rural Area","3.66","4","129","2","3","4","5","5","3.5","3.82","1","5","4","4"
"2017","inadequately","Urban Area","3.28","3","317","2","3","4","4","5","3.17","3.39","1","5","3","4"
"2017","middle vocational","Rural Area","3.55","4","4854","3","3","4","4","5","3.53","3.57","1","5","4","4"
"2017","middle vocational","Urban Area","3.56","4","7209","2","3","4","4","5","3.54","3.58","1","5","4","4"
"2017","vocational + Abi","Rural Area","3.72","4","615","3","3","4","5","5","3.66","3.78","1","5","4","4"
"2017","vocational + Abi","Urban Area","3.63","4","1596","3","3","4","4","5","3.59","3.67","1","5","4","4"
"2018","general elemantary","Rural Area","3.42","3","973","2","3","4","4","5","3.36","3.48","1","5","4","4"
"2018","general elemantary","Urban Area","3.48","4","1691","2","3","4","4","5","3.44","3.52","1","5","4","4"
"2018","higher education","Rural Area","3.64","4","1758","3","3","4","4","5","3.6","3.68","1","5","4","4"
"2018","higher education","Urban Area","3.69","4","4558","3","3","4","5","5","3.67","3.71","1","5","4","4"
"2018","higher vocational","Rural Area","3.52","4","610","3","3","4","4","5","3.46","3.58","1","5","4","4"
"2018","higher vocational","Urban Area","3.51","4","839","2","3","4","4","5","3.46","3.56","1","5","4","4"
"2018","in school","Rural Area","3.97","4","86","3","4","4","5","5","3.83","4.11","2","5","4","4"
"2018","in school","Urban Area","3.97","4","252","3","4","4","5","5","3.88","4.06","2","5","4","4"
"2018","inadequately","Rural Area","3.55","4","133","2","3","4","5","5","3.4","3.7","1","5","3","4"
"2018","inadequately","Urban Area","3.29","3","342","2","3","4","5","5","3.17","3.41","1","5","3","4"
"2018","middle vocational","Rural Area","3.55","4","4584","3","3","4","4","5","3.53","3.57","1","5","4","4"
"2018","middle vocational","Urban Area","3.56","4","6896","2","3","4","4","5","3.54","3.58","1","5","4","4"
"2018","vocational + Abi","Rural Area","3.71","4","608","3","3","4","5","5","3.65","3.77","1","5","4","4"
"2018","vocational + Abi","Urban Area","3.61","4","1506","3","3","4","4","5","3.57","3.65","1","5","4","4"
"2019","general elemantary","Rural Area","3.45","4","906","2","3","4","5","5","3.39","3.51","1","5","4","4"
"2019","general elemantary","Urban Area","3.49","4","1414","2","3","4","4","5","3.44","3.54","1","5","4","4"
"2019","higher education","Rural Area","3.62","4","1906","3","3","4","4","5","3.58","3.66","1","5","4","4"
"2019","higher education","Urban Area","3.7","4","4488","3","3","4","5","5","3.68","3.72","1","5","4","4"
"2019","higher vocational","Rural Area","3.59","4","691","3","3","4","5","5","3.53","3.65","1","5","4","4"
"2019","higher vocational","Urban Area","3.59","4","911","3","3","4","4","5","3.54","3.64","1","5","4","4"
"2019","in school","Rural Area","4.19","4","85","4","4","5","5","5","4.03","4.35","1","5","4","4"
"2019","in school","Urban Area","4.05","4","236","3","4","4","5","5","3.96","4.14","1","5","4","4"
"2019","inadequately","Rural Area","3.48","4","110","2","3","4","5","5","3.29","3.67","1","5","4","4"
"2019","inadequately","Urban Area","3.18","3","263","2","3","4","4","5","3.05","3.31","1","5","3","4"
"2019","middle vocational","Rural Area","3.55","4","4323","3","3","4","4","5","3.53","3.57","1","5","4","4"
"2019","middle vocational","Urban Area","3.55","4","6238","2","3","4","4","5","3.53","3.57","1","5","4","4"
"2019","vocational + Abi","Rural Area","3.73","4","598","3","3","4","5","5","3.67","3.79","1","5","4","4"
"2019","vocational + Abi","Urban Area","3.59","4","1443","3","3","4","4","5","3.55","3.63","1","5","4","4"
