"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","college entrance qualification","3.55","4","5440","3","3","4","4","5","3.53","3.57","1","5","4","4"
"2007","lower secondary degree","3.31","3","6937","2","3","4","4","5","3.29","3.33","1","5","3","3"
"2007","no degree/no degree yet","3.42","3","560","2","3","4","4","5","3.35","3.49","1","5","4","4"
"2007","Other degree","3.25","3","1071","2","3","4","4","5","3.2","3.3","1","5","3","3"
"2007","secondary school degree","3.5","4","6057","2","3","4","4","5","3.48","3.52","1","5","4","4"
"2008","college entrance qualification","3.53","4","5139","3","3","4","4","5","3.51","3.55","1","5","4","4"
"2008","lower secondary degree","3.31","3","6469","2","3","4","4","5","3.29","3.33","1","5","3","3"
"2008","no degree/no degree yet","3.53","4","547","3","3","4","5","5","3.46","3.6","1","5","4","4"
"2008","Other degree","3.29","3","947","2","3","4","4","5","3.23","3.35","1","5","3","3"
"2008","secondary school degree","3.47","4","5750","2","3","4","4","5","3.45","3.49","1","5","4","4"
"2009","college entrance qualification","3.57","4","4893","2","3","4","4","5","3.55","3.59","1","5","4","4"
"2009","lower secondary degree","3.25","3","5924","2","3","4","4","5","3.23","3.27","1","5","3","3"
"2009","no degree/no degree yet","3.48","4","488","2","3","4","5","5","3.4","3.56","1","5","4","4"
"2009","Other degree","3.27","3","808","2","3","4","4","5","3.2","3.34","1","5","3","3"
"2009","secondary school degree","3.42","4","5409","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2010","college entrance qualification","3.53","4","4666","3","3","4","4","5","3.51","3.55","1","5","4","4"
"2010","lower secondary degree","3.3","3","5363","2","3","4","4","5","3.28","3.32","1","5","3","3"
"2010","no degree/no degree yet","3.5","4","417","2","3","4","5","5","3.41","3.59","1","5","4","4"
"2010","Other degree","3.32","3","721","2","3","4","4","5","3.25","3.39","1","5","3","3"
"2010","secondary school degree","3.47","4","5046","2","3","4","4","5","3.45","3.49","1","5","4","4"
"2011","college entrance qualification","3.6","4","5657","3","3","4","4","5","3.58","3.62","1","5","4","4"
"2011","lower secondary degree","3.34","3","6675","2","3","4","4","5","3.32","3.36","1","5","3","3"
"2011","no degree/no degree yet","3.52","4","565","2","3","4","5","5","3.44","3.6","1","5","4","4"
"2011","Other degree","3.38","3","1138","2","3","4","4","5","3.33","3.43","1","5","3","4"
"2011","secondary school degree","3.47","4","6161","2","3","4","4","5","3.45","3.49","1","5","4","4"
"2012","college entrance qualification","3.64","4","5678","3","3","4","5","5","3.62","3.66","1","5","4","4"
"2012","lower secondary degree","3.41","4","6509","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2012","no degree/no degree yet","3.54","4","551","2","3","4","5","5","3.46","3.62","1","5","4","4"
"2012","Other degree","3.43","4","1175","2","3","4","4","5","3.38","3.48","1","5","3","4"
"2012","secondary school degree","3.53","4","6070","2","3","4","4","5","3.51","3.55","1","5","4","4"
"2013","college entrance qualification","3.63","4","7443","3","3","4","4","5","3.61","3.65","1","5","4","4"
"2013","lower secondary degree","3.39","3","7155","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2013","no degree/no degree yet","3.52","4","833","2","3","4","5","5","3.46","3.58","1","5","4","4"
"2013","Other degree","3.37","3","1621","2","3","4","4","5","3.33","3.41","1","5","4","4"
"2013","secondary school degree","3.54","4","7925","2","3","4","4","5","3.52","3.56","1","5","4","4"
"2014","college entrance qualification","3.69","4","7440","3","3","4","5","5","3.67","3.71","1","5","4","4"
"2014","lower secondary degree","3.43","4","6905","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2014","no degree/no degree yet","3.46","4","1008","2","3","4","5","5","3.4","3.52","1","5","4","4"
"2014","Other degree","3.52","4","3296","2","3","4","5","5","3.49","3.55","1","5","4","4"
"2014","secondary school degree","3.59","4","7551","3","3","4","4","5","3.57","3.61","1","5","4","4"
"2015","college entrance qualification","3.67","4","7114","3","3","4","5","5","3.65","3.69","1","5","4","4"
"2015","lower secondary degree","3.4","3","6325","2","3","4","4","5","3.38","3.42","1","5","4","4"
"2015","no degree/no degree yet","3.54","4","823","2","3","4","5","5","3.48","3.6","1","5","4","4"
"2015","Other degree","3.46","4","2776","2","3","4","5","5","3.43","3.49","1","5","4","4"
"2015","secondary school degree","3.56","4","7132","3","3","4","4","5","3.54","3.58","1","5","4","4"
"2016","college entrance qualification","3.66","4","6791","3","3","4","5","5","3.64","3.68","1","5","4","4"
"2016","lower secondary degree","3.43","4","5848","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2016","no degree/no degree yet","3.51","4","815","2","3","4","5","5","3.45","3.57","1","5","4","4"
"2016","Other degree","3.51","4","3243","2","3","4","5","5","3.48","3.54","1","5","4","4"
"2016","secondary school degree","3.56","4","6630","2","3","4","4","5","3.54","3.58","1","5","4","4"
"2017","college entrance qualification","3.71","4","7913","3","3","4","5","5","3.69","3.73","1","5","4","4"
"2017","lower secondary degree","3.45","4","6074","2","3","4","4","5","3.43","3.47","1","5","4","4"
"2017","no degree/no degree yet","3.6","4","920","2","3","4","5","5","3.54","3.66","1","5","4","4"
"2017","Other degree","3.57","4","3093","3","3","4","5","5","3.54","3.6","1","5","4","4"
"2017","secondary school degree","3.6","4","7579","3","3","4","4","5","3.58","3.62","1","5","4","4"
"2018","college entrance qualification","3.69","4","7664","3","3","4","5","5","3.67","3.71","1","5","4","4"
"2018","lower secondary degree","3.43","4","5714","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2018","no degree/no degree yet","3.56","4","879","2","3","4","5","5","3.5","3.62","1","5","4","4"
"2018","Other degree","3.53","4","2929","2","3","4","5","5","3.5","3.56","1","5","4","4"
"2018","secondary school degree","3.6","4","7239","3","3","4","4","5","3.58","3.62","1","5","4","4"
"2019","college entrance qualification","3.7","4","8557","3","3","4","5","5","3.68","3.72","1","5","4","4"
