"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Rural Area","East Germany","3.37","3","3286","2","3","4","4","5","3.34","3.4","1","5","3","4"
"2007","Rural Area","West Germany","3.47","4","3671","2","3","4","4","5","3.44","3.5","1","5","4","4"
"2007","Urban Area","East Germany","3.37","3.89","1738","2","3","4","4","5","3.33","3.41","1","5","4","4"
"2007","Urban Area","West Germany","3.43","4","11859","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2008","Rural Area","East Germany","3.36","3","3108","2","3","4","4","5","3.33","3.39","1","5","3","4"
"2008","Rural Area","West Germany","3.47","4","3440","2","3","4","4","5","3.44","3.5","1","5","4","4"
"2008","Urban Area","East Germany","3.41","4","1676","2","3","4","4","5","3.37","3.45","1","5","4","4"
"2008","Urban Area","West Germany","3.41","4","11130","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2009","Rural Area","East Germany","3.36","3","2955","2","3","4","4","5","3.33","3.39","1","5","3","4"
"2009","Rural Area","West Germany","3.44","4","3271","2","3","4","4","5","3.41","3.47","1","5","4","4"
"2009","Urban Area","East Germany","3.4","4","1587","2","3","4","4","5","3.36","3.44","1","5","3","4"
"2009","Urban Area","West Germany","3.39","3","10216","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2010","Rural Area","East Germany","3.4","3","2680","2","3","4","4","5","3.37","3.43","1","5","4","4"
"2010","Rural Area","West Germany","3.48","4","2982","2","3","4","4","5","3.45","3.51","1","5","4","4"
"2010","Urban Area","East Germany","3.44","4","1451","2","3","4","4","5","3.4","3.48","1","5","4","4"
"2010","Urban Area","West Germany","3.4","3","9576","2","3","4","4","5","3.38","3.42","1","5","4","4"
"2011","Rural Area","East Germany","3.35","3","3161","2","3","4","4","5","3.32","3.38","1","5","4","4"
"2011","Rural Area","West Germany","3.51","4","4066","2","3","4","4","5","3.48","3.54","1","5","4","4"
"2011","Urban Area","East Germany","3.44","4","1749","2","3","4","5","5","3.4","3.48","1","5","4","4"
"2011","Urban Area","West Germany","3.46","4","11770","2","3","4","4","5","3.44","3.48","1","5","4","4"
"2012","Rural Area","East Germany","3.43","4","3156","2","3","4","4","5","3.4","3.46","1","5","4","4"
"2012","Rural Area","West Germany","3.55","4","4128","2","3","4","4","5","3.52","3.58","1","5","4","4"
"2012","Urban Area","East Germany","3.49","4","1706","2","3","4","4","5","3.45","3.53","1","5","4","4"
"2012","Urban Area","West Germany","3.52","4","11532","2","3","4","4","5","3.5","3.54","1","5","4","4"
"2013","Rural Area","East Germany","3.43","4","3688","2","3","4","4","5","3.4","3.46","1","5","4","4"
"2013","Rural Area","West Germany","3.55","4","5526","3","3","4","4","5","3.53","3.57","1","5","4","4"
"2013","Urban Area","East Germany","3.47","4","2066","2","3","4","4","5","3.43","3.51","1","5","4","4"
"2013","Urban Area","West Germany","3.51","4","14434","2","3","4","4","5","3.5","3.52","1","5","4","4"
"2014","Rural Area","East Germany","3.51","4","3573","3","3","4","4","5","3.48","3.54","1","5","4","4"
"2014","Rural Area","West Germany","3.57","4","5718","2","3","4","5","5","3.55","3.59","1","5","4","4"
"2014","Urban Area","East Germany","3.51","4","2034","2","3","4","4","5","3.47","3.55","1","5","4","4"
"2014","Urban Area","West Germany","3.57","4","15810","2","3","4","5","5","3.56","3.58","1","5","4","4"
"2015","Rural Area","East Germany","3.44","4","3346","2","3","4","4","5","3.41","3.47","1","5","4","4"
"2015","Rural Area","West Germany","3.57","4","5368","3","3","4","5","5","3.55","3.59","1","5","4","4"
"2015","Urban Area","East Germany","3.5","4","1932","2","3","4","4","5","3.46","3.54","1","5","4","4"
"2015","Urban Area","West Germany","3.56","4","14464","2","3","4","5","5","3.55","3.57","1","5","4","4"
"2016","Rural Area","East Germany","3.44","4","3208","2","3","4","4","5","3.41","3.47","1","5","4","4"
"2016","Rural Area","West Germany","3.59","4","5153","3","3","4","4","5","3.57","3.61","1","5","4","4"
"2016","Urban Area","East Germany","3.56","4","1850","2","3","4","5","5","3.52","3.6","1","5","4","4"
"2016","Urban Area","West Germany","3.56","4","14037","2","3","4","4","5","3.55","3.57","1","5","4","4"
"2017","Rural Area","East Germany","3.49","4","3670","2","3","4","4","5","3.46","3.52","1","5","4","4"
"2017","Rural Area","West Germany","3.63","4","5735","3","3","4","4","5","3.61","3.65","1","5","4","4"
"2017","Urban Area","East Germany","3.59","4","1955","2","3","4","5","5","3.55","3.63","1","5","4","4"
"2017","Urban Area","West Germany","3.6","4","15192","3","3","4","5","5","3.59","3.61","1","5","4","4"
"2018","Rural Area","East Germany","3.48","4","3575","2","3","4","4","5","3.45","3.51","1","5","4","4"
"2018","Rural Area","West Germany","3.61","4","5450","3","3","4","4","5","3.59","3.63","1","5","4","4"
"2018","Urban Area","East Germany","3.6","4","1936","3","3","4","5","5","3.56","3.64","1","5","4","4"
"2018","Urban Area","West Germany","3.59","4","14719","3","3","4","4","5","3.58","3.6","1","5","4","4"
"2019","Rural Area","East Germany","3.48","4","3588","2","3","4","4","5","3.45","3.51","1","5","4","4"
"2019","Rural Area","West Germany","3.62","4","5273","3","3","4","5","5","3.6","3.64","1","5","4","4"
"2019","Urban Area","East Germany","3.58","4","1530","2","3","4","5","5","3.54","3.62","1","5","4","4"
"2019","Urban Area","West Germany","3.59","4","13923","3","3","4","4","5","3.58","3.6","1","5","4","4"
