"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","college entrance qualification","Female","3.61","4","2617","3","3","4","5","5","3.58","3.64","1","5","4","4"
"2007","college entrance qualification","Male","3.51","4","2823","2","3","4","4","5","3.48","3.54","1","5","4","4"
"2007","lower secondary degree","Female","3.29","3","3535","2","3","4","4","5","3.26","3.32","1","5","3","3"
"2007","lower secondary degree","Male","3.33","3","3402","2","3","4","4","5","3.3","3.36","1","5","3","3"
"2007","no degree/no degree yet","Female","3.36","3","314","2","3","4","4","5","3.26","3.46","1","5","4","4"
"2007","no degree/no degree yet","Male","3.49","4","246","2","3","4","4","5","3.38","3.6","1","5","4","4"
"2007","Other degree","Female","3.24","3","572","2","3","4","4","5","3.16","3.32","1","5","3","3"
"2007","Other degree","Male","3.26","3","499","2","3","4","4","5","3.18","3.34","1","5","3","3"
"2007","secondary school degree","Female","3.53","4","3487","2","3","4","5","5","3.5","3.56","1","5","4","4"
"2007","secondary school degree","Male","3.46","4","2570","2","3","4","4","5","3.43","3.49","1","5","4","4"
"2008","college entrance qualification","Female","3.57","4","2480","3","3","4","4","5","3.54","3.6","1","5","4","4"
"2008","college entrance qualification","Male","3.49","4","2659","3","3","4","4","5","3.46","3.52","1","5","4","4"
"2008","lower secondary degree","Female","3.3","3","3304","2","3","4","4","5","3.27","3.33","1","5","3","3"
"2008","lower secondary degree","Male","3.33","3","3165","2","3","4","4","5","3.3","3.36","1","5","3","4"
"2008","no degree/no degree yet","Female","3.42","3","294","2","3","4","4","5","3.31","3.53","1","5","4","4"
"2008","no degree/no degree yet","Male","3.65","4","253","3","3","4","5","5","3.55","3.75","1","5","4","4"
"2008","Other degree","Female","3.3","3","508","2","3","4","4","5","3.21","3.39","1","5","3","4"
"2008","Other degree","Male","3.28","3","439","2","3","4","4","5","3.2","3.36","1","5","3","4"
"2008","secondary school degree","Female","3.48","4","3300","2","3","4","4","5","3.45","3.51","1","5","4","4"
"2008","secondary school degree","Male","3.44","4","2450","2","3","4","4","5","3.41","3.47","1","5","4","4"
"2009","college entrance qualification","Female","3.63","4","2372","3","3","4","5","5","3.6","3.66","1","5","4","4"
"2009","college entrance qualification","Male","3.52","4","2521","2","3","4","4","5","3.49","3.55","1","5","4","4"
"2009","lower secondary degree","Female","3.23","3","3014","2","3","4","4","5","3.2","3.26","1","5","3","3"
"2009","lower secondary degree","Male","3.28","3","2910","2","3","4","4","5","3.25","3.31","1","5","3","3"
"2009","no degree/no degree yet","Female","3.44","4","239","2","3","4","4","5","3.33","3.55","1","5","4","4"
"2009","no degree/no degree yet","Male","3.53","4","249","2","3","4","5","5","3.42","3.64","1","5","4","4"
"2009","Other degree","Female","3.36","3","436","2","3","4","4","5","3.27","3.45","1","5","3","4"
