"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Female","3.43","4","10768","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2007","Male","3.41","4","9786","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2008","Female","3.42","4","10138","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2008","Male","3.41","4","9216","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2009","Female","3.4","4","9421","2","3","4","4","5","3.38","3.42","1","5","4","4"
"2009","Male","3.39","4","8608","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2010","Female","3.43","4","8742","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2010","Male","3.41","4","7947","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2011","Female","3.47","4","10955","2","3","4","4","5","3.45","3.49","1","5","4","4"
"2011","Male","3.44","4","9791","2","3","4","4","5","3.42","3.46","1","5","4","4"
"2012","Female","3.52","4","10856","2","3","4","5","5","3.5","3.54","1","5","4","4"
"2012","Male","3.51","4","9666","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2013","Female","3.5","4","14094","2","3","4","4","5","3.49","3.51","1","5","4","4"
"2013","Male","3.51","4","11620","2","3","4","4","5","3.5","3.52","1","5","4","4"
"2014","Female","3.56","4","14684","2","3","4","5","5","3.55","3.57","1","5","4","4"
"2014","Male","3.56","4","12451","3","3","4","4","5","3.55","3.57","1","5","4","4"
"2015","Female","3.54","4","13618","2","3","4","5","5","3.53","3.55","1","5","4","4"
"2015","Male","3.55","4","11492","3","3","4","4","5","3.54","3.56","1","5","4","4"
"2016","Female","3.57","4","13155","2","3","4","5","5","3.56","3.58","1","5","4","4"
"2016","Male","3.54","4","11093","2","3","4","4","5","3.52","3.56","1","5","4","4"
"2017","Female","3.6","4","14285","2","3","4","5","5","3.59","3.61","1","5","4","4"
"2017","Male","3.59","4","12267","3","3","4","4","5","3.58","3.6","1","5","4","4"
"2018","Female","3.59","4","13864","2","3","4","5","5","3.58","3.6","1","5","4","4"
"2018","Male","3.58","4","11816","3","3","4","4","5","3.57","3.59","1","5","4","4"
"2019","Female","3.6","4","13493","3","3","4","5","5","3.59","3.61","1","5","4","4"
"2019","Male","3.58","4","12334","3","3","4","4","5","3.57","3.59","1","5","4","4"
