"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","(0) in school","3.75","4","341","3","3","4","5","5","3.67","3.83","2","5","4","4"
"2007","(1a) inadequately completed","3.11","3","216","2","3","4","4","5","2.98","3.24","1","5","3","3"
"2007","(1b) general elementary school","3.16","3","1734","2","3","4","4","5","3.12","3.2","1","5","3","3"
"2007","(1c) basic vocational qualification","3.34","3","5629","2","3","4","4","5","3.32","3.36","1","5","3","3"
"2007","(2a) intermediate vocational","3.49","4","4880","2","3","4","4","5","3.47","3.51","1","5","4","4"
"2007","(2b) intermediate general qualification","3.67","4","524","3","3","4","5","5","3.6","3.74","1","5","4","4"
"2007","(2c_gen) general maturity certificate","3.65","4","812","3","3","4","5","5","3.6","3.7","1","5","4","4"
"2007","(2c_voc) vocational maturity certificate","3.51","4","1559","2","3","4","4","5","3.47","3.55","1","5","4","4"
"2007","(3a) lower tertiary education","3.5","4","1710","2","3","4","4","5","3.46","3.54","1","5","4","4"
"2007","(3b) higher tertiary education","3.49","4","2684","2","3","4","4","5","3.46","3.52","1","5","4","4"
"2008","(0) in school","3.81","4","355","3","3","4","5","5","3.73","3.89","1","5","4","4"
"2008","(1a) inadequately completed","3.22","3","188","2","3","4","4","5","3.08","3.36","1","5","3","3"
"2008","(1b) general elementary school","3.22","3","1582","2","3","4","4","5","3.17","3.27","1","5","3","3"
"2008","(1c) basic vocational qualification","3.34","3","5249","2","3","4","4","5","3.32","3.36","1","5","3","3"
"2008","(2a) intermediate vocational","3.45","4","4639","2","3","4","4","5","3.43","3.47","1","5","4","4"
"2008","(2b) intermediate general qualification","3.65","4","482","3","3","4","5","5","3.58","3.72","1","5","4","4"
"2008","(2c_gen) general maturity certificate","3.53","4","737","2","3","4","5","5","3.47","3.59","1","5","4","4"
"2008","(2c_voc) vocational maturity certificate","3.53","4","1447","2","3","4","4","5","3.49","3.57","1","5","4","4"
"2008","(3a) lower tertiary education","3.43","4","1647","2","3","4","4","5","3.39","3.47","1","5","4","4"
"2008","(3b) higher tertiary education","3.51","4","2552","3","3","4","4","5","3.48","3.54","1","5","4","4"
"2009","(0) in school","3.88","4","312","3","4","4","5","5","3.8","3.96","1","5","4","4"
"2009","(1a) inadequately completed","3.01","3","173","2","2","4","4","5","2.87","3.15","1","5","3","3"
"2009","(1b) general elementary school","3.14","3","1398","2","3","4","4","5","3.09","3.19","1","5","3","3"
"2009","(1c) basic vocational qualification","3.28","3","4813","2","3","4","4","5","3.25","3.31","1","5","3","3"
"2009","(2a) intermediate vocational","3.42","4","4370","2","3","4","4","5","3.39","3.45","1","5","4","4"
"2009","(2b) intermediate general qualification","3.52","4","434","2","3","4","5","5","3.44","3.6","1","5","4","4"
"2009","(2c_gen) general maturity certificate","3.72","4","696","3","3","4","5","5","3.66","3.78","1","5","4","4"
"2009","(2c_voc) vocational maturity certificate","3.49","4","1324","2","3","4","4","5","3.44","3.54","1","5","4","4"
"2009","(3a) lower tertiary education","3.49","4","1582","2","3","4","4","5","3.45","3.53","1","5","4","4"
"2009","(3b) higher tertiary education","3.51","4","2454","2","3","4","4","5","3.48","3.54","1","5","4","4"
"2010","(0) in school","3.84","4","270","3","3","4","5","5","3.75","3.93","1","5","4","4"
"2010","(1a) inadequately completed","3.1","3","145","2","3","4","4","5","2.93","3.27","1","5","3","3"
"2010","(1b) general elementary school","3.15","3","1257","2","3","4","4","5","3.1","3.2","1","5","3","3"
"2010","(1c) basic vocational qualification","3.33","3","4362","2","3","4","4","5","3.3","3.36","1","5","3","3"
"2010","(2a) intermediate vocational","3.46","4","4071","2","3","4","4","5","3.43","3.49","1","5","4","4"
"2010","(2b) intermediate general qualification","3.58","4","404","3","3","4","4","5","3.5","3.66","1","5","4","4"
"2010","(2c_gen) general maturity certificate","3.6","4","649","2","3","4","5","5","3.54","3.66","1","5","4","4"
"2010","(2c_voc) vocational maturity certificate","3.52","4","1267","2","3","4","4","5","3.47","3.57","1","5","4","4"
"2010","(3a) lower tertiary education","3.46","4","1503","2","3","4","4","5","3.42","3.5","1","5","4","4"
"2010","(3b) higher tertiary education","3.52","4","2333","3","3","4","4","5","3.49","3.55","1","5","4","4"
"2011","(0) in school","3.9","4","313","3","3","4","5","5","3.82","3.98","1","5","4","4"
"2011","(1a) inadequately completed","3.2","3","248","2","3","4","4","5","3.07","3.33","1","5","3","4"
"2011","(1b) general elementary school","3.2","3","1672","2","3","4","4","5","3.15","3.25","1","5","3","3"
"2011","(1c) basic vocational qualification","3.37","3","5465","2","3","4","4","5","3.35","3.39","1","5","3","4"
"2011","(2a) intermediate vocational","3.46","4","4973","2","3","4","4","5","3.44","3.48","1","5","4","4"
"2011","(2b) intermediate general qualification","3.61","4","537","3","3","4","5","5","3.54","3.68","1","5","4","4"
"2011","(2c_gen) general maturity certificate","3.75","4","880","3","3","4","5","5","3.69","3.81","1","5","4","4"
"2011","(2c_voc) vocational maturity certificate","3.53","4","1576","2","3","4","4","5","3.49","3.57","1","5","4","4"
"2011","(3a) lower tertiary education","3.54","4","1754","3","3","4","4","5","3.5","3.58","1","5","4","4"
"2011","(3b) higher tertiary education","3.56","4","2838","3","3","4","4","5","3.53","3.59","1","5","4","4"
"2012","(0) in school","3.92","4","287","3","4","4","5","5","3.83","4.01","1","5","4","4"
"2012","(1a) inadequately completed","3.24","3","258","2","2","4","5","5","3.12","3.36","1","5","3","4"
"2012","(1b) general elementary school","3.32","3","1624","2","3","4","4","5","3.27","3.37","1","5","3","3"
"2012","(1c) basic vocational qualification","3.43","4","5342","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2012","(2a) intermediate vocational","3.52","4","4918","2","3","4","4","5","3.5","3.54","1","5","4","4"
"2012","(2b) intermediate general qualification","3.64","4","531","2","3","4","5","5","3.56","3.72","1","5","4","4"
"2012","(2c_gen) general maturity certificate","3.79","4","849","3","3","4","5","5","3.74","3.84","1","5","4","4"
"2012","(2c_voc) vocational maturity certificate","3.56","4","1591","2","3","4","5","5","3.52","3.6","1","5","4","4"
"2012","(3a) lower tertiary education","3.57","4","1776","3","3","4","4","5","3.53","3.61","1","5","4","4"
"2012","(3b) higher tertiary education","3.62","4","2875","3","3","4","4","5","3.59","3.65","1","5","4","4"
"2013","(0) in school","3.78","4","461","3","3","4","5","5","3.71","3.85","1","5","4","4"
"2013","(1a) inadequately completed","3.28","3","367","2","3","4","4","5","3.18","3.38","1","5","3","4"
"2013","(1b) general elementary school","3.31","3","1942","2","3","4","4","5","3.27","3.35","1","5","3","4"
"2013","(1c) basic vocational qualification","3.41","4","5860","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2013","(2a) intermediate vocational","3.54","4","6516","2","3","4","4","5","3.52","3.56","1","5","4","4"
"2013","(2b) intermediate general qualification","3.59","4","730","3","3","4","5","5","3.53","3.65","1","5","4","4"
"2013","(2c_gen) general maturity certificate","3.72","4","1053","3","3","4","5","5","3.67","3.77","1","5","4","4"
"2013","(2c_voc) vocational maturity certificate","3.56","4","2265","3","3","4","4","5","3.53","3.59","1","5","4","4"
"2013","(3a) lower tertiary education","3.55","4","2094","3","3","4","4","5","3.52","3.58","1","5","4","4"
"2013","(3b) higher tertiary education","3.6","4","3759","3","3","4","4","5","3.57","3.63","1","5","4","4"
"2014","(0) in school","3.85","4","459","3","3","4","5","5","3.78","3.92","1","5","4","4"
"2014","(1a) inadequately completed","3.2","3","543","2","3","4","4","5","3.12","3.28","1","5","3","4"
