"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","East Germany","3.37","3","5024","2","3","4","4","5","3.35","3.39","1","5","4","4"
"2007","West Germany","3.44","4","15530","2","3","4","4","5","3.43","3.45","1","5","4","4"
"2008","East Germany","3.38","3","4784","2","3","4","4","5","3.36","3.4","1","5","4","4"
"2008","West Germany","3.43","4","14570","2","3","4","4","5","3.42","3.44","1","5","4","4"
"2009","East Germany","3.38","3","4542","2","3","4","4","5","3.36","3.4","1","5","3","4"
"2009","West Germany","3.4","4","13487","2","3","4","4","5","3.39","3.41","1","5","4","4"
"2010","East Germany","3.41","4","4131","2","3","4","4","5","3.38","3.44","1","5","4","4"
"2010","West Germany","3.42","4","12558","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2011","East Germany","3.38","3","4910","2","3","4","4","5","3.36","3.4","1","5","4","4"
"2011","West Germany","3.47","4","15836","2","3","4","4","5","3.46","3.48","1","5","4","4"
"2012","East Germany","3.45","4","4862","2","3","4","4","5","3.43","3.47","1","5","4","4"
"2012","West Germany","3.53","4","15660","2","3","4","4","5","3.52","3.54","1","5","4","4"
"2013","East Germany","3.44","4","5754","2","3","4","4","5","3.42","3.46","1","5","4","4"
"2013","West Germany","3.52","4","19960","2","3","4","4","5","3.51","3.53","1","5","4","4"
"2014","East Germany","3.51","4","5607","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2014","West Germany","3.57","4","21528","2","3","4","5","5","3.56","3.58","1","5","4","4"
"2015","East Germany","3.46","4","5278","2","3","4","4","5","3.44","3.48","1","5","4","4"
"2015","West Germany","3.56","4","19832","2","3","4","5","5","3.55","3.57","1","5","4","4"
"2016","East Germany","3.48","4","5058","2","3","4","4","5","3.46","3.5","1","5","4","4"
"2016","West Germany","3.57","4","19190","2","3","4","4","5","3.56","3.58","1","5","4","4"
"2017","East Germany","3.53","4","5625","2","3","4","4","5","3.51","3.55","1","5","4","4"
"2017","West Germany","3.61","4","20927","3","3","4","5","5","3.6","3.62","1","5","4","4"
"2018","East Germany","3.52","4","5511","2","3","4","4","5","3.5","3.54","1","5","4","4"
"2018","West Germany","3.6","4","20169","3","3","4","4","5","3.59","3.61","1","5","4","4"
"2019","East Germany","3.52","4","5573","2","3","4","4","5","3.5","3.54","1","5","4","4"
"2019","West Germany","3.6","4","20184","3","3","4","5","5","3.59","3.61","1","5","4","4"
