"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Employed","3.53","4","12581","2","3","4","4","5","3.52","3.54","1","5","4","4"
"2007","Not Employed","3.27","3","7973","2","3","4","4","5","3.25","3.29","1","5","3","3"
"2008","Employed","3.49","4","11902","2","3","4","4","5","3.48","3.5","1","5","4","4"
"2008","Not Employed","3.3","3","7452","2","3","4","4","5","3.28","3.32","1","5","3","3"
"2009","Employed","3.49","4","11209","2","3","4","4","5","3.47","3.51","1","5","4","4"
"2009","Not Employed","3.25","3","6820","2","3","4","4","5","3.23","3.27","1","5","3","3"
"2010","Employed","3.52","4","10353","2","3","4","4","5","3.5","3.54","1","5","4","4"
"2010","Not Employed","3.26","3","6336","2","3","4","4","5","3.24","3.28","1","5","3","3"
"2011","Employed","3.55","4","12671","2","3","4","4","5","3.54","3.56","1","5","4","4"
"2011","Not Employed","3.31","3","8075","2","3","4","4","5","3.29","3.33","1","5","3","4"
"2012","Employed","3.6","4","12482","3","3","4","4","5","3.59","3.61","1","5","4","4"
"2012","Not Employed","3.39","3","8040","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2013","Employed","3.58","4","16871","3","3","4","4","5","3.57","3.59","1","5","4","4"
"2013","Not Employed","3.38","3","8843","2","3","4","4","5","3.36","3.4","1","5","4","4"
"2014","Employed","3.64","4","17780","3","3","4","5","5","3.63","3.65","1","5","4","4"
"2014","Not Employed","3.44","4","9355","2","3","4","4","5","3.42","3.46","1","5","4","4"
"2015","Employed","3.63","4","16639","3","3","4","5","5","3.62","3.64","1","5","4","4"
"2015","Not Employed","3.39","3","8471","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2016","Employed","3.64","4","16148","3","3","4","5","5","3.63","3.65","1","5","4","4"
"2016","Not Employed","3.41","4","8100","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2017","Employed","3.69","4","18067","3","3","4","5","5","3.68","3.7","1","5","4","4"
"2017","Not Employed","3.42","4","8485","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2018","Employed","3.67","4","17472","3","3","4","5","5","3.66","3.68","1","5","4","4"
"2018","Not Employed","3.43","4","8208","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2019","Employed","3.68","4","17741","3","3","4","5","5","3.67","3.69","1","5","4","4"
"2019","Not Employed","3.42","4","8095","2","3","4","4","5","3.4","3.44","1","5","4","4"
