"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Rural Area","3.43","4","6957","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2007","Urban Area","3.42","4","13597","2","3","4","4","5","3.41","3.43","1","5","4","4"
"2008","Rural Area","3.43","4","6548","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2008","Urban Area","3.41","4","12806","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2009","Rural Area","3.41","4","6226","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2009","Urban Area","3.39","3","11803","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2010","Rural Area","3.45","4","5662","2","3","4","4","5","3.43","3.47","1","5","4","4"
"2010","Urban Area","3.41","4","11027","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2011","Rural Area","3.45","4","7227","2","3","4","4","5","3.43","3.47","1","5","4","4"
"2011","Urban Area","3.46","4","13519","2","3","4","4","5","3.45","3.47","1","5","4","4"
"2012","Rural Area","3.51","4","7284","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2012","Urban Area","3.52","4","13238","2","3","4","4","5","3.51","3.53","1","5","4","4"
"2013","Rural Area","3.51","4","9214","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2013","Urban Area","3.51","4","16500","2","3","4","4","5","3.5","3.52","1","5","4","4"
"2014","Rural Area","3.55","4","9291","3","3","4","4","5","3.53","3.57","1","5","4","4"
"2014","Urban Area","3.57","4","17844","2","3","4","5","5","3.56","3.58","1","5","4","4"
"2015","Rural Area","3.52","4","8714","2","3","4","4","5","3.5","3.54","1","5","4","4"
"2015","Urban Area","3.55","4","16396","2","3","4","5","5","3.54","3.56","1","5","4","4"
"2016","Rural Area","3.54","4","8361","2","3","4","4","5","3.52","3.56","1","5","4","4"
"2016","Urban Area","3.56","4","15887","2","3","4","4","5","3.55","3.57","1","5","4","4"
"2017","Rural Area","3.58","4","9405","3","3","4","4","5","3.56","3.6","1","5","4","4"
"2017","Urban Area","3.6","4","17147","3","3","4","5","5","3.59","3.61","1","5","4","4"
"2018","Rural Area","3.57","4","9025","3","3","4","4","5","3.55","3.59","1","5","4","4"
"2018","Urban Area","3.59","4","16655","3","3","4","4","5","3.58","3.6","1","5","4","4"
"2019","Rural Area","3.57","4","8861","3","3","4","5","5","3.55","3.59","1","5","4","4"
"2019","Urban Area","3.59","4","15453","3","3","4","5","5","3.58","3.6","1","5","4","4"
