"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","(Married) couple without C.","East Germany","3.41","4","1900","2","3","4","4","5","3.37","3.45","1","5","4","4"
"2007","(Married) couple without C.","West Germany","3.51","4","5472","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2007","1-pers.-HH","East Germany","3.03","3","780","2","2","4","4","5","2.96","3.1","1","5","3","3"
"2007","1-pers.-HH","West Germany","3.17","3","2375","2","3","4","4","5","3.13","3.21","1","5","3","3"
"2007","Couple + C. GT 16 ","East Germany","3.5","4","1026","3","3","4","4","5","3.45","3.55","1","5","4","4"
"2007","Couple + C. GT 16 ","West Germany","3.48","4","2509","2","3","4","4","5","3.45","3.51","1","5","4","4"
"2007","Couple + C. LE 16","East Germany","3.66","4","645","3","3","4","5","5","3.6","3.72","1","5","4","4"
"2007","Couple + C. LE 16","West Germany","3.69","4","2938","3","3","4","5","5","3.66","3.72","1","5","4","4"
"2007","Couple + C. LE and GT 16","East Germany","3.53","4","266","3","3","4","4","5","3.44","3.62","1","5","4","4"
"2007","Couple + C. LE and GT 16","West Germany","3.52","4","1074","3","3","4","4","5","3.47","3.57","1","5","4","4"
"2007","Single parent","East Germany","3.4","3.15","299","2","3","4","5","5","3.29","3.51","1","5","3","4"
"2007","Single parent","West Germany","3.26","3","795","2","3","4","4","5","3.19","3.33","1","5","3","3"
"2008","(Married) couple without C.","East Germany","3.42","4","1862","2","3","4","4","5","3.38","3.46","1","5","4","4"
"2008","(Married) couple without C.","West Germany","3.53","4","5195","2","3","4","4","5","3.51","3.55","1","5","4","4"
"2008","1-pers.-HH","East Germany","3.05","3","765","2","3","4","4","5","2.98","3.12","1","5","3","3"
"2008","1-pers.-HH","West Germany","3.13","3","2271","2","3","4","4","5","3.09","3.17","1","5","3","3"
"2008","Couple + C. GT 16 ","East Germany","3.47","4","928","2","3","4","4","5","3.42","3.52","1","5","3","4"
"2008","Couple + C. GT 16 ","West Germany","3.49","4","2435","2","3","4","4","5","3.46","3.52","1","5","4","4"
"2008","Couple + C. LE 16","East Germany","3.78","4","614","3","3","4","5","5","3.72","3.84","1","5","4","4"
"2008","Couple + C. LE 16","West Germany","3.64","4","2593","3","3","4","5","5","3.61","3.67","1","5","4","4"
"2008","Couple + C. LE and GT 16","East Germany","3.57","4","240","3","3","4","5","5","3.47","3.67","1","5","4","4"
"2008","Couple + C. LE and GT 16","West Germany","3.58","4","974","3","3","4","4","5","3.53","3.63","1","5","4","4"
"2008","Single parent","East Germany","3.35","3","282","2","3","4","4","5","3.25","3.45","1","5","3","4"
"2008","Single parent","West Germany","3.2","3","803","2","3","4","4","5","3.13","3.27","1","5","3","3"
"2009","(Married) couple without C.","East Germany","3.36","3","1801","2","3","4","4","5","3.32","3.4","1","5","3","4"
"2009","(Married) couple without C.","West Germany","3.48","4","4836","2","3","4","4","5","3.46","3.5","1","5","4","4"
"2009","1-pers.-HH","East Germany","3.1","3","740","2","2","4","4","5","3.03","3.17","1","5","3","3"
"2009","1-pers.-HH","West Germany","3.11","3","2147","2","2","4","4","5","3.07","3.15","1","5","3","3"
"2009","Couple + C. GT 16 ","East Germany","3.51","4","836","2","3","4","4","5","3.46","3.56","1","5","3","4"
"2009","Couple + C. GT 16 ","West Germany","3.44","4","2321","2","3","4","4","5","3.41","3.47","1","5","4","4"
"2009","Couple + C. LE 16","East Germany","3.73","4","600","3","3","4","5","5","3.67","3.79","1","5","4","4"
"2009","Couple + C. LE 16","West Germany","3.64","4","2251","3","3","4","5","5","3.61","3.67","1","5","4","4"
"2009","Couple + C. LE and GT 16","East Germany","3.63","4","221","3","3","4","4","5","3.54","3.72","1","5","4","4"
"2009","Couple + C. LE and GT 16","West Germany","3.63","4","955","3","3","4","4","5","3.58","3.68","1","5","4","4"
"2009","Single parent","East Germany","3.42","4","266","2","3","4","4","5","3.31","3.53","1","5","3","4"
"2009","Single parent","West Germany","3.25","3","723","2","3","4","4","5","3.18","3.32","1","5","3","3"
"2010","(Married) couple without C.","East Germany","3.45","4","1712","2","3","4","4","5","3.41","3.49","1","5","4","4"
"2010","(Married) couple without C.","West Germany","3.51","4","4609","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2010","1-pers.-HH","East Germany","3.19","3","692","2","3","4","4","5","3.12","3.26","1","5","3","3"
"2010","1-pers.-HH","West Germany","3.17","3","2046","2","3","4","4","5","3.13","3.21","1","5","3","3"
"2010","Couple + C. GT 16 ","East Germany","3.55","4","692","3","3","4","4","5","3.49","3.61","1","5","4","4"
"2010","Couple + C. GT 16 ","West Germany","3.52","4","2139","3","3","4","4","5","3.49","3.55","1","5","4","4"
"2010","Couple + C. LE 16","East Germany","3.7","4","557","3","3","4","5","5","3.63","3.77","1","5","4","4"
"2010","Couple + C. LE 16","West Germany","3.59","4","1994","3","3","4","4","5","3.56","3.62","1","5","4","4"
"2010","Couple + C. LE and GT 16","East Germany","3.71","4","182","3","3","4","4","5","3.6","3.82","2","5","4","4"
"2010","Couple + C. LE and GT 16","West Germany","3.64","4","865","3","3","4","4","5","3.59","3.69","1","5","4","4"
"2010","Single parent","East Germany","3.4","4","234","2","3","4","4","5","3.28","3.52","1","5","3","4"
"2010","Single parent","West Germany","3.3","3","657","2","3","4","4","5","3.23","3.37","1","5","3","3"
"2011","(Married) couple without C.","East Germany","3.46","4","2071","2","3","4","4","5","3.42","3.5","1","5","4","4"
"2011","(Married) couple without C.","West Germany","3.58","4","6023","3","3","4","5","5","3.56","3.6","1","5","4","4"
"2011","1-pers.-HH","East Germany","3.12","3","898","2","2","4","4","5","3.06","3.18","1","5","3","3"
"2011","1-pers.-HH","West Germany","3.17","3","2650","2","3","4","4","5","3.13","3.21","1","5","3","3"
"2011","Couple + C. GT 16 ","East Germany","3.48","4","703","3","3","4","4","5","3.42","3.54","1","5","4","4"
"2011","Couple + C. GT 16 ","West Germany","3.57","4","2487","3","3","4","4","5","3.54","3.6","1","5","4","4"
"2011","Couple + C. LE 16","East Germany","3.68","4","666","3","3","4","5","5","3.62","3.74","1","5","4","4"
"2011","Couple + C. LE 16","West Germany","3.72","4","2441","3","3","4","5","5","3.69","3.75","1","5","4","4"
"2011","Couple + C. LE and GT 16","East Germany","3.66","4","195","3","3","4","5","5","3.55","3.77","1","5","4","4"
"2011","Couple + C. LE and GT 16","West Germany","3.63","4","1036","3","3","4","4","5","3.58","3.68","1","5","4","4"
"2011","Single parent","East Germany","3.44","3","286","2","3","4","5","5","3.33","3.55","1","5","3","4"
"2011","Single parent","West Germany","3.3","3","881","2","3","4","4","5","3.24","3.36","1","5","3","4"
"2012","(Married) couple without C.","East Germany","3.49","4","2108","3","3","4","4","5","3.46","3.52","1","5","4","4"
"2012","(Married) couple without C.","West Germany","3.65","4","6024","3","3","4","5","5","3.63","3.67","1","5","4","4"
"2012","1-pers.-HH","East Germany","3.22","3","937","2","3","4","4","5","3.16","3.28","1","5","3","3"
"2012","1-pers.-HH","West Germany","3.26","3","2729","2","3","4","4","5","3.22","3.3","1","5","3","3"
"2012","Couple + C. GT 16 ","East Germany","3.58","4","630","3","3","4","4","5","3.52","3.64","1","5","4","4"
"2012","Couple + C. GT 16 ","West Germany","3.61","4","2347","3","3","4","4","5","3.58","3.64","1","5","4","4"
"2012","Couple + C. LE 16","East Germany","3.71","4","658","3","3","4","5","5","3.65","3.77","1","5","4","4"
"2012","Couple + C. LE 16","West Germany","3.72","4","2405","3","3","4","5","5","3.69","3.75","1","5","4","4"
"2012","Couple + C. LE and GT 16","East Germany","3.71","4","155","3","3","4","4","5","3.59","3.83","1","5","4","4"
"2012","Couple + C. LE and GT 16","West Germany","3.61","4","934","3","3","4","4","5","3.56","3.66","1","5","4","4"
"2012","Single parent","East Germany","3.58","4","283","2","3","4","5","5","3.47","3.69","1","5","3","4"
"2012","Single parent","West Germany","3.39","3","921","2","3","4","4","5","3.33","3.45","1","5","3","4"
"2013","(Married) couple without C.","East Germany","3.48","4","2009","2","3","4","4","5","3.45","3.51","1","5","4","4"
"2013","(Married) couple without C.","West Germany","3.61","4","5702","3","3","4","4","5","3.59","3.63","1","5","4","4"
"2013","1-pers.-HH","East Germany","3.23","3","893","2","3","4","4","5","3.17","3.29","1","5","3","3"
