"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","East Germany","Female","3.38","3","2609","2","3","4","4","5","3.35","3.41","1","5","4","4"
"2007","East Germany","Male","3.36","3","2415","2","3","4","4","5","3.33","3.39","1","5","3","4"
"2007","West Germany","Female","3.45","4","8159","2","3","4","5","5","3.43","3.47","1","5","4","4"
"2007","West Germany","Male","3.43","4","7371","2","3","4","4","5","3.41","3.45","1","5","4","4"
"2008","East Germany","Female","3.37","3","2476","2","3","4","4","5","3.34","3.4","1","5","4","4"
"2008","East Germany","Male","3.39","3","2308","2","3","4","4","5","3.36","3.42","1","5","3","4"
"2008","West Germany","Female","3.44","4","7662","2","3","4","4","5","3.42","3.46","1","5","4","4"
"2008","West Germany","Male","3.42","4","6908","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2009","East Germany","Female","3.36","3","2358","2","3","4","4","5","3.33","3.39","1","5","4","4"
"2009","East Germany","Male","3.39","4","2184","2","3","4","4","5","3.36","3.42","1","5","3","4"
"2009","West Germany","Female","3.41","4","7063","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2009","West Germany","Male","3.39","4","6424","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2010","East Germany","Female","3.38","3","2147","2","3","4","4","5","3.34","3.42","1","5","4","4"
"2010","East Germany","Male","3.45","4","1984","2","3","4","4","5","3.41","3.49","1","5","4","4"
"2010","West Germany","Female","3.44","4","6595","2","3","4","4","5","3.42","3.46","1","5","4","4"
"2010","West Germany","Male","3.41","3","5963","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2011","East Germany","Female","3.4","4","2575","2","3","4","4","5","3.36","3.44","1","5","4","4"
"2011","East Germany","Male","3.36","3","2335","2","3","4","4","5","3.32","3.4","1","5","3","4"
"2011","West Germany","Female","3.49","4","8380","2","3","4","5","5","3.47","3.51","1","5","4","4"
"2011","West Germany","Male","3.46","4","7456","2","3","4","4","5","3.44","3.48","1","5","4","4"
"2012","East Germany","Female","3.45","4","2561","2","3","4","4","5","3.42","3.48","1","5","4","4"
"2012","East Germany","Male","3.45","4","2301","2","3","4","4","5","3.42","3.48","1","5","4","4"
"2012","West Germany","Female","3.54","4","8295","2","3","4","5","5","3.52","3.56","1","5","4","4"
"2012","West Germany","Male","3.52","4","7365","2","3","4","4","5","3.5","3.54","1","5","4","4"
"2013","East Germany","Female","3.43","4","3134","2","3","4","4","5","3.4","3.46","1","5","4","4"
"2013","East Germany","Male","3.46","4","2620","2","3","4","4","5","3.43","3.49","1","5","4","4"
"2013","West Germany","Female","3.52","4","10960","2","3","4","4","5","3.5","3.54","1","5","4","4"
"2013","West Germany","Male","3.52","4","9000","3","3","4","4","5","3.5","3.54","1","5","4","4"
"2014","East Germany","Female","3.49","4","3054","2","3","4","4","5","3.46","3.52","1","5","4","4"
"2014","East Germany","Male","3.53","4","2553","3","3","4","4","5","3.5","3.56","1","5","4","4"
"2014","West Germany","Female","3.58","4","11630","2","3","4","5","5","3.56","3.6","1","5","4","4"
"2014","West Germany","Male","3.57","4","9898","3","3","4","4","5","3.55","3.59","1","5","4","4"
"2015","East Germany","Female","3.45","4","2867","2","3","4","4","5","3.42","3.48","1","5","4","4"
"2015","East Germany","Male","3.47","4","2411","2","3","4","4","5","3.44","3.5","1","5","4","4"
"2015","West Germany","Female","3.56","4","10751","2","3","4","5","5","3.54","3.58","1","5","4","4"
"2015","West Germany","Male","3.56","4","9081","3","3","4","4","5","3.54","3.58","1","5","4","4"
"2016","East Germany","Female","3.5","4","2761","2","3","4","4","5","3.47","3.53","1","5","4","4"
"2016","East Germany","Male","3.47","4","2297","2","3","4","4","5","3.44","3.5","1","5","4","4"
"2016","West Germany","Female","3.59","4","10394","2","3","4","5","5","3.57","3.61","1","5","4","4"
"2016","West Germany","Male","3.55","4","8796","3","3","4","4","5","3.53","3.57","1","5","4","4"
"2017","East Germany","Female","3.53","4","3034","2","3","4","4","5","3.5","3.56","1","5","4","4"
"2017","East Germany","Male","3.52","4","2591","2","3","4","4","5","3.49","3.55","1","5","4","4"
"2017","West Germany","Female","3.61","4","11251","3","3","4","5","5","3.59","3.63","1","5","4","4"
"2017","West Germany","Male","3.61","4","9676","3","3","4","4","5","3.59","3.63","1","5","4","4"
"2018","East Germany","Female","3.53","4","2975","2","3","4","4","5","3.5","3.56","1","5","4","4"
"2018","East Germany","Male","3.52","4","2536","2","3","4","4","5","3.49","3.55","1","5","4","4"
"2018","West Germany","Female","3.6","4","10889","3","3","4","5","5","3.58","3.62","1","5","4","4"
"2018","West Germany","Male","3.6","4","9280","3","3","4","4","5","3.58","3.62","1","5","4","4"
"2019","East Germany","Female","3.54","4","2918","2","3","4","4","5","3.51","3.57","1","5","4","4"
"2019","East Germany","Male","3.5","4","2654","2","3","4","4","5","3.47","3.53","1","5","4","4"
"2019","West Germany","Female","3.61","4","10538","3","3","4","5","5","3.59","3.63","1","5","4","4"
"2019","West Germany","Male","3.59","4","9642","3","3","4","4","5","3.57","3.61","1","5","4","4"
