"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","Female","3.8","4","2477","3","3","4","5","5","3.77","3.83","1","5","4","4"
"2007","16-34 y.","Male","3.65","4","2242","3","3","4","5","5","3.62","3.68","1","5","4","4"
"2007","35-65 y.","Female","3.41","4","5957","2","3","4","4","5","3.39","3.43","1","5","4","4"
"2007","35-65 y.","Male","3.35","3","5497","2","3","4","4","5","3.33","3.37","1","5","3","4"
"2007","66 and older","Female","3.16","3","2334","2","3","4","4","5","3.12","3.2","1","5","3","3"
"2007","66 and older","Male","3.29","3","2047","2","3","4","4","5","3.25","3.33","1","5","3","3"
"2008","16-34 y.","Female","3.76","4","2284","3","3","4","5","5","3.73","3.79","1","5","4","4"
"2008","16-34 y.","Male","3.6","4","2078","3","3","4","5","5","3.57","3.63","1","5","4","4"
"2008","35-65 y.","Female","3.39","3","5562","2","3","4","4","5","3.37","3.41","1","5","4","4"
"2008","35-65 y.","Male","3.34","3","5100","2","3","4","4","5","3.32","3.36","1","5","3","4"
"2008","66 and older","Female","3.2","3","2292","2","3","4","4","5","3.16","3.24","1","5","3","3"
"2008","66 and older","Male","3.36","3","2038","2","3","4","4","5","3.32","3.4","1","5","3","4"
"2009","16-34 y.","Female","3.8","4","2073","3","3","4","5","5","3.77","3.83","1","5","4","4"
"2009","16-34 y.","Male","3.62","4","1921","3","3","4","5","5","3.58","3.66","1","5","4","4"
"2009","35-65 y.","Female","3.38","3","5161","2","3","4","4","5","3.36","3.4","1","5","4","4"
"2009","35-65 y.","Male","3.34","3","4704","2","3","4","4","5","3.32","3.36","1","5","3","4"
"2009","66 and older","Female","3.08","3","2187","2","3","4","4","5","3.04","3.12","1","5","3","3"
"2009","66 and older","Male","3.27","3","1983","2","3","4","4","5","3.23","3.31","1","5","3","3"
"2010","16-34 y.","Female","3.76","4","1860","3","3","4","5","5","3.72","3.8","1","5","4","4"
"2010","16-34 y.","Male","3.58","4","1720","3","3","4","5","5","3.54","3.62","1","5","4","4"
"2010","35-65 y.","Female","3.42","4","4765","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2010","35-65 y.","Male","3.37","3","4306","2","3","4","4","5","3.35","3.39","1","5","4","4"
"2010","66 and older","Female","3.2","3","2117","2","3","4","4","5","3.16","3.24","1","5","3","3"
"2010","66 and older","Male","3.33","3","1921","2","3","4","4","5","3.29","3.37","1","5","3","4"
"2011","16-34 y.","Female","3.83","4","2256","3","3","4","5","5","3.8","3.86","1","5","4","4"
"2011","16-34 y.","Male","3.64","4","2034","3","3","4","4","5","3.61","3.67","1","5","4","4"
