"year","education","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","college entrance qualification","(0) in school","","","","","","","","","","","","","",""
"2007","college entrance qualification","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","college entrance qualification","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","college entrance qualification","(2c_gen) general maturity certificate","3.74","4","749","3","3","4","5","5","3.69","3.79","1","5","4","4"
"2007","college entrance qualification","(2c_voc) vocational maturity certificate","3.52","4","1347","2","3","4","4","5","3.47","3.57","1","5","4","4"
"2007","college entrance qualification","(3a) lower tertiary education","3.55","4","1010","2","3","4","4","5","3.5","3.6","1","5","4","4"
"2007","college entrance qualification","(3b) higher tertiary education","3.51","4","2334","3","3","4","4","5","3.48","3.54","1","5","4","4"
"2007","lower secondary degree","(0) in school","","","","","","","","","","","","","",""
"2007","lower secondary degree","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","lower secondary degree","(1b) general elementary school","3.17","3","1405","2","3","4","4","5","3.12","3.22","1","5","3","3"
"2007","lower secondary degree","(1c) basic vocational qualification","3.34","3","5289","2","3","4","4","5","3.32","3.36","1","5","3","3"
"2007","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2007","lower secondary degree","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2007","lower secondary degree","(3a) lower tertiary education","3.47","4","143","3","3","4","4","5","3.34","3.6","1","5","3","4"
"2007","lower secondary degree","(3b) higher tertiary education","3.46","4","46","2","3","4","4","5","3.2","3.72","1","5","3","4"
"2007","no degree/no degree yet","(0) in school","3.75","4","341","3","3","4","5","5","3.67","3.83","2","5","4","4"
"2007","no degree/no degree yet","(1a) inadequately completed","3.11","3","216","2","3","4","4","5","2.98","3.24","1","5","3","3"
"2007","no degree/no degree yet","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","(2b) intermediate general qualification","","","","","","","","","","","","","",""
