"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","general elemantary","Female","3.23","3","1526","2","3","4","4","5","3.18","3.28","1","5","3","3"
"2007","general elemantary","Male","3.34","3","690","2","3","4","4","5","3.27","3.41","1","5","3","4"
"2007","higher education","Female","3.54","4","1982","2","3","4","4","5","3.5","3.58","1","5","4","4"
"2007","higher education","Male","3.46","4","2412","2","3","4","4","5","3.43","3.49","1","5","4","4"
"2007","higher vocational","Female","3.46","4","638","2","3","4","4","5","3.4","3.52","1","5","4","4"
"2007","higher vocational","Male","3.44","4","899","2","3","4","4","5","3.38","3.5","1","5","3","4"
"2007","in school","Female","3.8","4","180","3","3","4","5","5","3.7","3.9","2","5","4","4"
"2007","in school","Male","3.69","4","161","3","3","4","4","5","3.58","3.8","2","5","4","4"
"2007","inadequately","Female","3.12","3","138","2","3","4","4","5","2.96","3.28","1","5","3","3"
"2007","inadequately","Male","3.22","3","79","2","3","4","4","5","3","3.44","1","5","3","4"
"2007","middle vocational","Female","3.45","4","5437","2","3","4","4","5","3.43","3.47","1","5","4","4"
"2007","middle vocational","Male","3.39","3","4904","2","3","4","4","5","3.37","3.41","1","5","3","4"
"2007","vocational + Abi","Female","3.58","4","704","2","3","4","5","5","3.51","3.65","1","5","4","4"
"2007","vocational + Abi","Male","3.49","4","468","2","3","4","4","5","3.42","3.56","1","5","4","4"
"2008","general elemantary","Female","3.29","3","1393","2","3","4","4","5","3.24","3.34","1","5","3","3"
"2008","general elemantary","Male","3.35","3","633","2","3","4","4","5","3.28","3.42","1","5","3","4"
"2008","higher education","Female","3.53","4","1901","3","3","4","4","5","3.49","3.57","1","5","4","4"
"2008","higher education","Male","3.44","4","2298","2","3","4","4","5","3.41","3.47","1","5","4","4"
"2008","higher vocational","Female","3.5","4","587","2","3","4","5","5","3.43","3.57","1","5","4","4"
"2008","higher vocational","Male","3.37","3","830","2","3","4","4","5","3.31","3.43","1","5","3","4"
"2008","in school","Female","3.8","4","182","3","3","4","5","5","3.68","3.92","1","5","4","4"
"2008","in school","Male","3.82","4","170","3","3","4","5","5","3.71","3.93","1","5","4","4"
"2008","inadequately","Female","3.06","3","113","2","3","4","4","5","2.88","3.24","1","5","3","3"
"2008","inadequately","Male","3.4","3","73","2","3","4","5","5","3.18","3.62","1","5","3","4"
"2008","middle vocational","Female","3.4","4","5136","2","3","4","4","5","3.38","3.42","1","5","4","4"
"2008","middle vocational","Male","3.4","3","4606","2","3","4","4","5","3.38","3.42","1","5","3","4"
"2008","vocational + Abi","Female","3.55","4","658","3","3","4","4","5","3.48","3.62","1","5","4","4"
"2008","vocational + Abi","Male","3.53","4","440","2","3","4","4","5","3.46","3.6","1","5","4","4"
"2009","general elemantary","Female","3.18","3","1240","2","3","4","4","5","3.13","3.23","1","5","3","3"
"2009","general elemantary","Male","3.29","3","559","2","3","4","4","5","3.21","3.37","1","5","3","3"
"2009","higher education","Female","3.58","4","1849","3","3","4","5","5","3.54","3.62","1","5","4","4"
"2009","higher education","Male","3.44","4","2187","2","3","4","4","5","3.41","3.47","1","5","4","4"
"2009","higher vocational","Female","3.43","4","547","2","3","4","4","5","3.35","3.51","1","5","4","4"
"2009","higher vocational","Male","3.37","3","781","2","3","4","4","5","3.31","3.43","1","5","3","4"
"2009","in school","Female","3.94","4","143","3","4","4","5","5","3.82","4.06","1","5","4","4"
"2009","in school","Male","3.83","4","169","3","3","4","5","5","3.71","3.95","2","5","4","4"
"2009","inadequately","Female","3","3","99","2","2","4","4","5","2.83","3.17","1","5","3","3"
"2009","inadequately","Male","3.07","3","69","1","3","4","4","5","2.83","3.31","1","5","3","3"
"2009","middle vocational","Female","3.38","3","4782","2","3","4","4","5","3.35","3.41","1","5","4","4"
"2009","middle vocational","Male","3.36","3","4276","2","3","4","4","5","3.33","3.39","1","5","3","4"
"2009","vocational + Abi","Female","3.54","4","608","3","3","4","4","5","3.47","3.61","1","5","4","4"
"2009","vocational + Abi","Male","3.46","4","391","3","3","4","4","5","3.38","3.54","1","5","4","4"
"2010","general elemantary","Female","3.22","3","1133","2","3","4","4","5","3.17","3.27","1","5","3","3"
"2010","general elemantary","Male","3.3","3","499","2","3","4","4","5","3.22","3.38","1","5","3","4"
"2010","higher education","Female","3.54","4","1769","3","3","4","4","5","3.5","3.58","1","5","4","4"
"2010","higher education","Male","3.46","4","2067","2","3","4","4","5","3.43","3.49","1","5","4","4"
"2010","higher vocational","Female","3.52","4","513","3","3","4","4","5","3.45","3.59","1","5","4","4"
"2010","higher vocational","Male","3.46","4","742","2","3","4","4","5","3.4","3.52","1","5","3","4"
"2010","in school","Female","3.95","4","115","3","3","5","5","5","3.81","4.09","2","5","4","4"
"2010","in school","Male","3.76","4","154","3","3","4","4","5","3.63","3.89","1","5","4","4"
"2010","inadequately","Female","2.98","3","82","2","2","3","4","5","2.75","3.21","1","5","3","3"
"2010","inadequately","Male","3.1","3","58","2","2","4","4","5","2.81","3.39","1","5","3","4"
"2010","middle vocational","Female","3.42","4","4405","2","3","4","4","5","3.39","3.45","1","5","4","4"
"2010","middle vocational","Male","3.38","3","3911","2","3","4","4","5","3.35","3.41","1","5","3","4"
"2010","vocational + Abi","Female","3.56","4","579","3","3","4","4","5","3.49","3.63","1","5","4","4"
"2010","vocational + Abi","Male","3.48","3","366","3","3","4","4","5","3.4","3.56","1","5","4","4"
"2011","general elemantary","Female","3.24","3","1504","2","3","4","4","5","3.19","3.29","1","5","3","3"
"2011","general elemantary","Male","3.41","3","663","2","3","4","4","5","3.34","3.48","1","5","3","4"
"2011","higher education","Female","3.64","4","2122","3","3","4","5","5","3.61","3.67","1","5","4","4"
"2011","higher education","Male","3.48","4","2470","2","3","4","4","5","3.45","3.51","1","5","4","4"
"2011","higher vocational","Female","3.54","4","549","2","3","4","5","5","3.47","3.61","1","5","4","4"
"2011","higher vocational","Male","3.5","4","899","2","3","4","4","5","3.45","3.55","1","5","4","4"
"2011","in school","Female","3.95","4","151","3","3","4","5","5","3.83","4.07","2","5","4","4"
"2011","in school","Male","3.85","4","161","3","3","4","5","5","3.74","3.96","1","5","4","4"
"2011","inadequately","Female","3.14","3","141","2","3","4","4","5","2.98","3.3","1","5","3","3"
"2011","inadequately","Male","3.24","3","89","2","3","4","4","5","3.02","3.46","1","5","3","4"
"2011","middle vocational","Female","3.46","4","5583","2","3","4","5","5","3.44","3.48","1","5","4","4"
"2011","middle vocational","Male","3.42","4","4897","2","3","4","4","5","3.4","3.44","1","5","4","4"
"2011","vocational + Abi","Female","3.6","4","751","3","3","4","4","5","3.54","3.66","1","5","4","4"
"2011","vocational + Abi","Male","3.45","4","454","2","3","4","4","5","3.37","3.53","1","5","4","4"
"2012","general elemantary","Female","3.37","3","1429","2","3","4","4","5","3.32","3.42","1","5","3","4"
"2012","general elemantary","Male","3.41","4","686","2","3","4","4","5","3.34","3.48","1","5","3","4"
"2012","higher education","Female","3.64","4","2185","3","3","4","5","5","3.61","3.67","1","5","4","4"
"2012","higher education","Male","3.56","4","2466","3","3","4","4","5","3.53","3.59","1","5","4","4"
"2012","higher vocational","Female","3.52","4","544","2","3","4","5","5","3.45","3.59","1","5","4","4"
"2012","higher vocational","Male","3.53","4","899","3","3","4","4","5","3.48","3.58","1","5","4","4"
"2012","in school","Female","3.89","4","149","3","3","4","5","5","3.76","4.02","1","5","4","4"
"2012","in school","Male","3.96","4","134","3","4","4","5","5","3.84","4.08","1","5","4","4"
"2012","inadequately","Female","3.22","3","137","2","2","4","5","5","3.05","3.39","1","5","3","4"
"2012","inadequately","Male","3.25","3","94","2","2","4","5","5","3.03","3.47","1","5","3","4"
"2012","middle vocational","Female","3.5","4","5527","2","3","4","4","5","3.48","3.52","1","5","4","4"
"2012","middle vocational","Male","3.49","4","4775","2","3","4","4","5","3.47","3.51","1","5","4","4"
"2012","vocational + Abi","Female","3.67","4","756","3","3","4","5","5","3.61","3.73","1","5","4","4"
"2012","vocational + Abi","Male","3.47","4","453","2","3","4","4","5","3.39","3.55","1","5","4","4"
"2013","general elemantary","Female","3.32","3","1741","2","3","4","4","5","3.28","3.36","1","5","3","4"
"2013","general elemantary","Male","3.47","4","873","2","3","4","5","5","3.41","3.53","1","5","4","4"
"2013","higher education","Female","3.61","4","2870","3","3","4","5","5","3.58","3.64","1","5","4","4"
"2013","higher education","Male","3.55","4","2983","3","3","4","4","5","3.52","3.58","1","5","4","4"
"2013","higher vocational","Female","3.55","4","643","2","3","4","4","5","3.49","3.61","1","5","4","4"
"2013","higher vocational","Male","3.54","4","1038","3","3","4","4","5","3.49","3.59","1","5","4","4"
"2013","in school","Female","3.77","4","237","2","3","4","5","5","3.66","3.88","1","5","4","4"
"2013","in school","Male","3.78","4","221","3","3","4","5","5","3.69","3.87","2","5","4","4"
"2013","inadequately","Female","3.23","3","191","2","3","4","4","5","3.08","3.38","1","5","3","4"
"2013","inadequately","Male","3.4","3","142","2","3","4","5","5","3.25","3.55","1","5","3","4"
"2013","middle vocational","Female","3.49","4","7020","2","3","4","4","5","3.47","3.51","1","5","4","4"
"2013","middle vocational","Male","3.48","4","5497","2","3","4","4","5","3.46","3.5","1","5","4","4"
"2013","vocational + Abi","Female","3.58","4","1173","2","3","4","5","5","3.53","3.63","1","5","4","4"
"2013","vocational + Abi","Male","3.52","4","615","3","3","4","4","5","3.46","3.58","1","5","4","4"
"2014","general elemantary","Female","3.39","3","1923","2","3","4","4","5","3.35","3.43","1","5","4","4"
"2014","general elemantary","Male","3.54","4","1191","2","3","4","5","5","3.49","3.59","1","5","4","4"
"2014","higher education","Female","3.7","4","3130","3","3","4","5","5","3.67","3.73","1","5","4","4"
"2014","higher education","Male","3.59","4","3101","3","3","4","4","5","3.56","3.62","1","5","4","4"
"2014","higher vocational","Female","3.56","4","608","3","3","4","4","5","3.49","3.63","1","5","4","4"
"2014","higher vocational","Male","3.57","4","984","3","3","4","4","5","3.52","3.62","1","5","4","4"
"2014","in school","Female","3.89","4","235","3","4","4","5","5","3.79","3.99","1","5","4","4"
"2014","in school","Male","3.8","4","214","3","3","4","5","5","3.7","3.9","1","5","4","4"
"2014","inadequately","Female","3.29","3","291","2","3","4","5","5","3.17","3.41","1","5","3","4"
"2014","inadequately","Male","3.13","3","213","1","2","4","4","5","2.99","3.27","1","5","3","4"
"2014","middle vocational","Female","3.53","4","6907","2","3","4","4","5","3.51","3.55","1","5","4","4"
"2014","middle vocational","Male","3.55","4","5661","3","3","4","4","5","3.53","3.57","1","5","4","4"
"2014","vocational + Abi","Female","3.7","4","1298","3","3","4","5","5","3.65","3.75","1","5","4","4"
"2014","vocational + Abi","Male","3.58","4","753","3","3","4","4","5","3.52","3.64","1","5","4","4"
"2015","general elemantary","Female","3.4","3","1654","2","3","4","4","5","3.35","3.45","1","5","3","4"
"2015","general elemantary","Male","3.51","4","1021","2","3","4","4","5","3.46","3.56","1","5","4","4"
"2015","higher education","Female","3.64","4","2928","3","3","4","5","5","3.61","3.67","1","5","4","4"
"2015","higher education","Male","3.63","4","2955","3","3","4","4","5","3.6","3.66","1","5","4","4"
"2015","higher vocational","Female","3.42","4","585","2","3","4","4","5","3.35","3.49","1","5","4","4"
"2015","higher vocational","Male","3.57","4","942","3","3","4","4","5","3.52","3.62","1","5","4","4"
"2015","in school","Female","3.94","4","197","3","4","4","5","5","3.83","4.05","2","5","4","4"
"2015","in school","Male","3.92","4","155","3","4","4","5","5","3.81","4.03","2","5","4","4"
"2015","inadequately","Female","3.26","3","249","2","3","4","4","5","3.13","3.39","1","5","3","4"
"2015","inadequately","Male","3.4","3","162","2","3","4","4","5","3.26","3.54","1","5","3","4"
"2015","middle vocational","Female","3.52","4","6456","2","3","4","4","5","3.5","3.54","1","5","4","4"
"2015","middle vocational","Male","3.5","4","5228","2","3","4","4","5","3.48","3.52","1","5","4","4"
"2015","vocational + Abi","Female","3.66","4","1242","3","3","4","5","5","3.61","3.71","1","5","4","4"
"2015","vocational + Abi","Male","3.53","4","715","3","3","4","4","5","3.47","3.59","1","5","4","4"
"2016","general elemantary","Female","3.42","4","1582","2","3","4","4","5","3.37","3.47","1","5","4","4"
"2016","general elemantary","Male","3.48","4","993","2","3","4","4","5","3.43","3.53","1","5","4","4"
"2016","higher education","Female","3.65","4","2967","3","3","4","5","5","3.62","3.68","1","5","4","4"
"2016","higher education","Male","3.57","4","2924","3","3","4","4","5","3.54","3.6","1","5","4","4"
"2016","higher vocational","Female","3.44","4","550","2","3","4","4","5","3.37","3.51","1","5","4","4"
"2016","higher vocational","Male","3.5","4","860","3","3","4","4","5","3.45","3.55","1","5","4","4"
"2016","in school","Female","3.79","4","190","2","4","4","5","5","3.67","3.91","1","5","4","4"
"2016","in school","Male","3.77","4","143","3","4","4","5","5","3.65","3.89","1","5","4","4"
"2016","inadequately","Female","3.39","3","231","2","3","4","5","5","3.26","3.52","1","5","3","4"
"2016","inadequately","Male","3.34","3","170","2","3","4","4","5","3.21","3.47","1","5","3","4"
"2016","middle vocational","Female","3.57","4","6069","2","3","4","5","5","3.55","3.59","1","5","4","4"
"2016","middle vocational","Male","3.51","4","4946","2","3","4","4","5","3.49","3.53","1","5","4","4"
"2016","vocational + Abi","Female","3.65","4","1270","2","3","4","5","5","3.6","3.7","1","5","4","4"
