"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","general elemantary","Rural Area","7.31","8","491","4","6","9","10","10","7.11","7.51","0","10","7","8"
"1985","general elemantary","Urban Area","7.24","8","1554","5","6","9","10","10","7.13","7.35","0","10","7","8"
"1985","higher education","Rural Area","6.91","7","62","4","5","9","10","10","6.32","7.5","0","10","6","8"
"1985","higher education","Urban Area","6.27","6.45","298","3","5","8","10","10","6.01","6.53","0","10","6","7"
"1985","higher vocational","Rural Area","7.14","7","62","4","5","10","10","10","6.52","7.76","1","10","6","8"
"1985","higher vocational","Urban Area","6.74","7","264","4","5","8","10","10","6.47","7.01","0","10","6","7"
"1985","in school","Rural Area","","","","","","","","","","","","","",""
"1985","in school","Urban Area","6.01","6","40","2","5","8","10","10","5.22","6.8","1","10","5","7"
"1985","inadequately","Rural Area","6.83","7","64","3","6","8","9","10","6.32","7.34","0","10","7","8"
"1985","inadequately","Urban Area","6.95","7","486","4","5","9","10","10","6.75","7.15","0","10","7","8"
"1985","middle vocational","Rural Area","6.99","7","601","4","5","9","10","10","6.81","7.17","0","10","7","8"
"1985","middle vocational","Urban Area","6.88","7","2303","4","5","9","10","10","6.79","6.97","0","10","7","7"
"1985","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1985","vocational + Abi","Urban Area","6.18","6.45","114","3","5","8","10","10","5.7","6.66","0","10","6","7"
"1986","general elemantary","Rural Area","7.39","8","467","5","6","9","10","10","7.2","7.58","0","10","8","8"
"1986","general elemantary","Urban Area","7.12","8","1503","4","5","9","10","10","7.01","7.23","0","10","7","8"
"1986","higher education","Rural Area","6.95","7","59","4","5","9","10","10","6.4","7.5","0","10","6","8"
"1986","higher education","Urban Area","6.31","7","314","3","5","8","9","10","6.05","6.57","0","10","6","7"
"1986","higher vocational","Rural Area","7.04","7","60","4","5","8","10","10","6.54","7.54","1","10","7","8"
"1986","higher vocational","Urban Area","6.71","7","278","3","5","8","10","10","6.44","6.98","0","10","7","7"
"1986","in school","Rural Area","","","","","","","","","","","","","",""
"1986","in school","Urban Area","5.96","6","43","3","4","8","10","10","5.18","6.74","0","10","5","8"
"1986","inadequately","Rural Area","6.37","6","70","3","5","8","10","10","5.84","6.9","0","10","6","8"
"1986","inadequately","Urban Area","6.59","7","479","4","5","8","10","10","6.39","6.79","0","10","7","7"
"1986","middle vocational","Rural Area","6.9","7","590","4","5","8","10","10","6.73","7.07","0","10","7","7"
