"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","6.99","7","1034","4","5","9","10","10","6.84","7.14","0","10","7","8"
"1984","Employed","higher education","6.26","6","296","3","5","8","10","10","5.97","6.55","0","10","6","7"
"1984","Employed","higher vocational","6.44","7","241","3","5","8","10","10","6.13","6.75","0","10","6","7"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","6.85","7","425","4","5","9","10","10","6.62","7.08","0","10","7","7"
"1984","Employed","middle vocational","6.75","7","2021","3","5","9","10","10","6.64","6.86","0","10","7","7"
"1984","Employed","vocational + Abi","6.39","6","125","3","5","8","10","10","5.97","6.81","0","10","5","7"
"1984","Not Employed","general elemantary","7.28","8","1464","4","6","9","10","10","7.16","7.4","0","10","8","8"
"1984","Not Employed","higher education","6.43","7","114","3","5","8","10","10","5.94","6.92","0","10","6","8"
"1984","Not Employed","higher vocational","7.21","8","154","4","5","10","10","10","6.83","7.59","0","10","7","8"
"1984","Not Employed","in school","5.47","5","58","2","4","7","9","10","4.79","6.15","0","10","5","7"
"1984","Not Employed","inadequately","7.23","8","322","4","6","9","10","10","6.98","7.48","0","10","7","8"
"1984","Not Employed","middle vocational","7.23","8","1488","4","6","9","10","10","7.11","7.35","0","10","8","8"
"1984","Not Employed","vocational + Abi","6.98","8","54","3","5","9","10","10","6.24","7.72","0","10","6","8"
"1985","Employed","general elemantary","6.99","7","845","4","5","9","10","10","6.83","7.15","0","10","7","7"
"1985","Employed","higher education","6.22","6","249","3","5","8","9","10","5.94","6.5","0","10","6","7"
"1985","Employed","higher vocational","6.7","7","197","4","5","8","10","10","6.38","7.02","0","10","6","7"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","6.79","7","279","4","5","9","10","10","6.52","7.06","0","10","7","8"
"1985","Employed","middle vocational","6.74","7","1619","4","5","8","10","10","6.63","6.85","0","10","7","7"
"1985","Employed","vocational + Abi","5.92","6","92","2","4","8","10","10","5.35","6.49","0","10","6","7"
"1985","Not Employed","general elemantary","7.38","8","1200","5","6","9","10","10","7.26","7.5","0","10","8","8"
"1985","Not Employed","higher education","6.74","7","111","3","5","9","10","10","6.3","7.18","0","10","6","7"
"1985","Not Employed","higher vocational","6.97","7","129","4","5","9","10","10","6.57","7.37","1","10","7","8"
"1985","Not Employed","in school","6.26","6","50","4","5","8","10","10","5.58","6.94","1","10","5","7"
"1985","Not Employed","inadequately","7.05","7","271","4","5","9","10","10","6.8","7.3","0","10","7","8"
"1985","Not Employed","middle vocational","7.07","7","1285","4","5","9","10","10","6.95","7.19","0","10","7","8"
"1985","Not Employed","vocational + Abi","6.85","7","46","4","5","8","10","10","6.2","7.5","1","10","6","8"
"1986","Employed","general elemantary","6.79","7","844","4","5","8","10","10","6.64","6.94","0","10","7","7"
"1986","Employed","higher education","6.3","7","270","3","5","8","9","10","6.03","6.57","0","10","6","7"
"1986","Employed","higher vocational","6.19","6","210","3","5","8","9","10","5.88","6.5","0","10","6","7"
"1986","Employed","in school","","","","","","","","","","","","","",""
"1986","Employed","inadequately","6.43","7","289","3","5","8","9","10","6.16","6.7","0","10","6","7"
"1986","Employed","middle vocational","6.54","7","1657","4","5","8","9","10","6.44","6.64","0","10","7","7"
"1986","Employed","vocational + Abi","6.41","7","98","3","5","8","9","10","5.93","6.89","0","10","5","7"
"1986","Not Employed","general elemantary","7.4","8","1126","5","6","9","10","10","7.28","7.52","0","10","8","8"
"1986","Not Employed","higher education","6.69","7","103","3","5","9","10","10","6.21","7.17","0","10","6","8"
"1986","Not Employed","higher vocational","7.51","8","128","4","6","9","10","10","7.15","7.87","2","10","7","8"
