"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","direct migration background","6.78","7","1061","3","5","9","10","10","6.62","6.94","0","10","7","7"
"1984","Full Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Full Time","no migration background","6.6","7","1693","3","5","9","10","10","6.48","6.72","0","10","7","7"
"1984","Not Working","direct migration background","7.17","8","840","4","5","9","10","10","7.01","7.33","0","10","8","8"
"1984","Not Working","indirect migration background","7.27","8","31","3","6","9","10","10","6.33","8.21","1","10","6","9"
"1984","Not Working","no migration background","7.19","8","2806","4","5","9","10","10","7.1","7.28","0","10","8","8"
"1984","Part Time","direct migration background","6.95","7","351","4","5","9","10","10","6.69","7.21","0","10","7","8"
"1984","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Part Time","no migration background","6.93","7","1018","4","5","9","10","10","6.79","7.07","0","10","7","7"
"1985","Full Time","direct migration background","6.77","7","754","3","5","9","10","10","6.6","6.94","0","10","7","7"
"1985","Full Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Full Time","no migration background","6.63","7","1284","4","5","8","10","10","6.5","6.76","0","10","7","7"
"1985","Not Working","direct migration background","7.25","8","705","5","6","9","10","10","7.09","7.41","0","10","8","8"
"1985","Not Working","indirect migration background","7.26","8","32","5","6","8","9","10","6.28","8.24","1","10","5","8"
"1985","Not Working","no migration background","7.16","7","2383","5","5","9","10","10","7.07","7.25","0","10","7","8"
"1985","Part Time","direct migration background","6.46","7","297","4","5","8","9","10","6.2","6.72","0","10","7","8"
"1985","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Part Time","no migration background","6.89","7","943","4","5","9","10","10","6.75","7.03","0","10","7","7"
"1986","Full Time","direct migration background","6.53","7","750","4","5","8","10","10","6.36","6.7","0","10","7","7"
"1986","Full Time","indirect migration background","","","","","","","","","","","","","",""
"1986","Full Time","no migration background","6.49","7","1390","4","5","8","10","10","6.38","6.6","0","10","7","7"
"1986","Not Working","direct migration background","7.2","8","687","5","6","9","10","10","7.04","7.36","0","10","7","8"
"1986","Not Working","indirect migration background","6.53","7","39","3","5","9","10","10","5.72","7.34","0","10","6","8"
"1986","Not Working","no migration background","7.2","8","2252","4","6","9","10","10","7.11","7.29","0","10","7","8"
"1986","Part Time","direct migration background","6.64","7","300","4","5","8","10","10","6.39","6.89","0","10","7","7"
"1986","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1986","Part Time","no migration background","6.64","7","925","4","5","8","10","10","6.5","6.78","0","10","7","7"
"1987","Full Time","direct migration background","6.47","7","710","4","5","8","10","10","6.31","6.63","0","10","7","7"
"1987","Full Time","indirect migration background","5.67","5","31","2","5","7","9","10","4.93","6.41","2","10","5","8"
"1987","Full Time","no migration background","6.65","7","1433","4","5","8","10","10","6.54","6.76","0","10","7","7"
"1987","Not Working","direct migration background","7.25","8","690","5","6","9","10","10","7.09","7.41","0","10","7","8"
"1987","Not Working","indirect migration background","7.29","7.88","49","4","6","9","10","10","6.65","7.93","2","10","6","8"
"1987","Not Working","no migration background","7.2","8","2179","5","6","9","10","10","7.11","7.29","0","10","7","8"
"1987","Part Time","direct migration background","6.94","7","314","5","5","8","10","10","6.72","7.16","0","10","7","7"
"1987","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1987","Part Time","no migration background","6.86","7","931","4","5","8","10","10","6.73","6.99","0","10","7","7"
"1988","Full Time","direct migration background","6.64","7","668","4","5","8","9","10","6.48","6.8","0","10","6","7"
"1988","Full Time","indirect migration background","6.01","5","37","5","5","7","8","10","5.42","6.6","4","10","6","8"
"1988","Full Time","no migration background","6.52","7","1353","4","5","8","9","10","6.41","6.63","0","10","7","7"
"1988","Not Working","direct migration background","7.08","7","661","5","5","8","10","10","6.92","7.24","0","10","7","8"
"1988","Not Working","indirect migration background","6.31","5.91","63","4","5","7","9","10","5.79","6.83","2","10","6","8"
"1988","Not Working","no migration background","6.99","7","1988","4","5","9","10","10","6.89","7.09","0","10","7","7"
"1988","Part Time","direct migration background","6.44","7","339","3","5","8","9","10","6.21","6.67","0","10","6","7"
"1988","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1988","Part Time","no migration background","6.75","7","976","5","5","8","10","10","6.63","6.87","0","10","7","7"
"1989","Full Time","direct migration background","6.62","7","672","4","5","8","10","10","6.45","6.79","0","10","7","7"
"1989","Full Time","indirect migration background","6.44","7","40","1","5","8","9","10","5.77","7.11","1","10","6","7"
"1989","Full Time","no migration background","6.41","7","1462","4","5","8","9","10","6.3","6.52","0","10","6","7"
"1989","Not Working","direct migration background","6.83","7","661","4","5","8","10","10","6.67","6.99","0","10","7","7"
"1989","Not Working","indirect migration background","6.43","6","59","4","5","8","9","10","5.86","7","1","10","5","7"
"1989","Not Working","no migration background","6.94","7","1919","4","5","8","10","10","6.84","7.04","0","10","7","7"
"1989","Part Time","direct migration background","6.24","6","297","4","5","8","9","10","6.01","6.47","0","10","6","7"
"1989","Part Time","indirect migration background","6.7","7.02","34","5","5","8","9","10","5.94","7.46","2","10","5","8"
"1989","Part Time","no migration background","6.72","7","920","4","5","8","10","10","6.58","6.86","0","10","7","7"
"1990","Full Time","direct migration background","6.55","7","733","4","5","8","9","10","6.39","6.71","0","10","6","7"
"1990","Full Time","indirect migration background","6.72","6.75","54","5","5","9","9","10","6.1","7.34","2","10","6","8"
"1990","Full Time","no migration background","6.43","7","1605","4","5","8","9","10","6.33","6.53","0","10","7","7"
"1990","Not Working","direct migration background","6.76","7","669","4","5","8","10","10","6.6","6.92","0","10","7","7"
"1990","Not Working","indirect migration background","7.09","7","68","5","6","8","9","10","6.62","7.56","2","10","7","8"
"1990","Not Working","no migration background","6.92","7","1901","4","5","8","10","10","6.82","7.02","0","10","7","7"
"1990","Part Time","direct migration background","6.58","7","317","4","5","8","9","10","6.34","6.82","0","10","7","7"
