"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Female","6.98","7","2520","4","5","9","10","10","6.89","7.07","0","10","7","7"
"1984","Employed","Male","6.34","6","1640","3","5","8","10","10","6.21","6.47","0","10","6","7"
"1984","Not Employed","Female","7.34","8","3093","4","6","9","10","10","7.26","7.42","0","10","8","8"
"1984","Not Employed","Male","6.47","7","584","3","5","8","10","10","6.26","6.68","0","10","6","7"
"1985","Employed","Female","6.88","7","2227","4","5","8","10","10","6.79","6.97","0","10","7","7"
"1985","Employed","Male","6.4","7","1086","3","5","8","10","10","6.25","6.55","0","10","6","7"
"1985","Not Employed","Female","7.31","8","2687","5","6","9","10","10","7.23","7.39","0","10","8","8"
"1985","Not Employed","Male","6.38","6","433","4","5","8","10","10","6.17","6.59","0","10","6","7"
"1986","Employed","Female","6.71","7","2208","4","5","8","10","10","6.62","6.8","0","10","7","7"
"1986","Employed","Male","6.27","6","1201","3","5","8","9","10","6.14","6.4","0","10","6","7"
"1986","Not Employed","Female","7.3","8","2503","5","6","9","10","10","7.22","7.38","0","10","8","8"
"1986","Not Employed","Male","6.71","7","475","4","5","8","10","10","6.49","6.93","0","10","6","7"
"1987","Employed","Female","6.88","7","2247","4","5","8","10","10","6.8","6.96","0","10","7","7"
"1987","Employed","Male","6.42","6","1196","4","5","8","9","10","6.29","6.55","0","10","6","7"
"1987","Not Employed","Female","7.34","8","2423","5","6","9","10","10","7.26","7.42","0","10","7","8"
"1987","Not Employed","Male","6.64","7","495","4","5","8","10","10","6.44","6.84","0","10","6","7"
"1988","Employed","Female","6.73","7","2215","4","5","8","9","10","6.65","6.81","0","10","7","7"
"1988","Employed","Male","6.38","7","1186","3","5","8","9","10","6.25","6.51","0","10","6","7"
"1988","Not Employed","Female","7.13","7","2261","4","6","9","10","10","7.04","7.22","0","10","7","8"
"1988","Not Employed","Male","6.41","6","451","3","5","8","10","10","6.19","6.63","0","10","6","7"
"1989","Employed","Female","6.61","7","2208","4","5","8","9","10","6.53","6.69","0","10","7","7"
"1989","Employed","Male","6.37","7","1217","4","5","8","9","10","6.24","6.5","0","10","6","7"
"1989","Not Employed","Female","7.05","7","2158","4","5","8","10","10","6.96","7.14","0","10","7","7"
"1989","Not Employed","Male","6.42","6","481","3","5","8","10","10","6.21","6.63","0","10","6","6"
"1990","Employed","Female","6.64","7","2229","4","5","8","9","10","6.56","6.72","0","10","7","7"
"1990","Employed","Male","6.34","7","1524","3","5","8","9","10","6.23","6.45","0","10","6","7"
"1990","Not Employed","Female","7","7","2102","4","5","8","10","10","6.91","7.09","0","10","7","7"
"1990","Not Employed","Male","6.54","7","536","4","5","8","10","10","6.35","6.73","0","10","6","7"
"1991","Employed","Female","","","","","","","","","","","","","",""
"1991","Employed","Male","","","","","","","","","","","","","",""
"1991","Not Employed","Female","","","","","","","","","","","","","",""
"1991","Not Employed","Male","","","","","","","","","","","","","",""
"1992","Employed","Female","","","","","","","","","","","","","",""
"1992","Employed","Male","","","","","","","","","","","","","",""
"1992","Not Employed","Female","","","","","","","","","","","","","",""
"1992","Not Employed","Male","","","","","","","","","","","","","",""
"1993","Employed","Female","6.57","7","3089","4","5","8","9","10","6.5","6.64","0","10","7","7"
"1993","Employed","Male","6.41","7","2137","4","5","8","9","10","6.32","6.5","0","10","6","7"
"1993","Not Employed","Female","6.57","7","2645","4","5","8","10","10","6.49","6.65","0","10","7","7"
"1993","Not Employed","Male","6.11","6","751","3","5","8","10","10","5.94","6.28","0","10","6","6"
"1994","Employed","Female","6.52","7","3056","4","5","8","9","10","6.45","6.59","0","10","7","7"
"1994","Employed","Male","6.34","6","2091","4","5","8","9","10","6.25","6.43","0","10","6","7"
"1994","Not Employed","Female","6.62","7","2715","4","5","8","10","10","6.54","6.7","0","10","7","7"
"1994","Not Employed","Male","6.16","6","772","3","5","8","9","10","6","6.32","0","10","6","6"
"1995","Employed","Female","6.52","7","3114","4","5","8","9","10","6.45","6.59","0","10","7","7"
"1995","Employed","Male","6.4","7","2318","4","5","8","9","10","6.31","6.49","0","10","6","7"
"1995","Not Employed","Female","6.62","7","2847","4","5","8","10","10","6.54","6.7","0","10","7","7"
"1995","Not Employed","Male","6.15","6","852","3","5","8","9","10","6","6.3","0","10","6","7"
"1996","Employed","Female","6.5","7","3138","4","5","8","9","10","6.43","6.57","0","10","7","7"
"1996","Employed","Male","6.43","7","2259","4","5","8","9","10","6.34","6.52","0","10","6","7"
"1996","Not Employed","Female","6.61","7","2733","4","5","8","9","10","6.53","6.69","0","10","7","7"
"1996","Not Employed","Male","6.19","6","876","4","5","8","9","10","6.04","6.34","0","10","6","6"
"1997","Employed","Female","6.46","7","2980","4","5","8","9","10","6.39","6.53","0","10","7","7"
"1997","Employed","Male","6.38","7","2342","4","5","8","9","10","6.29","6.47","0","10","6","7"
"1997","Not Employed","Female","6.58","7","2756","4","5","8","9","10","6.5","6.66","0","10","7","7"
"1997","Not Employed","Male","6.29","6","860","3","5","8","9","10","6.14","6.44","0","10","6","6"
"1998","Employed","Female","6.6","7","3317","4","5","8","9","10","6.53","6.67","0","10","7","7"
"1998","Employed","Male","6.53","7","2544","4","5","8","9","10","6.45","6.61","0","10","7","7"
"1998","Not Employed","Female","6.59","7","3100","4","5","8","9","10","6.52","6.66","0","10","7","7"
"1998","Not Employed","Male","6.28","6","986","3","5","8","9","10","6.14","6.42","0","10","6","7"
"1999","Employed","Female","6.57","7","3303","4","5","8","9","10","6.5","6.64","0","10","7","7"
"1999","Employed","Male","6.46","7","2602","4","5","8","9","10","6.38","6.54","0","10","7","7"
"1999","Not Employed","Female","6.57","7","2884","4","5","8","9","10","6.5","6.64","0","10","7","7"
"1999","Not Employed","Male","6.23","6","957","3","5","8","9","10","6.09","6.37","0","10","6","6"
"2000","Employed","Female","6.69","7","5815","4","5","8","9","10","6.64","6.74","0","10","7","7"
"2000","Employed","Male","6.4","7","4495","3","5","8","9","10","6.33","6.47","0","10","7","7"
"2000","Not Employed","Female","6.75","7","5188","4","5","8","9","10","6.69","6.81","0","10","7","7"
"2000","Not Employed","Male","6.39","7","1888","4","5","8","9","10","6.29","6.49","0","10","6","7"
"2001","Employed","Female","6.71","7","5508","4","5","8","9","10","6.66","6.76","0","10","7","7"
"2001","Employed","Male","6.5","7","4195","4","5","8","9","10","6.43","6.57","0","10","7","7"
"2001","Not Employed","Female","6.75","7","4594","4","5","8","9","10","6.69","6.81","0","10","7","7"
