"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2008","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.32","6","271","4","5","8","9","6.07","6.57","6","7"
"2008","Other degree","Ostdeutschland, neue Bundeslaender","6.48","6","44","5","5","8","8","5.84","7.12","6","8"
"2008","Other degree","Westdeutschland, alte Bundeslaender","6.45","7","689","4","5","8","9","6.29","6.61","7","7"
"2008","secondary school degree","Ostdeutschland, neue Bundeslaender","6.73","7","1695","4","5","8","9","6.64","6.82","7","7"
"2008","secondary school degree","Westdeutschland, alte Bundeslaender","6.62","7","2974","4","5","8","9","6.55","6.69","7","7"
"2009","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.72","7","748","4","5","8","9","6.59","6.85","7","7"
"2009","college entrance qualification","Westdeutschland, alte Bundeslaender","6.63","7","2830","4","5","8","9","6.56","6.7","7","7"
"2009","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.6","7","938","4","5","8","9","6.48","6.72","7","7"
"2009","lower secondary degree","Westdeutschland, alte Bundeslaender","6.66","7","3844","4","5","8","9","6.6","6.72","7","7"
"2009","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.8","7","51","4","5","8","10","6.27","7.33","6","8"
"2009","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.18","6","260","3","5","8","9","5.92","6.44","6","7"
"2009","Other degree","Ostdeutschland, neue Bundeslaender","6.39","6","40","5","5","8","10","5.67","7.11","6","7"
"2009","Other degree","Westdeutschland, alte Bundeslaender","6.71","7","614","4","5","8","9","6.55","6.87","7","7"
"2009","secondary school degree","Ostdeutschland, neue Bundeslaender","6.76","7","1615","4","5","8","9","6.67","6.85","7","7"
"2009","secondary school degree","Westdeutschland, alte Bundeslaender","6.64","7","2814","4","5","8","9","6.57","6.71","7","7"
"2010","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.97","7","1020","5","6","8","9","6.86","7.08","7","7"
"2010","college entrance qualification","Westdeutschland, alte Bundeslaender","6.67","7","4333","4","5","8","9","6.61","6.73","7","7"
"2010","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.52","7","985","4","5","8","9","6.39","6.65","7","7"
"2010","lower secondary degree","Westdeutschland, alte Bundeslaender","6.7","7","4707","4","5","8","9","6.64","6.76","7","7"
"2010","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.59","8","63","5","7","9","10","7.01","8.17","7","8"
"2010","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.63","7","496","3","5","8","10","6.42","6.84","7","7"
"2010","Other degree","Ostdeutschland, neue Bundeslaender","6.45","7","89","3","5","8","10","5.99","6.91","7","8"
"2010","Other degree","Westdeutschland, alte Bundeslaender","6.86","7","1248","4","5","8","9","6.74","6.98","7","7"
"2010","secondary school degree","Ostdeutschland, neue Bundeslaender","6.83","7","2125","5","5","8","9","6.75","6.91","7","7"
"2010","secondary school degree","Westdeutschland, alte Bundeslaender","6.67","7","4186","4","5","8","9","6.61","6.73","7","7"
"2011","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.75","7","1115","4","5","8","9","6.64","6.86","7","7"
"2011","college entrance qualification","Westdeutschland, alte Bundeslaender","6.75","7","4816","4","5","8","9","6.7","6.8","7","7"
"2011","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.58","7","1033","4","5","8","9","6.46","6.7","7","7"
"2011","lower secondary degree","Westdeutschland, alte Bundeslaender","6.75","7","5071","4","5","8","9","6.69","6.81","7","7"
"2011","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.06","7","65","5","5","8","10","6.58","7.54","6","8"
"2011","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.81","7","537","4","5","8","10","6.63","6.99","7","7"
"2011","Other degree","Ostdeutschland, neue Bundeslaender","6.14","6","95","3","5","8","8","5.76","6.52","6","7"
"2011","Other degree","Westdeutschland, alte Bundeslaender","6.96","7","1321","5","6","8","9","6.85","7.07","7","7"
"2011","secondary school degree","Ostdeutschland, neue Bundeslaender","6.87","7","2278","5","6","8","9","6.79","6.95","7","7"
"2011","secondary school degree","Westdeutschland, alte Bundeslaender","6.73","7","4549","4","5","8","9","6.67","6.79","7","7"
"2012","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.86","7","1145","4","5","8","9","6.75","6.97","7","7"
"2012","college entrance qualification","Westdeutschland, alte Bundeslaender","6.87","7","4990","5","6","8","9","6.82","6.92","7","7"
"2012","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.72","7","1101","4","5","8","9","6.6","6.84","7","7"
"2012","lower secondary degree","Westdeutschland, alte Bundeslaender","6.8","7","5256","4","5","8","9","6.75","6.85","7","7"
"2012","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.93","7","80","4","5","9","10","6.41","7.45","6","7"
"2012","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.81","7","562","4","5","8","10","6.63","6.99","7","7"
"2012","Other degree","Ostdeutschland, neue Bundeslaender","6.75","7","113","4","5","9","10","6.36","7.14","6","8"
"2012","Other degree","Westdeutschland, alte Bundeslaender","7.06","7","1387","5","6","8","10","6.95","7.17","7","7"
"2012","secondary school degree","Ostdeutschland, neue Bundeslaender","6.76","7","2321","5","5","8","9","6.69","6.83","7","7"
"2012","secondary school degree","Westdeutschland, alte Bundeslaender","6.81","7","4683","4","5","8","9","6.76","6.86","7","7"
"2013","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.99","7","1115","5","6","8","9","6.88","7.1","7","7"
"2013","college entrance qualification","Westdeutschland, alte Bundeslaender","6.83","7","4960","4","6","8","9","6.78","6.88","7","7"
"2013","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.64","7","1062","4","5","8","9","6.52","6.76","7","7"
"2013","lower secondary degree","Westdeutschland, alte Bundeslaender","6.84","7","5021","4","5","8","9","6.78","6.9","7","7"
"2013","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.57","7","86","4","5","9","9","6.08","7.06","6","8"
"2013","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.65","7","505","4","5","8","10","6.46","6.84","7","7"
"2013","Other degree","Ostdeutschland, neue Bundeslaender","6.52","6","104","4","5","8","10","6.1","6.94","6","8"
"2013","Other degree","Westdeutschland, alte Bundeslaender","6.89","7","1249","5","6","8","9","6.78","7","7","7"
"2013","secondary school degree","Ostdeutschland, neue Bundeslaender","6.89","7","2209","4","5","8","9","6.81","6.97","7","7"
"2013","secondary school degree","Westdeutschland, alte Bundeslaender","6.87","7","4616","4","6","8","9","6.81","6.93","7","7"
"2014","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.87","7","1060","5","5","8","9","6.76","6.98","7","7"
"2014","college entrance qualification","Westdeutschland, alte Bundeslaender","6.85","7","5013","5","6","8","9","6.8","6.9","7","7"
"2014","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.69","7","972","4","5","8","9","6.56","6.82","7","7"
"2014","lower secondary degree","Westdeutschland, alte Bundeslaender","6.76","7","4831","4","5","8","9","6.7","6.82","7","7"
"2014","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.53","7","81","4","5","8","9","6.1","6.96","7","8"
"2014","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.46","7","663","3","5","8","10","6.29","6.63","7","8"
"2014","Other degree","Ostdeutschland, neue Bundeslaender","7.12","7","255","5","6","8","10","6.88","7.36","7","8"
"2014","Other degree","Westdeutschland, alte Bundeslaender","7.11","7","2520","5","6","8","10","7.03","7.19","7","8"
"2014","secondary school degree","Ostdeutschland, neue Bundeslaender","6.95","7","2101","5","6","8","9","6.87","7.03","7","7"
"2014","secondary school degree","Westdeutschland, alte Bundeslaender","6.83","7","4429","4","5","8","9","6.77","6.89","7","7"
"2015","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.97","7","1036","5","6","8","9","6.86","7.08","7","7"
"2015","college entrance qualification","Westdeutschland, alte Bundeslaender","6.94","7","4787","5","6","8","9","6.89","6.99","7","7"
"2015","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.58","7","917","4","5","8","9","6.45","6.71","7","7"
"2015","lower secondary degree","Westdeutschland, alte Bundeslaender","6.81","7","4409","4","5","8","9","6.75","6.87","7","7"
"2015","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.71","7","80","4","5","8","9","6.28","7.14","6","7"
"2015","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.59","7","529","3","5","8","10","6.4","6.78","7","7"
"2015","Other degree","Ostdeutschland, neue Bundeslaender","6.95","7","226","4","6","8","10","6.69","7.21","7","8"
"2015","Other degree","Westdeutschland, alte Bundeslaender","7.22","8","2117","5","6","8","10","7.14","7.3","7","8"
"2015","secondary school degree","Ostdeutschland, neue Bundeslaender","6.86","7","1994","5","6","8","9","6.78","6.94","7","7"
"2015","secondary school degree","Westdeutschland, alte Bundeslaender","6.84","7","4195","5","6","8","9","6.78","6.9","7","7"
"2016","college entrance qualification","Ostdeutschland, neue Bundeslaender","6.99","7","1028","5","6","8","9","6.88","7.1","7","7"
"2016","college entrance qualification","Westdeutschland, alte Bundeslaender","6.9","7","4649","5","6","8","9","6.85","6.95","7","7"
"2016","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.67","7","853","4","5","8","9","6.54","6.8","7","7"
"2016","lower secondary degree","Westdeutschland, alte Bundeslaender","6.76","7","4139","4","5","8","9","6.7","6.82","7","7"
"2016","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.63","7","79","2","5","9","9","6.12","7.14","6","8"
"2016","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.86","7","544","4","5","8","10","6.68","7.04","7","7"
"2016","Other degree","Ostdeutschland, neue Bundeslaender","6.65","7","266","4","5","8","9","6.42","6.88","7","8"
"2016","Other degree","Westdeutschland, alte Bundeslaender","7.14","7","2529","5","6","8","10","7.07","7.21","7","8"
"2016","secondary school degree","Ostdeutschland, neue Bundeslaender","6.99","7","1921","5","6","8","9","6.91","7.07","7","7"
"2016","secondary school degree","Westdeutschland, alte Bundeslaender","6.85","7","3885","4","5","8","9","6.79","6.91","7","7"
"2017","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.03","7","1214","5","6","8","9","6.93","7.13","7","7"
"2017","college entrance qualification","Westdeutschland, alte Bundeslaender","6.93","7","5598","5","6","8","9","6.88","6.98","7","7"
"2017","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.66","7","888","4","5","8","9","6.53","6.79","7","7"
"2017","lower secondary degree","Westdeutschland, alte Bundeslaender","6.83","7","4474","4","5","8","9","6.77","6.89","7","7"
"2017","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.31","6","93","4","5","8","9","5.9","6.72","6","7"
"2017","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.83","7","630","4","5","8","10","6.66","7","7","7"
"2017","Other degree","Ostdeutschland, neue Bundeslaender","6.82","7","284","4","6","8","9","6.6","7.04","7","8"
"2017","Other degree","Westdeutschland, alte Bundeslaender","7","7","2449","5","6","8","9","6.92","7.08","7","7"
"2017","secondary school degree","Ostdeutschland, neue Bundeslaender","6.89","7","2204","5","6","8","9","6.81","6.97","7","7"
"2017","secondary school degree","Westdeutschland, alte Bundeslaender","6.81","7","4564","4","5","8","9","6.75","6.87","7","7"
"2018","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.02","7","1194","5","6","8","9","6.92","7.12","7","7"
"2018","college entrance qualification","Westdeutschland, alte Bundeslaender","6.87","7","5444","5","6","8","9","6.82","6.92","7","7"
"2018","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.5","7","864","4","5","8","9","6.36","6.64","7","7"
"2018","lower secondary degree","Westdeutschland, alte Bundeslaender","6.79","7","4224","4","5","8","9","6.73","6.85","7","7"
"2018","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.35","6","103","5","5","8","8","5.95","6.75","6","7"
"2018","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.77","7","631","4","5","8","10","6.6","6.94","7","7"
"2018","Other degree","Ostdeutschland, neue Bundeslaender","6.9","7","281","4","6","8","10","6.66","7.14","7","8"
"2018","Other degree","Westdeutschland, alte Bundeslaender","6.95","7","2315","5","6","8","9","6.87","7.03","7","7"
"2018","secondary school degree","Ostdeutschland, neue Bundeslaender","6.92","7","2155","5","6","8","9","6.85","6.99","7","7"
"2018","secondary school degree","Westdeutschland, alte Bundeslaender","6.8","7","4310","4","5","8","9","6.74","6.86","7","7"
"2019","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.04","7","1390","5","6","8","9","6.95","7.13","7","7"
"2019","college entrance qualification","Westdeutschland, alte Bundeslaender","6.99","7","5969","5","6","8","9","6.94","7.04","7","7"
"2019","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.57","7","760","4","5","8","9","6.43","6.71","7","7"
"2019","lower secondary degree","Westdeutschland, alte Bundeslaender","6.84","7","3959","4","5","8","9","6.78","6.9","7","7"
"2019","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","5.9","6","82","1","5","8","9","5.43","6.37","7","8"
"2019","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.66","7","559","4","5","8","10","6.47","6.85","7","7"
"2019","Other degree","Ostdeutschland, neue Bundeslaender","7.28","7","249","5","6","8","10","7.05","7.51","7","8"
"2019","Other degree","Westdeutschland, alte Bundeslaender","7.14","7","2058","5","6","8","10","7.06","7.22","7","8"
"2019","secondary school degree","Ostdeutschland, neue Bundeslaender","6.96","7","2203","5","6","8","9","6.88","7.04","7","7"
"2019","secondary school degree","Westdeutschland, alte Bundeslaender","6.89","7","4415","4","6","8","9","6.83","6.95","7","7"
