"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Full Time","6.62","7","2779","3","5","9","10","10","6.52","6.72","0","10","7","7"
"1984","Employed","Not Working","","","","","","","","","","","","","",""
"1984","Employed","Part Time","6.94","7","1381","4","5","9","10","10","6.81","7.07","0","10","7","7"
"1984","Not Employed","Full Time","","","","","","","","","","","","","",""
"1984","Not Employed","Not Working","7.19","8","3677","4","5","9","10","10","7.11","7.27","0","10","8","8"
"1984","Not Employed","Part Time","","","","","","","","","","","","","",""
"1985","Employed","Full Time","6.64","7","2061","4","5","8","10","10","6.54","6.74","0","10","7","7"
"1985","Employed","Not Working","","","","","","","","","","","","","",""
"1985","Employed","Part Time","6.85","7","1252","4","5","8","10","10","6.73","6.97","0","10","7","7"
"1985","Not Employed","Full Time","","","","","","","","","","","","","",""
"1985","Not Employed","Not Working","7.17","7","3120","5","5","9","10","10","7.09","7.25","0","10","7","8"
"1985","Not Employed","Part Time","","","","","","","","","","","","","",""
"1986","Employed","Full Time","6.49","7","2165","4","5","8","10","10","6.4","6.58","0","10","7","7"
"1986","Employed","Not Working","","","","","","","","","","","","","",""
"1986","Employed","Part Time","6.65","7","1244","4","5","8","10","10","6.53","6.77","0","10","7","7"
"1986","Not Employed","Full Time","","","","","","","","","","","","","",""
"1986","Not Employed","Not Working","7.2","8","2978","4","6","9","10","10","7.12","7.28","0","10","7","8"
"1986","Not Employed","Part Time","","","","","","","","","","","","","",""
"1987","Employed","Full Time","6.62","7","2174","4","5","8","10","10","6.53","6.71","0","10","7","7"
"1987","Employed","Not Working","","","","","","","","","","","","","",""
"1987","Employed","Part Time","6.88","7","1269","4","5","8","10","10","6.77","6.99","0","10","7","7"
"1987","Not Employed","Full Time","","","","","","","","","","","","","",""
"1987","Not Employed","Not Working","7.21","8","2918","5","6","9","10","10","7.13","7.29","0","10","7","8"
"1987","Not Employed","Part Time","","","","","","","","","","","","","",""
"1988","Employed","Full Time","6.53","7","2058","4","5","8","9","10","6.44","6.62","0","10","7","7"
"1988","Employed","Not Working","","","","","","","","","","","","","",""
"1988","Employed","Part Time","6.71","7","1343","4","5","8","9","10","6.6","6.82","0","10","7","7"
"1988","Not Employed","Full Time","","","","","","","","","","","","","",""
"1988","Not Employed","Not Working","7","7","2712","4","5","8","10","10","6.92","7.08","0","10","7","7"
"1988","Not Employed","Part Time","","","","","","","","","","","","","",""
"1989","Employed","Full Time","6.44","7","2174","4","5","8","9","10","6.35","6.53","0","10","6","7"
"1989","Employed","Not Working","","","","","","","","","","","","","",""
"1989","Employed","Part Time","6.66","7","1251","4","5","8","9","10","6.54","6.78","0","10","7","7"
"1989","Not Employed","Full Time","","","","","","","","","","","","","",""
"1989","Not Employed","Not Working","6.92","7","2639","4","5","8","10","10","6.84","7","0","10","7","7"
"1989","Not Employed","Part Time","","","","","","","","","","","","","",""
"1990","Employed","Full Time","6.45","7","2392","4","5","8","9","10","6.36","6.54","0","10","7","7"
"1990","Employed","Not Working","","","","","","","","","","","","","",""
"1990","Employed","Part Time","6.64","7","1361","4","5","8","9","10","6.53","6.75","0","10","7","7"
"1990","Not Employed","Full Time","","","","","","","","","","","","","",""
"1990","Not Employed","Not Working","6.9","7","2638","4","5","8","10","10","6.82","6.98","0","10","7","7"
"1990","Not Employed","Part Time","","","","","","","","","","","","","",""
"1991","Employed","Full Time","","","","","","","","","","","","","",""
"1991","Employed","Not Working","","","","","","","","","","","","","",""
"1991","Employed","Part Time","","","","","","","","","","","","","",""
"1991","Not Employed","Full Time","","","","","","","","","","","","","",""
"1991","Not Employed","Not Working","","","","","","","","","","","","","",""
"1991","Not Employed","Part Time","","","","","","","","","","","","","",""
"1992","Employed","Full Time","","","","","","","","","","","","","",""
"1992","Employed","Not Working","","","","","","","","","","","","","",""
"1992","Employed","Part Time","","","","","","","","","","","","","",""
"1992","Not Employed","Full Time","","","","","","","","","","","","","",""
"1992","Not Employed","Not Working","","","","","","","","","","","","","",""
"1992","Not Employed","Part Time","","","","","","","","","","","","","",""
"1993","Employed","Full Time","6.48","7","3395","4","5","8","9","10","6.41","6.55","0","10","7","7"
"1993","Employed","Not Working","","","","","","","","","","","","","",""
"1993","Employed","Part Time","6.55","7","1831","4","5","8","9","10","6.46","6.64","0","10","7","7"
"1993","Not Employed","Full Time","","","","","","","","","","","","","",""
