"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","(1b) general elementary school","6.48","7","1524","4","5","8","9","6.37","6.59","7","7"
"2005","(1c) basic vocational qualification","6.57","7","4479","4","5","8","9","6.51","6.63","7","7"
"2005","(2a) intermediate vocational","6.54","7","3860","4","5","8","9","6.48","6.6","7","7"
"2005","(2b) intermediate general qualification","6.37","6","443","4","5","8","9","6.17","6.57","6","7"
"2005","(2c_gen) general maturity certificate","6.42","6","540","4","5","8","9","6.25","6.59","6","7"
"2005","(2c_voc) vocational maturity certificate","6.45","7","1168","4","5","8","9","6.33","6.57","7","7"
"2005","(3a) lower tertiary education","6.48","7","1172","4","5","8","9","6.36","6.6","7","7"
"2005","(3b) higher tertiary education","6.6","7","1680","4","5","8","9","6.51","6.69","7","7"
"2006","(0) in school","6.59","7","215","4","5","8","9","6.31","6.87","6","7"
"2006","(1a) inadequately completed","6.1","6","189","4","5","8","9","5.8","6.4","6","7"
"2006","(1b) general elementary school","6.56","7","1623","4","5","8","10","6.46","6.66","7","7"
"2006","(1c) basic vocational qualification","6.62","7","4828","4","5","8","9","6.56","6.68","7","7"
"2006","(2a) intermediate vocational","6.59","7","4198","4","5","8","9","6.53","6.65","7","7"
"2006","(2b) intermediate general qualification","6.36","7","423","3","5","8","9","6.15","6.57","7","7"
"2006","(2c_gen) general maturity certificate","6.55","7","583","4","5","8","9","6.38","6.72","7","7"
"2006","(2c_voc) vocational maturity certificate","6.37","7","1280","4","5","8","9","6.26","6.48","7","7"
"2006","(3a) lower tertiary education","6.38","7","1297","4","5","8","9","6.27","6.49","7","7"
"2006","(3b) higher tertiary education","6.48","7","1887","4","5","8","9","6.39","6.57","7","7"
"2007","(0) in school","6.72","7","183","4","5","8","10","6.41","7.03","6","7"
"2007","(1a) inadequately completed","6.02","6","181","3","5","8","9","5.7","6.34","6","7"
"2007","(1b) general elementary school","6.55","7","1440","4","5","8","9","6.44","6.66","7","7"
"2007","(1c) basic vocational qualification","6.68","7","4429","4","5","8","9","6.62","6.74","7","7"
"2007","(2a) intermediate vocational","6.6","7","4014","4","5","8","9","6.54","6.66","7","7"
"2007","(2b) intermediate general qualification","6.59","7","384","4","5","8","9","6.37","6.81","7","7"
"2007","(2c_gen) general maturity certificate","6.59","7","568","4","5","8","9","6.42","6.76","7","7"
"2007","(2c_voc) vocational maturity certificate","6.38","7","1233","4","5","8","9","6.27","6.49","7","7"
"2007","(3a) lower tertiary education","6.69","7","1246","4","5","8","9","6.58","6.8","7","7"
"2007","(3b) higher tertiary education","6.52","7","1857","4","5","8","9","6.43","6.61","7","7"
"2008","(0) in school","6.6","7","177","4","5","8","9","6.29","6.91","6","7"
"2008","(1a) inadequately completed","6.23","6","149","4","5","8","9","5.92","6.54","6","7"
"2008","(1b) general elementary school","6.65","7","1308","4","5","8","10","6.54","6.76","7","7"
"2008","(1c) basic vocational qualification","6.65","7","4155","4","5","8","9","6.59","6.71","7","7"
"2008","(2a) intermediate vocational","6.65","7","3839","4","5","8","9","6.59","6.71","7","7"
"2008","(2b) intermediate general qualification","6.79","7","363","4","5","8","10","6.58","7","7","7"
"2008","(2c_gen) general maturity certificate","6.56","7","506","4","5","8","9","6.39","6.73","7","7"
"2008","(2c_voc) vocational maturity certificate","6.5","7","1119","4","5","8","9","6.39","6.61","7","7"
"2008","(3a) lower tertiary education","6.62","7","1206","4","5","8","9","6.52","6.72","7","7"
"2008","(3b) higher tertiary education","6.66","7","1771","4","5","8","9","6.57","6.75","7","7"
"2009","(0) in school","6.46","7","159","4","5","8","9","6.14","6.78","7","7"
"2009","(1a) inadequately completed","6.1","6","149","4","5","8","10","5.75","6.45","6","7"
"2009","(1b) general elementary school","6.67","7","1151","4","5","8","9","6.55","6.79","7","7"
"2009","(1c) basic vocational qualification","6.63","7","3876","4","5","8","9","6.57","6.69","7","7"
"2009","(2a) intermediate vocational","6.68","7","3642","4","5","8","9","6.62","6.74","7","7"
"2009","(2b) intermediate general qualification","6.71","7","332","4","5","8","9","6.48","6.94","7","7"
"2009","(2c_gen) general maturity certificate","6.94","7","488","5","6","8","9","6.78","7.1","7","7"
"2009","(2c_voc) vocational maturity certificate","6.52","7","1065","4","5","8","9","6.41","6.63","7","7"
"2009","(3a) lower tertiary education","6.64","7","1175","4","5","8","9","6.53","6.75","7","7"
"2009","(3b) higher tertiary education","6.69","7","1742","4","5","8","9","6.6","6.78","7","7"
"2010","(0) in school","6.97","7","251","5","5","8","10","6.7","7.24","7","8"
"2010","(1a) inadequately completed","6.5","7","305","3","5","8","10","6.21","6.79","7","7"
"2010","(1b) general elementary school","6.57","7","1593","4","5","8","9","6.46","6.68","7","7"
"2010","(1c) basic vocational qualification","6.72","7","4663","4","5","8","9","6.66","6.78","7","7"
"2010","(2a) intermediate vocational","6.7","7","5281","4","5","8","9","6.65","6.75","7","7"
"2010","(2b) intermediate general qualification","6.84","7","517","4","5","8","9","6.66","7.02","7","7"
"2010","(2c_gen) general maturity certificate","7.05","7","689","5","6","8","9","6.91","7.19","7","7"
"2010","(2c_voc) vocational maturity certificate","6.63","7","1806","4","5","8","9","6.54","6.72","7","7"
"2010","(3a) lower tertiary education","6.7","7","1518","4","5","8","9","6.6","6.8","7","7"
"2010","(3b) higher tertiary education","6.77","7","2670","4","6","8","9","6.7","6.84","7","7"
"2011","(0) in school","7.38","8","273","5","6","9","10","7.14","7.62","7","8"
"2011","(1a) inadequately completed","6.46","6.78","325","4","5","8","10","6.22","6.7","7","7"
"2011","(1b) general elementary school","6.56","7","1701","4","5","8","9","6.46","6.66","7","7"
"2011","(1c) basic vocational qualification","6.77","7","5005","4","5","8","9","6.71","6.83","7","7"
"2011","(2a) intermediate vocational","6.76","7","5683","4","5","8","9","6.71","6.81","7","7"
"2011","(2b) intermediate general qualification","6.73","7","576","4","5","8","10","6.56","6.9","7","7"
"2011","(2c_gen) general maturity certificate","6.99","7","766","4","6","8","9","6.85","7.13","7","7"
"2011","(2c_voc) vocational maturity certificate","6.64","7","1997","4","5","8","9","6.55","6.73","7","7"
"2011","(3a) lower tertiary education","6.9","7","1664","5","6","8","9","6.81","6.99","7","7"
"2011","(3b) higher tertiary education","6.84","7","2938","5","6","8","9","6.77","6.91","7","7"
"2012","(0) in school","7.31","7","306","5","6","8","10","7.1","7.52","7","8"
"2012","(1a) inadequately completed","6.49","7","330","3","5","8","10","6.23","6.75","6","7"
"2012","(1b) general elementary school","6.73","7","1804","4","5","8","9","6.63","6.83","7","7"
"2012","(1c) basic vocational qualification","6.83","7","5176","4","5","8","9","6.78","6.88","7","7"
"2012","(2a) intermediate vocational","6.79","7","5835","5","5","8","9","6.74","6.84","7","7"
"2012","(2b) intermediate general qualification","6.83","7","613","5","5","8","9","6.67","6.99","7","7"
"2012","(2c_gen) general maturity certificate","6.96","7","815","5","6","8","9","6.83","7.09","7","7"
"2012","(2c_voc) vocational maturity certificate","6.79","7","2016","4","5","8","9","6.7","6.88","7","7"
"2012","(3a) lower tertiary education","6.88","7","1754","5","5","8","9","6.79","6.97","7","7"
"2012","(3b) higher tertiary education","6.99","7","3048","5","6","8","9","6.92","7.06","7","7"
"2013","(0) in school","6.97","7","286","4","5","9","10","6.73","7.21","7","7"
"2013","(1a) inadequately completed","6.41","6.3","302","3","5","8","10","6.15","6.67","6","7"
"2013","(1b) general elementary school","6.76","7","1664","4","5","8","9","6.66","6.86","7","7"
"2013","(1c) basic vocational qualification","6.82","7","4943","4","5","8","9","6.76","6.88","7","7"
"2013","(2a) intermediate vocational","6.9","7","5667","5","6","8","9","6.85","6.95","7","7"
"2013","(2b) intermediate general qualification","6.65","7","607","3","5","8","9","6.48","6.82","7","7"
"2013","(2c_gen) general maturity certificate","6.96","7","811","5","6","8","9","6.82","7.1","7","7"
"2013","(2c_voc) vocational maturity certificate","6.77","7","1938","4","6","8","9","6.68","6.86","7","7"
"2013","(3a) lower tertiary education","6.89","7","1708","4","6","8","9","6.8","6.98","7","7"
"2013","(3b) higher tertiary education","6.9","7","3060","5","6","8","9","6.83","6.97","7","7"
"2014","(0) in school","7.15","7","301","4","6","9","10","6.93","7.37","7","8"
"2014","(1a) inadequately completed","6.11","6","440","2","4","8","9","5.89","6.33","7","7"
"2014","(1b) general elementary school","6.75","7","1985","4","5","8","10","6.66","6.84","7","7"
"2014","(1c) basic vocational qualification","6.81","7","4893","4","5","8","9","6.75","6.87","7","7"
"2014","(2a) intermediate vocational","6.85","7","5324","5","5","8","9","6.8","6.9","7","7"
"2014","(2b) intermediate general qualification","6.84","7","667","4","5","8","10","6.68","7","7","7"
"2014","(2c_gen) general maturity certificate","7.15","7","1154","5","6","8","10","7.04","7.26","7","7"
"2014","(2c_voc) vocational maturity certificate","6.9","7","2167","4","6","8","9","6.82","6.98","7","7"
"2014","(3a) lower tertiary education","6.98","7","1659","5","6","8","9","6.89","7.07","7","7"
"2014","(3b) higher tertiary education","6.76","7","3421","5","5","8","9","6.7","6.82","7","7"
"2015","(0) in school","6.93","7","227","3","6","9","10","6.66","7.2","7","8"
"2015","(1a) inadequately completed","6.45","7","379","3","5","8","9","6.23","6.67","6","7"
