"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","6.73","7","4160","3","5","9","10","10","6.65","6.81","0","10","7","7"
"1984","Not Employed","7.19","8","3677","4","5","9","10","10","7.11","7.27","0","10","8","8"
"1985","Employed","6.73","7","3313","4","5","8","10","10","6.65","6.81","0","10","7","7"
"1985","Not Employed","7.17","7","3120","5","5","9","10","10","7.09","7.25","0","10","7","8"
"1986","Employed","6.55","7","3409","4","5","8","10","10","6.48","6.62","0","10","7","7"
"1986","Not Employed","7.2","8","2978","4","6","9","10","10","7.12","7.28","0","10","7","8"
"1987","Employed","6.72","7","3443","4","5","8","10","10","6.65","6.79","0","10","7","7"
"1987","Not Employed","7.21","8","2918","5","6","9","10","10","7.13","7.29","0","10","7","8"
"1988","Employed","6.6","7","3401","4","5","8","9","10","6.53","6.67","0","10","7","7"
"1988","Not Employed","7","7","2712","4","5","8","10","10","6.92","7.08","0","10","7","7"
"1989","Employed","6.52","7","3425","4","5","8","9","10","6.45","6.59","0","10","7","7"
"1989","Not Employed","6.92","7","2639","4","5","8","10","10","6.84","7","0","10","7","7"
"1990","Employed","6.52","7","3753","4","5","8","9","10","6.45","6.59","0","10","7","7"
"1990","Not Employed","6.9","7","2638","4","5","8","10","10","6.82","6.98","0","10","7","7"
"1991","Employed","","","","","","","","","","","","","",""
"1991","Not Employed","","","","","","","","","","","","","",""
"1992","Employed","","","","","","","","","","","","","",""
"1992","Not Employed","","","","","","","","","","","","","",""
"1993","Employed","6.51","7","5226","4","5","8","9","10","6.45","6.57","0","10","7","7"
"1993","Not Employed","6.46","7","3396","3","5","8","10","10","6.39","6.53","0","10","7","7"
"1994","Employed","6.44","7","5147","4","5","8","9","10","6.38","6.5","0","10","7","7"
"1994","Not Employed","6.51","7","3487","4","5","8","9","10","6.44","6.58","0","10","7","7"
"1995","Employed","6.47","7","5432","4","5","8","9","10","6.42","6.52","0","10","7","7"
"1995","Not Employed","6.5","7","3699","3","5","8","9","10","6.43","6.57","0","10","7","7"
"1996","Employed","6.47","7","5397","4","5","8","9","10","6.42","6.52","0","10","7","7"
"1996","Not Employed","6.5","7","3609","4","5","8","9","10","6.43","6.57","0","10","7","7"
"1997","Employed","6.42","7","5322","4","5","8","9","10","6.37","6.47","0","10","7","7"
"1997","Not Employed","6.51","7","3616","4","5","8","9","10","6.44","6.58","0","10","7","7"
"1998","Employed","6.57","7","5861","4","5","8","9","10","6.52","6.62","0","10","7","7"
"1998","Not Employed","6.51","7","4086","4","5","8","9","10","6.45","6.57","0","10","7","7"
"1999","Employed","6.52","7","5905","4","5","8","9","10","6.47","6.57","0","10","7","7"
"1999","Not Employed","6.48","7","3841","4","5","8","9","10","6.41","6.55","0","10","7","7"
"2000","Employed","6.56","7","10310","4","5","8","9","10","6.52","6.6","0","10","7","7"
"2000","Not Employed","6.65","7","7076","4","5","8","9","10","6.6","6.7","0","10","7","7"
"2001","Employed","6.61","7","9703","4","5","8","9","10","6.57","6.65","0","10","7","7"
"2001","Not Employed","6.65","7","6371","4","5","8","9","10","6.6","6.7","0","10","7","7"
"2002","Employed","6.57","7","10218","4","5","8","9","10","6.53","6.61","0","10","7","7"
"2002","Not Employed","6.48","7","6417","4","5","8","9","10","6.43","6.53","0","10","7","7"
"2003","Employed","6.58","7","10073","4","5","8","9","10","6.54","6.62","0","10","7","7"
"2003","Not Employed","6.52","7","6428","4","5","8","9","10","6.47","6.57","0","10","7","7"
"2004","Employed","6.59","7","9819","4","5","8","9","10","6.55","6.63","0","10","7","7"
"2004","Not Employed","6.46","7","6410","4","5","8","9","10","6.41","6.51","0","10","7","7"
"2005","Employed","6.56","7","9448","4","5","8","9","10","6.52","6.6","0","10","7","7"
"2005","Not Employed","6.48","7","6216","4","5","8","9","10","6.43","6.53","0","10","7","7"
"2006","Employed","6.59","7","10045","4","5","8","9","10","6.55","6.63","0","10","7","7"
"2006","Not Employed","6.47","7","6777","4","5","8","9","10","6.42","6.52","0","10","7","7"
"2007","Employed","6.64","7","9534","4","5","8","9","10","6.6","6.68","0","10","7","7"
