"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","7.1","7","1324","4","5","9","10","10","6.98","7.22","0","10","7","8"
"1985","Urban Area","6.93","7","5109","4","5","9","10","10","6.87","6.99","0","10","7","7"
"1986","Rural Area","7.06","7","1284","4","5","9","10","10","6.94","7.18","0","10","7","8"
"1986","Urban Area","6.85","7","5103","4","5","8","10","10","6.79","6.91","0","10","7","7"
"1987","Rural Area","7.04","7","1299","4","6","9","10","10","6.92","7.16","0","10","7","7"
"1987","Urban Area","6.95","7","5062","4","5","8","10","10","6.89","7.01","0","10","7","7"
"1988","Rural Area","6.91","7","1219","4","5","8","10","10","6.79","7.03","0","10","7","7"
"1988","Urban Area","6.77","7","4894","4","5","8","10","10","6.71","6.83","0","10","7","7"
"1989","Rural Area","6.74","7","1202","4","5","8","10","10","6.62","6.86","0","10","7","7"
"1989","Urban Area","6.71","7","4862","4","5","8","10","10","6.65","6.77","0","10","7","7"
"1990","Rural Area","6.73","7","1309","4","5","8","9","10","6.61","6.85","0","10","7","7"
"1990","Urban Area","6.68","7","5082","4","5","8","10","10","6.62","6.74","0","10","7","7"
"1991","Rural Area","","","","","","","","","","","","","",""
"1991","Urban Area","","","","","","","","","","","","","",""
"1992","Rural Area","","","","","","","","","","","","","",""
"1992","Urban Area","","","","","","","","","","","","","",""
"1993","Rural Area","6.45","7","2857","4","5","8","9","10","6.37","6.53","0","10","7","7"
"1993","Urban Area","6.5","7","5765","4","5","8","9","10","6.45","6.55","0","10","7","7"
"1994","Rural Area","6.51","7","2892","4","5","8","9","10","6.43","6.59","0","10","7","7"
"1994","Urban Area","6.46","7","5742","4","5","8","9","10","6.41","6.51","0","10","7","7"
"1995","Rural Area","6.52","7","3005","4","5","8","9","10","6.45","6.59","0","10","7","7"
"1995","Urban Area","6.47","7","6126","4","5","8","9","10","6.42","6.52","0","10","7","7"
"1996","Rural Area","6.56","7","3014","4","5","8","9","10","6.49","6.63","0","10","7","7"
"1996","Urban Area","6.45","7","5991","4","5","8","9","10","6.4","6.5","0","10","7","7"
"1997","Rural Area","6.49","7","3011","4","5","8","9","10","6.42","6.56","0","10","7","7"
"1997","Urban Area","6.45","7","5926","4","5","8","9","10","6.4","6.5","0","10","7","7"
"1998","Rural Area","6.56","7","3404","4","5","8","9","10","6.49","6.63","0","10","7","7"
"1998","Urban Area","6.53","7","6543","4","5","8","9","10","6.48","6.58","0","10","7","7"
"1999","Rural Area","6.53","7","3343","4","5","8","9","10","6.46","6.6","0","10","7","7"
"1999","Urban Area","6.49","7","6403","4","5","8","9","10","6.44","6.54","0","10","7","7"
"2000","Rural Area","6.65","7","5973","4","5","8","9","10","6.6","6.7","0","10","7","7"
"2000","Urban Area","6.58","7","11415","4","5","8","9","10","6.54","6.62","0","10","7","7"
"2001","Rural Area","6.66","7","5516","4","5","8","9","10","6.61","6.71","0","10","7","7"
"2001","Urban Area","6.61","7","10558","4","5","8","9","10","6.57","6.65","0","10","7","7"
"2002","Rural Area","6.6","7","5542","4","5","8","9","10","6.55","6.65","0","10","7","7"
"2002","Urban Area","6.5","7","11093","4","5","8","9","10","6.46","6.54","0","10","7","7"
"2003","Rural Area","6.58","7","5526","4","5","8","9","10","6.53","6.63","0","10","7","7"
"2003","Urban Area","6.54","7","10975","4","5","8","9","10","6.5","6.58","0","10","7","7"
"2004","Rural Area","6.6","7","5495","4","5","8","9","10","6.55","6.65","0","10","7","7"
"2004","Urban Area","6.5","7","10734","4","5","8","9","10","6.46","6.54","0","10","7","7"
"2005","Rural Area","6.6","7","5302","4","5","8","9","10","6.55","6.65","0","10","7","7"
"2005","Urban Area","6.49","7","10362","4","5","8","9","10","6.45","6.53","0","10","7","7"
"2006","Rural Area","6.59","7","5718","4","5","8","9","10","6.54","6.64","0","10","7","7"
"2006","Urban Area","6.51","7","11104","4","5","8","9","10","6.47","6.55","0","10","7","7"
"2007","Rural Area","6.63","7","5429","4","5","8","9","10","6.58","6.68","0","10","7","7"
"2007","Urban Area","6.57","7","10424","4","5","8","9","10","6.53","6.61","0","10","7","7"
"2008","Rural Area","6.72","7","5158","4","5","8","9","10","6.67","6.77","0","10","7","7"
"2008","Urban Area","6.58","7","9750","4","5","8","9","10","6.54","6.62","0","10","7","7"
"2009","Rural Area","6.7","7","4906","4","5","8","9","10","6.65","6.75","0","10","7","7"
"2009","Urban Area","6.62","7","9201","4","5","8","9","10","6.58","6.66","0","10","7","7"
"2010","Rural Area","6.79","7","6758","4","5","8","9","10","6.74","6.84","0","10","7","7"
"2010","Urban Area","6.67","7","12892","4","5","8","9","10","6.64","6.7","0","10","7","7"
"2011","Rural Area","6.81","7","7494","4","5","8","9","10","6.77","6.85","0","10","7","7"
"2011","Urban Area","6.74","7","14008","4","5","8","9","10","6.71","6.77","0","10","7","7"
"2012","Rural Area","6.87","7","7901","4","5","8","9","10","6.83","6.91","0","10","7","7"
"2012","Urban Area","6.81","7","14269","4","5","8","9","10","6.78","6.84","0","10","7","7"
"2013","Rural Area","6.92","7","7758","5","6","8","9","10","6.88","6.96","0","10","7","7"
"2013","Urban Area","6.8","7","13737","4","5","8","9","10","6.77","6.83","0","10","7","7"
"2014","Rural Area","6.91","7","7671","4","6","8","9","10","6.87","6.95","0","10","7","7"
"2014","Urban Area","6.8","7","14966","4","5","8","9","10","6.77","6.83","0","10","7","7"
"2015","Rural Area","6.94","7","7272","5","6","8","9","10","6.9","6.98","0","10","7","7"
"2015","Urban Area","6.85","7","13772","5","6","8","9","10","6.82","6.88","0","10","7","7"
"2016","Rural Area","6.95","7","7105","5","6","8","9","10","6.91","6.99","0","10","7","7"
"2016","Urban Area","6.84","7","13535","4","5","8","9","10","6.81","6.87","0","10","7","7"
"2017","Rural Area","6.9","7","8113","5","6","8","9","10","6.86","6.94","0","10","7","7"
"2017","Urban Area","6.86","7","15091","5","6","8","9","10","6.83","6.89","0","10","7","7"
"2018","Rural Area","6.86","7","7890","5","6","8","9","10","6.82","6.9","0","10","7","7"
"2018","Urban Area","6.83","7","14700","4","5","8","9","10","6.8","6.86","0","10","7","7"
"2019","Rural Area","6.94","7","7801","5","6","8","9","10","6.9","6.98","0","10","7","7"
"2019","Urban Area","6.91","7","13575","5","6","8","9","10","6.88","6.94","0","10","7","7"
