"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","7.29","8","1839","4","5","9","10","10","7.18","7.4","0","10","8","8"
"1984","1-pers.-HH","6.81","7","1157","3","5","9","10","10","6.66","6.96","0","10","7","7"
"1984","Couple + C. GT 16 ","6.89","7","984","4","5","9","10","10","6.74","7.04","0","10","7","8"
"1984","Couple + C. LE 16","7.1","7","2049","4","5","9","10","10","7","7.2","0","10","7","8"
"1984","Couple + C. LE and GT 16","6.65","7","876","3","5","8","10","10","6.48","6.82","0","10","7","7"
"1984","Single parent","6.62","7","408","3","5","9","10","10","6.37","6.87","0","10","6","7"
"1985","(Married) couple without C.","7.3","8","1528","5","6","9","10","10","7.19","7.41","0","10","7","8"
"1985","1-pers.-HH","6.75","7","972","4","5","8","10","10","6.6","6.9","0","10","7","7"
"1985","Couple + C. GT 16 ","6.97","7","912","4","5","9","10","10","6.82","7.12","0","10","7","7"
"1985","Couple + C. LE 16","6.9","7","1618","4","5","8","10","10","6.79","7.01","0","10","7","7"
"1985","Couple + C. LE and GT 16","7.02","7","653","4","5","8","10","10","6.86","7.18","0","10","7","8"
"1985","Single parent","6.47","7","354","3","5","8","10","10","6.23","6.71","0","10","6","7"
"1986","(Married) couple without C.","7.16","7.48","1529","5","6","9","10","10","7.05","7.27","0","10","7","8"
"1986","1-pers.-HH","6.91","7","933","4","5","9","10","10","6.76","7.06","0","10","7","7"
"1986","Couple + C. GT 16 ","6.86","7","990","4","5","8","10","10","6.72","7","0","10","7","7"
"1986","Couple + C. LE 16","6.71","7","1491","4","5","8","10","10","6.6","6.82","0","10","7","7"
"1986","Couple + C. LE and GT 16","6.6","7","683","4","5","8","10","10","6.43","6.77","0","10","7","7"
"1986","Single parent","6.51","7","352","3","5","8","10","10","6.27","6.75","0","10","6","7"
"1987","(Married) couple without C.","7.37","8","1554","5","6","9","10","10","7.27","7.47","0","10","8","8"
"1987","1-pers.-HH","6.95","7","926","4","5","8","10","10","6.81","7.09","0","10","7","7"
"1987","Couple + C. GT 16 ","6.89","7","1000","4","5","8","10","10","6.76","7.02","0","10","7","7"
"1987","Couple + C. LE 16","6.69","7","1475","4","5","8","9","10","6.59","6.79","0","10","7","7"
"1987","Couple + C. LE and GT 16","6.66","7","626","4","5","8","10","10","6.48","6.84","0","10","7","7"
"1987","Single parent","6.62","7","362","4","5","8","9","10","6.4","6.84","1","10","6","7"
"1988","(Married) couple without C.","7.12","7","1520","5","5","8","10","10","7.02","7.22","0","10","7","8"
"1988","1-pers.-HH","6.62","7","894","4","5","8","10","10","6.47","6.77","0","10","6","7"
"1988","Couple + C. GT 16 ","6.82","7","1052","4","5","8","10","10","6.7","6.94","0","10","7","7"
"1988","Couple + C. LE 16","6.65","7","1402","4","5","8","9","10","6.54","6.76","0","10","7","7"
"1988","Couple + C. LE and GT 16","6.82","7","538","5","5","8","10","10","6.64","7","0","10","7","7"
"1988","Single parent","6.46","6","342","4","5","8","9","10","6.24","6.68","0","10","6","7"
"1989","(Married) couple without C.","7.03","7","1543","4","5","8","10","10","6.93","7.13","0","10","7","7"
"1989","1-pers.-HH","6.65","7","888","4","5","8","10","10","6.51","6.79","0","10","6","7"
"1989","Couple + C. GT 16 ","6.69","7","1047","4","5","8","10","10","6.56","6.82","0","10","7","7"
"1989","Couple + C. LE 16","6.56","7","1401","4","5","8","10","10","6.45","6.67","0","10","7","7"
"1989","Couple + C. LE and GT 16","6.47","7","496","4","5","8","9","10","6.28","6.66","0","10","6","7"
"1989","Single parent","6.4","6","332","4","5","8","9","10","6.19","6.61","1","10","6","7"
"1990","(Married) couple without C.","6.95","7","1694","4","5","8","10","10","6.85","7.05","0","10","7","7"
"1990","1-pers.-HH","6.62","7","861","4","5","8","10","10","6.48","6.76","0","10","7","7"
"1990","Couple + C. GT 16 ","6.76","7","1136","4","5","8","10","10","6.63","6.89","0","10","7","7"
"1990","Couple + C. LE 16","6.57","7","1438","4","5","8","9","10","6.46","6.68","0","10","7","7"
"1990","Couple + C. LE and GT 16","6.54","7","511","4","5","8","9","10","6.35","6.73","0","10","6","7"
"1990","Single parent","6.32","6","349","4","5","8","9","10","6.09","6.55","0","10","6","7"
"1991","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Single parent","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","","","","","","","","","","","","","",""
"1992","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1992","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","Single parent","","","","","","","","","","","","","",""
"1993","(Married) couple without C.","6.74","7","2284","4","5","8","10","10","6.65","6.83","0","10","7","7"
