"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1992","higher vocational","Female","","","","","","","","","","",""
"1992","higher vocational","Male","","","","","","","","","","",""
"1992","in school","Female","","","","","","","","","","",""
"1992","in school","Male","","","","","","","","","","",""
"1992","inadequately","Female","","","","","","","","","","",""
"1992","inadequately","Male","","","","","","","","","","",""
"1992","middle vocational","Female","","","","","","","","","","",""
"1992","middle vocational","Male","","","","","","","","","","",""
"1992","vocational + Abi","Female","","","","","","","","","","",""
"1992","vocational + Abi","Male","","","","","","","","","","",""
"1993","general elemantary","Female","6.68","7","1564","4","5","8","10","6.58","6.78","7","7"
"1993","general elemantary","Male","6.15","6","427","4","5","8","9","5.93","6.37","5","6"
"1993","higher education","Female","6.06","6","511","3","5","8","9","5.87","6.25","6","7"
"1993","higher education","Male","6.35","7","361","3","5","8","9","6.12","6.58","6","7"
"1993","higher vocational","Female","6.3","6","241","4","5","8","9","6.03","6.57","6","7"
"1993","higher vocational","Male","6.19","6","207","3","5","8","9","5.88","6.5","6","7"
"1993","in school","Female","6.23","5.32","39","3","5","8","10","5.5","6.96","5","7"
"1993","in school","Male","","","","","","","","","","",""
"1993","inadequately","Female","6.82","7","344","4","6","8","10","6.61","7.03","6","7"
"1993","inadequately","Male","5.7","6","116","3","5","7","8","5.29","6.11","5","7"
"1993","middle vocational","Female","6.6","7","2816","4","5","8","9","6.52","6.68","7","7"
"1993","middle vocational","Male","6.34","6","1622","4","5","8","9","6.23","6.45","6","7"
"1993","vocational + Abi","Female","6.69","7","130","4","5","8","9","6.3","7.08","6","7"
"1993","vocational + Abi","Male","6.68","7","94","3","6","8","10","6.18","7.18","7","8"
"1994","general elemantary","Female","6.76","7","1492","4","5","8","10","6.65","6.87","7","7"
"1994","general elemantary","Male","6.11","6","377","3","5","8","10","5.87","6.35","5","6"
"1994","higher education","Female","6.1","6","552","3","5","8","8","5.92","6.28","6","7"
"1994","higher education","Male","6.25","6","407","4","5","8","9","6.04","6.46","6","7"
"1994","higher vocational","Female","6.4","6","249","4","5","8","9","6.14","6.66","6","7"
"1994","higher vocational","Male","6.53","7","220","4","5","8","9","6.26","6.8","6","7"
"1994","in school","Female","6.89","7","57","3","5","9","10","6.23","7.55","5","8"
"1994","in school","Male","6.7","7","32","3","6","8","9","5.88","7.52","6","8"
"1994","inadequately","Female","6.76","7","313","5","5","8","10","6.54","6.98","7","7"
"1994","inadequately","Male","5.81","5","106","3","5","8","10","5.35","6.27","5","6"
"1994","middle vocational","Female","6.57","7","2854","4","5","8","9","6.5","6.64","7","7"
"1994","middle vocational","Male","6.3","6","1573","3","5","8","9","6.19","6.41","6","7"
"1994","vocational + Abi","Female","6.29","6.4","146","3","5","8","9","5.95","6.63","6","7"
"1994","vocational + Abi","Male","5.96","6","101","3","5","7","8","5.58","6.34","6","7"
"1995","general elemantary","Female","6.69","7","1486","4","5","8","10","6.58","6.8","7","7"
"1995","general elemantary","Male","6.2","6","447","3","5","8","9","5.98","6.42","6","7"
"1995","higher education","Female","6.25","6","613","3","5","8","9","6.09","6.41","6","7"
"1995","higher education","Male","6.35","6","434","3","5","8","9","6.14","6.56","6","7"
"1995","higher vocational","Female","6.25","6","245","3","5","8","9","6","6.5","6","7"
"1995","higher vocational","Male","6.79","7","229","4","5","8","10","6.51","7.07","6","7"
"1995","in school","Female","6.37","6","58","4","5","8","9","5.78","6.96","5","7"
"1995","in school","Male","5.28","5","39","2","4","7","9","4.5","6.06","5","7"
"1995","inadequately","Female","6.8","7","308","4","5","8","10","6.58","7.02","7","7"
"1995","inadequately","Male","5.58","5","89","3","4","7","8","5.13","6.03","5","6"
"1995","middle vocational","Female","6.57","7","2932","4","5","8","9","6.5","6.64","7","7"
"1995","middle vocational","Male","6.3","6","1737","4","5","8","9","6.2","6.4","6","7"
"1995","vocational + Abi","Female","6.7","7","191","4","5","8","10","6.41","6.99","6","7"
"1995","vocational + Abi","Male","6.62","7","137","4","5","8","10","6.24","7","6","7"
"1996","general elemantary","Female","6.66","7","1424","4","5","8","10","6.55","6.77","7","7"
"1996","general elemantary","Male","6.2","6","412","3","5","8","9","5.98","6.42","6","7"
"1996","higher education","Female","6.04","6","609","3","5","8","8","5.88","6.2","6","7"
"1996","higher education","Male","6.5","7","416","3","5","8","9","6.29","6.71","6","7"
"1996","higher vocational","Female","6.51","7","255","4","5","8","9","6.26","6.76","6","7"
"1996","higher vocational","Male","6.42","7","235","4","5","8","9","6.15","6.69","6","7"
"1996","in school","Female","6.11","7","60","3","5","8","9","5.48","6.74","5","7"
"1996","in school","Male","5.98","6","63","2","5","8","9","5.41","6.55","5","7"
"1996","inadequately","Female","6.82","7","279","4","5","8","10","6.59","7.05","7","7"
"1996","inadequately","Male","6.04","6","88","4","5","8","8","5.63","6.45","5","7"
"1996","middle vocational","Female","6.58","7","2907","4","5","8","9","6.51","6.65","7","7"
"1996","middle vocational","Male","6.36","6","1742","4","5","8","9","6.26","6.46","6","7"
"1996","vocational + Abi","Female","6.61","7","209","4","5","8","9","6.34","6.88","7","7"
"1996","vocational + Abi","Male","6.54","7","128","4","5","8","9","6.2","6.88","6","7"
"1997","general elemantary","Female","6.66","7","1378","4","5","8","9","6.56","6.76","7","7"
"1997","general elemantary","Male","6.12","6","415","4","5","8","9","5.89","6.35","6","7"
"1997","higher education","Female","6.23","7","612","3","5","8","8","6.08","6.38","6","7"
"1997","higher education","Male","6.43","7","470","4","5","8","9","6.25","6.61","6","7"
"1997","higher vocational","Female","6.05","6","253","3","5","8","9","5.79","6.31","6","7"
"1997","higher vocational","Male","6.48","6","251","4","5","8","10","6.21","6.75","6","7"
"1997","in school","Female","6.46","7","76","3","5","8","10","5.92","7","5","7"
"1997","in school","Male","6.48","6.5","59","4","5","8","9","5.97","6.99","5","7"
"1997","inadequately","Female","6.74","7","262","4","5","8","9","6.49","6.99","7","7"
"1997","inadequately","Male","6.61","7","93","4","5","8","9","6.15","7.07","6","7"
"1997","middle vocational","Female","6.56","7","2845","4","5","8","9","6.49","6.63","7","7"
"1997","middle vocational","Male","6.32","6","1720","3","5","8","9","6.22","6.42","6","7"
"1997","vocational + Abi","Female","6.48","7","188","4","5","8","9","6.2","6.76","6","7"
"1997","vocational + Abi","Male","6.43","7","129","4","5","8","9","6.05","6.81","6","7"
"1998","general elemantary","Female","6.66","7","1473","4","5","8","10","6.56","6.76","7","7"
"1998","general elemantary","Male","6.12","6","461","3","5","8","10","5.91","6.33","6","7"
"1998","higher education","Female","6.4","7","682","4","5","8","9","6.25","6.55","6","7"
"1998","higher education","Male","6.57","7","528","4","5","8","9","6.39","6.75","6","7"
"1998","higher vocational","Female","6.57","7","285","4","5","8","9","6.34","6.8","6","7"
"1998","higher vocational","Male","6.48","7","257","4","5","8","9","6.24","6.72","6","7"
"1998","in school","Female","6.21","5.79","75","3","5","8","10","5.66","6.76","5","7"
"1998","in school","Male","5.81","5","60","3","5","7","9","5.2","6.42","5","7"
"1998","inadequately","Female","6.72","7","248","4","5","8","10","6.47","6.97","6","7"
"1998","inadequately","Male","5.71","6","70","3","5","7","8","5.19","6.23","5","7"
"1998","middle vocational","Female","6.6","7","3152","4","5","8","9","6.53","6.67","7","7"
"1998","middle vocational","Male","6.52","7","1877","4","5","8","9","6.42","6.62","7","7"
"1998","vocational + Abi","Female","6.55","7","227","3","5","8","9","6.28","6.82","6","7"
"1998","vocational + Abi","Male","6.35","7","138","3","5","8","9","6.02","6.68","6","7"
"1999","general elemantary","Female","6.7","7","1425","4","5","8","10","6.59","6.81","7","7"
"1999","general elemantary","Male","6.25","6","440","3","5","8","10","6.04","6.46","6","7"
"1999","higher education","Female","6.07","6","695","3","5","8","9","5.92","6.22","6","7"
"1999","higher education","Male","6.43","7","535","4","5","8","9","6.25","6.61","6","7"
"1999","higher vocational","Female","6.58","7","296","4","5","8","9","6.36","6.8","6","7"
"1999","higher vocational","Male","6.36","7","260","3","5","8","9","6.1","6.62","7","7"
"1999","in school","Female","6.28","5","76","5","5","8","9","5.81","6.75","5","7"
"1999","in school","Male","6.09","6","53","1","5","8","10","5.37","6.81","5","8"
"1999","inadequately","Female","6.46","7","237","4","5","8","9","6.21","6.71","6","7"
"1999","inadequately","Male","5.71","6","80","2","5","7","9","5.17","6.25","5","7"
"1999","middle vocational","Female","6.63","7","3100","4","5","8","9","6.56","6.7","7","7"
"1999","middle vocational","Male","6.45","7","1977","4","5","8","9","6.36","6.54","7","7"
"1999","vocational + Abi","Female","6.32","6","233","4","5","8","9","6.07","6.57","6","7"
"1999","vocational + Abi","Male","6.45","7","149","3","5","8","9","6.12","6.78","6","7"
"2000","general elemantary","Female","6.75","7","2129","4","5","8","10","6.66","6.84","7","7"
"2000","general elemantary","Male","6.21","6","573","3","5","8","10","6.01","6.41","6","6"
"2000","higher education","Female","6.37","7","1336","3","5","8","9","6.26","6.48","6","7"
"2000","higher education","Male","6.49","7","1140","4","5","8","9","6.37","6.61","7","7"
"2000","higher vocational","Female","6.72","7","719","4","5","8","9","6.58","6.86","7","7"
"2000","higher vocational","Male","6.29","7","590","3","5","8","9","6.11","6.47","7","7"
"2000","in school","Female","6.38","6.86","130","4","5","8","10","5.97","6.79","6","7"
"2000","in school","Male","6.02","6","96","2","5","8","9","5.52","6.52","5","7"
"2000","inadequately","Female","6.78","7","214","4","5","8","10","6.5","7.06","6","7"
"2000","inadequately","Male","5.98","5","85","4","5","8","10","5.48","6.48","5","7"
"2000","middle vocational","Female","6.78","7","5912","4","5","8","9","6.73","6.83","7","7"
"2000","middle vocational","Male","6.45","7","3583","3","5","8","9","6.38","6.52","7","7"
"2000","vocational + Abi","Female","6.84","7","541","4","5","8","9","6.68","7","7","7"
"2000","vocational + Abi","Male","6.31","6.7","309","3","5","8","9","6.07","6.55","6","7"
"2001","general elemantary","Female","6.75","7","1885","4","5","8","10","6.66","6.84","7","7"
"2001","general elemantary","Male","5.89","6","513","3","5","8","9","5.67","6.11","6","7"
"2001","higher education","Female","6.48","7","1295","4","5","8","9","6.37","6.59","7","7"
"2001","higher education","Male","6.58","7","1065","4","5","8","9","6.45","6.71","7","7"
"2001","higher vocational","Female","6.63","7","649","4","5","8","9","6.48","6.78","7","7"
"2001","higher vocational","Male","6.59","7","517","4","5","8","9","6.41","6.77","7","7"
"2001","in school","Female","6.23","6","164","4","5","8","9","5.88","6.58","6","7"
"2001","in school","Male","5.96","6","110","3","4","8","9","5.51","6.41","5","7"
"2001","inadequately","Female","6.72","7","160","4","5","8","10","6.38","7.06","6","7"
"2001","inadequately","Male","5.49","5","72","3","5","7","9","4.86","6.12","5","6"
"2001","middle vocational","Female","6.83","7","5397","4","5","8","9","6.78","6.88","7","7"
"2001","middle vocational","Male","6.54","7","3368","4","5","8","9","6.47","6.61","7","7"
"2001","vocational + Abi","Female","6.4","7","516","4","5","8","9","6.23","6.57","6","7"
"2001","vocational + Abi","Male","6.55","7","301","4","5","8","9","6.31","6.79","6","7"
"2002","general elemantary","Female","6.64","7","1764","4","5","8","10","6.54","6.74","7","7"
"2002","general elemantary","Male","6.28","6","471","3","5","8","10","6.07","6.49","6","7"
"2002","higher education","Female","6.38","7","1589","3","5","8","9","6.28","6.48","7","7"
"2002","higher education","Male","6.51","7","1326","4","5","8","9","6.4","6.62","7","7"
"2002","higher vocational","Female","6.5","7","657","4","5","8","9","6.35","6.65","7","7"
"2002","higher vocational","Male","6.48","7","566","4","5","8","9","6.3","6.66","7","7"
"2002","in school","Female","6.22","6","170","3","5","8","9","5.88","6.56","6","7"
"2002","in school","Male","6.17","6","109","3","5","8","9","5.69","6.65","6","7"
"2002","inadequately","Female","6.63","7","147","4","5","8","10","6.26","7","6","7"
"2002","inadequately","Male","5.58","5","53","4","4","7","9","4.97","6.19","5","7"
"2002","middle vocational","Female","6.69","7","5456","4","5","8","9","6.64","6.74","7","7"
"2002","middle vocational","Male","6.38","7","3336","3","5","8","9","6.31","6.45","7","7"
"2002","vocational + Abi","Female","6.68","7","591","5","5","8","9","6.53","6.83","7","7"
"2002","vocational + Abi","Male","6.2","6","295","3","5","8","9","5.95","6.45","6","7"
"2003","general elemantary","Female","6.63","7","1665","4","5","8","9","6.53","6.73","7","7"
"2003","general elemantary","Male","6.09","6","522","3","5","8","9","5.88","6.3","6","7"
"2003","higher education","Female","6.43","7","1559","4","5","8","9","6.33","6.53","7","7"
"2003","higher education","Male","6.43","7","1338","3","5","8","9","6.32","6.54","7","7"
"2003","higher vocational","Female","6.49","7","641","4","5","8","9","6.35","6.63","7","7"
"2003","higher vocational","Male","6.44","7","578","4","5","8","9","6.28","6.6","7","7"
"2003","in school","Female","6.66","7","156","4","5","8","10","6.32","7","6","7"
"2003","in school","Male","5.64","5","145","3","5","7","8","5.25","6.03","5","6"
"2003","inadequately","Female","6.3","6","141","3","5","8","10","5.92","6.68","6","7"
"2003","inadequately","Male","5.54","6","70","2","5","7","8","4.99","6.09","5","6"
"2003","middle vocational","Female","6.71","7","5254","4","5","8","9","6.66","6.76","7","7"
"2003","middle vocational","Male","6.52","7","3380","4","5","8","9","6.45","6.59","7","7"
"2003","vocational + Abi","Female","6.66","7","602","4","5","8","10","6.5","6.82","7","7"
"2003","vocational + Abi","Male","6.54","7","305","4","5","8","9","6.32","6.76","7","7"
"2004","general elemantary","Female","6.66","7","1575","4","5","8","9","6.56","6.76","7","7"
"2004","general elemantary","Male","6.2","6","500","3","5","8","9","5.99","6.41","6","7"
"2004","higher education","Female","6.3","7","1561","4","5","8","8","6.2","6.4","7","7"
"2004","higher education","Male","6.43","7","1321","4","5","8","9","6.32","6.54","7","7"
"2004","higher vocational","Female","6.46","7","639","4","5","8","9","6.31","6.61","7","7"
"2004","higher vocational","Male","6.54","7","579","4","5","8","9","6.37","6.71","7","7"
"2004","in school","Female","6.5","7","175","4","5","8","9","6.19","6.81","6","7"
"2004","in school","Male","6.1","6","140","2","5","8","10","5.66","6.54","5","7"
"2004","inadequately","Female","6.33","7","135","3","5","8","9","5.96","6.7","6","7"
"2004","inadequately","Male","6.31","6","62","3","5","9","10","5.6","7.02","5","8"
"2004","middle vocational","Female","6.67","7","5147","4","5","8","9","6.62","6.72","7","7"
"2004","middle vocational","Male","6.47","7","3313","4","5","8","9","6.4","6.54","7","7"
"2004","vocational + Abi","Female","6.62","7","607","4","5","8","9","6.47","6.77","7","7"
"2004","vocational + Abi","Male","6.45","7","307","4","5","8","9","6.23","6.67","7","7"
"2005","general elemantary","Female","6.58","7","1472","4","5","8","9","6.47","6.69","7","7"
"2005","general elemantary","Male","6.13","6","470","3","5","8","10","5.91","6.35","6","7"
"2005","higher education","Female","6.47","7","1561","4","5","8","9","6.37","6.57","7","7"
"2005","higher education","Male","6.63","7","1291","4","5","8","9","6.52","6.74","7","7"
"2005","higher vocational","Female","6.52","7","598","4","5","8","9","6.37","6.67","7","7"
"2005","higher vocational","Male","6.57","7","561","4","5","8","9","6.4","6.74","7","7"
"2005","in school","Female","6.98","7","190","4","5","8","9","6.68","7.28","6","7"
"2005","in school","Male","6.27","7","155","2","5","9","10","5.89","6.65","6","7"
"2005","inadequately","Female","6.47","7","125","3","5","8","10","6.04","6.9","6","7"
"2005","inadequately","Male","6.49","6.46","64","4","5","8","10","5.83","7.15","6","7"
"2005","middle vocational","Female","6.65","7","4882","4","5","8","9","6.6","6.7","7","7"
"2005","middle vocational","Male","6.39","7","3209","4","5","8","9","6.32","6.46","7","7"
"2005","vocational + Abi","Female","6.54","7","585","4","5","8","9","6.38","6.7","7","7"
"2005","vocational + Abi","Male","6.46","7","307","4","5","8","8","6.23","6.69","7","7"
"2006","general elemantary","Female","6.65","7","1536","4","5","8","10","6.55","6.75","7","7"
"2006","general elemantary","Male","6.12","6","479","3","5","8","9","5.92","6.32","6","7"
"2006","higher education","Female","6.41","7","1705","4","5","8","9","6.32","6.5","7","7"
"2006","higher education","Male","6.47","7","1479","4","5","8","9","6.36","6.58","7","7"
"2006","higher vocational","Female","6.68","7","642","4","5","8","9","6.53","6.83","7","7"
"2006","higher vocational","Male","6.5","7","592","4","5","8","9","6.34","6.66","7","7"
"2006","in school","Female","6.5","6","115","4","5","8","9","6.13","6.87","6","7"
"2006","in school","Male","6.71","7","90","5","5","8","10","6.23","7.19","6","8"
"2006","inadequately","Female","6.28","6","131","4","5","8","9","5.92","6.64","6","7"
"2006","inadequately","Male","5.84","6","51","2","5","8","9","5.13","6.55","5","7"
"2006","middle vocational","Female","6.65","7","5276","4","5","8","9","6.6","6.7","7","7"
"2006","middle vocational","Male","6.52","7","3521","4","5","8","9","6.45","6.59","7","7"
"2006","vocational + Abi","Female","6.51","7","653","3","5","8","9","6.36","6.66","7","7"
"2006","vocational + Abi","Male","6.21","6","331","4","5","8","9","5.99","6.43","6","7"
"2007","general elemantary","Female","6.59","7","1370","4","5","8","9","6.48","6.7","7","7"
"2007","general elemantary","Male","6.41","7","427","3","5","8","9","6.19","6.63","6","7"
"2007","higher education","Female","6.51","7","1658","4","5","8","9","6.42","6.6","7","7"
"2007","higher education","Male","6.67","7","1445","4","5","8","9","6.57","6.77","7","7"
"2007","higher vocational","Female","6.67","7","575","4","5","8","9","6.51","6.83","7","7"
"2007","higher vocational","Male","6.58","7","577","4","5","8","9","6.42","6.74","7","7"
"2007","in school","Female","7.07","7","103","5","6","8","10","6.7","7.44","6","7"
"2007","in school","Male","6.23","7","80","3","5","8","8","5.69","6.77","6","8"
"2007","inadequately","Female","6.03","7","124","3","5","8","8","5.63","6.43","6","7"
"2007","inadequately","Male","6.68","7","51","3","5","9","10","6.03","7.33","6","8"
"2007","middle vocational","Female","6.68","7","4984","4","5","8","9","6.63","6.73","7","7"
"2007","middle vocational","Male","6.56","7","3293","4","5","8","9","6.49","6.63","7","7"
"2007","vocational + Abi","Female","6.34","7","618","4","5","8","9","6.18","6.5","7","7"
"2007","vocational + Abi","Male","6.38","7","327","4","5","8","9","6.16","6.6","7","7"
"2008","general elemantary","Female","6.75","7","1256","4","5","8","10","6.64","6.86","7","7"
"2008","general elemantary","Male","6.43","6","391","4","5","8","10","6.21","6.65","6","7"
"2008","higher education","Female","6.52","7","1590","4","5","8","9","6.43","6.61","7","7"
"2008","higher education","Male","6.76","7","1387","4","6","8","9","6.66","6.86","7","7"
"2008","higher vocational","Female","6.71","7","519","5","5","8","9","6.55","6.87","7","7"
"2008","higher vocational","Male","6.92","7","555","5","6","8","9","6.76","7.08","7","7"
"2008","in school","Female","6.51","7","104","4","5","8","9","6.12","6.9","6","7"
"2008","in school","Male","6.78","7","71","4","5","8","10","6.26","7.3","6","7"
"2008","inadequately","Female","6.32","7","97","4","5","8","9","5.92","6.72","6","7"
"2008","inadequately","Male","6.08","6","48","4","5","7","9","5.51","6.65","6","7"
"2008","middle vocational","Female","6.69","7","4628","4","5","8","9","6.64","6.74","7","7"
