"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1996","vocational + Abi","6.58","7","337","4","5","8","9","6.37","6.79","7","7"
"1997","general elemantary","6.55","7","1793","4","5","8","9","6.45","6.65","7","7"
"1997","higher education","6.33","7","1082","3","5","8","9","6.21","6.45","6","7"
"1997","higher vocational","6.25","6","504","3","5","8","9","6.06","6.44","6","7"
"1997","in school","6.47","7","135","3","5","8","9","6.1","6.84","5","7"
"1997","inadequately","6.7","7","355","4","5","8","9","6.48","6.92","7","7"
"1997","middle vocational","6.47","7","4565","4","5","8","9","6.41","6.53","7","7"
"1997","vocational + Abi","6.46","7","317","4","5","8","9","6.23","6.69","6","7"
"1998","general elemantary","6.55","7","1934","4","5","8","10","6.46","6.64","7","7"
"1998","higher education","6.49","7","1210","4","5","8","9","6.38","6.6","6","7"
"1998","higher vocational","6.53","7","542","4","5","8","9","6.36","6.7","7","7"
"1998","in school","6.02","5.73","135","3","5","8","9","5.62","6.42","5","7"
"1998","inadequately","6.47","6","318","4","5","8","9","6.24","6.7","6","7"
"1998","middle vocational","6.57","7","5029","4","5","8","9","6.51","6.63","7","7"
"1998","vocational + Abi","6.47","7","365","3","5","8","9","6.26","6.68","6","7"
"1999","general elemantary","6.61","7","1865","4","5","8","10","6.51","6.71","7","7"
"1999","higher education","6.24","6","1230","3","5","8","9","6.12","6.36","6","7"
"1999","higher vocational","6.48","7","556","4","5","8","9","6.31","6.65","7","7"
"1999","in school","6.2","6","129","3","5","8","10","5.8","6.6","5","7"
"1999","inadequately","6.25","6","317","4","5","8","9","6.02","6.48","6","7"
"1999","middle vocational","6.56","7","5077","4","5","8","9","6.5","6.62","7","7"
"1999","vocational + Abi","6.37","7","382","3","5","8","9","6.17","6.57","6","7"
"2000","general elemantary","6.64","7","2702","4","5","8","10","6.56","6.72","7","7"
"2000","higher education","6.43","7","2476","4","5","8","9","6.35","6.51","7","7"
"2000","higher vocational","6.52","7","1309","4","5","8","9","6.41","6.63","7","7"
"2000","in school","6.22","6","226","3","5","8","9","5.9","6.54","6","7"
"2000","inadequately","6.53","6","299","4","5","8","10","6.28","6.78","6","7"
"2000","middle vocational","6.65","7","9495","4","5","8","9","6.61","6.69","7","7"
"2000","vocational + Abi","6.62","7","850","4","5","8","9","6.48","6.76","7","7"
"2001","general elemantary","6.57","7","2398","4","5","8","10","6.48","6.66","7","7"
"2001","higher education","6.53","7","2360","4","5","8","9","6.45","6.61","7","7"
"2001","higher vocational","6.61","7","1166","4","5","8","9","6.49","6.73","7","7"
"2001","in school","6.11","6","274","3","5","8","9","5.83","6.39","6","6"
"2001","inadequately","6.29","6","232","4","5","8","10","5.98","6.6","6","7"
"2001","middle vocational","6.72","7","8765","4","5","8","9","6.68","6.76","7","7"
"2001","vocational + Abi","6.46","7","817","4","5","8","9","6.32","6.6","6","7"
"2002","general elemantary","6.57","7","2235","4","5","8","10","6.48","6.66","7","7"
"2002","higher education","6.44","7","2915","4","5","8","9","6.37","6.51","7","7"
"2002","higher vocational","6.49","7","1223","4","5","8","9","6.37","6.61","7","7"
"2002","in school","6.2","6","279","3","5","8","9","5.92","6.48","6","7"
"2002","inadequately","6.29","6","200","4","5","8","9","5.98","6.6","6","7"
"2002","middle vocational","6.57","7","8792","4","5","8","9","6.53","6.61","7","7"
"2002","vocational + Abi","6.5","7","886","4","5","8","9","6.37","6.63","7","7"
"2003","general elemantary","6.5","7","2187","4","5","8","9","6.41","6.59","7","7"
"2003","higher education","6.43","7","2897","4","5","8","9","6.36","6.5","7","7"
"2003","higher vocational","6.47","7","1219","4","5","8","9","6.36","6.58","7","7"
"2003","in school","6.12","6","301","3","5","8","9","5.86","6.38","6","7"
"2003","inadequately","6.01","6","211","3","5","8","9","5.7","6.32","6","7"
"2003","middle vocational","6.63","7","8634","4","5","8","9","6.59","6.67","7","7"
"2003","vocational + Abi","6.61","7","907","4","5","8","9","6.48","6.74","7","7"
"2004","general elemantary","6.55","7","2075","4","5","8","9","6.46","6.64","7","7"
"2004","higher education","6.36","7","2882","4","5","8","9","6.29","6.43","7","7"
"2004","higher vocational","6.5","7","1218","4","5","8","9","6.39","6.61","7","7"
"2004","in school","6.32","7","315","3","5","8","9","6.06","6.58","6","7"
"2004","inadequately","6.32","7","197","3","5","8","10","5.99","6.65","6","7"
"2004","middle vocational","6.59","7","8460","4","5","8","9","6.55","6.63","7","7"
"2004","vocational + Abi","6.56","7","914","4","5","8","9","6.44","6.68","7","7"
"2005","general elemantary","6.47","7","1942","4","5","8","9","6.37","6.57","7","7"
"2005","higher education","6.55","7","2852","4","5","8","9","6.48","6.62","7","7"
"2005","higher vocational","6.54","7","1159","4","5","8","9","6.43","6.65","7","7"
"2005","in school","6.62","7","345","3","5","9","10","6.38","6.86","7","7"
"2005","inadequately","6.48","7","189","3","5","8","10","6.12","6.84","6","7"
"2005","middle vocational","6.54","7","8091","4","5","8","9","6.5","6.58","7","7"
"2005","vocational + Abi","6.51","7","892","4","5","8","9","6.38","6.64","7","7"
"2006","general elemantary","6.52","7","2015","4","5","8","9","6.43","6.61","7","7"
"2006","higher education","6.44","7","3184","4","5","8","9","6.37","6.51","7","7"
"2006","higher vocational","6.59","7","1234","4","5","8","9","6.48","6.7","7","7"
"2006","in school","6.6","7","205","4","5","8","9","6.31","6.89","6","7"
"2006","inadequately","6.13","6","182","4","5","8","9","5.81","6.45","6","7"
"2006","middle vocational","6.6","7","8797","4","5","8","9","6.56","6.64","7","7"
"2006","vocational + Abi","6.4","7","984","3","5","8","9","6.27","6.53","7","7"
"2007","general elemantary","6.55","7","1797","4","5","8","9","6.45","6.65","7","7"
"2007","higher education","6.59","7","3103","4","5","8","9","6.52","6.66","7","7"
"2007","higher vocational","6.62","7","1152","4","5","8","9","6.51","6.73","7","7"
"2007","in school","6.72","7","183","4","5","8","10","6.41","7.03","6","7"
"2007","inadequately","6.27","7","175","3","5","8","9","5.93","6.61","6","7"
"2007","middle vocational","6.63","7","8277","4","5","8","9","6.59","6.67","7","7"
"2007","vocational + Abi","6.36","7","945","4","5","8","9","6.23","6.49","7","7"
"2008","general elemantary","6.67","7","1647","4","5","8","10","6.57","6.77","7","7"
"2008","higher education","6.64","7","2977","4","5","8","9","6.57","6.71","7","7"
"2008","higher vocational","6.82","7","1074","5","5","8","9","6.71","6.93","7","7"
"2008","in school","6.62","7","175","4","5","8","9","6.31","6.93","6","7"
"2008","inadequately","6.22","6","145","4","5","8","9","5.89","6.55","6","7"
"2008","middle vocational","6.61","7","7809","4","5","8","9","6.57","6.65","7","7"
"2008","vocational + Abi","6.53","7","867","4","5","8","9","6.4","6.66","7","7"
"2009","general elemantary","6.69","7","1461","4","5","8","9","6.58","6.8","7","7"
"2009","higher education","6.67","7","2917","4","5","8","9","6.6","6.74","7","7"
"2009","higher vocational","6.79","7","1021","5","5","8","9","6.68","6.9","7","7"
"2009","in school","6.46","7","159","4","5","8","9","6.14","6.78","7","7"
"2009","inadequately","5.94","5","139","4","5","8","9","5.58","6.3","6","7"
"2009","middle vocational","6.65","7","7367","4","5","8","9","6.61","6.69","7","7"
"2009","vocational + Abi","6.55","7","821","4","5","8","9","6.42","6.68","7","7"
"2010","general elemantary","6.63","7","2073","4","5","8","9","6.54","6.72","7","7"
"2010","higher education","6.74","7","4188","4","5","8","9","6.68","6.8","7","7"
"2010","higher vocational","6.78","7","1279","5","5","8","9","6.68","6.88","7","7"
"2010","in school","6.97","7","250","5","5","8","10","6.69","7.25","7","8"
"2010","inadequately","6.26","6.66","288","3","5","8","9","5.97","6.55","6","7"
"2010","middle vocational","6.73","7","9873","4","5","8","9","6.69","6.77","7","7"
"2010","vocational + Abi","6.6","7","1469","4","5","8","9","6.5","6.7","7","7"
"2011","general elemantary","6.61","7","2224","4","5","8","9","6.52","6.7","7","7"
"2011","higher education","6.86","7","4602","5","6","8","9","6.81","6.91","7","7"
"2011","higher vocational","6.75","7","1346","4","5","8","9","6.64","6.86","7","7"
"2011","in school","7.38","8","273","5","6","9","10","7.14","7.62","7","8"
"2011","inadequately","6.33","6.62","308","4","5","8","9","6.08","6.58","6","7"
"2011","middle vocational","6.78","7","10703","4","5","8","9","6.74","6.82","7","7"
"2011","vocational + Abi","6.69","7","1616","4","5","8","9","6.59","6.79","7","7"
"2012","general elemantary","6.75","7","2362","4","5","8","9","6.67","6.83","7","7"
"2012","higher education","6.95","7","4802","5","6","8","9","6.9","7","7","7"
"2012","higher vocational","6.87","7","1389","5","6","8","9","6.77","6.97","7","7"
"2012","in school","7.3","7","302","5","6","9","10","7.09","7.51","7","8"
"2012","inadequately","6.42","7","312","3","5","8","10","6.15","6.69","6","7"
"2012","middle vocational","6.81","7","11050","4","5","8","9","6.77","6.85","7","7"
"2012","vocational + Abi","6.81","7","1640","4","5","8","9","6.72","6.9","7","7"
"2013","general elemantary","6.73","7","2224","4","5","8","9","6.64","6.82","7","7"
"2013","higher education","6.9","7","4768","5","6","8","9","6.85","6.95","7","7"
"2013","higher vocational","6.86","7","1367","5","6","8","9","6.76","6.96","7","7"
"2013","in school","6.95","7","284","4","5","9","10","6.71","7.19","7","7"
"2013","inadequately","6.52","7","279","3","5","8","10","6.25","6.79","6","7"
"2013","middle vocational","6.86","7","10670","4","5","8","9","6.82","6.9","7","7"
"2013","vocational + Abi","6.77","7","1554","4","6","8","9","6.67","6.87","7","7"
"2014","general elemantary","6.77","7","2596","4","5","8","10","6.69","6.85","7","7"
"2014","higher education","6.84","7","5080","5","6","8","9","6.79","6.89","7","7"
"2014","higher vocational","6.87","7","1303","4","6","8","9","6.77","6.97","7","7"
"2014","in school","7.1","7","296","4","5","9","10","6.88","7.32","7","8"
"2014","inadequately","6.22","6","414","3","5","8","10","6","6.44","7","7"
"2014","middle vocational","6.84","7","10706","4","5","8","9","6.8","6.88","7","7"
"2014","vocational + Abi","6.95","7","1793","4","6","8","9","6.86","7.04","7","7"
"2015","general elemantary","6.87","7","2261","4","5","8","10","6.78","6.96","7","7"
"2015","higher education","6.91","7","4811","5","6","8","9","6.86","6.96","7","7"
"2015","higher vocational","6.84","7","1245","5","6","8","9","6.74","6.94","7","7"
"2015","in school","6.92","7","224","3","6","9","10","6.65","7.19","7","8"
"2015","inadequately","6.41","7","343","3","5","8","10","6.17","6.65","6","7"
"2015","middle vocational","6.88","7","9990","5","6","8","9","6.84","6.92","7","7"
"2015","vocational + Abi","6.92","7","1699","5","6","8","9","6.83","7.01","7","7"
"2016","general elemantary","6.82","7","2184","4","5","8","10","6.73","6.91","7","7"
"2016","higher education","6.89","7","4939","5","6","8","9","6.84","6.94","7","7"
"2016","higher vocational","6.93","7","1160","5","6","8","9","6.83","7.03","7","7"
"2016","in school","7.13","7","237","5","6","9","10","6.87","7.39","7","8"
"2016","inadequately","6.63","7","323","4","5","8","10","6.38","6.88","6","7"
"2016","middle vocational","6.88","7","9545","5","5","8","9","6.84","6.92","7","7"
"2016","vocational + Abi","6.88","7","1780","4","6","8","9","6.79","6.97","7","7"
"2017","general elemantary","6.71","7","2391","4","5","8","9","6.63","6.79","7","7"
"2017","higher education","6.96","7","5607","5","6","8","9","6.91","7.01","7","7"
"2017","higher vocational","6.97","7","1324","5","6","8","9","6.87","7.07","7","7"
"2017","in school","7.32","8","281","5","6","9","10","7.08","7.56","7","8"
"2017","inadequately","6.61","7","385","4","5","8","10","6.39","6.83","6","7"
"2017","middle vocational","6.86","7","10726","5","5","8","9","6.82","6.9","7","7"
"2017","vocational + Abi","6.88","7","1997","5","6","8","9","6.8","6.96","7","7"
"2018","general elemantary","6.79","7","2369","4","5","8","9","6.71","6.87","7","7"
"2018","higher education","6.89","7","5450","5","6","8","9","6.84","6.94","7","7"
"2018","higher vocational","6.81","7","1250","4","5","8","9","6.71","6.91","7","7"
"2018","in school","7.32","7","260","5","6","9","10","7.1","7.54","7","8"
"2018","inadequately","6.4","6.27","426","4","5","8","10","6.18","6.62","7","7"
"2018","middle vocational","6.83","7","10212","5","5","8","9","6.79","6.87","7","7"
"2018","vocational + Abi","6.89","7","1917","5","6","8","9","6.81","6.97","7","7"
"2019","general elemantary","6.78","7","2143","4","5","8","9","6.69","6.87","7","7"
"2019","higher education","6.97","7","6066","5","6","8","9","6.92","7.02","7","7"
"2019","higher vocational","6.99","7","1402","5","6","8","9","6.89","7.09","7","8"
"2019","in school","7.27","7","253","5","6","9","10","7.04","7.5","7","8"
"2019","inadequately","6.35","7","340","3","5","8","10","6.09","6.61","6","7"
"2019","middle vocational","6.93","7","9934","5","6","8","9","6.89","6.97","7","7"
"2019","vocational + Abi","6.99","7","1961","5","6","8","9","6.91","7.07","7","7"
