"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","6.44","7","392","3","5","8","10","10","6.19","6.69","0","10","6","7"
"1984","college entrance qualification","Male","6.05","6","299","3","5","8","10","10","5.76","6.34","0","10","6","7"
"1984","lower secondary degree","Female","7.33","8","3073","5","6","9","10","10","7.25","7.41","0","10","8","8"
"1984","lower secondary degree","Male","6.5","7","1024","3","5","9","10","10","6.34","6.66","0","10","6","7"
"1984","no degree/no degree yet","Female","6.79","7","628","3","5","9","10","10","6.61","6.97","0","10","7","8"
"1984","no degree/no degree yet","Male","6.21","6","236","2","5","8","10","10","5.87","6.55","0","10","6","7"
"1984","Other degree","Female","7.61","8","555","5","6","10","10","10","7.43","7.79","0","10","8","8"
"1984","Other degree","Male","6.13","6","366","2","5","8","10","10","5.84","6.42","0","10","6","7"
"1984","secondary school degree","Female","7.07","8","922","4","5","9","10","10","6.92","7.22","0","10","7","8"
"1984","secondary school degree","Male","6.44","6","285","3","5","9","10","10","6.13","6.75","0","10","6","7"
"1985","college entrance qualification","Female","6.54","7","349","3","5","8","10","10","6.3","6.78","0","10","6","7"
"1985","college entrance qualification","Male","5.97","6","229","3","4","8","10","10","5.65","6.29","0","10","5","7"
"1985","lower secondary degree","Female","7.27","8","2649","5","6","9","10","10","7.19","7.35","0","10","7","8"
"1985","lower secondary degree","Male","6.54","7","674","4","5","8","10","10","6.36","6.72","0","10","6","7"
"1985","no degree/no degree yet","Female","7.18","7","509","5","5","9","10","10","7","7.36","0","10","7","8"
"1985","no degree/no degree yet","Male","5.91","6","125","3","5","7","10","10","5.47","6.35","0","10","5","6"
"1985","Other degree","Female","7.1","7.51","465","4","5","9","10","10","6.9","7.3","0","10","7","8"
"1985","Other degree","Male","5.7","5","254","3","4","8","10","10","5.38","6.02","0","10","5","6"
"1985","secondary school degree","Female","6.99","7","875","4","5","9","10","10","6.84","7.14","0","10","7","7"
"1985","secondary school degree","Male","6.62","7","223","4","5","8","10","10","6.32","6.92","0","10","6","7"
"1986","college entrance qualification","Female","6.48","7","377","4","5","8","9","10","6.26","6.7","0","10","6","7"
"1986","college entrance qualification","Male","6.25","7","260","3","5","8","10","10","5.96","6.54","0","10","6","7"
"1986","lower secondary degree","Female","7.22","8","2500","5","6","9","10","10","7.14","7.3","0","10","7","8"
"1986","lower secondary degree","Male","6.53","7","755","4","5","8","10","10","6.36","6.7","0","10","6","7"
"1986","no degree/no degree yet","Female","6.77","7","472","5","5","8","10","10","6.58","6.96","0","10","7","7"
"1986","no degree/no degree yet","Male","5.95","6","169","3","4","8","10","10","5.56","6.34","0","10","5","7"
"1986","Other degree","Female","7.08","7.67","437","4","6","9","10","10","6.89","7.27","0","10","7","8"
"1986","Other degree","Male","6.35","6","225","3","5","8","10","10","6.03","6.67","0","10","6","7"
"1986","secondary school degree","Female","6.86","7","859","4","5","8","10","10","6.71","7.01","0","10","7","7"
"1986","secondary school degree","Male","6.35","7","249","4","5","8","9","10","6.08","6.62","0","10","6","7"
"1987","college entrance qualification","Female","6.51","7","371","3","5","8","9","10","6.28","6.74","0","10","6","7"
"1987","college entrance qualification","Male","6.49","7","261","4","5","8","10","10","6.22","6.76","0","10","6","7"
"1987","lower secondary degree","Female","7.26","8","2459","5","6","9","10","10","7.18","7.34","0","10","7","8"
"1987","lower secondary degree","Male","6.54","7","795","4","5","8","10","10","6.39","6.69","0","10","6","7"
"1987","no degree/no degree yet","Female","7.01","7","476","5","5","8","10","10","6.83","7.19","0","10","7","7"
"1987","no degree/no degree yet","Male","6.27","6","152","3","5","8","10","10","5.89","6.65","0","10","5","7"
"1987","Other degree","Female","7.06","7","440","4","6","8","10","10","6.88","7.24","1","10","7","8"
"1987","Other degree","Male","6.24","6","211","4","5","8","10","10","5.92","6.56","0","10","5","7"
"1987","secondary school degree","Female","7.11","7","855","5","5","9","10","10","6.98","7.24","0","10","7","7"
"1987","secondary school degree","Male","6.48","6","252","4","5","8","9","10","6.22","6.74","0","10","6","7"
