"hgowner","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"4","1994","Thuringia","East Germany","","","",""
"5","1994","Schleswig-Holstein","West Germany","","","",""
"5","1994","Schleswig-Holstein","East Germany","","","",""
"5","1994","Hamburg","West Germany","","","",""
"5","1994","Hamburg","East Germany","","","",""
"5","1994","Lower Saxony","West Germany","","","",""
"5","1994","Lower Saxony","East Germany","","","",""
"5","1994","Bremen","West Germany","","","",""
"5","1994","Bremen","East Germany","","","",""
"5","1994","North Rhine-Westphalia","West Germany","","","",""
"5","1994","North Rhine-Westphalia","East Germany","","","",""
"5","1994","Hesse","West Germany","","","",""
"5","1994","Hesse","East Germany","","","",""
"5","1994","Rhineland-Palatinate,Saarland","West Germany","","","",""
"5","1994","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","1994","Baden-Württemberg","West Germany","","","",""
"5","1994","Baden-Württemberg","East Germany","","","",""
"5","1994","Bavaria","West Germany","","","",""
"5","1994","Bavaria","East Germany","","","",""
"5","1994","Berlin","West Germany","","","",""
"5","1994","Berlin","East Germany","","","",""
"5","1994","Brandenburg","West Germany","","","",""
"5","1994","Brandenburg","East Germany","","","",""
"5","1994","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","1994","Mecklenburg-Western Pomerania","East Germany","","","",""
"5","1994","Saxony","West Germany","","","",""
"5","1994","Saxony","East Germany","","","",""
"5","1994","Saxony-Anhalt","West Germany","","","",""
"5","1994","Saxony-Anhalt","East Germany","","","",""
"5","1994","Thuringia","West Germany","","","",""
"5","1994","Thuringia","East Germany","","","",""
"1","1995","Schleswig-Holstein","West Germany","147","0.570885625155665","0.513422830143798","0.628348420167533"
"1","1995","Schleswig-Holstein","East Germany","","","",""
"1","1995","Hamburg","West Germany","25","","",""
"1","1995","Hamburg","East Germany","","","",""
"1","1995","Lower Saxony","West Germany","504","0.52730027362671","0.497088096602366","0.557512450651055"
"1","1995","Lower Saxony","East Germany","","","",""
"1","1995","Bremen","West Germany","32","0.275451081241476","0.186085852449033","0.364816310033918"
"1","1995","Bremen","East Germany","","","",""
"1","1995","North Rhine-Westphalia","West Germany","948","0.44067902004102","0.421588390061352","0.459769650020689"
"1","1995","North Rhine-Westphalia","East Germany","","","",""
"1","1995","Hesse","West Germany","333","0.424107796931153","0.39278014299985","0.455435450862455"
"1","1995","Hesse","East Germany","","","",""
"1","1995","Rhineland-Palatinate,Saarland","West Germany","357","0.535161492838509","0.49857738552677","0.571745600150249"
"1","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","1995","Baden-Württemberg","West Germany","747","0.536671800258228","0.513705680745713","0.559637919770742"
"1","1995","Baden-Württemberg","East Germany","","","",""
"1","1995","Bavaria","West Germany","758","0.508496568105755","0.484724952882627","0.532268183328883"
"1","1995","Bavaria","East Germany","","","",""
"1","1995","Berlin","West Germany","40","0.129420120953915","0.0928706748839007","0.165969567023929"
"1","1995","Berlin","East Germany","15","","",""
"1","1995","Brandenburg","West Germany","","","",""
"1","1995","Brandenburg","East Germany","236","0.385741742006405","0.346497298852988","0.424986185159821"
"1","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","1995","Mecklenburg-Western Pomerania","East Germany","132","0.340979098166771","0.295480969243632","0.386477227089909"
"1","1995","Saxony","West Germany","","","",""
"1","1995","Saxony","East Germany","333","0.286290826804243","0.259614582225805","0.312967071382681"
"1","1995","Saxony-Anhalt","West Germany","","","",""
"1","1995","Saxony-Anhalt","East Germany","264","0.358486832277885","0.322782504130672","0.394191160425098"
"1","1995","Thuringia","West Germany","","","",""
"1","1995","Thuringia","East Germany","317","0.405838511625953","0.368175037440544","0.443501985811363"
"2","1995","Schleswig-Holstein","West Germany","133","0.394637554406856","0.337891900585405","0.451383208228307"
"2","1995","Schleswig-Holstein","East Germany","","","",""
"2","1995","Hamburg","West Germany","107","0.831344000588682","0.76770643593253","0.894981565244834"
"2","1995","Hamburg","East Germany","","","",""
"2","1995","Lower Saxony","West Germany","517","0.429688495237107","0.399731843115989","0.459645147358225"
"2","1995","Lower Saxony","East Germany","","","",""
"2","1995","Bremen","West Germany","62","0.7146927037417","0.624363415580006","0.805021991903395"
"2","1995","Bremen","East Germany","","","",""
"2","1995","North Rhine-Westphalia","West Germany","1593","0.528682467721371","0.509487704046943","0.547877231395799"
"2","1995","North Rhine-Westphalia","East Germany","","","",""
"2","1995","Hesse","West Germany","587","0.51933670171077","0.487665529793574","0.551007873627967"
"2","1995","Hesse","East Germany","","","",""
"2","1995","Rhineland-Palatinate,Saarland","West Germany","343","0.441806196881913","0.405380540023938","0.478231853739888"
"2","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","1995","Baden-Württemberg","West Germany","1015","0.432096667690535","0.409281874682208","0.454911460698861"
"2","1995","Baden-Württemberg","East Germany","","","",""
"2","1995","Bavaria","West Germany","888","0.463813873407423","0.44010117075675","0.487526576058096"
"2","1995","Bavaria","East Germany","","","",""
"2","1995","Berlin","West Germany","272","0.830052346139026","0.789155867653364","0.870948824624688"
"2","1995","Berlin","East Germany","228","0.919792946903231","0.885988520733449","0.953597373073012"
"2","1995","Brandenburg","West Germany","","","",""
"2","1995","Brandenburg","East Germany","330","0.578976585567662","0.539171553746008","0.618781617389316"
"2","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","1995","Mecklenburg-Western Pomerania","East Germany","276","0.647847690694875","0.602003765901611","0.693691615488138"
"2","1995","Saxony","West Germany","","","",""
"2","1995","Saxony","East Germany","754","0.698677380976059","0.671599508200988","0.725755253751129"
"2","1995","Saxony-Anhalt","West Germany","","","",""
"2","1995","Saxony-Anhalt","East Germany","394","0.592102638871406","0.555513227752556","0.628692049990256"
"2","1995","Thuringia","West Germany","","","",""
"2","1995","Thuringia","East Germany","301","0.517180910257707","0.478853898498744","0.55550792201667"
"3","1995","Schleswig-Holstein","West Germany","5","","",""
"3","1995","Schleswig-Holstein","East Germany","","","",""
"3","1995","Hamburg","West Germany","1","","",""
"3","1995","Hamburg","East Germany","","","",""
"3","1995","Lower Saxony","West Germany","28","","",""
"3","1995","Lower Saxony","East Germany","","","",""
"3","1995","Bremen","West Germany","2","","",""
"3","1995","Bremen","East Germany","","","",""
"3","1995","North Rhine-Westphalia","West Germany","57","0.0306385122376085","0.0240116913152009","0.037265333160016"
"3","1995","North Rhine-Westphalia","East Germany","","","",""
"3","1995","Hesse","West Germany","36","0.0565555013580774","0.041913017584293","0.0711979851318618"
"3","1995","Hesse","East Germany","","","",""
"3","1995","Rhineland-Palatinate,Saarland","West Germany","14","","",""
"3","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","1995","Baden-Württemberg","West Germany","49","0.0312315320512379","0.0232203701687969","0.0392426939336789"
"3","1995","Baden-Württemberg","East Germany","","","",""
"3","1995","Bavaria","West Germany","53","0.0276895584868223","0.0198874516697925","0.0354916653038522"
"3","1995","Bavaria","East Germany","","","",""
"3","1995","Berlin","West Germany","12","","",""
"3","1995","Berlin","East Germany","5","","",""
"3","1995","Brandenburg","West Germany","","","",""
"3","1995","Brandenburg","East Germany","25","","",""
"3","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","1995","Mecklenburg-Western Pomerania","East Germany","9","","",""
"3","1995","Saxony","West Germany","","","",""
"3","1995","Saxony","East Germany","16","","",""
"3","1995","Saxony-Anhalt","West Germany","","","",""
"3","1995","Saxony-Anhalt","East Germany","35","0.0494105288507085","0.0332748320480521","0.0655462256533649"
"3","1995","Thuringia","West Germany","","","",""
"3","1995","Thuringia","East Germany","35","0.0769805781163399","0.0565355597878019","0.0974255964448778"
"4","1995","Schleswig-Holstein","West Germany","","","",""
"4","1995","Schleswig-Holstein","East Germany","","","",""
"4","1995","Hamburg","West Germany","","","",""
"4","1995","Hamburg","East Germany","","","",""
"4","1995","Lower Saxony","West Germany","","","",""
"4","1995","Lower Saxony","East Germany","","","",""
"4","1995","Bremen","West Germany","","","",""
"4","1995","Bremen","East Germany","","","",""
"4","1995","North Rhine-Westphalia","West Germany","","","",""
"4","1995","North Rhine-Westphalia","East Germany","","","",""
"4","1995","Hesse","West Germany","","","",""
"4","1995","Hesse","East Germany","","","",""
"4","1995","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","1995","Baden-Württemberg","West Germany","","","",""
"4","1995","Baden-Württemberg","East Germany","","","",""
"4","1995","Bavaria","West Germany","","","",""
"4","1995","Bavaria","East Germany","","","",""
"4","1995","Berlin","West Germany","","","",""
"4","1995","Berlin","East Germany","","","",""
"4","1995","Brandenburg","West Germany","","","",""
"4","1995","Brandenburg","East Germany","","","",""
"4","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","1995","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","1995","Saxony","West Germany","","","",""
"4","1995","Saxony","East Germany","","","",""
"4","1995","Saxony-Anhalt","West Germany","","","",""
"4","1995","Saxony-Anhalt","East Germany","","","",""
"4","1995","Thuringia","West Germany","","","",""
"4","1995","Thuringia","East Germany","","","",""
"5","1995","Schleswig-Holstein","West Germany","","","",""
"5","1995","Schleswig-Holstein","East Germany","","","",""
"5","1995","Hamburg","West Germany","","","",""
"5","1995","Hamburg","East Germany","","","",""
"5","1995","Lower Saxony","West Germany","","","",""
"5","1995","Lower Saxony","East Germany","","","",""
"5","1995","Bremen","West Germany","","","",""
"5","1995","Bremen","East Germany","","","",""
"5","1995","North Rhine-Westphalia","West Germany","","","",""
"5","1995","North Rhine-Westphalia","East Germany","","","",""
"5","1995","Hesse","West Germany","","","",""
"5","1995","Hesse","East Germany","","","",""
"5","1995","Rhineland-Palatinate,Saarland","West Germany","","","",""
"5","1995","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","1995","Baden-Württemberg","West Germany","","","",""
"5","1995","Baden-Württemberg","East Germany","","","",""
"5","1995","Bavaria","West Germany","","","",""
"5","1995","Bavaria","East Germany","","","",""
"5","1995","Berlin","West Germany","","","",""
"5","1995","Berlin","East Germany","","","",""
"5","1995","Brandenburg","West Germany","","","",""
"5","1995","Brandenburg","East Germany","","","",""
"5","1995","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","1995","Mecklenburg-Western Pomerania","East Germany","","","",""
"5","1995","Saxony","West Germany","","","",""
"5","1995","Saxony","East Germany","","","",""
"5","1995","Saxony-Anhalt","West Germany","","","",""
"5","1995","Saxony-Anhalt","East Germany","","","",""
"5","1995","Thuringia","West Germany","","","",""
"5","1995","Thuringia","East Germany","","","",""
"1","1996","Schleswig-Holstein","West Germany","155","0.58615300821008","0.529270695232541","0.64303532118762"
"1","1996","Schleswig-Holstein","East Germany","","","",""
"1","1996","Hamburg","West Germany","24","","",""
"1","1996","Hamburg","East Germany","","","",""
"1","1996","Lower Saxony","West Germany","511","0.511678235645922","0.48144358503478","0.541912886257063"
"1","1996","Lower Saxony","East Germany","","","",""
"1","1996","Bremen","West Germany","31","0.273538477561521","0.183898485510407","0.363178469612635"
"1","1996","Bremen","East Germany","","","",""
"1","1996","North Rhine-Westphalia","West Germany","935","0.440298899590905","0.421091364052381","0.45950643512943"
"1","1996","North Rhine-Westphalia","East Germany","","","",""
"1","1996","Hesse","West Germany","327","0.435977233231293","0.403846712302295","0.468107754160292"
"1","1996","Hesse","East Germany","","","",""
"1","1996","Rhineland-Palatinate,Saarland","West Germany","364","0.533040127790014","0.495975196094255","0.570105059485773"
"1","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","1996","Baden-Württemberg","West Germany","730","0.553536183853347","0.530042560129511","0.577029807577183"
"1","1996","Baden-Württemberg","East Germany","","","",""
"1","1996","Bavaria","West Germany","752","0.503298500499734","0.479296864511501","0.527300136487967"
"1","1996","Bavaria","East Germany","","","",""
"1","1996","Berlin","West Germany","45","0.152587388591431","0.112098714161664","0.193076063021199"
"1","1996","Berlin","East Germany","12","","",""
"1","1996","Brandenburg","West Germany","","","",""
"1","1996","Brandenburg","East Germany","242","0.381225756010017","0.342363348888958","0.420088163131076"
"1","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","1996","Mecklenburg-Western Pomerania","East Germany","133","0.329214488719058","0.283162392625973","0.375266584812142"
"1","1996","Saxony","West Germany","","","",""
"1","1996","Saxony","East Germany","379","0.314917076582493","0.287616905155289","0.342217248009696"
"1","1996","Saxony-Anhalt","West Germany","","","",""
"1","1996","Saxony-Anhalt","East Germany","251","0.330616688623974","0.295232191322195","0.366001185925753"
"1","1996","Thuringia","West Germany","","","",""
"1","1996","Thuringia","East Germany","330","0.407628782821764","0.370168007945726","0.445089557697802"
"2","1996","Schleswig-Holstein","West Germany","121","0.377838895745867","0.321842947021022","0.433834844470712"
"2","1996","Schleswig-Holstein","East Germany","","","",""
"2","1996","Hamburg","West Germany","104","0.838530240324372","0.774784954857115","0.902275525791629"
"2","1996","Hamburg","East Germany","","","",""
"2","1996","Lower Saxony","West Germany","506","0.445403121631203","0.41534105866548","0.475465184596926"
"2","1996","Lower Saxony","East Germany","","","",""
"2","1996","Bremen","West Germany","59","0.68000648037296","0.586204197977274","0.773808762768646"
"2","1996","Bremen","East Germany","","","",""
"2","1996","North Rhine-Westphalia","West Germany","1580","0.539079635257582","0.519792879693423","0.558366390821741"
"2","1996","North Rhine-Westphalia","East Germany","","","",""
"2","1996","Hesse","West Germany","550","0.510462624136114","0.478072512407042","0.542852735865185"
"2","1996","Hesse","East Germany","","","",""
"2","1996","Rhineland-Palatinate,Saarland","West Germany","321","0.439621143967298","0.402746857321844","0.476495430612752"
"2","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","1996","Baden-Württemberg","West Germany","919","0.412876859012041","0.389608876019523","0.436144842004559"
"2","1996","Baden-Württemberg","East Germany","","","",""
"2","1996","Bavaria","West Germany","862","0.469276427640071","0.445319625301518","0.493233229978624"
"2","1996","Bavaria","East Germany","","","",""
"2","1996","Berlin","West Germany","247","0.82005896328009","0.776806143483382","0.863311783076797"
"2","1996","Berlin","East Germany","225","0.927855356502353","0.895391854816308","0.960318858188397"
"2","1996","Brandenburg","West Germany","","","",""
"2","1996","Brandenburg","East Germany","345","0.597054768270219","0.557808121026234","0.636301415514205"
"2","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","1996","Mecklenburg-Western Pomerania","East Germany","265","0.667161401906806","0.620981777780495","0.713341026033117"
"2","1996","Saxony","West Germany","","","",""
"2","1996","Saxony","East Germany","702","0.660511775016177","0.632679523700554","0.6883440263318"
"2","1996","Saxony-Anhalt","West Germany","","","",""
"2","1996","Saxony-Anhalt","East Germany","406","0.618400406183764","0.581861794760082","0.654939017607446"
"2","1996","Thuringia","West Germany","","","",""
"2","1996","Thuringia","East Germany","303","0.528408701567038","0.490353394271709","0.566464008862368"
"3","1996","Schleswig-Holstein","West Germany","12","","",""
"3","1996","Schleswig-Holstein","East Germany","","","",""
"3","1996","Hamburg","West Germany","","","",""
"3","1996","Hamburg","East Germany","","","",""
"3","1996","Lower Saxony","West Germany","33","0.0429186427228755","0.030659760869566","0.055177524576185"
"3","1996","Lower Saxony","East Germany","","","",""
"3","1996","Bremen","West Germany","5","","",""
"3","1996","Bremen","East Germany","","","",""
"3","1996","North Rhine-Westphalia","West Germany","51","0.020621465151513","0.0151228311286227","0.0261200991744033"
"3","1996","North Rhine-Westphalia","East Germany","","","",""
"3","1996","Hesse","West Germany","38","0.053560142632593","0.0389718348599963","0.0681484504051898"
"3","1996","Hesse","East Germany","","","",""
"3","1996","Rhineland-Palatinate,Saarland","West Germany","11","","",""
"3","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","1996","Baden-Württemberg","West Germany","71","0.0335869571346117","0.0250726249732363","0.0421012892959872"
"3","1996","Baden-Württemberg","East Germany","","","",""
"3","1996","Bavaria","West Germany","53","0.0274250718601955","0.0195850781711599","0.0352650655492312"
"3","1996","Bavaria","East Germany","","","",""
"3","1996","Berlin","West Germany","11","","",""
"3","1996","Berlin","East Germany","7","","",""
"3","1996","Brandenburg","West Germany","","","",""
"3","1996","Brandenburg","East Germany","13","","",""
"3","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","1996","Mecklenburg-Western Pomerania","East Germany","2","","",""
"3","1996","Saxony","West Germany","","","",""
"3","1996","Saxony","East Germany","31","0.0245711484013304","0.015471885283442","0.0336704115192189"
"3","1996","Saxony-Anhalt","West Germany","","","",""
"3","1996","Saxony-Anhalt","East Germany","22","","",""
"3","1996","Thuringia","West Germany","","","",""
"3","1996","Thuringia","East Germany","28","","",""
"4","1996","Schleswig-Holstein","West Germany","","","",""
"4","1996","Schleswig-Holstein","East Germany","","","",""
"4","1996","Hamburg","West Germany","","","",""
"4","1996","Hamburg","East Germany","","","",""
"4","1996","Lower Saxony","West Germany","","","",""
"4","1996","Lower Saxony","East Germany","","","",""
"4","1996","Bremen","West Germany","","","",""
"4","1996","Bremen","East Germany","","","",""
"4","1996","North Rhine-Westphalia","West Germany","","","",""
"4","1996","North Rhine-Westphalia","East Germany","","","",""
"4","1996","Hesse","West Germany","","","",""
"4","1996","Hesse","East Germany","","","",""
"4","1996","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","1996","Baden-Württemberg","West Germany","","","",""
"4","1996","Baden-Württemberg","East Germany","","","",""
"4","1996","Bavaria","West Germany","","","",""
"4","1996","Bavaria","East Germany","","","",""
"4","1996","Berlin","West Germany","","","",""
"4","1996","Berlin","East Germany","","","",""
"4","1996","Brandenburg","West Germany","","","",""
"4","1996","Brandenburg","East Germany","","","",""
"4","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","1996","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","1996","Saxony","West Germany","","","",""
"4","1996","Saxony","East Germany","","","",""
"4","1996","Saxony-Anhalt","West Germany","","","",""
"4","1996","Saxony-Anhalt","East Germany","","","",""
"4","1996","Thuringia","West Germany","","","",""
"4","1996","Thuringia","East Germany","","","",""
"5","1996","Schleswig-Holstein","West Germany","","","",""
"5","1996","Schleswig-Holstein","East Germany","","","",""
"5","1996","Hamburg","West Germany","","","",""
"5","1996","Hamburg","East Germany","","","",""
"5","1996","Lower Saxony","West Germany","","","",""
"5","1996","Lower Saxony","East Germany","","","",""
"5","1996","Bremen","West Germany","","","",""
"5","1996","Bremen","East Germany","","","",""
"5","1996","North Rhine-Westphalia","West Germany","","","",""
"5","1996","North Rhine-Westphalia","East Germany","","","",""
"5","1996","Hesse","West Germany","","","",""
"5","1996","Hesse","East Germany","","","",""
"5","1996","Rhineland-Palatinate,Saarland","West Germany","","","",""
"5","1996","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","1996","Baden-Württemberg","West Germany","","","",""
"5","1996","Baden-Württemberg","East Germany","","","",""
"5","1996","Bavaria","West Germany","","","",""
"5","1996","Bavaria","East Germany","","","",""
"5","1996","Berlin","West Germany","","","",""
"5","1996","Berlin","East Germany","","","",""
"5","1996","Brandenburg","West Germany","","","",""
"5","1996","Brandenburg","East Germany","","","",""
"5","1996","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","1996","Mecklenburg-Western Pomerania","East Germany","","","",""
"5","1996","Saxony","West Germany","","","",""
"5","1996","Saxony","East Germany","","","",""
"5","1996","Saxony-Anhalt","West Germany","","","",""
"5","1996","Saxony-Anhalt","East Germany","","","",""
"5","1996","Thuringia","West Germany","","","",""
"5","1996","Thuringia","East Germany","","","",""
"1","1997","Schleswig-Holstein","West Germany","157","0.625394063953702","0.567872876378359","0.682915251529045"
"1","1997","Schleswig-Holstein","East Germany","","","",""
"1","1997","Hamburg","West Germany","28","","",""
"1","1997","Hamburg","East Germany","","","",""
"1","1997","Lower Saxony","West Germany","523","0.523123317567738","0.492840587258615","0.553406047876862"
"1","1997","Lower Saxony","East Germany","","","",""
"1","1997","Bremen","West Germany","35","0.283771683788754","0.192634745140369","0.374908622437138"
"1","1997","Bremen","East Germany","","","",""
"1","1997","North Rhine-Westphalia","West Germany","964","0.444261734721965","0.424869397509043","0.463654071934887"
"1","1997","North Rhine-Westphalia","East Germany","","","",""
"1","1997","Hesse","West Germany","319","0.428547524504201","0.395396209261071","0.461698839747332"
"1","1997","Hesse","East Germany","","","",""
"1","1997","Rhineland-Palatinate,Saarland","West Germany","361","0.534601302505116","0.498039915902253","0.571162689107979"
"1","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","1997","Baden-Württemberg","West Germany","729","0.538863199140974","0.51533938740489","0.562387010877059"
"1","1997","Baden-Württemberg","East Germany","","","",""
"1","1997","Bavaria","West Germany","788","0.520717388386156","0.496480051992674","0.544954724779637"
"1","1997","Bavaria","East Germany","","","",""
"1","1997","Berlin","West Germany","39","0.15049329507004","0.108386693816548","0.192599896323533"
"1","1997","Berlin","East Germany","15","","",""
"1","1997","Brandenburg","West Germany","","","",""
"1","1997","Brandenburg","East Germany","242","0.371791051106862","0.333121067204939","0.410461035008785"
"1","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","1997","Mecklenburg-Western Pomerania","East Germany","140","0.371283155247476","0.323393701473001","0.41917260902195"
"1","1997","Saxony","West Germany","","","",""
"1","1997","Saxony","East Germany","375","0.317684264756082","0.290083027156814","0.345285502355351"
"1","1997","Saxony-Anhalt","West Germany","","","",""
"1","1997","Saxony-Anhalt","East Germany","281","0.373589554479741","0.336932134930203","0.410246974029278"
"1","1997","Thuringia","West Germany","","","",""
"1","1997","Thuringia","East Germany","333","0.41778874265952","0.380219039611826","0.455358445707214"
"2","1997","Schleswig-Holstein","West Germany","107","0.339833030196772","0.283544056710534","0.396122003683011"
"2","1997","Schleswig-Holstein","East Germany","","","",""
"2","1997","Hamburg","West Germany","97","0.810869094129748","0.742217644875778","0.879520543383717"
"2","1997","Hamburg","East Germany","","","",""
"2","1997","Lower Saxony","West Germany","497","0.433975730487987","0.403926026815599","0.464025434160375"
"2","1997","Lower Saxony","East Germany","","","",""
"2","1997","Bremen","West Germany","56","0.65791978926576","0.562016254490302","0.753823324041217"
"2","1997","Bremen","East Germany","","","",""
"2","1997","North Rhine-Westphalia","West Germany","1515","0.538907768798029","0.519452973095725","0.558362564500333"
"2","1997","North Rhine-Westphalia","East Germany","","","",""
"2","1997","Hesse","West Germany","504","0.530225117120514","0.496791277603526","0.563658956637502"
"2","1997","Hesse","East Germany","","","",""
"2","1997","Rhineland-Palatinate,Saarland","West Germany","346","0.440299681158783","0.403912615640804","0.476686746676762"
"2","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","1997","Baden-Württemberg","West Germany","938","0.422316912720878","0.399008236729474","0.445625588712283"
"2","1997","Baden-Württemberg","East Germany","","","",""
"2","1997","Bavaria","West Germany","807","0.460826994398935","0.436643389453333","0.485010599344537"
"2","1997","Bavaria","East Germany","","","",""
"2","1997","Berlin","West Germany","232","0.830739087248887","0.786580124036157","0.874898050461616"
"2","1997","Berlin","East Germany","214","0.918117505961368","0.883136140734475","0.953098871188261"
"2","1997","Brandenburg","West Germany","","","",""
"2","1997","Brandenburg","East Germany","338","0.592762607271961","0.553449561703025","0.632075652840896"
"2","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","1997","Mecklenburg-Western Pomerania","East Germany","244","0.619070049918069","0.570936026039052","0.667204073797087"
"2","1997","Saxony","West Germany","","","",""
"2","1997","Saxony","East Germany","674","0.637247998218122","0.608744565969907","0.665751430466338"
"2","1997","Saxony-Anhalt","West Germany","","","",""
"2","1997","Saxony-Anhalt","East Germany","362","0.573802973947502","0.536329700084496","0.611276247810509"
"2","1997","Thuringia","West Germany","","","",""
"2","1997","Thuringia","East Germany","309","0.536910999867156","0.49892684397354","0.574895155760773"
"3","1997","Schleswig-Holstein","West Germany","8","","",""
"3","1997","Schleswig-Holstein","East Germany","","","",""
"3","1997","Hamburg","West Germany","","","",""
"3","1997","Hamburg","East Germany","","","",""
"3","1997","Lower Saxony","West Germany","25","","",""
"3","1997","Lower Saxony","East Germany","","","",""
"3","1997","Bremen","West Germany","3","","",""
"3","1997","Bremen","East Germany","","","",""
"3","1997","North Rhine-Westphalia","West Germany","43","0.0168304964800061","0.0118100977270455","0.0218508952329666"
"3","1997","North Rhine-Westphalia","East Germany","","","",""
"3","1997","Hesse","West Germany","33","0.0412273583752849","0.0279086601305195","0.0545460566200504"
"3","1997","Hesse","East Germany","","","",""
"3","1997","Rhineland-Palatinate,Saarland","West Germany","8","","",""
"3","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","1997","Baden-Württemberg","West Germany","58","0.038819888138147","0.0297043341169105","0.0479354421593836"
"3","1997","Baden-Württemberg","East Germany","","","",""
"3","1997","Bavaria","West Germany","37","0.0184556172149094","0.0119257060684848","0.0249855283613339"
"3","1997","Bavaria","East Germany","","","",""
"3","1997","Berlin","West Germany","6","","",""
"3","1997","Berlin","East Germany","7","","",""
"3","1997","Brandenburg","West Germany","","","",""
"3","1997","Brandenburg","East Germany","20","","",""
"3","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","1997","Mecklenburg-Western Pomerania","East Germany","7","","",""
"3","1997","Saxony","West Germany","","","",""
"3","1997","Saxony","East Germany","44","0.0450677370257953","0.0327690947655767","0.0573663792860139"
"3","1997","Saxony-Anhalt","West Germany","","","",""
"3","1997","Saxony-Anhalt","East Germany","26","","",""
"3","1997","Thuringia","West Germany","","","",""
"3","1997","Thuringia","East Germany","20","","",""
"4","1997","Schleswig-Holstein","West Germany","","","",""
"4","1997","Schleswig-Holstein","East Germany","","","",""
"4","1997","Hamburg","West Germany","","","",""
"4","1997","Hamburg","East Germany","","","",""
"4","1997","Lower Saxony","West Germany","","","",""
"4","1997","Lower Saxony","East Germany","","","",""
"4","1997","Bremen","West Germany","","","",""
"4","1997","Bremen","East Germany","","","",""
"4","1997","North Rhine-Westphalia","West Germany","","","",""
"4","1997","North Rhine-Westphalia","East Germany","","","",""
"4","1997","Hesse","West Germany","","","",""
"4","1997","Hesse","East Germany","","","",""
"4","1997","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","1997","Baden-Württemberg","West Germany","","","",""
"4","1997","Baden-Württemberg","East Germany","","","",""
"4","1997","Bavaria","West Germany","","","",""
"4","1997","Bavaria","East Germany","","","",""
"4","1997","Berlin","West Germany","","","",""
"4","1997","Berlin","East Germany","","","",""
"4","1997","Brandenburg","West Germany","","","",""
"4","1997","Brandenburg","East Germany","","","",""
"4","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","1997","Mecklenburg-Western Pomerania","East Germany","","","",""
"4","1997","Saxony","West Germany","","","",""
"4","1997","Saxony","East Germany","","","",""
"4","1997","Saxony-Anhalt","West Germany","","","",""
"4","1997","Saxony-Anhalt","East Germany","","","",""
"4","1997","Thuringia","West Germany","","","",""
"4","1997","Thuringia","East Germany","","","",""
"5","1997","Schleswig-Holstein","West Germany","","","",""
"5","1997","Schleswig-Holstein","East Germany","","","",""
"5","1997","Hamburg","West Germany","","","",""
"5","1997","Hamburg","East Germany","","","",""
"5","1997","Lower Saxony","West Germany","","","",""
"5","1997","Lower Saxony","East Germany","","","",""
"5","1997","Bremen","West Germany","","","",""
"5","1997","Bremen","East Germany","","","",""
"5","1997","North Rhine-Westphalia","West Germany","","","",""
"5","1997","North Rhine-Westphalia","East Germany","","","",""
"5","1997","Hesse","West Germany","","","",""
"5","1997","Hesse","East Germany","","","",""
"5","1997","Rhineland-Palatinate,Saarland","West Germany","","","",""
"5","1997","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","1997","Baden-Württemberg","West Germany","","","",""
