"hgowner","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Main tenant","2018","16-34 y.","East Germany","1109","0.705163589503388","0.682353373461518","0.727973805545258","2"
"Main tenant","2018","35-65 y.","West Germany","6741","0.447434161437114","0.438946958053744","0.455921364820483","2"
"Main tenant","2018","35-65 y.","East Germany","1867","0.495284785742355","0.47860362361773","0.51196594786698","2"
"Main tenant","2018","66 and older","West Germany","1370","0.354662552244719","0.339523109395473","0.369801995093965","2"
"Main tenant","2018","66 and older","East Germany","700","0.544891243929679","0.517416672686837","0.57236581517252","2"
"Owner","2018","16-34 y.","West Germany","1826","0.340297469723461","0.329510160721606","0.351084778725316","1"
"Owner","2018","16-34 y.","East Germany","308","0.229147634611877","0.208122576971309","0.250172692252445","1"
"Owner","2018","35-65 y.","West Germany","6115","0.538362353457763","0.529853011539935","0.546871695375592","1"
"Owner","2018","35-65 y.","East Germany","1507","0.486417798754575","0.469742050791744","0.503093546717407","1"
"Owner","2018","66 and older","West Germany","2386","0.624964790588088","0.609644302964122","0.640285278212053","1"
"Owner","2018","66 and older","East Germany","534","0.418996590217265","0.39177503093255","0.446218149501981","1"
"Resident or shared accommodation","2018","16-34 y.","West Germany","460","0.0116469298731781","0.00920422233578868","0.0140896374105676","5"
"Resident or shared accommodation","2018","16-34 y.","East Germany","59","0.00972200890151216","0.00481348995372094","0.0146305278493034","5"
"Resident or shared accommodation","2018","35-65 y.","West Germany","199","0.00188114689263531","0.0011415237219168","0.00262077006335382","5"
"Resident or shared accommodation","2018","35-65 y.","East Germany","28","","","","5"
"Resident or shared accommodation","2018","66 and older","West Germany","45","0.0109968620152737","0.00769664868318536","0.0142970753473621","5"
"Resident or shared accommodation","2018","66 and older","East Germany","15","","","","5"
"Subtenant","2018","16-34 y.","West Germany","212","0.0340156609559132","0.0298886636611351","0.0381426582506912","3"
"Subtenant","2018","16-34 y.","East Germany","59","0.0559667669832223","0.0444679634801118","0.0674655704863327","3"
"Subtenant","2018","35-65 y.","West Germany","130","0.0123223382124878","0.0104392866939605","0.0142053897310151","3"
"Subtenant","2018","35-65 y.","East Germany","49","0.0157875161401967","0.0116286307737632","0.0199464015066302","3"
"Subtenant","2018","66 and older","West Germany","34","0.00882056047375836","0.00586164182486608","0.0117794791226506","3"
"Subtenant","2018","66 and older","East Germany","13","","","","3"
"Tenant","2018","16-34 y.","West Germany","","","","","4"
"Tenant","2018","16-34 y.","East Germany","","","","","4"
"Tenant","2018","35-65 y.","West Germany","","","","","4"
"Tenant","2018","66 and older","West Germany","1","","","","4"
"Tenant","2018","35-65 y.","East Germany","","","","","4"
"Tenant","2018","66 and older","East Germany","","","","","4"
"Main tenant","2019","16-34 y.","West Germany","4303","0.623943454310025","0.612178504256088","0.635708404363961","2"
"Main tenant","2019","16-34 y.","East Germany","937","0.673108136499031","0.647716469094767","0.698499803903296","2"
"Main tenant","2019","35-65 y.","West Germany","6346","0.440082471964718","0.431706116729968","0.448458827199468","2"
"Main tenant","2019","35-65 y.","East Germany","1744","0.475198192166658","0.458761524415054","0.491634859918262","2"
"Main tenant","2019","66 and older","West Germany","1369","0.353633905885207","0.338739388747545","0.368528423022868","2"
"Main tenant","2019","66 and older","East Germany","674","0.527622226159259","0.500680094021292","0.554564358297227","2"
"Owner","2019","16-34 y.","West Germany","1688","0.327098686064538","0.315703905056945","0.338493467072131","1"
"Owner","2019","35-65 y.","West Germany","6818","0.548319758195325","0.539922093803353","0.556717422587296","1"
"Owner","2019","16-34 y.","East Germany","300","0.267793171887692","0.243823428640829","0.291762915134555","1"
"Owner","2019","35-65 y.","East Germany","1735","0.504302793353054","0.487846476223774","0.520759110482335","1"
"Owner","2019","66 and older","West Germany","2500","0.620108962037428","0.604988198418605","0.635229725656251","1"
"Owner","2019","66 and older","East Germany","606","0.429995048494623","0.403277492103784","0.456712604885461","1"
"Resident or shared accommodation","2019","16-34 y.","West Germany","266","0.00798766288210872","0.00582564493202727","0.0101496808321902","5"
"Resident or shared accommodation","2019","16-34 y.","East Germany","32","0.00814194038065703","0.00327747107399113","0.0130064096873229","5"
"Resident or shared accommodation","2019","35-65 y.","West Germany","159","0.00198154072972875","0.00123113384715681","0.00273194761230068","5"
"Resident or shared accommodation","2019","35-65 y.","East Germany","16","","","","5"
"Resident or shared accommodation","2019","66 and older","West Germany","45","0.0139795415836422","0.0103219128183972","0.0176371703488871","5"
"Resident or shared accommodation","2019","66 and older","East Germany","17","","","","5"
"Subtenant","2019","16-34 y.","West Germany","255","0.0409701967433283","0.0361558100317306","0.0457845834549259","3"
"Subtenant","2019","16-34 y.","East Germany","42","0.05095675123262","0.0390528144176727","0.0628606880475672","3"
"Subtenant","2019","35-65 y.","East Germany","51","0.0197116324458946","0.0151363601485634","0.0242869047432257","3"
"Subtenant","2019","35-65 y.","West Germany","168","0.00961622911022831","0.0079694696068183","0.0112629886136383","3"
"Subtenant","2019","66 and older","East Germany","22","","","","3"
"Subtenant","2019","66 and older","West Germany","44","0.0122775904937235","0.00884687880981866","0.0157083021776284","3"
"Tenant","2019","16-34 y.","West Germany","","","","","4"
"Tenant","2019","16-34 y.","East Germany","","","","","4"
"Tenant","2019","35-65 y.","West Germany","","","","","4"
"Tenant","2019","35-65 y.","East Germany","","","","","4"
"Tenant","2019","66 and older","East Germany","","","","","4"
"Tenant","2019","66 and older","West Germany","","","","","4"
