"hgowner","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Resident or shared accommodation","2018","Employed","no migration background","1","","","","5"
"Resident or shared accommodation","2018","Employed","direct migration background","107","0.00757575507045561","0.00474293615892432","0.0104085739819869","5"
"Resident or shared accommodation","2018","Employed","indirect migration background","","","","","5"
"Subtenant","2018","Not Employed","no migration background","85","0.0142200670599071","0.0114203732871445","0.0170197608326698","3"
"Subtenant","2018","Not Employed","direct migration background","128","0.0163381028076005","0.012924799606465","0.0197514060087359","3"
"Subtenant","2018","Not Employed","indirect migration background","8","","","","3"
"Subtenant","2018","Employed","no migration background","206","0.0202789973386006","0.0178646321793954","0.0226933624978059","3"
"Subtenant","2018","Employed","direct migration background","55","0.0185485624477081","0.0141405105022664","0.0229566143931498","3"
"Subtenant","2018","Employed","indirect migration background","15","","","","3"
"Tenant","2018","Not Employed","no migration background","1","","","","4"
"Tenant","2018","Not Employed","direct migration background","","","","","4"
"Tenant","2018","Not Employed","indirect migration background","","","","","4"
"Tenant","2018","Employed","direct migration background","","","","","4"
"Tenant","2018","Employed","no migration background","","","","","4"
"Tenant","2018","Employed","indirect migration background","","","","","4"
"Main tenant","2019","Not Employed","no migration background","2960","0.408148751320617","0.396558644284011","0.419738858357222","2"
"Main tenant","2019","Not Employed","direct migration background","3394","0.679737110319185","0.665649912124401","0.693824308513969","2"
"Main tenant","2019","Not Employed","indirect migration background","289","0.573984003378769","0.529038684861159","0.618929321896378","2"
"Main tenant","2019","Employed","no migration background","5652","0.450234906892177","0.441908182683032","0.458561631101323","2"
"Main tenant","2019","Employed","direct migration background","2387","0.611950612848115","0.596027821671228","0.627873404025002","2"
"Main tenant","2019","Employed","indirect migration background","744","0.584799676996946","0.55818705857908","0.611412295414812","2"
"Owner","2019","Not Employed","no migration background","3787","0.561942418719403","0.550242484090043","0.573642353348764","1"
"Owner","2019","Not Employed","indirect migration background","165","0.394931685771254","0.350500816568417","0.439362554974092","1"
"Owner","2019","Not Employed","direct migration background","296","0.262314210537172","0.24903270084947","0.275595720224874","1"
"Owner","2019","Employed","no migration background","7849","0.528533606960551","0.520178967892108","0.536888246028995","1"
"Owner","2019","Employed","direct migration background","1027","0.367042700404801","0.351293336656821","0.38279206415278","1"
"Owner","2019","Employed","indirect migration background","542","0.390295883580367","0.363950061624961","0.416641705535773","1"
"Resident or shared accommodation","2019","Not Employed","no migration background","56","0.012538189974783","0.0099142765370938","0.0151621034124721","5"
"Resident or shared accommodation","2019","Not Employed","direct migration background","358","0.0343484038206082","0.0288496492398396","0.0398471584013769","5"
"Resident or shared accommodation","2019","Not Employed","indirect migration background","","","","","5"
"Resident or shared accommodation","2019","Employed","no migration background","1","","","","5"
"Resident or shared accommodation","2019","Employed","direct migration background","120","0.00742278366633335","0.00461810530201195","0.0102274620306548","5"
"Resident or shared accommodation","2019","Employed","indirect migration background","","","","","5"
"Subtenant","2019","Not Employed","no migration background","105","0.0173706399851971","0.0142897605419782","0.0204515194284159","3"
"Subtenant","2019","Not Employed","direct migration background","166","0.0236002753230349","0.0190170291520486","0.0281835214940213","3"
"Subtenant","2019","Employed","no migration background","212","0.021115623795479","0.0187094129785149","0.023521834612443","3"
"Subtenant","2019","Not Employed","indirect migration background","11","","","","3"
"Subtenant","2019","Employed","indirect migration background","31","0.0249044394226867","0.0164882175040045","0.0333206613413688","3"
"Subtenant","2019","Employed","direct migration background","64","0.0135839030807513","0.00980156910405652","0.0173662370574461","3"
"Tenant","2019","Not Employed","no migration background","","","","","4"
"Tenant","2019","Not Employed","direct migration background","","","","","4"
"Tenant","2019","Not Employed","indirect migration background","","","","","4"
"Tenant","2019","Employed","no migration background","","","","","4"
"Tenant","2019","Employed","indirect migration background","","","","","4"
"Tenant","2019","Employed","direct migration background","","","","","4"
