"hgowner","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Resident or shared accommodation","2003","Not Employed","higher education","3","","","","5"
"Resident or shared accommodation","2003","Employed","in school","","","","","5"
"Resident or shared accommodation","2003","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2003","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2003","Employed","middle vocational","1","","","","5"
"Resident or shared accommodation","2003","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2003","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2003","Employed","higher education","","","","","5"
"Subtenant","2003","Not Employed","in school","6","","","","3"
"Subtenant","2003","Not Employed","inadequately","6","","","","3"
"Subtenant","2003","Not Employed","general elemantary","38","0.0357448290446903","0.0263559071743771","0.0451337509150034","3"
"Subtenant","2003","Not Employed","middle vocational","56","0.0157718258864482","0.0120051584333932","0.0195384933395031","3"
"Subtenant","2003","Not Employed","vocational + Abi","5","","","","3"
"Subtenant","2003","Not Employed","higher vocational","6","","","","3"
"Subtenant","2003","Not Employed","higher education","11","","","","3"
"Subtenant","2003","Employed","in school","","","","","3"
"Subtenant","2003","Employed","inadequately","3","","","","3"
"Subtenant","2003","Employed","general elemantary","27","","","","3"
"Subtenant","2003","Employed","middle vocational","150","0.0245443981634975","0.020912889648357","0.0281759066786379","3"
"Subtenant","2003","Employed","vocational + Abi","29","","","","3"
"Subtenant","2003","Employed","higher vocational","13","","","","3"
"Subtenant","2003","Employed","higher education","37","0.0154903520395209","0.0113375526719816","0.0196431514070602","3"
"Tenant","2003","Employed","higher vocational","","","","","4"
"Tenant","2003","Employed","higher education","","","","","4"
"Tenant","2003","Not Employed","vocational + Abi","","","","","4"
"Tenant","2003","Not Employed","higher vocational","","","","","4"
"Tenant","2003","Not Employed","higher education","","","","","4"
"Tenant","2003","Employed","in school","","","","","4"
"Tenant","2003","Employed","inadequately","","","","","4"
"Tenant","2003","Employed","general elemantary","","","","","4"
"Tenant","2003","Employed","middle vocational","","","","","4"
"Tenant","2003","Employed","vocational + Abi","","","","","4"
"Tenant","2003","Not Employed","inadequately","","","","","4"
"Tenant","2003","Not Employed","general elemantary","","","","","4"
"Tenant","2003","Not Employed","middle vocational","1","","","","4"
"Tenant","2003","Not Employed","in school","","","","","4"
"Main tenant","2004","Not Employed","in school","180","0.402412660752391","0.361279860024082","0.443545461480699","2"
"Main tenant","2004","Not Employed","inadequately","123","0.766780206396993","0.699991061888692","0.833569350905294","2"
"Main tenant","2004","Not Employed","general elemantary","751","0.531404203546409","0.505648278783474","0.557160128309343","2"
"Main tenant","2004","Not Employed","middle vocational","1846","0.478166227296073","0.463033959449046","0.4932984951431","2"
"Main tenant","2004","Not Employed","vocational + Abi","126","0.501129191147359","0.443282830689344","0.558975551605373","2"
"Main tenant","2004","Not Employed","higher vocational","209","0.420975479352035","0.37739404603801","0.46455691266606","2"
"Main tenant","2004","Not Employed","higher education","383","0.472337837184767","0.441364559557454","0.50331111481208","2"
"Main tenant","2004","Employed","in school","22","","","","2"
"Main tenant","2004","Employed","inadequately","74","0.784169229768551","0.704331241743113","0.864007217793989","2"
"Main tenant","2004","Employed","general elemantary","650","0.624052756339403","0.596179147457289","0.651926365221517","2"
"Main tenant","2004","Employed","middle vocational","3086","0.511467835453757","0.499462709483243","0.52347296142427","2"
"Main tenant","2004","Employed","vocational + Abi","442","0.574965768755434","0.542303999689521","0.607627537821347","2"
"Main tenant","2004","Employed","higher vocational","423","0.421883687180225","0.393402303950448","0.450365070410002","2"
"Main tenant","2004","Employed","higher education","1220","0.480844335399807","0.463831040743448","0.497857630056166","2"
"Owner","2004","Not Employed","in school","364","0.594985418569962","0.553809787837522","0.636161049302402","1"
"Owner","2004","Not Employed","inadequately","29","","","","1"
"Owner","2004","Not Employed","general elemantary","652","0.426873850852014","0.401344466095751","0.452403235608277","1"
"Owner","2004","Not Employed","middle vocational","2259","0.494532772828891","0.479386962314063","0.50967858334372","1"
"Owner","2004","Not Employed","vocational + Abi","159","0.491530309630647","0.433692101565159","0.549368517696135","1"
"Owner","2004","Not Employed","higher vocational","279","0.561505525348207","0.517704557083701","0.605306493612713","1"
"Owner","2004","Not Employed","higher education","605","0.510256509774133","0.479242249056925","0.541270770491341","1"
"Owner","2004","Employed","in school","70","0.612836390374376","0.513838451024581","0.711834329724171","1"
"Owner","2004","Employed","inadequately","27","","","","1"
"Owner","2004","Employed","general elemantary","480","0.344047500324213","0.316709641557603","0.371385359090823","1"
"Owner","2004","Employed","middle vocational","3435","0.46358552721844","0.451609131027834","0.475561923409047","1"
"Owner","2004","Employed","vocational + Abi","418","0.398707214411716","0.36635702718033","0.431057401643101","1"
"Owner","2004","Employed","higher vocational","713","0.558682726940042","0.53004654031948","0.587318913560603","1"
"Owner","2004","Employed","higher education","2049","0.502008333893851","0.48498267712137","0.519033990666332","1"
"Resident or shared accommodation","2004","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2004","Not Employed","inadequately","","","","","5"
"Resident or shared accommodation","2004","Not Employed","general elemantary","12","","","","5"
"Resident or shared accommodation","2004","Not Employed","middle vocational","17","","","","5"
"Resident or shared accommodation","2004","Not Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2004","Not Employed","higher vocational","2","","","","5"
"Resident or shared accommodation","2004","Not Employed","higher education","4","","","","5"
"Resident or shared accommodation","2004","Employed","in school","","","","","5"
"Resident or shared accommodation","2004","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2004","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2004","Employed","middle vocational","2","","","","5"
"Resident or shared accommodation","2004","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2004","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2004","Employed","higher education","","","","","5"
"Subtenant","2004","Employed","middle vocational","136","0.0248637290138256","0.0211241151282747","0.0286033428993765","3"
"Subtenant","2004","Employed","vocational + Abi","20","","","","3"
"Subtenant","2004","Employed","higher vocational","19","","","","3"
"Subtenant","2004","Employed","higher education","44","0.0171473307063418","0.0127267446881567","0.0215679167245269","3"
"Subtenant","2004","Not Employed","in school","2","","","","3"
"Subtenant","2004","Not Employed","inadequately","2","","","","3"
"Subtenant","2004","Not Employed","general elemantary","27","","","","3"
"Subtenant","2004","Not Employed","middle vocational","62","0.0191996112959745","0.0150425635578483","0.0233566590341007","3"
"Subtenant","2004","Not Employed","vocational + Abi","2","","","","3"
"Subtenant","2004","Not Employed","higher vocational","3","","","","3"
"Subtenant","2004","Not Employed","higher education","6","","","","3"
"Subtenant","2004","Employed","in school","1","","","","3"
"Subtenant","2004","Employed","inadequately","1","","","","3"
"Subtenant","2004","Employed","general elemantary","30","0.0318997433363842","0.021786909802774","0.0420125768699944","3"
"Tenant","2004","Not Employed","in school","","","","","4"
"Tenant","2004","Not Employed","inadequately","","","","","4"
"Tenant","2004","Not Employed","general elemantary","","","","","4"
"Tenant","2004","Not Employed","middle vocational","2","","","","4"
"Tenant","2004","Not Employed","vocational + Abi","","","","","4"
"Tenant","2004","Not Employed","higher vocational","","","","","4"
"Tenant","2004","Not Employed","higher education","","","","","4"
"Tenant","2004","Employed","in school","","","","","4"
"Tenant","2004","Employed","inadequately","","","","","4"
"Tenant","2004","Employed","general elemantary","","","","","4"
"Tenant","2004","Employed","middle vocational","1","","","","4"
"Tenant","2004","Employed","vocational + Abi","","","","","4"
"Tenant","2004","Employed","higher vocational","","","","","4"
"Tenant","2004","Employed","higher education","","","","","4"
"Main tenant","2005","Not Employed","higher vocational","193","0.441177239930446","0.395703681035869","0.486650798825023","2"
"Main tenant","2005","Not Employed","higher education","386","0.478160823759892","0.447308442380238","0.509013205139546","2"
"Main tenant","2005","Employed","in school","25","","","","2"
"Main tenant","2005","Employed","inadequately","66","0.713309368091793","0.620903427470231","0.805715308713355","2"
"Main tenant","2005","Employed","general elemantary","570","0.609709469801181","0.580287509234489","0.639131430367874","2"
"Main tenant","2005","Employed","middle vocational","2911","0.518836079564647","0.506531389658073","0.531140769471221","2"
"Main tenant","2005","Employed","vocational + Abi","428","0.576563461119829","0.543385780873568","0.609741141366091","2"
"Main tenant","2005","Employed","higher vocational","405","0.433557057441246","0.40440375106216","0.462710363820333","2"
"Main tenant","2005","Employed","higher education","1191","0.500484593650885","0.483087253479758","0.517881933822012","2"
"Main tenant","2005","Not Employed","in school","212","0.498329818127834","0.456619247286389","0.540040388969279","2"
"Main tenant","2005","Not Employed","inadequately","125","0.816974636500757","0.755901861108746","0.878047411892768","2"
"Main tenant","2005","Not Employed","general elemantary","706","0.540472004488139","0.513985708636984","0.566958300339293","2"
"Main tenant","2005","Not Employed","middle vocational","1751","0.480965736765381","0.465429569365806","0.496501904164957","2"
"Main tenant","2005","Not Employed","vocational + Abi","126","0.469737111915753","0.411794413835724","0.527679809995782","2"
"Owner","2005","Not Employed","in school","331","0.474229201122018","0.432573837550636","0.5158845646934","1"
"Owner","2005","Not Employed","inadequately","25","","","","1"
"Owner","2005","Not Employed","general elemantary","605","0.414957220575336","0.388770922222362","0.441143518928311","1"
"Owner","2005","Not Employed","middle vocational","2144","0.492268736318597","0.476723157790185","0.507814314847009","1"
"Owner","2005","Not Employed","vocational + Abi","153","0.489317616811295","0.431281743344208","0.547353490278382","1"
"Owner","2005","Not Employed","higher vocational","258","0.537217082106065","0.49155255980223","0.582881604409901","1"
"Owner","2005","Not Employed","higher education","604","0.498042997957182","0.46716138088449","0.528924615029875","1"
"Owner","2005","Employed","in school","74","0.654418511961678","0.560741394868069","0.748095629055286","1"
"Owner","2005","Employed","inadequately","23","","","","1"
"Owner","2005","Employed","general elemantary","446","0.350586661410408","0.321807745611076","0.37936557720974","1"
"Owner","2005","Employed","middle vocational","3298","0.453288088786385","0.441028511861649","0.465547665711121","1"
"Owner","2005","Employed","vocational + Abi","402","0.392361765578489","0.359575331814823","0.425148199342155","1"
"Owner","2005","Employed","higher vocational","690","0.546792134403297","0.51750705201064","0.576077216795955","1"
"Owner","2005","Employed","higher education","1937","0.480823259261382","0.463438711287144","0.498207807235621","1"
"Resident or shared accommodation","2005","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2005","Not Employed","inadequately","","","","","5"
"Resident or shared accommodation","2005","Not Employed","general elemantary","13","","","","5"
"Resident or shared accommodation","2005","Not Employed","middle vocational","16","","","","5"
"Resident or shared accommodation","2005","Not Employed","vocational + Abi","1","","","","5"
"Resident or shared accommodation","2005","Not Employed","higher vocational","3","","","","5"
"Resident or shared accommodation","2005","Not Employed","higher education","4","","","","5"
"Resident or shared accommodation","2005","Employed","in school","","","","","5"
"Resident or shared accommodation","2005","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2005","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2005","Employed","middle vocational","","","","","5"
"Resident or shared accommodation","2005","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2005","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2005","Employed","higher education","","","","","5"
"Subtenant","2005","Not Employed","higher vocational","4","","","","3"
"Subtenant","2005","Not Employed","higher education","13","","","","3"
"Subtenant","2005","Employed","in school","","","","","3"
"Subtenant","2005","Employed","vocational + Abi","22","","","","3"
"Subtenant","2005","Employed","higher vocational","15","","","","3"
"Subtenant","2005","Employed","higher education","43","0.0184936270931151","0.0138058099272872","0.023181444258943","3"
"Subtenant","2005","Employed","inadequately","3","","","","3"
"Subtenant","2005","Employed","general elemantary","40","0.0397038687884105","0.0279268563157688","0.0514808812610523","3"
"Subtenant","2005","Employed","middle vocational","125","0.0278758316489681","0.023821830679425","0.0319298326185113","3"
"Subtenant","2005","Not Employed","in school","9","","","","3"
"Subtenant","2005","Not Employed","inadequately","4","","","","3"
"Subtenant","2005","Not Employed","general elemantary","36","0.0290797907030635","0.0201494907674449","0.0380100906386821","3"
"Subtenant","2005","Not Employed","middle vocational","62","0.0203920847705966","0.0159972174826195","0.0247869520585737","3"
"Subtenant","2005","Not Employed","vocational + Abi","5","","","","3"
"Tenant","2005","Employed","middle vocational","","","","","4"
"Tenant","2005","Employed","higher education","2","","","","4"
"Tenant","2005","Employed","vocational + Abi","","","","","4"
"Tenant","2005","Employed","higher vocational","","","","","4"
"Tenant","2005","Not Employed","in school","","","","","4"
"Tenant","2005","Not Employed","inadequately","","","","","4"
"Tenant","2005","Not Employed","general elemantary","","","","","4"
"Tenant","2005","Not Employed","middle vocational","","","","","4"
"Tenant","2005","Not Employed","vocational + Abi","","","","","4"
"Tenant","2005","Not Employed","higher vocational","","","","","4"
"Tenant","2005","Not Employed","higher education","","","","","4"
"Tenant","2005","Employed","in school","","","","","4"
"Tenant","2005","Employed","inadequately","","","","","4"
"Tenant","2005","Employed","general elemantary","","","","","4"
"Main tenant","2006","Not Employed","higher vocational","205","0.438214208524775","0.395527465954138","0.480900951095412","2"
"Main tenant","2006","Not Employed","higher education","415","0.447511427129723","0.419044014274297","0.475978839985149","2"
"Main tenant","2006","Employed","in school","20","","","","2"
"Main tenant","2006","Employed","inadequately","65","0.763345210508393","0.676494711315179","0.850195709701607","2"
"Main tenant","2006","Employed","general elemantary","560","0.606764819967988","0.576832067615898","0.636697572320078","2"
"Main tenant","2006","Not Employed","in school","194","0.456146087923547","0.415293164252134","0.49699901159496","2"
"Main tenant","2006","Not Employed","inadequately","128","0.870410037924295","0.816841814397829","0.923978261450761","2"
"Main tenant","2006","Not Employed","general elemantary","784","0.547108795484604","0.52220717025564","0.572010420713568","2"
"Main tenant","2006","Not Employed","middle vocational","2011","0.504252425532139","0.4896604491839","0.518844401880379","2"
"Main tenant","2006","Not Employed","vocational + Abi","123","0.483602294346606","0.427053442443252","0.540151146249959","2"
"Main tenant","2006","Employed","middle vocational","2983","0.521977371511983","0.509955394364088","0.533999348659877","2"
"Main tenant","2006","Employed","vocational + Abi","458","0.572897697845065","0.540933878159438","0.604861517530692","2"
"Main tenant","2006","Employed","higher vocational","412","0.433908783327924","0.405138900422663","0.462678666233186","2"
"Main tenant","2006","Employed","higher education","1277","0.488591547134205","0.471833670558831","0.505349423709579","2"
"Owner","2006","Not Employed","in school","372","0.523312592291752","0.482346223598058","0.564278960985447","1"
"Owner","2006","Not Employed","inadequately","19","","","","1"
"Owner","2006","Not Employed","general elemantary","708","0.41263215402384","0.388004076111666","0.437260231936014","1"
"Owner","2006","Not Employed","middle vocational","2419","0.474048217672033","0.459475382771502","0.488621052572565","1"
"Owner","2006","Not Employed","vocational + Abi","174","0.502343750181873","0.445765085080185","0.558922415283562","1"
"Owner","2006","Not Employed","higher vocational","304","0.536580206319757","0.493679047235067","0.579481365404446","1"
"Owner","2006","Not Employed","higher education","743","0.536368912603683","0.507819159372181","0.564918665835185","1"
"Owner","2006","Employed","in school","47","0.53316795039501","0.414589441613986","0.651746459176034","1"
"Owner","2006","Employed","inadequately","24","","","","1"
"Owner","2006","Employed","general elemantary","432","0.352158658081732","0.322889260171023","0.38142805599244","1"
"Owner","2006","Employed","middle vocational","3517","0.450854949955867","0.438879611683316","0.462830288228417","1"
"Owner","2006","Employed","vocational + Abi","439","0.402844168988665","0.371150935005715","0.434537402971615","1"
"Owner","2006","Employed","higher vocational","712","0.54717659811474","0.518281521229338","0.576071675000143","1"
"Owner","2006","Employed","higher education","2099","0.498130359695557","0.481368236434261","0.514892482956853","1"
"Resident or shared accommodation","2006","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2006","Not Employed","inadequately","","","","","5"
"Resident or shared accommodation","2006","Not Employed","general elemantary","13","","","","5"
"Resident or shared accommodation","2006","Not Employed","middle vocational","21","","","","5"
"Resident or shared accommodation","2006","Not Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2006","Not Employed","higher vocational","5","","","","5"
"Resident or shared accommodation","2006","Not Employed","higher education","6","","","","5"
"Resident or shared accommodation","2006","Employed","in school","","","","","5"
"Resident or shared accommodation","2006","Employed","inadequately","1","","","","5"
"Resident or shared accommodation","2006","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2006","Employed","middle vocational","","","","","5"
"Resident or shared accommodation","2006","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2006","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2006","Employed","higher education","","","","","5"
"Subtenant","2006","Not Employed","higher vocational","5","","","","3"
"Subtenant","2006","Not Employed","higher education","8","","","","3"
"Subtenant","2006","Employed","in school","1","","","","3"
"Subtenant","2006","Employed","inadequately","2","","","","3"
"Subtenant","2006","Employed","general elemantary","31","0.0410765219502802","0.028914687651885","0.0532383562486754","3"
"Subtenant","2006","Employed","middle vocational","132","0.0271676785321504","0.0232550277014868","0.0310803293628141","3"
"Subtenant","2006","Employed","vocational + Abi","23","","","","3"
"Subtenant","2006","Employed","higher vocational","16","","","","3"
"Subtenant","2006","Employed","higher education","40","0.013106189510151","0.0092934643869349","0.0169189146333672","3"
"Subtenant","2006","Not Employed","in school","5","","","","3"
"Subtenant","2006","Not Employed","inadequately","4","","","","3"
"Subtenant","2006","Not Employed","general elemantary","30","0.0286446577922182","0.0203000719486548","0.0369892436357817","3"
"Subtenant","2006","Not Employed","middle vocational","59","0.0154422098618372","0.0118435968028994","0.0190408229207749","3"
"Subtenant","2006","Not Employed","vocational + Abi","3","","","","3"
"Tenant","2006","Not Employed","in school","","","","","4"
"Tenant","2006","Not Employed","inadequately","","","","","4"
"Tenant","2006","Not Employed","general elemantary","","","","","4"
"Tenant","2006","Not Employed","middle vocational","","","","","4"
"Tenant","2006","Not Employed","vocational + Abi","","","","","4"
"Tenant","2006","Not Employed","higher vocational","","","","","4"
"Tenant","2006","Not Employed","higher education","","","","","4"
"Tenant","2006","Employed","in school","","","","","4"
"Tenant","2006","Employed","inadequately","","","","","4"
"Tenant","2006","Employed","general elemantary","","","","","4"
"Tenant","2006","Employed","middle vocational","","","","","4"
"Tenant","2006","Employed","vocational + Abi","","","","","4"
"Tenant","2006","Employed","higher vocational","","","","","4"
"Tenant","2006","Employed","higher education","2","","","","4"
"Main tenant","2007","Not Employed","higher vocational","200","0.44006429681676","0.396334985361657","0.483793608271863","2"
"Main tenant","2007","Not Employed","higher education","426","0.453978528674359","0.425302676806138","0.482654380542581","2"
"Main tenant","2007","Employed","in school","17","","","","2"
"Main tenant","2007","Employed","inadequately","59","0.743963929009894","0.648918311134966","0.839009546884823","2"
"Main tenant","2007","Employed","general elemantary","517","0.646486006052154","0.615287938681747","0.677684073422561","2"
"Main tenant","2007","Employed","middle vocational","2807","0.510676832906148","0.498257900417521","0.523095765394776","2"
"Main tenant","2007","Employed","vocational + Abi","444","0.568523132304731","0.53578103595146","0.601265228658003","2"
"Main tenant","2007","Employed","higher vocational","357","0.415910674865168","0.386012993447088","0.445808356283249","2"
"Main tenant","2007","Employed","higher education","1197","0.476939842477478","0.459752240404751","0.494127444550205","2"
"Main tenant","2007","Not Employed","in school","200","0.467460316637222","0.426784850920518","0.508135782353927","2"
"Main tenant","2007","Not Employed","inadequately","109","0.815695394799243","0.751004874143451","0.880385915455036","2"
"Main tenant","2007","Not Employed","general elemantary","702","0.553578698937599","0.527321810395544","0.579835587479654","2"
"Main tenant","2007","Not Employed","middle vocational","1826","0.481924559235744","0.466742339767764","0.497106778703724","2"
"Main tenant","2007","Not Employed","vocational + Abi","124","0.489896527771637","0.43294786168385","0.546845193859425","2"
"Owner","2007","Not Employed","in school","375","0.529370449488267","0.488678957360051","0.570061941616483","1"
"Owner","2007","Not Employed","inadequately","23","","","","1"
"Owner","2007","Not Employed","general elemantary","631","0.406091505268628","0.380152528399395","0.432030482137861","1"
"Owner","2007","Not Employed","middle vocational","2248","0.490667696482987","0.475478193020218","0.505857199945756","1"
"Owner","2007","Not Employed","vocational + Abi","165","0.488038833031563","0.431094837621593","0.544982828441534","1"
"Owner","2007","Not Employed","higher vocational","287","0.537261784523589","0.493337352909717","0.581186216137462","1"
"Owner","2007","Not Employed","higher education","715","0.524067868389317","0.49530315235468","0.552832584423954","1"
"Owner","2007","Employed","in school","34","0.55313782492433","0.41669004328671","0.68958560656195","1"
"Owner","2007","Employed","inadequately","20","","","","1"
"Owner","2007","Employed","general elemantary","364","0.324443219249231","0.293890835381794","0.354995603116669","1"
"Owner","2007","Employed","middle vocational","3291","0.459375519494299","0.446994823019756","0.471756215968843","1"
"Owner","2007","Employed","vocational + Abi","416","0.409825319765905","0.377313346183254","0.442337293348556","1"
"Owner","2007","Employed","higher vocational","675","0.562230098583526","0.532136242705559","0.592323954461493","1"
"Owner","2007","Employed","higher education","2010","0.505957853367741","0.488753163875271","0.523162542860212","1"
"Resident or shared accommodation","2007","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2007","Not Employed","inadequately","2","","","","5"
"Resident or shared accommodation","2007","Not Employed","general elemantary","14","","","","5"
"Resident or shared accommodation","2007","Not Employed","middle vocational","22","","","","5"
"Resident or shared accommodation","2007","Not Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2007","Not Employed","higher vocational","3","","","","5"
"Resident or shared accommodation","2007","Not Employed","higher education","6","","","","5"
"Resident or shared accommodation","2007","Employed","in school","","","","","5"
"Resident or shared accommodation","2007","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2007","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2007","Employed","middle vocational","1","","","","5"
"Resident or shared accommodation","2007","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2007","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2007","Employed","higher education","2","","","","5"
"Subtenant","2007","Not Employed","higher vocational","5","","","","3"
"Subtenant","2007","Not Employed","higher education","11","","","","3"
"Subtenant","2007","Employed","general elemantary","21","","","","3"
"Subtenant","2007","Not Employed","in school","3","","","","3"
"Subtenant","2007","Not Employed","inadequately","4","","","","3"
"Subtenant","2007","Not Employed","general elemantary","30","0.0267094654671843","0.0181934788730393","0.0352254520613292","3"
"Subtenant","2007","Not Employed","middle vocational","65","0.0205387512417411","0.0162292215253513","0.0248482809581309","3"
"Subtenant","2007","Employed","in school","","","","","3"
"Subtenant","2007","Employed","inadequately","2","","","","3"
"Subtenant","2007","Employed","middle vocational","125","0.029150668568618","0.0249712730103113","0.0333300641269248","3"
"Subtenant","2007","Employed","vocational + Abi","19","","","","3"
"Subtenant","2007","Employed","higher vocational","12","","","","3"
"Subtenant","2007","Employed","higher education","33","0.0150629666080946","0.0108714889219231","0.0192544442942661","3"
"Subtenant","2007","Not Employed","vocational + Abi","7","","","","3"
"Tenant","2007","Not Employed","in school","","","","","4"
"Tenant","2007","Not Employed","inadequately","","","","","4"
"Tenant","2007","Not Employed","general elemantary","","","","","4"
"Tenant","2007","Not Employed","middle vocational","","","","","4"
"Tenant","2007","Not Employed","vocational + Abi","","","","","4"
"Tenant","2007","Not Employed","higher vocational","","","","","4"
"Tenant","2007","Not Employed","higher education","","","","","4"
"Tenant","2007","Employed","in school","","","","","4"
"Tenant","2007","Employed","inadequately","","","","","4"
"Tenant","2007","Employed","general elemantary","","","","","4"
"Tenant","2007","Employed","middle vocational","","","","","4"
"Tenant","2007","Employed","vocational + Abi","","","","","4"
"Tenant","2007","Employed","higher vocational","","","","","4"
"Tenant","2007","Employed","higher education","2","","","","4"
"Main tenant","2008","Not Employed","higher vocational","179","0.43496982591713","0.389616709570143","0.480322942264118","2"
"Main tenant","2008","Not Employed","higher education","399","0.41519711417491","0.386865133058042","0.443529095291777","2"
"Main tenant","2008","Employed","in school","15","","","","2"
"Main tenant","2008","Employed","inadequately","48","0.673403392026655","0.563542642982897","0.783264141070413","2"
"Main tenant","2008","Employed","general elemantary","461","0.618263281551308","0.585252551955306","0.651274011147311","2"
"Main tenant","2008","Employed","middle vocational","2621","0.501766334576756","0.489025399499223","0.514507269654288","2"
"Main tenant","2008","Employed","vocational + Abi","409","0.526578615228399","0.492873963147174","0.560283267309623","2"
"Main tenant","2008","Employed","higher vocational","335","0.436108217421482","0.40478762519371","0.467428809649255","2"
"Main tenant","2008","Employed","higher education","1155","0.489619238502994","0.471866738297446","0.507371738708542","2"
"Main tenant","2008","Not Employed","in school","157","0.403803305853065","0.360314910994926","0.447291700711204","2"
"Main tenant","2008","Not Employed","inadequately","95","0.840482823188489","0.7741355148347","0.906830131542278","2"
"Main tenant","2008","Not Employed","general elemantary","654","0.569880678377935","0.542532924145045","0.597228432610825","2"
"Main tenant","2008","Not Employed","middle vocational","1652","0.467692793829156","0.451974767304737","0.483410820353576","2"
"Main tenant","2008","Not Employed","vocational + Abi","106","0.471932555269439","0.410899347648285","0.532965762890594","2"
"Owner","2008","Not Employed","in school","330","0.5885036863076","0.544887144427414","0.632120228187786","1"
"Owner","2008","Not Employed","inadequately","19","","","","1"
"Owner","2008","Not Employed","general elemantary","562","0.383758431578048","0.356896348600556","0.41062051455554","1"
"Owner","2008","Not Employed","middle vocational","2128","0.494203564807606","0.478453682083829","0.509953447531383","1"
"Owner","2008","Not Employed","vocational + Abi","148","0.518284436786029","0.457195727090057","0.579373146482002","1"
"Owner","2008","Not Employed","higher vocational","274","0.5344421666002","0.488809176648358","0.580075156552042","1"
"Owner","2008","Not Employed","higher education","736","0.550834913050768","0.522235392516468","0.579434433585068","1"
"Owner","2008","Employed","in school","48","0.624255548599293","0.506516938045539","0.741994159153048","1"
"Owner","2008","Employed","inadequately","21","","","","1"
"Owner","2008","Employed","general elemantary","351","0.362604968006215","0.329938089300783","0.395271846711647","1"
"Owner","2008","Employed","middle vocational","3181","0.471855973098089","0.459135158495707","0.484576787700472","1"
"Owner","2008","Employed","vocational + Abi","418","0.444793827754526","0.411247821585291","0.478339833923761","1"
"Owner","2008","Employed","higher vocational","619","0.553903466776799","0.522508038398191","0.585298895155408","1"
"Owner","2008","Employed","higher education","1855","0.497706553191707","0.479950412516495","0.515462693866919","1"
"Resident or shared accommodation","2008","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2008","Not Employed","inadequately","2","","","","5"
"Resident or shared accommodation","2008","Not Employed","general elemantary","19","","","","5"
"Resident or shared accommodation","2008","Not Employed","middle vocational","15","","","","5"
"Resident or shared accommodation","2008","Not Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2008","Not Employed","higher vocational","3","","","","5"
"Resident or shared accommodation","2008","Not Employed","higher education","7","","","","5"
"Resident or shared accommodation","2008","Employed","in school","","","","","5"
"Resident or shared accommodation","2008","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2008","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2008","Employed","middle vocational","1","","","","5"
"Resident or shared accommodation","2008","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2008","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2008","Employed","higher education","","","","","5"
"Subtenant","2008","Employed","inadequately","1","","","","3"
"Subtenant","2008","Employed","general elemantary","20","","","","3"
"Subtenant","2008","Not Employed","higher vocational","3","","","","3"
"Subtenant","2008","Not Employed","higher education","20","","","","3"
"Subtenant","2008","Employed","in school","2","","","","3"
"Subtenant","2008","Not Employed","in school","2","","","","3"
"Subtenant","2008","Not Employed","inadequately","1","","","","3"
"Subtenant","2008","Not Employed","general elemantary","24","","","","3"
"Subtenant","2008","Not Employed","middle vocational","76","0.031534280474564","0.0260291185848022","0.0370394423643257","3"
"Subtenant","2008","Not Employed","vocational + Abi","3","","","","3"
"Subtenant","2008","Employed","middle vocational","113","0.0255745343640578","0.0215518849085836","0.0295971838195321","3"
"Subtenant","2008","Employed","vocational + Abi","16","","","","3"
"Subtenant","2008","Employed","higher vocational","9","","","","3"
"Subtenant","2008","Employed","higher education","34","0.0125170397318743","0.00856884320569765","0.016465236258051","3"
"Tenant","2008","Not Employed","in school","","","","","4"
"Tenant","2008","Not Employed","inadequately","","","","","4"
"Tenant","2008","Not Employed","general elemantary","","","","","4"
