"hgowner","year","sex","n","percent","lower_confidence","upper_confidence"
"3","1989","Female","86","0.0217892838061558","0.0177114759823974","0.0258670916299141"
"4","1989","Male","9","","",""
"4","1989","Female","5","","",""
"5","1989","Male","","","",""
"5","1989","Female","","","",""
"1","1990","Male","2694","0.45400246625855","0.44216622244422","0.465838710072879"
"1","1990","Female","2712","0.413123796574498","0.401716153133146","0.424531440015851"
"2","1990","Male","3924","0.518989936903277","0.507111863474374","0.530868010332179"
"2","1990","Female","4253","0.5571071811103","0.545599143302864","0.568615218917736"
"3","1990","Male","174","0.0258550439056262","0.0220821561158261","0.0296279316954262"
"3","1990","Female","186","0.0291774973005609","0.0252782882640101","0.0330767063371118"
"4","1990","Male","5","","",""
"4","1990","Female","6","","",""
"5","1990","Male","","","",""
"5","1990","Female","","","",""
"1","1991","Male","2649","0.450992327415969","0.439042760712359","0.462941894119579"
"1","1991","Female","2657","0.408948969533825","0.397435901534615","0.420462037533034"
"2","1991","Male","3802","0.517111585778473","0.505111236101532","0.529111935455414"
"2","1991","Female","4128","0.556114659280707","0.544479787697966","0.567749530863447"
"3","1991","Male","200","0.0300387835968299","0.025939606042498","0.0341379611511618"
"3","1991","Female","207","0.0322157730851899","0.0280808487213279","0.0363506974490519"
"4","1991","Male","10","","",""
"4","1991","Female","13","","",""
"5","1991","Male","","","",""
"5","1991","Female","","","",""
"1","1992","Male","2571","0.451536327688134","0.439429063348913","0.463643592027356"
"1","1992","Female","2623","0.411215451459256","0.39960617931749","0.422824723601022"
"2","1992","Male","3753","0.518793629368536","0.506637683877438","0.530949574859634"
"2","1992","Female","4103","0.55979072460738","0.548078631372606","0.571502817842153"
"3","1992","Male","163","0.0289814311361569","0.0249001226336713","0.0330627396386426"
"3","1992","Female","170","0.0272707019164475","0.0234280040974881","0.0311133997354068"
"4","1992","Male","3","","",""
"4","1992","Female","5","","",""
"5","1992","Male","","","",""
"5","1992","Female","","","",""
"1","1993","Male","2526","0.448985600382254","0.436792128294879","0.461179072469629"
"1","1993","Female","2603","0.423071199894019","0.411314836219859","0.43482756356818"
"2","1993","Male","3684","0.518107362144163","0.505857964436974","0.530356759851352"
"2","1993","Female","4009","0.548355127976652","0.536512865907587","0.560197390045718"
"3","1993","Male","182","0.032907037473583","0.0285337481265372","0.0372803268206287"
"3","1993","Female","172","0.0285736721293282","0.0246091291098234","0.0325382151488331"
"4","1993","Male","","","",""
"4","1993","Female","","","",""
"5","1993","Male","","","",""
"5","1993","Female","","","",""
"1","1994","Male","2526","0.457030702140219","0.444667796813815","0.469393607466622"
"1","1994","Female","2588","0.419581838824451","0.407767083918854","0.431396593730049"
"2","1994","Male","3550","0.515072640220459","0.502669467152477","0.527475813288442"
"2","1994","Female","3939","0.550592731827338","0.538683570943696","0.56250189271098"
"3","1994","Male","161","0.0278966576393219","0.0238097716407659","0.0319835436378779"
"3","1994","Female","175","0.0298254293482108","0.0257529004478095","0.0338979582486121"
"4","1994","Male","","","",""
"4","1994","Female","","","",""
"5","1994","Male","","","",""
"5","1994","Female","","","",""
"1","1995","Male","2558","0.459485166004133","0.447313648903251","0.471656683105015"
"1","1995","Female","2630","0.427108800386051","0.415462531596455","0.438755069175647"
"2","1995","Male","3714","0.51058652649033","0.498377591165125","0.522795461815535"
"2","1995","Female","4086","0.536188645984545","0.524447487011817","0.547929804957273"
"3","1995","Male","168","0.029928307505537","0.0257668242460463","0.0340897907650277"
"3","1995","Female","214","0.0367025536294046","0.0322755505998782","0.0411295566589311"
"4","1995","Male","","","",""
"4","1995","Female","","","",""
"5","1995","Male","","","",""
"5","1995","Female","","","",""
"1","1996","Male","2580","0.462435107282143","0.450138019835442","0.474732194728844"
"1","1996","Female","2641","0.427970114335929","0.416218687095082","0.439721541576777"
"2","1996","Male","3543","0.505527012600356","0.493195825630017","0.517858199570695"
"2","1996","Female","3973","0.541556106705633","0.529721894303149","0.553390319108116"
"3","1996","Male","192","0.0320378801175013","0.0276945535890763","0.0363812066459263"
"3","1996","Female","196","0.0304737789584378","0.0263913609492332","0.0345561969676424"
"4","1996","Male","","","",""
"4","1996","Female","","","",""
"5","1996","Male","","","",""
"5","1996","Female","","","",""
"1","1997","Male","2635","0.469817750565996","0.457431566736792","0.4822039343952"
"1","1997","Female","2694","0.434821560892444","0.422931797509589","0.446711324275299"
"2","1997","Male","3442","0.50379787187839","0.491389417319983","0.516206326436797"
"2","1997","Female","3799","0.532236041004628","0.520268900172576","0.544203181836681"
"3","1997","Male","160","0.0263843775556141","0.0224067198047688","0.0303620353064593"
"3","1997","Female","185","0.0329423981029279","0.0286615614062436","0.0372232347996121"
"4","1997","Male","","","",""
"4","1997","Female","","","",""
"5","1997","Male","","","",""
"5","1997","Female","","","",""
"1","1998","Male","3093","0.480431355221177","0.468656441389214","0.49220626905314"
"1","1998","Female","3129","0.442196419768382","0.430889145041908","0.453503694494856"
"2","1998","Male","3622","0.487224306786039","0.4754442119407","0.499004401631377"
"2","1998","Female","4046","0.520023351706781","0.508648881911171","0.531397821502391"
"3","1998","Male","197","0.0312065150074921","0.0271086387570377","0.0353043912579465"
"3","1998","Female","221","0.0332827618715123","0.0291989183351267","0.0373666054078979"
"4","1998","Male","4","","",""
"4","1998","Female","15","","",""
"5","1998","Male","","","",""
"5","1998","Female","","","",""
"1","1999","Male","3026","0.481686980789955","0.469673216374636","0.493700745205274"
"1","1999","Female","3074","0.448535098971296","0.436985317329463","0.460084880613129"
"2","1999","Male","3460","0.491182759663219","0.479162798488421","0.503202720838017"
"2","1999","Female","3853","0.519075731083691","0.507472730135559","0.530678732031824"
"3","1999","Male","153","0.0255059796683237","0.0217153514415714","0.029296607895076"
"3","1999","Female","176","0.0265426224494767","0.0228097168778233","0.03027552802113"
"4","1999","Male","","","",""
"4","1999","Female","","","",""
"5","1999","Male","6","","",""
"5","1999","Female","20","","",""
"1","2000","Male","5911","0.482818352414529","0.473746692531562","0.491890012297496"
"1","2000","Female","6137","0.459647774766922","0.450949330186024","0.468346219347819"
"2","2000","Male","5569","0.498311799926671","0.489234830963534","0.507388768889807"
"2","2000","Female","6266","0.520062916450085","0.511343033699813","0.528782799200358"
"3","2000","Male","169","0.0176419655925059","0.0152520547049881","0.0200318764800237"
"3","2000","Female","181","0.016374216602305","0.0141591552212404","0.0185892779833695"
"4","2000","Male","","","",""
"4","2000","Female","","","",""
"5","2000","Male","7","","",""
"5","2000","Female","26","","",""
"1","2001","Male","5397","0.482847154150197","0.473326243052594","0.492368065247801"
"1","2001","Female","5623","0.463411786980708","0.454290369473645","0.472533204487772"
"2","2001","Male","5018","0.496989847344812","0.48746350145153","0.506516193238094"
"2","2001","Female","5658","0.514310765200501","0.505168574446633","0.52345295595437"
"3","2001","Male","160","0.0186458834131545","0.0160685620777826","0.0212232047485264"
"3","2001","Female","169","0.0173916409902522","0.0150004253609948","0.0197828566195097"
"4","2001","Male","","","",""
"4","2001","Female","1","","",""
"5","2001","Male","7","","",""
"5","2001","Female","30","0.00450863980811647","0.00328317808503772","0.00573410153119522"
"1","2002","Male","6081","0.487641438863708","0.478375203245454","0.496907674481962"
"1","2002","Female","6207","0.466073835529071","0.45714066196794","0.475007009090202"
"2","2002","Male","4935","0.49453007621511","0.485261563438977","0.503798588991243"
"2","2002","Female","5550","0.510401730006127","0.501449859016295","0.519353600995958"
"3","2002","Male","157","0.0168679566876291","0.0144806775507022","0.0192552358245561"
"3","2002","Female","193","0.0187439818191285","0.0163153599444169","0.02117260369384"
"4","2002","Male","","","",""
"4","2002","Female","1","","",""
"5","2002","Male","5","","",""
"5","2002","Female","28","","",""
"1","2003","Male","5860","0.48198352904773","0.472529522981406","0.491437535114053"
"1","2003","Female","6048","0.468568046821134","0.459473801539","0.477662292103268"
"2","2003","Male","4679","0.495316385887121","0.485856651474533","0.504776120299708"
"2","2003","Female","5276","0.503037821521816","0.493925721346695","0.512149921696936"
"3","2003","Male","188","0.02188870024256","0.019120279346907","0.0246571211382129"
"3","2003","Female","212","0.023608478577301","0.0208415210233287","0.0263754361312734"
"4","2003","Male","","","",""
"4","2003","Female","1","","",""
"5","2003","Male","4","","",""
"5","2003","Female","29","","",""
"1","2004","Male","5728","0.478492180321811","0.468904918406289","0.488079442237333"
"1","2004","Female","5919","0.462093467178065","0.452902730141013","0.471284204215116"
"2","2004","Male","4527","0.500890813270217","0.491294684384285","0.510486942156148"
"2","2004","Female","5156","0.508821195344354","0.499605366032991","0.518037024655716"
"3","2004","Male","168","0.0195980854315737","0.016937754549731","0.0222584163134164"
"3","2004","Female","195","0.0232346437397039","0.0204575205217977","0.0260117669576101"
"4","2004","Male","1","","",""
"4","2004","Female","2","","",""
"5","2004","Male","5","","",""
"5","2004","Female","32","0.00547074919935466","0.0041109831302067","0.00683051526850261"
"1","2005","Male","5461","0.46815834263717","0.458351901572442","0.477964783701899"
"1","2005","Female","5668","0.450167524074846","0.440812702681856","0.459522345467836"
"2","2005","Male","4308","0.507584064672922","0.497758808044901","0.517409321300942"
"2","2005","Female","4944","0.517316012695676","0.507920020826843","0.526712004564509"
"3","2005","Male","171","0.0232902619074476","0.0203261553739422","0.0262543684409529"
"3","2005","Female","220","0.0267359514297894","0.0237027839704296","0.0297691188891492"
"4","2005","Male","1","","",""
"4","2005","Female","1","","",""
"5","2005","Male","5","","",""
"5","2005","Female","32","0.00575937933976989","0.00433650410961196","0.00718225456992782"
"1","2006","Male","5980","0.472610043291109","0.46313935484647","0.482080731735747"
"1","2006","Female","6176","0.444855593856422","0.43585246540434","0.453858722308504"
"2","2006","Male","4516","0.506856003056814","0.497371964261343","0.516340041852284"
"2","2006","Female","5290","0.525550864970237","0.516504311766496","0.534597418173978"
"3","2006","Male","169","0.0191050213575805","0.0165081575803601","0.0217018851348009"
"3","2006","Female","200","0.0246594848585087","0.0218498423375001","0.0274691273795174"
"4","2006","Male","1","","",""
"4","2006","Female","1","","",""
"5","2006","Male","9","","",""
"5","2006","Female","37","0.00491467435726262","0.00364772729476134","0.0061816214197639"
"1","2007","Male","5618","0.479379718911713","0.469586767170842","0.489172670652584"
"1","2007","Female","5789","0.450933042895838","0.441620826606743","0.460245259184933"
"2","2007","Male","4210","0.496446760192813","0.486645717462059","0.506247802923566"
"2","2007","Female","4947","0.51877489044634","0.509424107333899","0.528125673558782"
"3","2007","Male","158","0.0222680564023593","0.0193756167712254","0.0251604960334932"
"3","2007","Female","191","0.0244035879282051","0.0215159262537978","0.0272912496026123"
"4","2007","Male","1","","",""
"4","2007","Female","1","","",""
"5","2007","Male","10","","",""
"5","2007","Female","40","0.00587007435493418","0.00444043088483497","0.00729971782503339"
"1","2008","Male","5335","0.487099934657153","0.476987485167205","0.497212384147101"
"1","2008","Female","5508","0.461806700205446","0.452179330368292","0.4714340700426"
"2","2008","Male","3890","0.487955230179461","0.477842348908929","0.498068111449992"
"2","2008","Female","4570","0.507916886909028","0.498262516568036","0.517571257250021"
"3","2008","Male","149","0.0228766472715718","0.0198518112450623","0.0259014832980814"
"3","2008","Female","185","0.024285208565084","0.0213125792207194","0.0272578379094487"
"4","2008","Male","1","","",""
"4","2008","Female","1","","",""
"5","2008","Male","10","","",""
"5","2008","Female","37","0.00597280403101161","0.00448482550533252","0.00746078255669071"
"1","2009","Male","5024","0.495092276853868","0.48463126700045","0.505553286707286"
"1","2009","Female","5117","0.4635524453029","0.453570914495781","0.473533976110018"
"2","2009","Male","3584","0.479231067043247","0.46877858224546","0.489683551841033"
"2","2009","Female","4249","0.506649454992215","0.496642183678239","0.516656726306191"
"3","2009","Male","156","0.023550395444058","0.0203775527021475","0.0267232381859684"
"3","2009","Female","191","0.0248768608478728","0.0217593239820167","0.0279943977137289"
"4","2009","Male","1","","",""
"4","2009","Female","1","","",""
"5","2009","Male","10","","",""
"5","2009","Female","30","0.0049022120399211","0.00350419326175065","0.00630023081809155"
"1","2010","Male","6019","0.503199337623698","0.493911329091727","0.512487346155669"
"1","2010","Female","6382","0.470247286262564","0.461764822468973","0.478729750056155"
"2","2010","Male","4942","0.472598733234968","0.463324492751244","0.481872973718692"
"2","2010","Female","6666","0.502315743369878","0.493818312954615","0.510813173785141"
"3","2010","Male","156","0.021303705785823","0.0186213706282803","0.0239860409433657"
"3","2010","Female","219","0.0226169381942567","0.0200901340510563","0.025143742337457"
"4","2010","Male","4","","",""
"4","2010","Female","3","","",""
"5","2010","Male","11","","",""
"5","2010","Female","30","0.00471681837437059","0.00355237015784705","0.00588126659089412"
"1","2011","Male","7242","0.51125309026336","0.502719134817365","0.519787045709355"
"1","2011","Female","7746","0.479462372823928","0.471681247926692","0.487243497721164"
"2","2011","Male","5745","0.466101754578645","0.457585277113718","0.474618232043573"
"2","2011","Female","7855","0.498139722584578","0.490352079204877","0.50592736596428"
"3","2011","Male","172","0.0201471964466937","0.017748484400108","0.0225459084932793"
"3","2011","Female","196","0.0179841501243425","0.015914279192979","0.0200540210557061"
"4","2011","Male","4","","",""
"4","2011","Female","3","","",""
"5","2011","Male","17","","",""
"5","2011","Female","35","0.00432685466590494","0.00330454231415344","0.00534916701765643"
"1","2012","Male","7062","0.511152422335345","0.502512903573373","0.519791941097316"
"1","2012","Female","7572","0.477392994475908","0.469508245442177","0.485277743509639"
"2","2012","Male","5630","0.469828079223099","0.461202158697927","0.478453999748271"
"2","2012","Female","7612","0.499280446138282","0.491387633476642","0.507173258799923"
"3","2012","Male","154","0.0174514204332029","0.0151882356545662","0.0197146052118397"
"3","2012","Female","203","0.0201038775811539","0.0178882734039802","0.0223194817583275"
"4","2012","Male","4","","",""
"4","2012","Female","2","","",""
"5","2012","Male","10","","",""
"5","2012","Female","27","","",""
"1","2013","Male","7153","0.514676999985345","0.506488086811685","0.522865913159006"
"1","2013","Female","7720","0.483543618900914","0.476033118264162","0.491054119537666"
"2","2013","Male","6964","0.467759979462232","0.459584584489067","0.475935374435397"
"2","2013","Female","9042","0.49529065301748","0.487776414521232","0.502804891513728"
"3","2013","Male","177","0.0160172509712111","0.0139602657013673","0.018074236241055"
"3","2013","Female","212","0.0174119388780251","0.0154461198085915","0.0193777579474587"
"4","2013","Male","2","","",""
"4","2013","Female","1","","",""
"5","2013","Male","13","","",""
"5","2013","Female","32","0.00374200687209746","0.00282436666352887","0.00465964708066605"
"1","2014","Male","6521","0.505906159132504","0.497238768149207","0.514573550115801"
"1","2014","Female","7013","0.481163537875193","0.473168764404556","0.489158311345829"
"2","2014","Male","6097","0.477551918102781","0.468892662668603","0.486211173536958"
"2","2014","Female","7758","0.495203495046559","0.487203410374562","0.503203579718555"
"3","2014","Male","149","0.0148569834740472","0.0127596685554221","0.0169542983926722"
"3","2014","Female","203","0.020208611266784","0.0179570715756129","0.0224601509579552"
"4","2014","Male","2","","",""
"4","2014","Female","1","","",""
"5","2014","Male","13","","",""
"5","2014","Female","29","","",""
"1","2015","Male","6208","0.503542684915282","0.494835993218403","0.512249376612161"
"1","2015","Female","6733","0.484137384686655","0.476097978793166","0.492176790580145"
"2","2015","Male","6253","0.476414830676395","0.467717612432361","0.485112048920429"
"2","2015","Female","7877","0.495099191025049","0.487056122666624","0.503142259383473"
"3","2015","Male","190","0.0179628577526957","0.015650016974052","0.0202756985313393"
"3","2015","Female","203","0.0172587459656917","0.0151636842052042","0.0193538077261793"
"4","2015","Male","","","",""
"4","2015","Female","","","",""
"5","2015","Male","17","","",""
"5","2015","Female","31","0.00350467832260431","0.00255399837970216","0.00445535826550646"
"1","2016","Male","5794","0.505036605557282","0.495878759958306","0.514194451156258"
"1","2016","Female","6277","0.483260019564096","0.474832278493408","0.491687760634784"
"2","2016","Male","5479","0.472106336224399","0.462962288439592","0.481250384009205"
"2","2016","Female","7003","0.491998367170241","0.483566978630481","0.500429755710001"
"3","2016","Male","164","0.0209572052084392","0.0183335131034744","0.0235808973134039"
"3","2016","Female","193","0.020053532676618","0.0176893483211313","0.0224177170321047"
"4","2016","Male","","","",""
"4","2016","Female","","","",""
"5","2016","Male","13","","",""
"5","2016","Female","33","0.00468808058904521","0.00353605571796323","0.00584010546012718"
"1","2017","Male","6439","0.496394963962147","0.488291443792082","0.504498484132211"
"1","2017","Female","6968","0.485643012957586","0.477906019598268","0.493380006316905"
"2","2017","Male","7408","0.471966577579703","0.46387559379834","0.480057561361066"
"2","2017","Female","8576","0.488469001942074","0.480730875667672","0.496207128216477"
"3","2017","Male","323","0.02509043142697","0.0225555874516476","0.0276252754022924"
"3","2017","Female","270","0.0202404182982208","0.0180604467204836","0.022420389875958"
"4","2017","Male","","","",""
"4","2017","Female","","","",""
"5","2017","Male","454","0.00654802703117989","0.00524082211677226","0.00785523194558752"
"5","2017","Female","216","0.00564756680211869","0.00448750216388732","0.00680763144035006"
"1","2018","Male","6083","0.501969546729668","0.49391257353443","0.510026519924906"
"1","2018","Female","6593","0.485538320941275","0.47776638730788","0.49331025457467"
"2","2018","Male","7892","0.469625077015889","0.461582922476193","0.477667231555584"
"2","2018","Female","8808","0.492306528457295","0.484532262409282","0.500080794505308"
"3","2018","Male","258","0.0197279881554116","0.017487101013613","0.0219688752972101"
"3","2018","Female","239","0.0166855297253956","0.0146936779065867","0.0186773815442044"
"4","2018","Male","","","",""
"4","2018","Female","1","","",""
"5","2018","Male","561","0.00867738809903192","0.00718284893192109","0.0101719272661428"
"5","2018","Female","245","0.00524582207345669","0.0041224969400756","0.00636914720683779"
"1","2019","Male","6875","0.505911747832418","0.497890441229489","0.513933054435346"
"1","2019","Female","6789","0.489552132860207","0.481626773661724","0.497477492058691"
"2","2019","Male","7375","0.46659341044644","0.458589467953243","0.474597352939637"
"2","2019","Female","8045","0.485641449841711","0.477717629142994","0.493565270540428"
"3","2019","Male","313","0.0204061588604581","0.0181378137718909","0.0226745039490253"
"3","2019","Female","275","0.0190052436206521","0.0168404632165727","0.0211700240247315"
"4","2019","Male","","","",""
"4","2019","Female","","","",""
"5","2019","Male","361","0.00708868286068408","0.00574268777358573","0.00843467794778243"
"5","2019","Female","174","0.00580117367742942","0.00459714081273512","0.00700520654212372"
