"hgowner","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"1","1984","Couple + C. GT 16 ","in school","45","0.622560094039663","0.515667136703235","0.729453051376091"
"1","1984","Couple + C. GT 16 ","inadequately","12","","",""
"1","1984","Couple + C. GT 16 ","general elemantary","315","0.658098923284635","0.619823684430549","0.696374162138721"
"1","1984","Couple + C. GT 16 ","middle vocational","536","0.638344343454547","0.607563160594587","0.669125526314507"
"1","1984","Couple + C. GT 16 ","vocational + Abi","24","","",""
"1","1984","Couple + C. GT 16 ","higher vocational","64","0.694405680320883","0.602256442897735","0.786554917744031"
"1","1984","Couple + C. GT 16 ","higher education","69","0.778476029804583","0.695835097234332","0.861116962374834"
"1","1984","Couple + C. LE and GT 16","in school","45","0.658156743862528","0.552892962788698","0.763420524936359"
"1","1984","Couple + C. LE and GT 16","inadequately","12","","",""
"1","1984","Couple + C. LE and GT 16","general elemantary","258","0.649538625865606","0.611266419802024","0.687810831929187"
"1","1984","Couple + C. LE and GT 16","middle vocational","383","0.706729897663095","0.672587157996603","0.740872637329588"
"1","1984","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"1","1984","Couple + C. LE and GT 16","higher vocational","37","0.790540422688494","0.674205176226792","0.906875669150197"
"1","1984","Couple + C. LE and GT 16","higher education","40","0.722987070862681","0.608794626233942","0.837179515491419"
"2","1984","1-pers.-HH","in school","1","","",""
"2","1984","1-pers.-HH","inadequately","50","0.716932917900799","0.611401198072515","0.822464637729083"
"2","1984","1-pers.-HH","general elemantary","275","0.686813501395157","0.640959974731376","0.732667028058937"
"2","1984","1-pers.-HH","middle vocational","495","0.788321677208862","0.756244658677355","0.820398695740369"
"2","1984","1-pers.-HH","vocational + Abi","33","0.729306576659887","0.600907147672067","0.857706005647706"
"2","1984","1-pers.-HH","higher vocational","57","0.680963004576565","0.580078736565994","0.781847272587135"
"2","1984","1-pers.-HH","higher education","89","0.718924790965503","0.637471589017846","0.800377992913161"
"2","1984","(Married) couple without C. ","in school","2","","",""
"2","1984","(Married) couple without C. ","inadequately","121","0.842694404706769","0.779620423170221","0.905768386243316"
"2","1984","(Married) couple without C. ","general elemantary","406","0.520815988972871","0.483781801845093","0.557850176100649"
"2","1984","(Married) couple without C. ","middle vocational","864","0.578282127911299","0.552569642733372","0.603994613089225"
"2","1984","(Married) couple without C. ","vocational + Abi","59","0.638668290803437","0.536543931933175","0.740792649673698"
"2","1984","(Married) couple without C. ","higher vocational","83","0.496281123824462","0.419049859532555","0.573512388116369"
"2","1984","(Married) couple without C. ","higher education","110","0.503876291002853","0.435265889600986","0.572486692404721"
"2","1984","Single parent ","in school","12","","",""
"2","1984","Single parent ","inadequately","47","0.850716546331845","0.751938287688938","0.949494804974753"
"2","1984","Single parent ","general elemantary","130","0.575021545455332","0.506510813353457","0.643532277557207"
"2","1984","Single parent ","middle vocational","167","0.581937723656015","0.521983447642011","0.641891999670019"
"2","1984","Single parent ","vocational + Abi","6","","",""
"2","1984","Single parent ","higher vocational","13","","",""
"2","1984","Single parent ","higher education","11","","",""
"2","1984","Couple + C. LE 16 ","in school","","","",""
"2","1984","Couple + C. LE 16 ","inadequately","298","0.91653704056241","0.886185925582065","0.946888155542755"
"2","1984","Couple + C. LE 16 ","general elemantary","504","0.625493578101885","0.588735564118819","0.662251592084951"
"2","1984","Couple + C. LE 16 ","middle vocational","936","0.556426539851132","0.531368545192111","0.581484534510154"
"2","1984","Couple + C. LE 16 ","vocational + Abi","71","0.725792990629047","0.630954575208585","0.820631406049508"
"2","1984","Couple + C. LE 16 ","higher vocational","98","0.463107967904365","0.395180171800762","0.531035764007969"
"2","1984","Couple + C. LE 16 ","higher education","141","0.479263210025674","0.419228357293046","0.539298062758302"
"2","1984","Couple + C. GT 16 ","in school","33","0.361961473260621","0.255989951530939","0.467932994990303"
"2","1984","Couple + C. GT 16 ","inadequately","135","0.762182964212424","0.69335886701663","0.831007061408217"
"2","1984","Couple + C. GT 16 ","general elemantary","271","0.334517665127167","0.296446174656585","0.372589155597749"
"2","1984","Couple + C. GT 16 ","middle vocational","395","0.356982121149626","0.326288726481152","0.3876755158181"
"2","1984","Couple + C. GT 16 ","vocational + Abi","14","","",""
"2","1984","Couple + C. GT 16 ","higher vocational","32","0.305594319679117","0.213445082255969","0.397743557102265"
"2","1984","Couple + C. GT 16 ","higher education","28","","",""
"2","1984","Couple + C. LE and GT 16","in school","33","0.341843256137472","0.236579475063641","0.447107037211302"
"2","1984","Couple + C. LE and GT 16","inadequately","205","0.750582640231667","0.693538038701209","0.807627241762126"
"2","1984","Couple + C. LE and GT 16","general elemantary","332","0.345334018937832","0.307193157833329","0.383474880042336"
"2","1984","Couple + C. LE and GT 16","middle vocational","296","0.288892167480548","0.254900430789318","0.322883904171777"
"2","1984","Couple + C. LE and GT 16","vocational + Abi","15","","",""
"2","1984","Couple + C. LE and GT 16","higher vocational","10","","",""
"2","1984","Couple + C. LE and GT 16","higher education","19","","",""
"3","1984","1-pers.-HH","in school","","","",""
"3","1984","1-pers.-HH","inadequately","15","","",""
"3","1984","1-pers.-HH","general elemantary","17","","",""
"3","1984","1-pers.-HH","middle vocational","27","","",""
"3","1984","1-pers.-HH","vocational + Abi","5","","",""
"3","1984","1-pers.-HH","higher vocational","4","","",""
"3","1984","1-pers.-HH","higher education","2","","",""
"3","1984","(Married) couple without C. ","in school","","","",""
"3","1984","(Married) couple without C. ","inadequately","2","","",""
"3","1984","(Married) couple without C. ","general elemantary","4","","",""
"3","1984","(Married) couple without C. ","middle vocational","16","","",""
"3","1984","(Married) couple without C. ","vocational + Abi","1","","",""
"3","1984","(Married) couple without C. ","higher vocational","","","",""
"3","1984","(Married) couple without C. ","higher education","1","","",""
"3","1984","Single parent ","in school","","","",""
"3","1984","Single parent ","inadequately","","","",""
"3","1984","Single parent ","general elemantary","6","","",""
"3","1984","Single parent ","middle vocational","1","","",""
"3","1984","Single parent ","vocational + Abi","","","",""
"3","1984","Single parent ","higher vocational","","","",""
"3","1984","Single parent ","higher education","","","",""
"3","1984","Couple + C. LE 16 ","in school","","","",""
"3","1984","Couple + C. LE 16 ","inadequately","5","","",""
"3","1984","Couple + C. LE 16 ","general elemantary","9","","",""
"3","1984","Couple + C. LE 16 ","middle vocational","10","","",""
"3","1984","Couple + C. LE 16 ","vocational + Abi","","","",""
"3","1984","Couple + C. LE 16 ","higher vocational","3","","",""
"3","1984","Couple + C. LE 16 ","higher education","5","","",""
"3","1984","Couple + C. GT 16 ","in school","","","",""
"3","1984","Couple + C. GT 16 ","inadequately","","","",""
"3","1984","Couple + C. GT 16 ","general elemantary","3","","",""
"3","1984","Couple + C. GT 16 ","middle vocational","3","","",""
"3","1984","Couple + C. GT 16 ","vocational + Abi","","","",""
"3","1984","Couple + C. GT 16 ","higher vocational","","","",""
"3","1984","Couple + C. GT 16 ","higher education","","","",""
"3","1984","Couple + C. LE and GT 16","in school","","","",""
"3","1984","Couple + C. LE and GT 16","inadequately","2","","",""
"3","1984","Couple + C. LE and GT 16","general elemantary","6","","",""
"3","1984","Couple + C. LE and GT 16","middle vocational","4","","",""
"3","1984","Couple + C. LE and GT 16","vocational + Abi","","","",""
"3","1984","Couple + C. LE and GT 16","higher vocational","","","",""
"3","1984","Couple + C. LE and GT 16","higher education","","","",""
"4","1984","1-pers.-HH","in school","","","",""
"4","1984","1-pers.-HH","inadequately","2","","",""
"4","1984","1-pers.-HH","general elemantary","1","","",""
"4","1984","1-pers.-HH","middle vocational","3","","",""
"4","1984","1-pers.-HH","vocational + Abi","","","",""
"4","1984","1-pers.-HH","higher vocational","","","",""
"4","1984","1-pers.-HH","higher education","","","",""
"4","1984","(Married) couple without C. ","in school","","","",""
"4","1984","(Married) couple without C. ","inadequately","1","","",""
"4","1984","(Married) couple without C. ","general elemantary","3","","",""
"4","1984","(Married) couple without C. ","middle vocational","3","","",""
"4","1984","(Married) couple without C. ","vocational + Abi","1","","",""
"4","1984","(Married) couple without C. ","higher vocational","","","",""
"4","1984","(Married) couple without C. ","higher education","","","",""
"4","1984","Single parent ","in school","","","",""
"4","1984","Single parent ","inadequately","","","",""
"4","1984","Single parent ","general elemantary","","","",""
"4","1984","Single parent ","middle vocational","","","",""
"4","1984","Single parent ","vocational + Abi","","","",""
"4","1984","Single parent ","higher vocational","","","",""
"4","1984","Single parent ","higher education","","","",""
"4","1984","Couple + C. LE 16 ","in school","","","",""
"4","1984","Couple + C. LE 16 ","inadequately","1","","",""
"4","1984","Couple + C. LE 16 ","general elemantary","2","","",""
"4","1984","Couple + C. LE 16 ","middle vocational","5","","",""
"4","1984","Couple + C. LE 16 ","vocational + Abi","","","",""
"4","1984","Couple + C. LE 16 ","higher vocational","1","","",""
"4","1984","Couple + C. LE 16 ","higher education","1","","",""
"4","1984","Couple + C. GT 16 ","in school","1","","",""
"4","1984","Couple + C. GT 16 ","inadequately","","","",""
"4","1984","Couple + C. GT 16 ","general elemantary","1","","",""
"4","1984","Couple + C. GT 16 ","middle vocational","2","","",""
"4","1984","Couple + C. GT 16 ","vocational + Abi","","","",""
"4","1984","Couple + C. GT 16 ","higher vocational","","","",""
"4","1984","Couple + C. GT 16 ","higher education","","","",""
"4","1984","Couple + C. LE and GT 16","in school","","","",""
"4","1984","Couple + C. LE and GT 16","inadequately","2","","",""
"4","1984","Couple + C. LE and GT 16","general elemantary","1","","",""
"4","1984","Couple + C. LE and GT 16","middle vocational","","","",""
"4","1984","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"4","1984","Couple + C. LE and GT 16","higher vocational","","","",""
"4","1984","Couple + C. LE and GT 16","higher education","","","",""
"5","1984","1-pers.-HH","in school","","","",""
"5","1984","1-pers.-HH","inadequately","","","",""
"5","1984","1-pers.-HH","general elemantary","","","",""
"5","1984","1-pers.-HH","middle vocational","","","",""
"5","1984","1-pers.-HH","vocational + Abi","","","",""
"5","1984","1-pers.-HH","higher vocational","","","",""
"5","1984","1-pers.-HH","higher education","","","",""
"5","1984","(Married) couple without C. ","in school","","","",""
"5","1984","(Married) couple without C. ","inadequately","","","",""
"5","1984","(Married) couple without C. ","general elemantary","","","",""
"5","1984","(Married) couple without C. ","middle vocational","","","",""
"5","1984","(Married) couple without C. ","vocational + Abi","","","",""
"5","1984","(Married) couple without C. ","higher vocational","","","",""
"5","1984","(Married) couple without C. ","higher education","","","",""
"5","1984","Single parent ","in school","","","",""
"5","1984","Single parent ","inadequately","","","",""
"5","1984","Single parent ","general elemantary","","","",""
"5","1984","Single parent ","middle vocational","","","",""
"5","1984","Single parent ","vocational + Abi","","","",""
"5","1984","Single parent ","higher vocational","","","",""
"5","1984","Single parent ","higher education","","","",""
"5","1984","Couple + C. LE 16 ","in school","","","",""
"5","1984","Couple + C. LE 16 ","inadequately","","","",""
"5","1984","Couple + C. LE 16 ","general elemantary","","","",""
"5","1984","Couple + C. LE 16 ","middle vocational","","","",""
"5","1984","Couple + C. LE 16 ","vocational + Abi","","","",""
"5","1984","Couple + C. LE 16 ","higher vocational","","","",""
"5","1984","Couple + C. LE 16 ","higher education","","","",""
"5","1984","Couple + C. GT 16 ","in school","","","",""
"5","1984","Couple + C. GT 16 ","inadequately","","","",""
"5","1984","Couple + C. GT 16 ","general elemantary","","","",""
"5","1984","Couple + C. GT 16 ","middle vocational","","","",""
"5","1984","Couple + C. GT 16 ","vocational + Abi","","","",""
"5","1984","Couple + C. GT 16 ","higher vocational","","","",""
"5","1984","Couple + C. GT 16 ","higher education","","","",""
"5","1984","Couple + C. LE and GT 16","in school","","","",""
"5","1984","Couple + C. LE and GT 16","inadequately","","","",""
"5","1984","Couple + C. LE and GT 16","general elemantary","","","",""
"5","1984","Couple + C. LE and GT 16","middle vocational","","","",""
"5","1984","Couple + C. LE and GT 16","vocational + Abi","","","",""
"5","1984","Couple + C. LE and GT 16","higher vocational","","","",""
"5","1984","Couple + C. LE and GT 16","higher education","","","",""
"1","1985","1-pers.-HH","in school","","","",""
"1","1985","1-pers.-HH","inadequately","2","","",""
"1","1985","1-pers.-HH","general elemantary","85","0.272798093698927","0.225385205469776","0.320210981928078"
"1","1985","1-pers.-HH","middle vocational","86","0.170600140491488","0.139305261944451","0.201895019038525"
"1","1985","1-pers.-HH","vocational + Abi","6","","",""
"1","1985","1-pers.-HH","higher vocational","15","","",""
"1","1985","1-pers.-HH","higher education","23","","",""
"1","1985","(Married) couple without C. ","in school","","","",""
"1","1985","(Married) couple without C. ","inadequately","3","","",""
"1","1985","(Married) couple without C. ","general elemantary","253","0.480196023440316","0.440153026176225","0.520239020704407"
"1","1985","(Married) couple without C. ","middle vocational","468","0.392846103963073","0.366256846546671","0.419435361379475"
"1","1985","(Married) couple without C. ","vocational + Abi","24","","",""
"1","1985","(Married) couple without C. ","higher vocational","74","0.496217085946177","0.417757978018887","0.574676193873468"
"1","1985","(Married) couple without C. ","higher education","86","0.47894196510024","0.408826264182146","0.549057666018333"
"1","1985","Single parent ","in school","6","","",""
"1","1985","Single parent ","inadequately","4","","",""
"1","1985","Single parent ","general elemantary","64","0.387247523569232","0.318701212390121","0.455793834748344"
"1","1985","Single parent ","middle vocational","94","0.436464642596934","0.3735887361088","0.499340549085068"
"1","1985","Single parent ","vocational + Abi","2","","",""
"1","1985","Single parent ","higher vocational","12","","",""
"1","1985","Single parent ","higher education","4","","",""
"1","1985","Couple + C. LE 16 ","in school","","","",""
"1","1985","Couple + C. LE 16 ","inadequately","17","","",""
"1","1985","Couple + C. LE 16 ","general elemantary","119","0.341927437528878","0.302427439281565","0.381427435776191"
"1","1985","Couple + C. LE 16 ","middle vocational","532","0.463150538797793","0.436311702796389","0.489989374799197"
"1","1985","Couple + C. LE 16 ","vocational + Abi","16","","",""
"1","1985","Couple + C. LE 16 ","higher vocational","98","0.532462987397808","0.461330188092795","0.60359578670282"
"1","1985","Couple + C. LE 16 ","higher education","122","0.539144232007081","0.476980853511728","0.601307610502433"
"1","1985","Couple + C. GT 16 ","in school","53","0.70373053531482","0.604292570780119","0.803168499849521"
"1","1985","Couple + C. GT 16 ","inadequately","19","","",""
"1","1985","Couple + C. GT 16 ","general elemantary","311","0.616611077765138","0.578152842940803","0.655069312589473"
"1","1985","Couple + C. GT 16 ","middle vocational","548","0.654256157221139","0.623688809782844","0.684823504659433"
"1","1985","Couple + C. GT 16 ","vocational + Abi","24","","",""
"1","1985","Couple + C. GT 16 ","higher vocational","69","0.707656848195221","0.618510017007654","0.796803679382788"
"1","1985","Couple + C. GT 16 ","higher education","78","0.751252983397371","0.670099552099022","0.83240641469572"
"1","1985","Couple + C. LE and GT 16","in school","38","0.609927753580345","0.503043231176806","0.716812275983883"
"1","1985","Couple + C. LE and GT 16","inadequately","16","","",""
"1","1985","Couple + C. LE and GT 16","general elemantary","230","0.685680226844161","0.645349517184581","0.726010936503741"
"1","1985","Couple + C. LE and GT 16","middle vocational","348","0.759103741255564","0.724211748151032","0.793995734360096"
"1","1985","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"1","1985","Couple + C. LE and GT 16","higher vocational","30","0.821099690848552","0.697604308570171","0.944595073126932"
"1","1985","Couple + C. LE and GT 16","higher education","33","0.778579584184833","0.661120175793813","0.896038992575854"
"2","1985","1-pers.-HH","in school","","","",""
"2","1985","1-pers.-HH","inadequately","36","0.651792710144339","0.525888450029299","0.777696970259379"
"2","1985","1-pers.-HH","general elemantary","240","0.700438199396357","0.651676776568849","0.749199622223864"
"2","1985","1-pers.-HH","middle vocational","442","0.790881150632168","0.757047115007291","0.824715186257046"
"2","1985","1-pers.-HH","vocational + Abi","31","0.760423910638566","0.628151973682206","0.892695847594926"
"2","1985","1-pers.-HH","higher vocational","63","0.784317887522241","0.694748685356489","0.873887089687993"
"2","1985","1-pers.-HH","higher education","82","0.736732145747926","0.652892606066875","0.820571685428976"
"2","1985","(Married) couple without C. ","in school","","","",""
"2","1985","(Married) couple without C. ","inadequately","96","0.936881222715894","0.888979398826524","0.984783046605264"
"2","1985","(Married) couple without C. ","general elemantary","338","0.509437073388477","0.46936976815777","0.549504378619183"
"2","1985","(Married) couple without C. ","middle vocational","810","0.59467732564197","0.567948078297932","0.621406572986008"
"2","1985","(Married) couple without C. ","vocational + Abi","48","0.616435310121101","0.507114118037288","0.725756502204915"
"2","1985","(Married) couple without C. ","higher vocational","81","0.4980362780593","0.419575529595367","0.576497026523232"
"2","1985","(Married) couple without C. ","higher education","107","0.516923970724397","0.446786215007257","0.587061726441537"
"2","1985","Single parent ","in school","13","","",""
"2","1985","Single parent ","inadequately","38","0.778137438322239","0.653948180901921","0.902326695742558"
"2","1985","Single parent ","general elemantary","126","0.592139053386296","0.522985398215642","0.66129270855695"
"2","1985","Single parent ","middle vocational","142","0.557352761507688","0.494381397759956","0.620324125255419"
"2","1985","Single parent ","vocational + Abi","7","","",""
"2","1985","Single parent ","higher vocational","11","","",""
"2","1985","Single parent ","higher education","11","","",""
"2","1985","Couple + C. LE 16 ","in school","1","","",""
"2","1985","Couple + C. LE 16 ","inadequately","234","0.916704518509319","0.882721915641481","0.950687121377157"
"2","1985","Couple + C. LE 16 ","general elemantary","427","0.64511639290272","0.605273100657818","0.684959685147621"
"2","1985","Couple + C. LE 16 ","middle vocational","774","0.521338298926922","0.494450795162463","0.548225802691381"
"2","1985","Couple + C. LE 16 ","vocational + Abi","61","0.725498826406055","0.626463246357039","0.824534406455071"
"2","1985","Couple + C. LE 16 ","higher vocational","88","0.455769077236275","0.384765337377088","0.526772817095462"
"2","1985","Couple + C. LE 16 ","higher education","124","0.456077046339554","0.393963344164367","0.51819074851474"
"2","1985","Couple + C. GT 16 ","in school","28","","",""
"2","1985","Couple + C. GT 16 ","inadequately","115","0.590600167047291","0.50734402066619","0.673856313428391"
"2","1985","Couple + C. GT 16 ","general elemantary","298","0.378355498606586","0.339994935058833","0.41671606215434"
"2","1985","Couple + C. GT 16 ","middle vocational","379","0.34284464601805","0.312338360693372","0.373350931342729"
"2","1985","Couple + C. GT 16 ","vocational + Abi","11","","",""
"2","1985","Couple + C. GT 16 ","higher vocational","31","0.292343151804779","0.203196320617212","0.381489982992346"
"2","1985","Couple + C. GT 16 ","higher education","30","0.238119452533834","0.158158911806869","0.3180799932608"
"2","1985","Couple + C. LE and GT 16","in school","42","0.390072246419655","0.283187724016117","0.496956768823194"
"2","1985","Couple + C. LE and GT 16","inadequately","185","0.7433165605966","0.682930612187016","0.803702509006185"
"2","1985","Couple + C. LE and GT 16","general elemantary","279","0.314319773155839","0.273989063496259","0.354650482815419"
"2","1985","Couple + C. LE and GT 16","middle vocational","229","0.240896258744436","0.206004265639904","0.275788251848968"
"2","1985","Couple + C. LE and GT 16","vocational + Abi","13","","",""
"2","1985","Couple + C. LE and GT 16","higher vocational","7","","",""
"2","1985","Couple + C. LE and GT 16","higher education","15","","",""
"3","1985","1-pers.-HH","in school","","","",""
"3","1985","1-pers.-HH","inadequately","17","","",""
"3","1985","1-pers.-HH","general elemantary","14","","",""
"3","1985","1-pers.-HH","middle vocational","27","","",""
"3","1985","1-pers.-HH","vocational + Abi","3","","",""
"3","1985","1-pers.-HH","higher vocational","3","","",""
"3","1985","1-pers.-HH","higher education","1","","",""
"3","1985","(Married) couple without C. ","in school","","","",""
"3","1985","(Married) couple without C. ","inadequately","","","",""
"3","1985","(Married) couple without C. ","general elemantary","7","","",""
"3","1985","(Married) couple without C. ","middle vocational","18","","",""
"3","1985","(Married) couple without C. ","vocational + Abi","4","","",""
"3","1985","(Married) couple without C. ","higher vocational","1","","",""
"3","1985","(Married) couple without C. ","higher education","2","","",""
"3","1985","Single parent ","in school","","","",""
"3","1985","Single parent ","inadequately","1","","",""
"3","1985","Single parent ","general elemantary","4","","",""
"3","1985","Single parent ","middle vocational","3","","",""
"3","1985","Single parent ","vocational + Abi","","","",""
"3","1985","Single parent ","higher vocational","","","",""
"3","1985","Single parent ","higher education","","","",""
"3","1985","Couple + C. LE 16 ","in school","","","",""
"3","1985","Couple + C. LE 16 ","inadequately","3","","",""
"3","1985","Couple + C. LE 16 ","general elemantary","8","","",""
"3","1985","Couple + C. LE 16 ","middle vocational","20","","",""
"3","1985","Couple + C. LE 16 ","vocational + Abi","1","","",""
"3","1985","Couple + C. LE 16 ","higher vocational","3","","",""
"3","1985","Couple + C. LE 16 ","higher education","1","","",""
"3","1985","Couple + C. GT 16 ","in school","","","",""
"3","1985","Couple + C. GT 16 ","inadequately","","","",""
"3","1985","Couple + C. GT 16 ","general elemantary","5","","",""
"3","1985","Couple + C. GT 16 ","middle vocational","3","","",""
"3","1985","Couple + C. GT 16 ","vocational + Abi","","","",""
"3","1985","Couple + C. GT 16 ","higher vocational","","","",""
"3","1985","Couple + C. GT 16 ","higher education","1","","",""
"3","1985","Couple + C. LE and GT 16","in school","","","",""
"3","1985","Couple + C. LE and GT 16","inadequately","","","",""
"3","1985","Couple + C. LE and GT 16","general elemantary","","","",""
"3","1985","Couple + C. LE and GT 16","middle vocational","","","",""
"3","1985","Couple + C. LE and GT 16","vocational + Abi","","","",""
"3","1985","Couple + C. LE and GT 16","higher vocational","","","",""
"3","1985","Couple + C. LE and GT 16","higher education","","","",""
"4","1985","1-pers.-HH","in school","","","",""
"4","1985","1-pers.-HH","inadequately","","","",""
"4","1985","1-pers.-HH","general elemantary","","","",""
"4","1985","1-pers.-HH","middle vocational","","","",""
"4","1985","1-pers.-HH","vocational + Abi","","","",""
"4","1985","1-pers.-HH","higher vocational","","","",""
"4","1985","1-pers.-HH","higher education","","","",""
"4","1985","(Married) couple without C. ","in school","","","",""
"4","1985","(Married) couple without C. ","inadequately","","","",""
"4","1985","(Married) couple without C. ","general elemantary","","","",""
"4","1985","(Married) couple without C. ","middle vocational","","","",""
"4","1985","(Married) couple without C. ","vocational + Abi","","","",""
"4","1985","(Married) couple without C. ","higher vocational","","","",""
"4","1985","(Married) couple without C. ","higher education","","","",""
"4","1985","Single parent ","in school","","","",""
"4","1985","Single parent ","inadequately","","","",""
"4","1985","Single parent ","general elemantary","","","",""
"4","1985","Single parent ","middle vocational","","","",""
"4","1985","Single parent ","vocational + Abi","","","",""
"4","1985","Single parent ","higher vocational","","","",""
"4","1985","Single parent ","higher education","","","",""
"4","1985","Couple + C. LE 16 ","in school","","","",""
"4","1985","Couple + C. LE 16 ","inadequately","","","",""
"4","1985","Couple + C. LE 16 ","general elemantary","","","",""
"4","1985","Couple + C. LE 16 ","middle vocational","","","",""
"4","1985","Couple + C. LE 16 ","vocational + Abi","","","",""
"4","1985","Couple + C. LE 16 ","higher vocational","","","",""
"4","1985","Couple + C. LE 16 ","higher education","","","",""
"4","1985","Couple + C. GT 16 ","in school","","","",""
"4","1985","Couple + C. GT 16 ","inadequately","","","",""
"4","1985","Couple + C. GT 16 ","general elemantary","","","",""
"4","1985","Couple + C. GT 16 ","middle vocational","","","",""
"4","1985","Couple + C. GT 16 ","vocational + Abi","","","",""
"4","1985","Couple + C. GT 16 ","higher vocational","","","",""
"4","1985","Couple + C. GT 16 ","higher education","","","",""
"4","1985","Couple + C. LE and GT 16","in school","","","",""
"4","1985","Couple + C. LE and GT 16","inadequately","","","",""
"4","1985","Couple + C. LE and GT 16","general elemantary","","","",""
"4","1985","Couple + C. LE and GT 16","middle vocational","","","",""
"4","1985","Couple + C. LE and GT 16","vocational + Abi","","","",""
"4","1985","Couple + C. LE and GT 16","higher vocational","","","",""
"4","1985","Couple + C. LE and GT 16","higher education","","","",""
"5","1985","1-pers.-HH","in school","","","",""
"5","1985","1-pers.-HH","inadequately","","","",""
"5","1985","1-pers.-HH","general elemantary","","","",""
"5","1985","1-pers.-HH","middle vocational","","","",""
"5","1985","1-pers.-HH","vocational + Abi","","","",""
"5","1985","1-pers.-HH","higher vocational","","","",""
"5","1985","1-pers.-HH","higher education","","","",""
"5","1985","(Married) couple without C. ","in school","","","",""
"5","1985","(Married) couple without C. ","inadequately","","","",""
"5","1985","(Married) couple without C. ","general elemantary","","","",""
"5","1985","(Married) couple without C. ","middle vocational","","","",""
"5","1985","(Married) couple without C. ","vocational + Abi","","","",""
"5","1985","(Married) couple without C. ","higher vocational","","","",""
"5","1985","(Married) couple without C. ","higher education","","","",""
"5","1985","Single parent ","in school","","","",""
"5","1985","Single parent ","inadequately","","","",""
"5","1985","Single parent ","general elemantary","","","",""
"5","1985","Single parent ","middle vocational","","","",""
"5","1985","Single parent ","vocational + Abi","","","",""
"5","1985","Single parent ","higher vocational","","","",""
"5","1985","Single parent ","higher education","","","",""
"5","1985","Couple + C. LE 16 ","in school","","","",""
"5","1985","Couple + C. LE 16 ","inadequately","","","",""
"5","1985","Couple + C. LE 16 ","general elemantary","","","",""
"5","1985","Couple + C. LE 16 ","middle vocational","","","",""
"5","1985","Couple + C. LE 16 ","vocational + Abi","","","",""
"5","1985","Couple + C. LE 16 ","higher vocational","","","",""
"5","1985","Couple + C. LE 16 ","higher education","","","",""
"5","1985","Couple + C. GT 16 ","in school","","","",""
"5","1985","Couple + C. GT 16 ","inadequately","","","",""
"5","1985","Couple + C. GT 16 ","general elemantary","","","",""
"5","1985","Couple + C. GT 16 ","middle vocational","","","",""
"5","1985","Couple + C. GT 16 ","vocational + Abi","","","",""
"5","1985","Couple + C. GT 16 ","higher vocational","","","",""
"5","1985","Couple + C. GT 16 ","higher education","","","",""
"5","1985","Couple + C. LE and GT 16","in school","","","",""
"5","1985","Couple + C. LE and GT 16","inadequately","","","",""
"5","1985","Couple + C. LE and GT 16","general elemantary","","","",""
"5","1985","Couple + C. LE and GT 16","middle vocational","","","",""
"5","1985","Couple + C. LE and GT 16","vocational + Abi","","","",""
"5","1985","Couple + C. LE and GT 16","higher vocational","","","",""
