"hgowner","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Tenant","1984","Couple + C. LE and GT 16","4","","","","4"
"Main tenant","1985","1-pers.-HH","898","0.753970720799281","0.729407021068273","0.778534420530289","2"
"Main tenant","1985","Single parent ","351","0.579682608184749","0.538279248325774","0.621085968043723","2"
"Main tenant","1985","(Married) couple without C. ","1492","0.565207267150716","0.545517362405011","0.58489717189642","2"
"Main tenant","1985","Couple + C. LE 16 ","1736","0.546561495017479","0.527720778335354","0.565402211699605","2"
"Main tenant","1985","Couple + C. GT 16 ","906","0.347313089501717","0.32659641251105","0.368029766492383","2"
"Main tenant","1985","Couple + C. LE and GT 16","791","0.299050318775336","0.275826494148593","0.322274143402079","2"
"Owner","1985","1-pers.-HH","217","0.209767640348574","0.186547235168943","0.232988045528204","1"
"Owner","1985","(Married) couple without C. ","911","0.424176426339618","0.404546593879209","0.443806258800027","1"
"Owner","1985","Single parent ","187","0.409611120265888","0.368362756728482","0.450859483803294","1"
"Owner","1985","Couple + C. LE 16 ","910","0.440401334408702","0.421613299758378","0.459189369059027","1"
"Owner","1985","Couple + C. GT 16 ","1114","0.649166116118369","0.628400933501596","0.669931298735141","1"
"Owner","1985","Couple + C. LE and GT 16","702","0.700949681224664","0.677725856597921","0.724173505851407","1"
"Resident or shared accommodation","1985","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1985","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1985","Single parent ","","","","","5"
"Resident or shared accommodation","1985","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1985","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1985","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1985","1-pers.-HH","66","0.0362616388521454","0.0255999395567912","0.0469233381474995","3"
"Subtenant","1985","(Married) couple without C. ","32","0.0106163065096662","0.00654561954205034","0.0146869934772821","3"
"Subtenant","1985","Single parent ","8","","","","3"
"Subtenant","1985","Couple + C. LE 16 ","36","0.0130371705738183","0.00874417168068387","0.0173301694669527","3"
"Subtenant","1985","Couple + C. GT 16 ","9","","","","3"
"Subtenant","1985","Couple + C. LE and GT 16","","","","","3"
"Tenant","1985","1-pers.-HH","","","","","4"
"Tenant","1985","(Married) couple without C. ","","","","","4"
"Tenant","1985","Single parent ","","","","","4"
"Tenant","1985","Couple + C. LE 16 ","","","","","4"
"Tenant","1985","Couple + C. GT 16 ","","","","","4"
"Tenant","1985","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1986","(Married) couple without C. ","1442","0.561475390117844","0.541573547937156","0.581377232298532","2"
"Main tenant","1986","1-pers.-HH","828","0.739798408086847","0.714114745515642","0.765482070658052","2"
"Main tenant","1986","Couple + C. LE 16 ","1549","0.559664551882557","0.539840819984742","0.579488283780373","2"
"Main tenant","1986","Single parent ","304","0.557745510410502","0.514514212124271","0.600976808696732","2"
"Main tenant","1986","Couple + C. GT 16 ","895","0.332274718020683","0.312162341889793","0.352387094151573","2"
"Main tenant","1986","Couple + C. LE and GT 16","716","0.294916659629793","0.271047124336031","0.318786194923554","2"
"Owner","1986","1-pers.-HH","222","0.214962254804643","0.190914659289449","0.239009850319837","1"
"Owner","1986","(Married) couple without C. ","901","0.422043243441303","0.402234493102152","0.441851993780454","1"
"Owner","1986","Single parent ","191","0.423877461778741","0.380862285541612","0.466892638015871","1"
"Owner","1986","Couple + C. LE 16 ","815","0.426414087280887","0.406665105861307","0.446163068700468","1"
"Owner","1986","Couple + C. GT 16 ","1202","0.665605367651835","0.645460988834147","0.685749746469524","1"
"Owner","1986","Couple + C. LE and GT 16","680","0.701214964881727","0.677255390827357","0.725174538936098","1"
"Resident or shared accommodation","1986","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1986","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1986","Single parent ","","","","","5"
"Resident or shared accommodation","1986","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1986","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1986","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1986","1-pers.-HH","70","0.0444393575732781","0.0323762750836668","0.0565024400628895","3"
"Subtenant","1986","(Married) couple without C. ","45","0.0164813664408529","0.0113749193820683","0.0215878134996374","3"
"Subtenant","1986","Single parent ","12","","","","3"
"Subtenant","1986","Couple + C. LE 16 ","45","0.0139213608365553","0.00924264884859898","0.0186000728245115","3"
"Subtenant","1986","Couple + C. GT 16 ","10","","","","3"
"Subtenant","1986","Couple + C. LE and GT 16","6","","","","3"
"Tenant","1986","1-pers.-HH","1","","","","4"
"Tenant","1986","(Married) couple without C. ","","","","","4"
"Tenant","1986","Single parent ","","","","","4"
"Tenant","1986","Couple + C. LE 16 ","","","","","4"
"Tenant","1986","Couple + C. GT 16 ","","","","","4"
"Tenant","1986","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1987","(Married) couple without C. ","1379","0.539957085789234","0.519836200038923","0.560077971539545","2"
"Main tenant","1987","1-pers.-HH","807","0.732159910212209","0.706213707232279","0.758106113192138","2"
"Main tenant","1987","Single parent ","316","0.53490388157446","0.492156799130078","0.577650964018842","2"
"Main tenant","1987","Couple + C. LE 16 ","1533","0.562299475506361","0.542317905233871","0.582281045778851","2"
"Main tenant","1987","Couple + C. GT 16 ","898","0.327832779235725","0.308031802094174","0.347633756377276","2"
"Main tenant","1987","Couple + C. LE and GT 16","663","0.310200018458747","0.28463828692237","0.335761749995124","2"
"Owner","1987","1-pers.-HH","226","0.211859651131888","0.187917732248658","0.235801570015118","1"
"Owner","1987","(Married) couple without C. ","936","0.441667576604816","0.421619972225423","0.461715180984209","1"
"Owner","1987","Single parent ","201","0.450311184004362","0.40767168790618","0.492950680102544","1"
"Owner","1987","Couple + C. LE 16 ","790","0.417463388519019","0.397601156462171","0.437325620575866","1"
"Owner","1987","Couple + C. GT 16 ","1254","0.671427282592736","0.651614886049532","0.691239679135939","1"
"Owner","1987","Couple + C. LE and GT 16","581","0.678155410409493","0.652339021649909","0.703971799169077","1"
"Resident or shared accommodation","1987","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1987","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1987","Single parent ","","","","","5"
"Resident or shared accommodation","1987","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1987","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1987","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1987","1-pers.-HH","85","0.0546299548616944","0.0413147029529003","0.0679452067704886","3"
"Subtenant","1987","(Married) couple without C. ","40","0.0175834208411064","0.0122774137438973","0.0228894279383155","3"
"Subtenant","1987","Single parent ","6","","","","3"
"Subtenant","1987","Couple + C. LE 16 ","43","0.0190314293157137","0.0135281634825573","0.0245346951488701","3"
"Subtenant","1987","Couple + C. GT 16 ","7","","","","3"
"Subtenant","1987","Couple + C. LE and GT 16","14","","","","3"
"Tenant","1987","(Married) couple without C. ","2","","","","4"
"Tenant","1987","1-pers.-HH","1","","","","4"
"Tenant","1987","Single parent ","","","","","4"
"Tenant","1987","Couple + C. LE 16 ","2","","","","4"
"Tenant","1987","Couple + C. GT 16 ","","","","","4"
"Tenant","1987","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1988","1-pers.-HH","774","0.72633614659021","0.699659835227829","0.75301245795259","2"
"Main tenant","1988","(Married) couple without C. ","1363","0.537411261587137","0.51699006156349","0.557832461610783","2"
"Main tenant","1988","Single parent ","298","0.525926749603303","0.482548247087196","0.56930525211941","2"
"Main tenant","1988","Couple + C. LE 16 ","1414","0.544046976417973","0.523380018441471","0.564713934394475","2"
"Main tenant","1988","Couple + C. LE and GT 16","613","0.34217611707641","0.31402371989251","0.37032851426031","2"
"Main tenant","1988","Couple + C. GT 16 ","915","0.309864934631736","0.290580651614617","0.329149217648856","2"
"Owner","1988","1-pers.-HH","226","0.215201147030317","0.190611646870796","0.239790647189838","1"
"Owner","1988","(Married) couple without C. ","883","0.440108306998052","0.419777147622252","0.460439466373851","1"
"Owner","1988","Single parent ","200","0.446253302517091","0.403068046758442","0.48943855827574","1"
"Owner","1988","Couple + C. LE 16 ","777","0.436708514976325","0.416127787164704","0.457289242787946","1"
"Owner","1988","Couple + C. GT 16 ","1285","0.688059845311464","0.668740207453556","0.707379483169373","1"
"Owner","1988","Couple + C. LE and GT 16","466","0.643128743888177","0.614701126562192","0.671556361214161","1"
"Resident or shared accommodation","1988","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1988","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1988","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1988","Single parent ","","","","","5"
"Resident or shared accommodation","1988","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1988","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1988","(Married) couple without C. ","42","0.0220027188408601","0.0159946161343219","0.0280108215473983","3"
"Subtenant","1988","1-pers.-HH","72","0.0569314319970492","0.0430671967429004","0.0707956672511981","3"
"Subtenant","1988","Single parent ","11","","","","3"
"Subtenant","1988","Couple + C. LE 16 ","40","0.0192445086057021","0.0135437573286352","0.0249452598827691","3"
"Subtenant","1988","Couple + C. LE and GT 16","12","","","","3"
"Subtenant","1988","Couple + C. GT 16 ","9","","","","3"
"Tenant","1988","(Married) couple without C. ","2","","","","4"
"Tenant","1988","1-pers.-HH","1","","","","4"
"Tenant","1988","Single parent ","","","","","4"
"Tenant","1988","Couple + C. LE 16 ","","","","","4"
"Tenant","1988","Couple + C. GT 16 ","","","","","4"
"Tenant","1988","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1989","1-pers.-HH","768","0.720654283166277","0.693757909302827","0.747550657029728","2"
"Main tenant","1989","(Married) couple without C. ","1355","0.538007282013008","0.517475547974605","0.558539016051411","2"
"Main tenant","1989","Single parent ","267","0.486385691017557","0.441342777651461","0.531428604383652","2"
"Main tenant","1989","Couple + C. GT 16 ","830","0.274884388904017","0.255999660879303","0.293769116928731","2"
"Main tenant","1989","Couple + C. LE 16 ","1373","0.546848116031249","0.525766999310202","0.567929232752295","2"
"Main tenant","1989","Couple + C. LE and GT 16","570","0.398417758853635","0.367890594387762","0.428944923319508","2"
"Owner","1989","1-pers.-HH","223","0.213971193482486","0.189386991003726","0.238555395961245","1"
"Owner","1989","(Married) couple without C. ","870","0.447048365659352","0.426572851476349","0.467523879842354","1"
"Owner","1989","Single parent ","198","0.486276414149313","0.441233770106053","0.531319058192572","1"
"Owner","1989","Couple + C. LE 16 ","739","0.439044170183647","0.41802784410671","0.460060496260583","1"
"Owner","1989","Couple + C. GT 16 ","1302","0.716355128635765","0.697288069050369","0.735422188221161","1"
"Owner","1989","Couple + C. LE and GT 16","405","0.592103475018502","0.561459618062665","0.622747331974339","1"
"Resident or shared accommodation","1989","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1989","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1989","Single parent ","","","","","5"
"Resident or shared accommodation","1989","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1989","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1989","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1989","(Married) couple without C. ","40","0.0149443523276398","0.00994765642219307","0.0199410482330866","3"
"Subtenant","1989","1-pers.-HH","69","0.0570889483292951","0.0431807580788613","0.070997138579729","3"
"Subtenant","1989","Single parent ","8","","","","3"
"Subtenant","1989","Couple + C. LE 16 ","28","","","","3"
"Subtenant","1989","Couple + C. GT 16 ","12","","","","3"
"Subtenant","1989","Couple + C. LE and GT 16","13","","","","3"
"Tenant","1989","1-pers.-HH","9","","","","4"
"Tenant","1989","(Married) couple without C. ","","","","","4"
"Tenant","1989","Single parent ","","","","","4"
"Tenant","1989","Couple + C. LE 16 ","2","","","","4"
"Tenant","1989","Couple + C. GT 16 ","3","","","","4"
"Tenant","1989","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1990","1-pers.-HH","1025","0.736312302095332","0.713030594164184","0.759594010026479","2"
"Main tenant","1990","(Married) couple without C. ","1967","0.557504212700644","0.540475347250468","0.574533078150821","2"
"Main tenant","1990","Single parent ","415","0.552826064039935","0.514807308015891","0.590844820063978","2"
"Main tenant","1990","Couple + C. LE 16 ","2277","0.568156946909835","0.551915350578039","0.584398543241632","2"
"Main tenant","1990","Couple + C. GT 16 ","1290","0.341754090490285","0.324461895868526","0.359046285112044","2"
"Main tenant","1990","Couple + C. LE and GT 16","732","0.475714235934474","0.447586606865284","0.503841865003664","2"
"Owner","1990","1-pers.-HH","272","0.203621854397113","0.182344837672154","0.224898871122072","1"
"Owner","1990","(Married) couple without C. ","1200","0.415586948384684","0.398690401012181","0.432483495757188","1"
"Owner","1990","Single parent ","223","0.407444293366671","0.369872310253511","0.445016276479831","1"
"Owner","1990","Couple + C. LE 16 ","1186","0.404481297408087","0.38838861249043","0.420573982325744","1"
"Owner","1990","Couple + C. GT 16 ","1567","0.650647438391054","0.633265268201079","0.668029608581029","1"
"Owner","1990","Couple + C. LE and GT 16","469","0.520097620487116","0.4919595116902","0.548235729284032","1"
"Resident or shared accommodation","1990","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1990","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1990","Single parent ","","","","","5"
"Resident or shared accommodation","1990","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1990","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1990","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1990","1-pers.-HH","78","0.058448384396424","0.0460533654178389","0.0708434033750092","3"
"Subtenant","1990","(Married) couple without C. ","97","0.0254607152863445","0.0200601149062729","0.0308613156664162","3"
"Subtenant","1990","Single parent ","18","","","","3"
"Subtenant","1990","Couple + C. LE 16 ","108","0.0272193305472068","0.0218837980585808","0.0325548630358328","3"
"Subtenant","1990","Couple + C. GT 16 ","30","0.0070857587108106","0.00402768309937867","0.0101438343222425","3"
"Subtenant","1990","Couple + C. LE and GT 16","10","","","","3"
"Tenant","1990","1-pers.-HH","1","","","","4"
"Tenant","1990","(Married) couple without C. ","4","","","","4"
"Tenant","1990","Single parent ","1","","","","4"
"Tenant","1990","Couple + C. LE 16 ","2","","","","4"
"Tenant","1990","Couple + C. GT 16 ","3","","","","4"
"Tenant","1990","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1991","1-pers.-HH","993","0.744094121896381","0.720808052687791","0.767380191104971","2"
"Main tenant","1991","(Married) couple without C. ","1934","0.548751605015646","0.531593261872685","0.565909948158608","2"
"Main tenant","1991","Single parent ","407","0.54562611945881","0.50758183682973","0.583670402087889","2"
"Main tenant","1991","Couple + C. LE 16 ","2182","0.557619506965747","0.541065521873664","0.57417349205783","2"
"Main tenant","1991","Couple + C. LE and GT 16","707","0.469361075701071","0.441345514573742","0.497376636828399","2"
"Main tenant","1991","Couple + C. GT 16 ","1246","0.33555146515016","0.318096141248824","0.353006789051495","2"
"Owner","1991","1-pers.-HH","265","0.198448420916298","0.177165478159067","0.21973136367353","1"
"Owner","1991","(Married) couple without C. ","1200","0.420545027626564","0.403523610675232","0.437566444577896","1"
"Owner","1991","Single parent ","230","0.407687495935291","0.370140578258025","0.445234413612557","1"
"Owner","1991","Couple + C. LE 16 ","1154","0.408964967937296","0.392578503412487","0.425351432462106","1"
"Owner","1991","Couple + C. GT 16 ","1501","0.645991784159719","0.628313592576632","0.663669975742806","1"
"Owner","1991","Couple + C. LE and GT 16","501","0.525353909758518","0.497321710181921","0.553386109335116","1"
"Resident or shared accommodation","1991","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1991","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1991","Single parent ","","","","","5"
"Resident or shared accommodation","1991","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1991","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1991","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1991","(Married) couple without C. ","89","0.0288688105935408","0.0230953925020369","0.0346422286850446","3"
"Subtenant","1991","1-pers.-HH","85","0.051019823401871","0.0392778751534032","0.0627617716503388","3"
"Subtenant","1991","Couple + C. LE 16 ","120","0.0330131336246089","0.027058030875346","0.0389682363738718","3"
"Subtenant","1991","Single parent ","20","","","","3"
"Subtenant","1991","Couple + C. GT 16 ","61","0.016387099377936","0.0116937723134679","0.0210804264424041","3"
"Subtenant","1991","Couple + C. LE and GT 16","11","","","","3"
"Tenant","1991","1-pers.-HH","6","","","","4"
"Tenant","1991","(Married) couple without C. ","8","","","","4"
"Tenant","1991","Couple + C. LE 16 ","2","","","","4"
"Tenant","1991","Single parent ","1","","","","4"
"Tenant","1991","Couple + C. GT 16 ","3","","","","4"
"Tenant","1991","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1992","1-pers.-HH","1000","0.742354124957832","0.719033640058358","0.765674609857306","2"
"Main tenant","1992","(Married) couple without C. ","1994","0.540570746167402","0.523528925284164","0.55761256705064","2"
"Main tenant","1992","Single parent ","421","0.587759742014029","0.549683358216949","0.62583612581111","2"
"Main tenant","1992","Couple + C. LE 16 ","2044","0.548845434763525","0.531862588757119","0.565828280769931","2"
"Main tenant","1992","Couple + C. GT 16 ","1235","0.340684909558268","0.322935862883082","0.358433956233454","2"
"Main tenant","1992","Couple + C. LE and GT 16","695","0.512478888879515","0.483751712766511","0.541206064992519","2"
"Owner","1992","1-pers.-HH","264","0.20093009140103","0.17956349751078","0.22229668529128","1"
"Owner","1992","(Married) couple without C. ","1214","0.432842340481717","0.415899072758555","0.449785608204879","1"
"Owner","1992","Single parent ","202","0.376466696188094","0.33898893101222","0.413944461363968","1"
"Owner","1992","Couple + C. LE 16 ","1161","0.422389328003738","0.405531685556493","0.439246970450982","1"
"Owner","1992","Couple + C. LE and GT 16","462","0.485374356428438","0.456650525677776","0.514098187179099","1"
"Owner","1992","Couple + C. GT 16 ","1464","0.646125328756208","0.628217818959515","0.6640328385529","1"
"Resident or shared accommodation","1992","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1992","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1992","Single parent ","","","","","5"
"Resident or shared accommodation","1992","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1992","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1992","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1992","(Married) couple without C. ","73","0.0249424964431601","0.0196095714193017","0.0302754214670185","3"
"Subtenant","1992","1-pers.-HH","85","0.0538822127017701","0.0418425108803471","0.065921914523193","3"
"Subtenant","1992","Single parent ","19","","","","3"
"Subtenant","1992","Couple + C. LE 16 ","91","0.027604329628172","0.0220127710890356","0.0331958881673084","3"
"Subtenant","1992","Couple + C. GT 16 ","40","0.013189761685524","0.00891720953289118","0.0174623138381568","3"
"Subtenant","1992","Couple + C. LE and GT 16","6","","","","3"
"Tenant","1992","1-pers.-HH","2","","","","4"
"Tenant","1992","(Married) couple without C. ","4","","","","4"
"Tenant","1992","Single parent ","","","","","4"
"Tenant","1992","Couple + C. LE 16 ","2","","","","4"
"Tenant","1992","Couple + C. GT 16 ","","","","","4"
"Tenant","1992","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1993","1-pers.-HH","1049","0.731031137526785","0.707935210147936","0.754127064905635","2"
"Main tenant","1993","Single parent ","407","0.612677622519896","0.573956440608079","0.651398804431712","2"
"Main tenant","1993","(Married) couple without C. ","1982","0.525810219080671","0.508865839317847","0.542754598843496","2"
"Main tenant","1993","Couple + C. GT 16 ","1209","0.34540490223954","0.327113526553695","0.363696277925384","2"
"Main tenant","1993","Couple + C. LE 16 ","1922","0.534384653529839","0.516887303757846","0.551882003301832","2"
"Main tenant","1993","Couple + C. LE and GT 16","715","0.507207258508528","0.478813878729011","0.535600638288044","2"
"Owner","1993","1-pers.-HH","279","0.206707396200316","0.185615716128083","0.22779907627255","1"
"Owner","1993","(Married) couple without C. ","1261","0.452064984965387","0.435176136770756","0.468953833160018","1"
"Owner","1993","Single parent ","182","0.351640241121164","0.313686585554326","0.389593896688002","1"
"Owner","1993","Couple + C. LE 16 ","1113","0.433733479480509","0.416349325603101","0.451117633357917","1"
"Owner","1993","Couple + C. GT 16 ","1349","0.640594613569826","0.622136824484361","0.659052402655292","1"
"Owner","1993","Couple + C. LE and GT 16","472","0.491206899587761","0.462814961053764","0.519598838121758","1"
"Resident or shared accommodation","1993","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1993","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1993","Single parent ","","","","","5"
"Resident or shared accommodation","1993","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1993","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1993","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1993","1-pers.-HH","88","0.0622614662728981","0.0496760664332685","0.0748468661125277","3"
"Subtenant","1993","(Married) couple without C. ","93","0.0221247959539419","0.0171334643450711","0.0271161275628127","3"
"Subtenant","1993","Single parent ","19","","","","3"
"Subtenant","1993","Couple + C. LE 16 ","87","0.0318818669896518","0.0257192143143667","0.038044519664937","3"
"Subtenant","1993","Couple + C. GT 16 ","38","0.0140004841906335","0.00948082564618657","0.0185201427350805","3"
"Subtenant","1993","Couple + C. LE and GT 16","4","","","","3"
"Tenant","1993","1-pers.-HH","","","","","4"
"Tenant","1993","(Married) couple without C. ","","","","","4"
"Tenant","1993","Single parent ","","","","","4"
"Tenant","1993","Couple + C. LE 16 ","","","","","4"
"Tenant","1993","Couple + C. GT 16 ","","","","","4"
"Tenant","1993","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1994","(Married) couple without C. ","2027","0.524457920727176","0.507683816643804","0.541232024810549","2"
"Main tenant","1994","1-pers.-HH","1027","0.715477946540103","0.691944429538324","0.739011463541881","2"
"Main tenant","1994","Single parent ","389","0.619035552371546","0.579513989126099","0.658557115616992","2"
"Main tenant","1994","Couple + C. LE 16 ","1829","0.528502093586468","0.51071321209462","0.546290975078316","2"
"Main tenant","1994","Couple + C. GT 16 ","1163","0.351371201734561","0.332528952230045","0.370213451239077","2"
"Main tenant","1994","Couple + C. LE and GT 16","663","0.471068381149179","0.442611906593396","0.499524855704962","2"
"Owner","1994","1-pers.-HH","288","0.217239112303232","0.195730404933332","0.238747819673133","1"
"Owner","1994","(Married) couple without C. ","1279","0.451638881667039","0.434923414405397","0.46835434892868","1"
"Owner","1994","Single parent ","178","0.350169824026306","0.311348227598886","0.388991420453726","1"
"Owner","1994","Couple + C. LE 16 ","1127","0.453803738473237","0.43606209703559","0.471545379910884","1"
"Owner","1994","Couple + C. GT 16 ","1281","0.638444964151065","0.619482250140501","0.657407678161629","1"
"Owner","1994","Couple + C. LE and GT 16","508","0.524111688989891","0.495640618645366","0.552582759334416","1"
"Resident or shared accommodation","1994","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1994","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1994","Single parent ","","","","","5"
"Resident or shared accommodation","1994","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1994","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1994","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1994","1-pers.-HH","97","0.0672829411566653","0.0542164738429768","0.0803494084703539","3"
"Subtenant","1994","(Married) couple without C. ","99","0.0239031976057851","0.018772646962998","0.0290337482485721","3"
"Subtenant","1994","Single parent ","13","","","","3"
"Subtenant","1994","Couple + C. LE 16 ","69","0.0176941679402947","0.012996050862478","0.0223922850181115","3"
"Subtenant","1994","Couple + C. GT 16 ","22","","","","3"
"Subtenant","1994","Couple + C. LE and GT 16","11","","","","3"
"Tenant","1994","1-pers.-HH","","","","","4"
"Tenant","1994","Single parent ","","","","","4"
"Tenant","1994","(Married) couple without C. ","","","","","4"
"Tenant","1994","Couple + C. LE 16 ","","","","","4"
"Tenant","1994","Couple + C. GT 16 ","","","","","4"
"Tenant","1994","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1995","(Married) couple without C. ","2112","0.515950853539306","0.499458058643229","0.532443648435382","2"
"Main tenant","1995","1-pers.-HH","1063","0.705589747325224","0.682210837334451","0.728968657315997","2"
"Main tenant","1995","Single parent ","414","0.589060898945112","0.550207719301469","0.627914078588755","2"
"Main tenant","1995","Couple + C. LE 16 ","1912","0.504912552858036","0.48747477785619","0.522350327859881","2"
"Main tenant","1995","Couple + C. GT 16 ","1200","0.347054120245835","0.328420033226527","0.365688207265143","2"
"Main tenant","1995","Couple + C. LE and GT 16","709","0.479566294351515","0.45187137414482","0.507261214558211","2"
"Owner","1995","1-pers.-HH","292","0.227160694734971","0.205668396520088","0.248652992949854","1"
"Owner","1995","(Married) couple without C. ","1308","0.452004542779256","0.435579548002001","0.468429537556512","1"
"Owner","1995","Single parent ","188","0.378982345749216","0.340671724205517","0.417292967292914","1"
"Owner","1995","Couple + C. LE 16 ","1168","0.472504628906928","0.455092399179066","0.48991685863479","1"
"Owner","1995","Couple + C. LE and GT 16","526","0.514980228472308","0.487274595052623","0.542685861891993","1"
"Owner","1995","Couple + C. GT 16 ","1272","0.639670465336671","0.620877340268623","0.658463590404719","1"
"Resident or shared accommodation","1995","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1995","(Married) couple without C. ","","","","","5"
