"hgowner","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"3","1984","66 and older","general elemantary","6","","",""
"3","1984","66 and older","middle vocational","9","","",""
"3","1984","66 and older","vocational + Abi","","","",""
"3","1984","66 and older","higher vocational","1","","",""
"3","1984","66 and older","higher education","1","","",""
"4","1984","16-34 y.","in school","1","","",""
"4","1984","16-34 y.","inadequately","2","","",""
"4","1984","16-34 y.","general elemantary","4","","",""
"4","1984","16-34 y.","middle vocational","3","","",""
"4","1984","16-34 y.","vocational + Abi","","","",""
"4","1984","16-34 y.","higher vocational","1","","",""
"4","1984","16-34 y.","higher education","","","",""
"4","1984","35-65 y.","in school","","","",""
"4","1984","35-65 y.","inadequately","3","","",""
"4","1984","35-65 y.","general elemantary","2","","",""
"4","1984","35-65 y.","middle vocational","8","","",""
"4","1984","35-65 y.","vocational + Abi","1","","",""
"4","1984","35-65 y.","higher vocational","","","",""
"4","1984","35-65 y.","higher education","1","","",""
"4","1984","66 and older","in school","","","",""
"4","1984","66 and older","inadequately","1","","",""
"4","1984","66 and older","general elemantary","2","","",""
"4","1984","66 and older","middle vocational","2","","",""
"4","1984","66 and older","vocational + Abi","1","","",""
"4","1984","66 and older","higher vocational","","","",""
"4","1984","66 and older","higher education","","","",""
"5","1984","16-34 y.","in school","","","",""
"5","1984","16-34 y.","inadequately","","","",""
"5","1984","16-34 y.","general elemantary","","","",""
"5","1984","16-34 y.","middle vocational","","","",""
"5","1984","16-34 y.","vocational + Abi","","","",""
"5","1984","16-34 y.","higher vocational","","","",""
"5","1984","16-34 y.","higher education","","","",""
"5","1984","35-65 y.","in school","","","",""
"5","1984","35-65 y.","inadequately","","","",""
"5","1984","35-65 y.","general elemantary","","","",""
"5","1984","35-65 y.","middle vocational","","","",""
"5","1984","35-65 y.","vocational + Abi","","","",""
"5","1984","35-65 y.","higher vocational","","","",""
"5","1984","35-65 y.","higher education","","","",""
"5","1984","66 and older","in school","","","",""
"5","1984","66 and older","inadequately","","","",""
"5","1984","66 and older","general elemantary","","","",""
"5","1984","66 and older","middle vocational","","","",""
"5","1984","66 and older","vocational + Abi","","","",""
"5","1984","66 and older","higher vocational","","","",""
"5","1984","66 and older","higher education","","","",""
"1","1985","16-34 y.","in school","102","0.634937778685792","0.565933452739845","0.70394210463174"
"1","1985","16-34 y.","inadequately","33","0.267340169520552","0.211464483297025","0.323215855744078"
"1","1985","16-34 y.","general elemantary","361","0.445148851120183","0.41637508856419","0.473922613676175"
"1","1985","16-34 y.","middle vocational","690","0.395209511983267","0.373532372020135","0.416886651946399"
"1","1985","16-34 y.","vocational + Abi","36","0.26265637605553","0.19246422432182","0.33284852778924"
"1","1985","16-34 y.","higher vocational","69","0.337991618225566","0.271769241335767","0.404213995115364"
"1","1985","16-34 y.","higher education","55","0.236887973848948","0.183097158689197","0.290678789008699"
"1","1985","35-65 y.","in school","","","",""
"1","1985","35-65 y.","inadequately","28","","",""
"1","1985","35-65 y.","general elemantary","658","0.536828340842029","0.511644363979667","0.562012317704392"
"1","1985","35-65 y.","middle vocational","1331","0.532387858373909","0.51364735589825","0.551128360849569"
"1","1985","35-65 y.","vocational + Abi","41","0.513909121141158","0.420929344083625","0.606888898198692"
"1","1985","35-65 y.","higher vocational","210","0.603644503013774","0.552030016464122","0.655258989563427"
"1","1985","35-65 y.","higher education","276","0.613693703879709","0.569295149434783","0.658092258324635"
"1","1985","66 and older","in school","","","",""
"1","1985","66 and older","inadequately","6","","",""
"1","1985","66 and older","general elemantary","210","0.438248499307958","0.391186920468263","0.485310078147653"
"1","1985","66 and older","middle vocational","203","0.353458638716213","0.312410195939462","0.394507081492964"
"1","1985","66 and older","vocational + Abi","8","","",""
"1","1985","66 and older","higher vocational","46","0.512827169667895","0.403297912970032","0.622356426365758"
"1","1985","66 and older","higher education","34","0.575340066257329","0.44587964052788","0.704800491986779"
"2","1985","16-34 y.","in school","85","0.365062221314208","0.29605789536826","0.434066547260155"
"2","1985","16-34 y.","inadequately","205","0.725087249361307","0.668719311719192","0.781455187003422"
"2","1985","16-34 y.","general elemantary","768","0.53603638427636","0.5071631869533","0.56490958159942"
"2","1985","16-34 y.","middle vocational","1223","0.584447052216825","0.56259603892132","0.60629806551233"
"2","1985","16-34 y.","vocational + Abi","112","0.725803006715346","0.654648839023219","0.796957174407473"
"2","1985","16-34 y.","higher vocational","123","0.643088508200655","0.576017367037327","0.710159649363982"
"2","1985","16-34 y.","higher education","182","0.748653811498228","0.693773174690338","0.803534448306118"
"2","1985","35-65 y.","in school","","","",""
"2","1985","35-65 y.","inadequately","549","0.871456919158271","0.844541435886157","0.898372402430385"
"2","1985","35-65 y.","general elemantary","833","0.457553618680795","0.432392206598365","0.482715030763226"
"2","1985","35-65 y.","middle vocational","1366","0.457938958171283","0.43922558130132","0.476652335041245"
"2","1985","35-65 y.","vocational + Abi","65","0.4387093551184","0.346395061409274","0.531023648827525"
"2","1985","35-65 y.","higher vocational","132","0.385957227079124","0.334587478000527","0.437326976157721"
"2","1985","35-65 y.","higher education","183","0.381150415417239","0.336864272846743","0.425436557987734"
"2","1985","66 and older","in school","","","",""
"2","1985","66 and older","inadequately","7","","",""
"2","1985","66 and older","general elemantary","211","0.547109258548229","0.499895572607339","0.594322944489119"
"2","1985","66 and older","middle vocational","310","0.630128378677189","0.588674110328164","0.671582647026214"
"2","1985","66 and older","vocational + Abi","10","","",""
"2","1985","66 and older","higher vocational","34","0.487172830332105","0.377643573634242","0.596702087029968"
"2","1985","66 and older","higher education","22","","",""
"3","1985","16-34 y.","in school","","","",""
"3","1985","16-34 y.","inadequately","3","","",""
"3","1985","16-34 y.","general elemantary","17","","",""
"3","1985","16-34 y.","middle vocational","41","0.0203434357999084","0.0140840043287617","0.0266028672710551"
"3","1985","16-34 y.","vocational + Abi","3","","",""
"3","1985","16-34 y.","higher vocational","4","","",""
"3","1985","16-34 y.","higher education","3","","",""
"3","1985","35-65 y.","in school","","","",""
"3","1985","35-65 y.","inadequately","17","","",""
"3","1985","35-65 y.","general elemantary","15","","",""
"3","1985","35-65 y.","middle vocational","26","","",""
"3","1985","35-65 y.","vocational + Abi","5","","",""
"3","1985","35-65 y.","higher vocational","3","","",""
"3","1985","35-65 y.","higher education","3","","",""
"3","1985","66 and older","in school","","","",""
"3","1985","66 and older","inadequately","1","","",""
"3","1985","66 and older","general elemantary","6","","",""
"3","1985","66 and older","middle vocational","8","","",""
"3","1985","66 and older","vocational + Abi","","","",""
"3","1985","66 and older","higher vocational","","","",""
"3","1985","66 and older","higher education","","","",""
"4","1985","16-34 y.","in school","","","",""
"4","1985","16-34 y.","inadequately","","","",""
"4","1985","16-34 y.","general elemantary","","","",""
"4","1985","16-34 y.","middle vocational","","","",""
"4","1985","16-34 y.","vocational + Abi","","","",""
"4","1985","16-34 y.","higher vocational","","","",""
"4","1985","16-34 y.","higher education","","","",""
"4","1985","35-65 y.","in school","","","",""
"4","1985","35-65 y.","inadequately","","","",""
"4","1985","35-65 y.","general elemantary","","","",""
"4","1985","35-65 y.","middle vocational","","","",""
"4","1985","35-65 y.","vocational + Abi","","","",""
"4","1985","35-65 y.","higher vocational","","","",""
"4","1985","35-65 y.","higher education","","","",""
"4","1985","66 and older","in school","","","",""
"4","1985","66 and older","inadequately","","","",""
"4","1985","66 and older","general elemantary","","","",""
"4","1985","66 and older","middle vocational","","","",""
"4","1985","66 and older","vocational + Abi","","","",""
"4","1985","66 and older","higher vocational","","","",""
"4","1985","66 and older","higher education","","","",""
"5","1985","16-34 y.","in school","","","",""
"5","1985","16-34 y.","inadequately","","","",""
"5","1985","16-34 y.","general elemantary","","","",""
"5","1985","16-34 y.","middle vocational","","","",""
"5","1985","16-34 y.","vocational + Abi","","","",""
"5","1985","16-34 y.","higher vocational","","","",""
"5","1985","16-34 y.","higher education","","","",""
"5","1985","35-65 y.","in school","","","",""
"5","1985","35-65 y.","inadequately","","","",""
"5","1985","35-65 y.","general elemantary","","","",""
"5","1985","35-65 y.","middle vocational","","","",""
"5","1985","35-65 y.","vocational + Abi","","","",""
"5","1985","35-65 y.","higher vocational","","","",""
"5","1985","35-65 y.","higher education","","","",""
"5","1985","66 and older","in school","","","",""
"5","1985","66 and older","inadequately","","","",""
"5","1985","66 and older","general elemantary","","","",""
"5","1985","66 and older","middle vocational","","","",""
"5","1985","66 and older","vocational + Abi","","","",""
"5","1985","66 and older","higher vocational","","","",""
"5","1985","66 and older","higher education","","","",""
"1","1986","16-34 y.","in school","107","0.648101871207332","0.579836684430729","0.716367057983935"
"1","1986","16-34 y.","inadequately","33","0.240716052980287","0.185939487515814","0.29549261844476"
"1","1986","16-34 y.","general elemantary","365","0.436732688878496","0.407762987432987","0.465702390324005"
"1","1986","16-34 y.","middle vocational","694","0.399947670331338","0.377920057253852","0.421975283408824"
"1","1986","16-34 y.","vocational + Abi","40","0.297364570948425","0.225404451407399","0.369324690489452"
"1","1986","16-34 y.","higher vocational","60","0.305721622164933","0.240212589238774","0.371230655091092"
"1","1986","16-34 y.","higher education","50","0.220333680262407","0.166652113709833","0.274015246814981"
"1","1986","35-65 y.","in school","","","",""
"1","1986","35-65 y.","inadequately","30","0.102414402722733","0.0767468683622079","0.128081937083258"
"1","1986","35-65 y.","general elemantary","602","0.52226226045687","0.496050264974133","0.548474255939606"
"1","1986","35-65 y.","middle vocational","1319","0.53051428059307","0.511440800098895","0.549587761087245"
"1","1986","35-65 y.","vocational + Abi","38","0.521458385530806","0.424986856546395","0.617929914515216"
"1","1986","35-65 y.","higher vocational","213","0.654068408009546","0.601869736665182","0.706267079353911"
"1","1986","35-65 y.","higher education","288","0.619189797376193","0.575242937070364","0.663136657682022"
"1","1986","66 and older","in school","","","",""
"1","1986","66 and older","inadequately","5","","",""
"1","1986","66 and older","general elemantary","206","0.444902781003028","0.396141093244573","0.493664468761483"
"1","1986","66 and older","middle vocational","204","0.362531087277406","0.319614349369293","0.40544782518552"
"1","1986","66 and older","vocational + Abi","10","","",""
"1","1986","66 and older","higher vocational","43","0.495543160786423","0.381627093967661","0.609459227605185"
"1","1986","66 and older","higher education","36","0.643789173935974","0.51486464652869","0.772713701343258"
"2","1986","16-34 y.","in school","79","0.342945390225854","0.27509030747554","0.410800472976169"
"2","1986","16-34 y.","inadequately","196","0.717209384982886","0.659506750685241","0.774912019280531"
"2","1986","16-34 y.","general elemantary","736","0.537248200306114","0.508124910046748","0.56637149056548"
"2","1986","16-34 y.","middle vocational","1153","0.572226833303965","0.54998030894389","0.59447335766404"
"2","1986","16-34 y.","vocational + Abi","113","0.697724574688606","0.625426676445197","0.770022472932015"
"2","1986","16-34 y.","higher vocational","125","0.668942576072524","0.602028517007455","0.735856635137593"
"2","1986","16-34 y.","higher education","177","0.765462920828321","0.710584932228854","0.820340909427787"
"2","1986","35-65 y.","in school","","","",""
"2","1986","35-65 y.","inadequately","489","0.855235943175775","0.825448101208218","0.885023785143332"
"2","1986","35-65 y.","general elemantary","770","0.464284082006552","0.438113091508946","0.490455072504159"
"2","1986","35-65 y.","middle vocational","1275","0.460589577101494","0.441539929911988","0.479639224291"
"2","1986","35-65 y.","vocational + Abi","62","0.458163675591933","0.361941789814805","0.554385561369061"
"2","1986","35-65 y.","higher vocational","104","0.339585923172476","0.287617953479699","0.391553892865253"
"2","1986","35-65 y.","higher education","180","0.380667038852892","0.336723360869402","0.424610716836381"
"2","1986","66 and older","in school","","","",""
"2","1986","66 and older","inadequately","12","","",""
"2","1986","66 and older","general elemantary","187","0.53979104054682","0.490886181245293","0.588695899848346"
"2","1986","66 and older","middle vocational","268","0.611616858809002","0.568106318050054","0.655127399567949"
"2","1986","66 and older","vocational + Abi","9","","",""
"2","1986","66 and older","higher vocational","30","0.47429683195439","0.360526862845026","0.588066801063753"
"2","1986","66 and older","higher education","17","","",""
"3","1986","16-34 y.","in school","2","","",""
"3","1986","16-34 y.","inadequately","5","","",""
"3","1986","16-34 y.","general elemantary","25","","",""
"3","1986","16-34 y.","middle vocational","53","0.0278254963646969","0.0204300419544632","0.0352209507749306"
"3","1986","16-34 y.","vocational + Abi","2","","",""
"3","1986","16-34 y.","higher vocational","5","","",""
"3","1986","16-34 y.","higher education","2","","",""
"3","1986","35-65 y.","in school","","","",""
"3","1986","35-65 y.","inadequately","17","","",""
"3","1986","35-65 y.","general elemantary","23","","",""
"3","1986","35-65 y.","middle vocational","36","0.00889614230543563","0.00530749596626384","0.0124847886446074"
"3","1986","35-65 y.","vocational + Abi","3","","",""
"3","1986","35-65 y.","higher vocational","2","","",""
"3","1986","35-65 y.","higher education","1","","",""
"3","1986","66 and older","in school","","","",""
"3","1986","66 and older","inadequately","2","","",""
"3","1986","66 and older","general elemantary","6","","",""
"3","1986","66 and older","middle vocational","9","","",""
"3","1986","66 and older","vocational + Abi","1","","",""
"3","1986","66 and older","higher vocational","1","","",""
"3","1986","66 and older","higher education","","","",""
"4","1986","16-34 y.","in school","","","",""
"4","1986","16-34 y.","inadequately","","","",""
"4","1986","16-34 y.","general elemantary","","","",""
"4","1986","16-34 y.","middle vocational","","","",""
"4","1986","16-34 y.","vocational + Abi","","","",""
"4","1986","16-34 y.","higher vocational","","","",""
"4","1986","16-34 y.","higher education","","","",""
"4","1986","35-65 y.","in school","","","",""
"4","1986","35-65 y.","inadequately","","","",""
"4","1986","35-65 y.","general elemantary","","","",""
"4","1986","35-65 y.","middle vocational","","","",""
"4","1986","35-65 y.","vocational + Abi","","","",""
"4","1986","35-65 y.","higher vocational","","","",""
"4","1986","35-65 y.","higher education","","","",""
"4","1986","66 and older","in school","","","",""
"4","1986","66 and older","inadequately","","","",""
"4","1986","66 and older","general elemantary","","","",""
"4","1986","66 and older","middle vocational","1","","",""
"4","1986","66 and older","vocational + Abi","","","",""
"4","1986","66 and older","higher vocational","","","",""
"4","1986","66 and older","higher education","","","",""
"5","1986","16-34 y.","in school","","","",""
"5","1986","16-34 y.","inadequately","","","",""
"5","1986","16-34 y.","general elemantary","","","",""
"5","1986","16-34 y.","middle vocational","","","",""
"5","1986","16-34 y.","vocational + Abi","","","",""
"5","1986","16-34 y.","higher vocational","","","",""
"5","1986","16-34 y.","higher education","","","",""
"5","1986","35-65 y.","in school","","","",""
"5","1986","35-65 y.","inadequately","","","",""
"5","1986","35-65 y.","general elemantary","","","",""
"5","1986","35-65 y.","middle vocational","","","",""
"5","1986","35-65 y.","vocational + Abi","","","",""
"5","1986","35-65 y.","higher vocational","","","",""
"5","1986","35-65 y.","higher education","","","",""
"5","1986","66 and older","in school","","","",""
"5","1986","66 and older","inadequately","","","",""
"5","1986","66 and older","general elemantary","","","",""
"5","1986","66 and older","middle vocational","","","",""
"5","1986","66 and older","vocational + Abi","","","",""
"5","1986","66 and older","higher vocational","","","",""
"5","1986","66 and older","higher education","","","",""
"1","1987","16-34 y.","in school","98","0.581915479394977","0.511964563300159","0.651866395489795"
"1","1987","16-34 y.","inadequately","28","","",""
"1","1987","16-34 y.","general elemantary","351","0.423650023811885","0.394382378128635","0.452917669495134"
"1","1987","16-34 y.","middle vocational","719","0.412846004618701","0.390754313668844","0.434937695568557"
"1","1987","16-34 y.","vocational + Abi","43","0.289706922919579","0.218522655582879","0.360891190256278"
"1","1987","16-34 y.","higher vocational","61","0.331530132265607","0.263323757434951","0.399736507096262"
"1","1987","16-34 y.","higher education","44","0.201945885415348","0.148776736493549","0.255115034337147"
"1","1987","35-65 y.","in school","","","",""
"1","1987","35-65 y.","inadequately","35","0.0929832205355474","0.0683979127870737","0.117568528284021"
"1","1987","35-65 y.","general elemantary","571","0.519405515390938","0.492724216813026","0.546086813968851"
"1","1987","35-65 y.","middle vocational","1297","0.531197121522697","0.511907662674407","0.550486580370987"
"1","1987","35-65 y.","vocational + Abi","39","0.557837898152438","0.461925611623778","0.653750184681097"
"1","1987","35-65 y.","higher vocational","201","0.620203658072888","0.566692161134761","0.673715155011016"
"1","1987","35-65 y.","higher education","289","0.630595665104752","0.586821675044243","0.674369655165262"
"1","1987","66 and older","in school","","","",""
"1","1987","66 and older","inadequately","5","","",""
"1","1987","66 and older","general elemantary","221","0.460636861058138","0.412564767019361","0.508708955096915"
"1","1987","66 and older","middle vocational","211","0.348902512454116","0.307455685006318","0.390349339901913"
"1","1987","66 and older","vocational + Abi","9","","",""
"1","1987","66 and older","higher vocational","44","0.556516133917708","0.440136533117811","0.672895734717605"
"1","1987","66 and older","higher education","37","0.580285581502844","0.453277332551982","0.707293830453706"
"2","1987","16-34 y.","in school","92","0.412684710609816","0.342865288414368","0.482504132805265"
"2","1987","16-34 y.","inadequately","175","0.750959123500651","0.692046768295365","0.809871478705938"
"2","1987","16-34 y.","general elemantary","718","0.549284149790597","0.519813413891448","0.578754885689745"
"2","1987","16-34 y.","middle vocational","1127","0.548932168130223","0.526604715592548","0.571259620667899"
"2","1987","16-34 y.","vocational + Abi","107","0.669595920305002","0.595785973573572","0.743405867036432"
"2","1987","16-34 y.","higher vocational","118","0.645642549210811","0.576341565027317","0.714943533394305"
"2","1987","16-34 y.","higher education","166","0.742553126139967","0.684645786882022","0.800460465397911"
"2","1987","35-65 y.","in school","","","",""
"2","1987","35-65 y.","inadequately","475","0.842154170899419","0.811288334250596","0.873020007548243"
"2","1987","35-65 y.","general elemantary","760","0.470310540475021","0.443656238439651","0.49696484251039"
"2","1987","35-65 y.","middle vocational","1244","0.456958627701318","0.437703253962085","0.476214001440551"
"2","1987","35-65 y.","vocational + Abi","62","0.4336774545977","0.337970206950437","0.529384702244963"
"2","1987","35-65 y.","higher vocational","112","0.369873116890665","0.316644529913037","0.423101703868293"
"2","1987","35-65 y.","higher education","174","0.363116767784543","0.319501081519798","0.406732454049288"
"2","1987","66 and older","in school","","","",""
"2","1987","66 and older","inadequately","11","","",""
"2","1987","66 and older","general elemantary","183","0.511421005918098","0.463211826226961","0.559630185609235"
"2","1987","66 and older","middle vocational","291","0.634473823527234","0.592596170793493","0.676351476260975"
"2","1987","66 and older","vocational + Abi","10","","",""
"2","1987","66 and older","higher vocational","25","","",""
"2","1987","66 and older","higher education","20","","",""
"3","1987","16-34 y.","in school","1","","",""
"3","1987","16-34 y.","inadequately","4","","",""
"3","1987","16-34 y.","general elemantary","26","","",""
"3","1987","16-34 y.","middle vocational","62","0.038221827251076","0.0296187843854665","0.0468248701166855"
"3","1987","16-34 y.","vocational + Abi","4","","",""
"3","1987","16-34 y.","higher vocational","4","","",""
"3","1987","16-34 y.","higher education","9","","",""
"3","1987","35-65 y.","in school","","","",""
"3","1987","35-65 y.","inadequately","26","","",""
"3","1987","35-65 y.","general elemantary","16","","",""
"3","1987","35-65 y.","middle vocational","29","","",""
"3","1987","35-65 y.","vocational + Abi","2","","",""
"3","1987","35-65 y.","higher vocational","2","","",""
"3","1987","35-65 y.","higher education","4","","",""
"3","1987","66 and older","in school","","","",""
"3","1987","66 and older","inadequately","1","","",""
"3","1987","66 and older","general elemantary","9","","",""
"3","1987","66 and older","middle vocational","5","","",""
"3","1987","66 and older","vocational + Abi","","","",""
"3","1987","66 and older","higher vocational","1","","",""
"3","1987","66 and older","higher education","1","","",""
"4","1987","16-34 y.","in school","","","",""
"4","1987","16-34 y.","inadequately","","","",""
"4","1987","16-34 y.","general elemantary","","","",""
"4","1987","16-34 y.","middle vocational","","","",""
"4","1987","16-34 y.","vocational + Abi","2","","",""
"4","1987","16-34 y.","higher vocational","","","",""
"4","1987","16-34 y.","higher education","","","",""
"4","1987","35-65 y.","in school","","","",""
"4","1987","35-65 y.","inadequately","","","",""
"4","1987","35-65 y.","general elemantary","","","",""
"4","1987","35-65 y.","middle vocational","1","","",""
"4","1987","35-65 y.","vocational + Abi","","","",""
"4","1987","35-65 y.","higher vocational","1","","",""
"4","1987","35-65 y.","higher education","","","",""
"4","1987","66 and older","in school","","","",""
"4","1987","66 and older","inadequately","","","",""
"4","1987","66 and older","general elemantary","","","",""
"4","1987","66 and older","middle vocational","1","","",""
"4","1987","66 and older","vocational + Abi","","","",""
"4","1987","66 and older","higher vocational","","","",""
"4","1987","66 and older","higher education","","","",""
"5","1987","16-34 y.","in school","","","",""
"5","1987","16-34 y.","inadequately","","","",""
"5","1987","16-34 y.","general elemantary","","","",""
"5","1987","16-34 y.","middle vocational","","","",""
"5","1987","16-34 y.","vocational + Abi","","","",""
"5","1987","16-34 y.","higher vocational","","","",""
"5","1987","16-34 y.","higher education","","","",""
"5","1987","35-65 y.","in school","","","",""
"5","1987","35-65 y.","inadequately","","","",""
"5","1987","35-65 y.","general elemantary","","","",""
"5","1987","35-65 y.","middle vocational","","","",""
"5","1987","35-65 y.","vocational + Abi","","","",""
"5","1987","35-65 y.","higher vocational","","","",""
"5","1987","35-65 y.","higher education","","","",""
"5","1987","66 and older","in school","","","",""
"5","1987","66 and older","inadequately","","","",""
"5","1987","66 and older","general elemantary","","","",""
"5","1987","66 and older","middle vocational","","","",""
"5","1987","66 and older","vocational + Abi","","","",""
"5","1987","66 and older","higher vocational","","","",""
"5","1987","66 and older","higher education","","","",""
"1","1988","16-34 y.","in school","88","0.5935620326719","0.51815975220352","0.668964313140281"
"1","1988","16-34 y.","inadequately","29","","",""
"1","1988","16-34 y.","general elemantary","322","0.414361849698363","0.384928037331581","0.443795662065144"
"1","1988","16-34 y.","middle vocational","678","0.417277906560823","0.394510469990201","0.440045343131446"
"1","1988","16-34 y.","vocational + Abi","46","0.335635944244243","0.260812159539907","0.41045972894858"
"1","1988","16-34 y.","higher vocational","58","0.346891136980792","0.27359518762428","0.420187086337305"
"1","1988","16-34 y.","higher education","48","0.260614770733448","0.200377136694191","0.320852404772705"
"1","1988","35-65 y.","in school","","","",""
"1","1988","35-65 y.","inadequately","28","","",""
"1","1988","35-65 y.","general elemantary","525","0.501731344527048","0.474264973026817","0.529197716027278"
"1","1988","35-65 y.","middle vocational","1256","0.540138557540712","0.520403829875343","0.559873285206081"
"1","1988","35-65 y.","vocational + Abi","37","0.553882796701612","0.455964484864944","0.651801108538279"
"1","1988","35-65 y.","higher vocational","193","0.609421466620277","0.555111404035227","0.663731529205327"
"1","1988","35-65 y.","higher education","261","0.596823352061409","0.551092684091351","0.642554020031466"
"1","1988","66 and older","in school","","","",""
"1","1988","66 and older","inadequately","4","","",""
"1","1988","66 and older","general elemantary","193","0.425444332827296","0.376312754235088","0.474575911419504"
"1","1988","66 and older","middle vocational","215","0.367638218213618","0.325585358392757","0.409691078034479"
"1","1988","66 and older","vocational + Abi","9","","",""
"1","1988","66 and older","higher vocational","42","0.558408289071789","0.441240042646654","0.675576535496924"
"1","1988","66 and older","higher education","35","0.568914353309682","0.439208580866403","0.698620125752961"
"2","1988","16-34 y.","in school","74","0.403220588429643","0.327914072681898","0.478527104177387"
"2","1988","16-34 y.","inadequately","159","0.740223895323537","0.678035040751769","0.802412749895305"
"2","1988","16-34 y.","general elemantary","727","0.548099938176623","0.518363220319399","0.577836656033848"
"2","1988","16-34 y.","middle vocational","1070","0.542014995137236","0.519011068286708","0.565018921987764"
"2","1988","16-34 y.","vocational + Abi","101","0.626952770523092","0.550322263682675","0.703583277363509"
"2","1988","16-34 y.","higher vocational","100","0.625195997067267","0.550654040414397","0.699737953720136"
"2","1988","16-34 y.","higher education","150","0.697701699322875","0.634680632505575","0.760722766140174"
"2","1988","35-65 y.","in school","","","",""
"2","1988","35-65 y.","inadequately","454","0.890522005222763","0.862987938441135","0.91805607200439"
"2","1988","35-65 y.","general elemantary","723","0.473395732655777","0.445968104965358","0.500823360346197"
"2","1988","35-65 y.","middle vocational","1162","0.44452025988641","0.424843891703616","0.464196628069204"
